PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30802648","Data-independent screening method for 14 fentanyl analogs in whole blood and oral fluid using LC-QTOF-MS","Palmquist KB, Swortwood MJ.","Forensic Sci Int. 2019 Apr;297:189-197. doi: 10.1016/j.forsciint.2019.02.006. Epub 2019 Feb 13.","Palmquist KB","Forensic Sci Int","2019","2019/02/26","","","10.1016/j.forsciint.2019.02.006"
"30644074","Carfentanil: a weapon of mass destruction","Shafer SL.","Can J Anaesth. 2019 Apr;66(4):351-355. doi: 10.1007/s12630-019-01295-x. Epub 2019 Jan 14.","Shafer SL","Can J Anaesth","2019","2019/01/16","","","10.1007/s12630-019-01295-x"
"30571306","Carfentanil-Associated Mortality in Wayne County, Michigan, 2015-2017","King A, Foley D, Arfken C, Aaron C, Sung L, Hlavaty L.","Am J Public Health. 2019 Feb;109(2):300-302. doi: 10.2105/AJPH.2018.304814. Epub 2018 Dec 20.","King A","Am J Public Health","2019","2018/12/21","PMC6336071","","10.2105/AJPH.2018.304814"
"30508965","Human deaths from drug overdoses with carfentanyl involvement-new rising problem in forensic medicine: A STROBE-compliant retrospective study","Fomin D, Baranauskaite V, Usaviciene E, Sumkovskaja A, Laima S, Jasulaitis A, Minkuviene ZN, Chmieliauskas S, Stasiuniene J.","Medicine (Baltimore). 2018 Nov;97(48):e13449. doi: 10.1097/MD.0000000000013449.","Fomin D","Medicine (Baltimore)","2018","2018/12/05","PMC6283219","","10.1097/MD.0000000000013449"
"30484713","An analytically confirmed non-fatal intoxication by carfentanil in Sweden","Franzén L, Beck O, Helander A.","Clin Toxicol (Phila). 2019 May;57(5):372-374. doi: 10.1080/15563650.2018.1520999. Epub 2018 Nov 28.","Franzén L","Clin Toxicol (Phila)","2019","2018/11/29","","","10.1080/15563650.2018.1520999"
"30321427","Proteomic and Metabolomic Profiling Identify Plasma Biomarkers for Exposure to Ultra-low Levels of Carfentanil","Dhummakupt ES, Rizzo GM, Feasel M, Mach PM, Tran BQ, Carmany DO, Demond PS, McBride EM, Maughan M, Sekowski JW, Glaros T.","Toxicol Sci. 2019 Feb 1;167(2):524-535. doi: 10.1093/toxsci/kfy259.","Dhummakupt ES","Toxicol Sci","2019","2018/10/16","","","10.1093/toxsci/kfy259"
"30001560","Notes from the Field: Overdose Deaths with Carfentanil and Other Fentanyl Analogs Detected - 10 States, July 2016-June 2017","O'Donnell J, Gladden RM, Mattson CL, Kariisa M.","MMWR Morb Mortal Wkly Rep. 2018 Jul 13;67(27):767-768. doi: 10.15585/mmwr.mm6727a4.","O'Donnell J","MMWR Morb Mortal Wkly Rep","2018","2018/07/13","PMC6047470","","10.15585/mmwr.mm6727a4"
"29911822","At-a-glance - Lessons learned from launching the Manitoba Take-Home Naloxone Program","Bozat-Emre S, Marshall SG, Zhong C, Reimer J.","Health Promot Chronic Dis Prev Can. 2018 Jun;38(6):252-255. doi: 10.24095/hpcdp.38.6.06.","Bozat-Emre S","Health Promot Chronic Dis Prev Can","2018","2018/06/19","PMC6034973","","10.24095/hpcdp.38.6.06"
"29795628","Predicting opioid receptor binding affinity of pharmacologically unclassified designer substances using molecular docking","Ellis CR, Kruhlak NL, Kim MT, Hawkins EG, Stavitskaya L.","PLoS One. 2018 May 24;13(5):e0197734. doi: 10.1371/journal.pone.0197734. eCollection 2018.","Ellis CR","PLoS One","2018","2018/05/26","PMC5967713","","10.1371/journal.pone.0197734"
"29679387","The Pharmacokinetics and Pharmacodynamics of Carfentanil After Recreational Exposure: A Case Report","Uddayasankar U, Lee C, Oleschuk C, Eschun G, Ariano RE.","Pharmacotherapy. 2018 Jun;38(6):e41-e45. doi: 10.1002/phar.2117. Epub 2018 May 22.","Uddayasankar U","Pharmacotherapy","2018","2018/04/22","","","10.1002/phar.2117"
"29662095","μ-opioid receptor system mediates reward processing in humans","Nummenmaa L, Saanijoki T, Tuominen L, Hirvonen J, Tuulari JJ, Nuutila P, Kalliokoski K.","Nat Commun. 2018 Apr 16;9(1):1500. doi: 10.1038/s41467-018-03848-y.","Nummenmaa L","Nat Commun","2018","2018/04/18","PMC5902580","","10.1038/s41467-018-03848-y"
"29659874","Carfentanil in Impaired Driving Cases and the Importance of Drug Seizure Data","Tiscione NB, Alford I.","J Anal Toxicol. 2018 Sep 1;42(7):476-484. doi: 10.1093/jat/bky026.","Tiscione NB","J Anal Toxicol","2018","2018/04/17","","","10.1093/jat/bky026"
"29655552","Binge eating disorder and morbid obesity are associated with lowered mu-opioid receptor availability in the brain","Joutsa J, Karlsson HK, Majuri J, Nuutila P, Helin S, Kaasinen V, Nummenmaa L.","Psychiatry Res Neuroimaging. 2018 Jun 30;276:41-45. doi: 10.1016/j.pscychresns.2018.03.006. Epub 2018 Mar 9.","Joutsa J","Psychiatry Res Neuroimaging","2018","2018/04/16","","","10.1016/j.pscychresns.2018.03.006"
"29621965","Analytical Approaches in Fatal Intoxication Cases Involving New Synthetic Opioids","Gerace E, Salomone A, Vincenti M.","Curr Pharm Biotechnol. 2018;19(2):113-123. doi: 10.2174/1389201019666180405162734.","Gerace E","Curr Pharm Biotechnol","2018","2018/04/07","","","10.2174/1389201019666180405162734"
"29360411","Preparation and evaluation of carfentanil nasal spray employing cyclodextrin inclusion technology","Yang P, Li Y, Li W, Zhang H, Gao J, Sun J, Yin X, Zheng A.","Drug Dev Ind Pharm. 2018 Jun;44(6):953-960. doi: 10.1080/03639045.2018.1425426. Epub 2018 Feb 6.","Yang P","Drug Dev Ind Pharm","2018","2018/01/24","","","10.1080/03639045.2018.1425426"
"29329388","A Series of Deaths Involving Carfentanil in the UK and Associated Post-mortem Blood Concentrations","Elliott SP, Hernandez Lopez E.","J Anal Toxicol. 2018 May 1;42(4):e41-e45. doi: 10.1093/jat/bkx109.","Elliott SP","J Anal Toxicol","2018","2018/01/13","","","10.1093/jat/bkx109"
"29301997","Weapons in waiting","Stone R.","Science. 2018 Jan 5;359(6371):24. doi: 10.1126/science.359.6371.24.","Stone R","Science","2018","2018/01/06","","","10.1126/science.359.6371.24"
"29094571","[A bad boy among opioids]","Vevelstad M, Drange E.","Tidsskr Nor Laegeforen. 2017 Oct 30;137(20). doi: 10.4045/tidsskr.17.0419. Print 2017 Oct 31.","Vevelstad M","Tidsskr Nor Laegeforen","2017","2017/11/03","","","10.4045/tidsskr.17.0419"
"28977381","Observed Carfentanil Concentrations in 355 Blood Specimens from Forensic Investigations","Papsun D, Isenschmid D, Logan BK.","J Anal Toxicol. 2017 Nov 1;41(9):777-778. doi: 10.1093/jat/bkx068.","Papsun D","J Anal Toxicol","2017","2017/10/05","","","10.1093/jat/bkx068"
"28956680","Scene Safety and Force Protection in the Era of Ultra-Potent Opioids","Lynch MJ, Suyama J, Guyette FX.","Prehosp Emerg Care. 2018 Mar-Apr;22(2):157-162. doi: 10.1080/10903127.2017.1367446. Epub 2017 Sep 28.","Lynch MJ","Prehosp Emerg Care","2018","2017/09/29","","","10.1080/10903127.2017.1367446"
"28934186","Opioid Overdose Outbreak - West Virginia, August 2016","Massey J, Kilkenny M, Batdorf S, Sanders SK, Ellison D, Halpin J, Gladden RM, Bixler D, Haddy L, Gupta R.","MMWR Morb Mortal Wkly Rep. 2017 Sep 22;66(37):975-980. doi: 10.15585/mmwr.mm6637a3.","Massey J","MMWR Morb Mortal Wkly Rep","2017","2017/09/22","PMC5657780","","10.15585/mmwr.mm6637a3"
"28910481","Carfentanil: A New and Often Unrecognized Threat","Cowles CE Jr, Mitchell J, Stepp JE, Bewley VZ.","J Spec Oper Med. 2017 Fall;17(3):120-122.","Cowles CE Jr","J Spec Oper Med","2017","2017/09/15","","",""
"28870407","Striatal dopamine D2/3 receptor-mediated neurotransmission in major depression: Implications for anhedonia, anxiety and treatment response","Peciña M, Sikora M, Avery ET, Heffernan J, Peciña S, Mickey BJ, Zubieta JK.","Eur Neuropsychopharmacol. 2017 Oct;27(10):977-986. doi: 10.1016/j.euroneuro.2017.08.427. Epub 2017 Sep 1.","Peciña M","Eur Neuropsychopharmacol","2017","2017/09/06","PMC5623119","NIHMS903904","10.1016/j.euroneuro.2017.08.427"
"28851500","Controversies and carfentanil: We have much to learn about the present state of opioid poisoning","Cole JB, Nelson LS.","Am J Emerg Med. 2017 Nov;35(11):1743-1745. doi: 10.1016/j.ajem.2017.08.045. Epub 2017 Aug 24.","Cole JB","Am J Emerg Med","2017","2017/08/31","","","10.1016/j.ajem.2017.08.045"
"28830122","An LC-MS-MS Method for the Analysis of Carfentanil, 3-Methylfentanyl, 2-Furanyl Fentanyl, Acetyl Fentanyl, Fentanyl and Norfentanyl in Postmortem and Impaired-Driving Cases","Sofalvi S, Schueler HE, Lavins ES, Kaspar CK, Brooker IT, Mazzola CD, Dolinak D, Gilson TP, Perch S.","J Anal Toxicol. 2017 Jul 1;41(6):473-483. doi: 10.1093/jat/bkx052.","Sofalvi S","J Anal Toxicol","2017","2017/08/24","","","10.1093/jat/bkx052"
"28830120","Detection of Carfentanil by LC-MS-MS and Reports of Associated Fatalities in the USA","Shanks KG, Behonick GS.","J Anal Toxicol. 2017 Jul 1;41(6):466-472. doi: 10.1093/jat/bkx042.","Shanks KG","J Anal Toxicol","2017","2017/08/24","","","10.1093/jat/bkx042"
"28830119","Confirmation of Carfentanil, U-47700 and Other Synthetic Opioids in a Human Performance Case by LC-MS-MS","Seither J, Reidy L.","J Anal Toxicol. 2017 Jul 1;41(6):493-497. doi: 10.1093/jat/bkx049.","Seither J","J Anal Toxicol","2017","2017/08/24","","","10.1093/jat/bkx049"
"28756689","Recreational use of carfentanil - a case report with laboratory confirmation","Müller S, Nussbaumer S, Plitzko G, Ludwig R, Weinmann W, Krähenbühl S, Liakoni E.","Clin Toxicol (Phila). 2018 Feb;56(2):151-152. doi: 10.1080/15563650.2017.1355464. Epub 2017 Jul 31.","Müller S","Clin Toxicol (Phila)","2018","2017/08/01","","","10.1080/15563650.2017.1355464"
"28747384","Feeding Releases Endogenous Opioids in Humans","Tuulari JJ, Tuominen L, de Boer FE, Hirvonen J, Helin S, Nuutila P, Nummenmaa L.","J Neurosci. 2017 Aug 23;37(34):8284-8291. doi: 10.1523/JNEUROSCI.0976-17.2017. Epub 2017 Jul 26.","Tuulari JJ","J Neurosci","2017","2017/07/28","PMC6596790","","10.1523/JNEUROSCI.0976-17.2017"
"28722022","Opioid Release after High-Intensity Interval Training in Healthy Human Subjects","Saanijoki T, Tuominen L, Tuulari JJ, Nummenmaa L, Arponen E, Kalliokoski K, Hirvonen J.","Neuropsychopharmacology. 2018 Jan;43(2):246-254. doi: 10.1038/npp.2017.148. Epub 2017 Jul 19.","Saanijoki T","Neuropsychopharmacology","2018","2017/07/20","PMC5729560","","10.1038/npp.2017.148"
"28575422","Fatalities Involving Carfentanil and Furanyl Fentanyl: Two Case Reports","Swanson DM, Hair LS, Strauch Rivers SR, Smyth BC, Brogan SC, Ventoso AD, Vaccaro SL, Pearson JM.","J Anal Toxicol. 2017 Jul 1;41(6):498-502. doi: 10.1093/jat/bkx037.","Swanson DM","J Anal Toxicol","2017","2017/06/03","","","10.1093/jat/bkx037"
"28541428","Dissociable Roles of Cerebral μ-Opioid and Type 2 Dopamine Receptors in Vicarious Pain: A Combined PET-fMRI Study","Karjalainen T, Karlsson HK, Lahnakoski JM, Glerean E, Nuutila P, Jääskeläinen IP, Hari R, Sams M, Nummenmaa L.","Cereb Cortex. 2017 Aug 1;27(8):4257-4266. doi: 10.1093/cercor/bhx129.","Karjalainen T","Cereb Cortex","2017","2017/05/26","","","10.1093/cercor/bhx129"
"28419528","An updated synthesis of [(11) C]carfentanil for positron emission tomography (PET) imaging of the μ-opioid receptor","Blecha JE, Henderson BD, Hockley BG, VanBrocklin HF, Zubieta JK, DaSilva AF, Kilbourn MR, Koeppe RA, Scott PJH, Shao X.","J Labelled Comp Radiopharm. 2017 Jun 30;60(8):375-380. doi: 10.1002/jlcr.3513. Epub 2017 May 12.","Blecha JE","J Labelled Comp Radiopharm","2017","2017/04/19","","","10.1002/jlcr.3513"
"28412878","""Top-Down"" Mu-Opioid System Function in Humans: Mu-Opioid Receptors in Ventrolateral Prefrontal Cortex Mediate the Relationship Between Hedonic Tone and Executive Function in Major Depressive Disorder","Light SN, Bieliauskas LA, Zubieta JK.","J Neuropsychiatry Clin Neurosci. 2017 Fall;29(4):357-364. doi: 10.1176/appi.neuropsych.16090171. Epub 2017 Apr 17.","Light SN","J Neuropsychiatry Clin Neurosci","2017","2017/04/18","","","10.1176/appi.neuropsych.16090171"
"28389453","Abuse of fentanyl derivatives: History repeating itself","Krenzelok EP.","Am J Health Syst Pharm. 2017 Apr 15;74(8):556. doi: 10.2146/ajhp170050.","Krenzelok EP","Am J Health Syst Pharm","2017","2017/04/09","","","10.2146/ajhp170050"
"28360278","Deadly chemistry","McLaughlin K.","Science. 2017 Mar 31;355(6332):1364-1366. doi: 10.1126/science.355.6332.1364.","McLaughlin K","Science","2017","2017/04/01","","","10.1126/science.355.6332.1364"
"28330429","Effects of inhaled aerosolized carfentanil on real-time physiological responses in mice: a preliminary evaluation of naloxone","Wong B, Perkins MW, Tressler J, Rodriguez A, Devorak J, Sciuto AM.","Inhal Toxicol. 2017 Feb;29(2):65-74. doi: 10.1080/08958378.2017.1282065. Epub 2017 Mar 3.","Wong B","Inhal Toxicol","2017","2017/03/24","","","10.1080/08958378.2017.1282065"
"28073122","Central μ-Opioidergic System Activation Evoked by Heavy and Severe-Intensity Cycling Exercise in Humans: a Pilot Study Using Positron Emission Tomography with 11C-Carfentanil","Hiura M, Sakata M, Ishii K, Toyohara J, Oda K, Nariai T, Ishiwata K.","Int J Sports Med. 2017 Jan;38(1):19-26. doi: 10.1055/s-0042-114779. Epub 2017 Jan 10.","Hiura M","Int J Sports Med","2017","2017/01/11","","","10.1055/s-0042-114779"
"27882998","Dopamine and Opioid Neurotransmission in Behavioral Addictions: A Comparative PET Study in Pathological Gambling and Binge Eating","Majuri J, Joutsa J, Johansson J, Voon V, Alakurtti K, Parkkola R, Lahti T, Alho H, Hirvonen J, Arponen E, Forsback S, Kaasinen V.","Version 2. Neuropsychopharmacology. 2017 Apr;42(5):1169-1177. doi: 10.1038/npp.2016.265. Epub 2016 Nov 24.","Majuri J","Neuropsychopharmacology","2017","2016/11/25","PMC5357051","EMS70507","10.1038/npp.2016.265"
"27510425","Low μ-Opioid Receptor Status in Alcohol Dependence Identified by Combined Positron Emission Tomography and Post-Mortem Brain Analysis","Hermann D, Hirth N, Reimold M, Batra A, Smolka MN, Hoffmann S, Kiefer F, Noori HR, Sommer WH, Reischl G, la Fougère C, Mann K, Spanagel R, Hansson AC.","Neuropsychopharmacology. 2017 Feb;42(3):606-614. doi: 10.1038/npp.2016.145. Epub 2016 Aug 11.","Hermann D","Neuropsychopharmacology","2017","2016/08/12","PMC5240173","","10.1038/npp.2016.145"
"27495118","Metabolism of Carfentanil, an Ultra-Potent Opioid, in Human Liver Microsomes and Human Hepatocytes by High-Resolution Mass Spectrometry","Feasel MG, Wohlfarth A, Nilles JM, Pang S, Kristovich RL, Huestis MA.","AAPS J. 2016 Nov;18(6):1489-1499. doi: 10.1208/s12248-016-9963-5. Epub 2016 Aug 5.","Feasel MG","AAPS J","2016","2016/08/07","","","10.1208/s12248-016-9963-5"
"27439757","Bariatric surgery normalizes brain opioid receptors","Karlsson HK, Tuulari JJ, Tuominen L, Hirvonen J, Honka H, Parkkola R, Helin S, Salminen P, Nuutila P, Nummenmaa L.","Mol Psychiatry. 2016 Aug;21(8):989. doi: 10.1038/mp.2016.116.","Karlsson HK","Mol Psychiatry","2016","2016/07/22","","","10.1038/mp.2016.116"
"27420606","Endogenous opioidergic dysregulation of pain in fibromyalgia: a PET and fMRI study","Schrepf A, Harper DE, Harte SE, Wang H, Ichesco E, Hampson JP, Zubieta JK, Clauw DJ, Harris RE.","Pain. 2016 Oct;157(10):2217-2225. doi: 10.1097/j.pain.0000000000000633.","Schrepf A","Pain","2016","2016/07/16","PMC5028286","NIHMS790748","10.1097/j.pain.0000000000000633"
"27095017","Nicotine-specific and non-specific effects of cigarette smoking on endogenous opioid mechanisms","Nuechterlein EB, Ni L, Domino EF, Zubieta JK.","Prog Neuropsychopharmacol Biol Psychiatry. 2016 Aug 1;69:69-77. doi: 10.1016/j.pnpbp.2016.04.006. Epub 2016 Apr 17.","Nuechterlein EB","Prog Neuropsychopharmacol Biol Psychiatry","2016","2016/04/21","PMC4891463","NIHMS782856","10.1016/j.pnpbp.2016.04.006"
"27053768","Behavioural activation system sensitivity is associated with cerebral μ-opioid receptor availability","Karjalainen T, Tuominen L, Manninen S, Kalliokoski KK, Nuutila P, Jääskeläinen IP, Hari R, Sams M, Nummenmaa L.","Soc Cogn Affect Neurosci. 2016 Aug;11(8):1310-6. doi: 10.1093/scan/nsw044. Epub 2016 Apr 6.","Karjalainen T","Soc Cogn Affect Neurosci","2016","2016/04/08","PMC4967806","","10.1093/scan/nsw044"
"26967141","THIAFENTANIL-AZAPERONE-XYLAZINE AND CARFENTANIL-XYLAZINE IMMOBILIZATIONS OF FREE-RANGING CARIBOU (RANGIFER TARANDUS GRANTI) IN ALASKA, USA","Lian M, Beckmen KB, Bentzen TW, Demma DJ, Arnemo JM.","J Wildl Dis. 2016 Apr 28;52(2):327-34. doi: 10.7589/2015-04-101. Epub 2016 Mar 11.","Lian M","J Wildl Dis","2016","2016/03/12","","","10.7589/2015-04-101"
"26849150","2-Bromo-6-isocyanopyridine as a Universal Convertible Isocyanide for Multicomponent Chemistry","van der Heijden G, Jong JA, Ruijter E, Orru RV.","Org Lett. 2016 Mar 4;18(5):984-7. doi: 10.1021/acs.orglett.6b00091. Epub 2016 Feb 5.","van der Heijden G","Org Lett","2016","2016/02/06","","","10.1021/acs.orglett.6b00091"
"26552847","Blunted Endogenous Opioid Release Following an Oral Amphetamine Challenge in Pathological Gamblers","Mick I, Myers J, Ramos AC, Stokes PR, Erritzoe D, Colasanti A, Gunn RN, Rabiner EA, Searle GE, Waldman AD, Parkin MC, Brailsford AD, Galduróz JC, Bowden-Jones H, Clark L, Nutt DJ, Lingford-Hughes AR.","Neuropsychopharmacology. 2016 Jun;41(7):1742-50. doi: 10.1038/npp.2015.340. Epub 2015 Nov 10.","Mick I","Neuropsychopharmacology","2016","2015/11/11","PMC4869041","","10.1038/npp.2015.340"
"26461068","[11C]Carfentanil Binds Preferentially to μ-Opioid Receptor Subtype 1 Compared to Subtype 2","Eriksson O, Antoni G.","Mol Imaging. 2015;14:476-83.","Eriksson O","Mol Imaging","2015","2015/10/14","","",""
"26460230","Weight loss after bariatric surgery normalizes brain opioid receptors in morbid obesity","Karlsson HK, Tuulari JJ, Tuominen L, Hirvonen J, Honka H, Parkkola R, Helin S, Salminen P, Nuutila P, Nummenmaa L.","Mol Psychiatry. 2016 Aug;21(8):1057-62. doi: 10.1038/mp.2015.153. Epub 2015 Oct 13.","Karlsson HK","Mol Psychiatry","2016","2015/10/14","","","10.1038/mp.2015.153"
"26421634","Association Between Placebo-Activated Neural Systems and Antidepressant Responses: Neurochemistry of Placebo Effects in Major Depression","Peciña M, Bohnert AS, Sikora M, Avery ET, Langenecker SA, Mickey BJ, Zubieta JK.","JAMA Psychiatry. 2015 Nov;72(11):1087-94. doi: 10.1001/jamapsychiatry.2015.1335.","Peciña M","JAMA Psychiatry","2015","2015/10/01","PMC4758856","NIHMS758147","10.1001/jamapsychiatry.2015.1335"
"26260431","Aberrant mesolimbic dopamine-opiate interaction in obesity","Tuominen L, Tuulari J, Karlsson H, Hirvonen J, Helin S, Salminen P, Parkkola R, Hietala J, Nuutila P, Nummenmaa L.","Neuroimage. 2015 Nov 15;122:80-6. doi: 10.1016/j.neuroimage.2015.08.001. Epub 2015 Aug 7.","Tuominen L","Neuroimage","2015","2015/08/12","","","10.1016/j.neuroimage.2015.08.001"
"26156996","Chronic Back Pain Is Associated with Alterations in Dopamine Neurotransmission in the Ventral Striatum","Martikainen IK, Nuechterlein EB, Peciña M, Love TM, Cummiford CM, Green CR, Stohler CS, Zubieta JK.","J Neurosci. 2015 Jul 8;35(27):9957-65. doi: 10.1523/JNEUROSCI.4605-14.2015.","Martikainen IK","J Neurosci","2015","2015/07/10","PMC4495244","","10.1523/JNEUROSCI.4605-14.2015"
"26148793","Synthesis of Carfentanil Amide Opioids Using the Ugi Multicomponent Reaction","Váradi A, Palmer TC, Haselton N, Afonin D, Subrath JJ, Le Rouzic V, Hunkele A, Pasternak GW, Marrone GF, Borics A, Majumdar S.","ACS Chem Neurosci. 2015 Sep 16;6(9):1570-7. doi: 10.1021/acschemneuro.5b00137. Epub 2015 Jul 21.","Váradi A","ACS Chem Neurosci","2015","2015/07/08","PMC4641535","NIHMS733170","10.1021/acschemneuro.5b00137"
"26108093","Endogenous Opioid Mechanisms Are Implicated in Obesity and Weight Loss in Humans","Burghardt PR, Rothberg AE, Dykhuis KE, Burant CF, Zubieta JK.","J Clin Endocrinol Metab. 2015 Aug;100(8):3193-201. doi: 10.1210/jc.2015-1783. Epub 2015 Jun 24.","Burghardt PR","J Clin Endocrinol Metab","2015","2015/06/25","PMC4524998","","10.1210/jc.2015-1783"
"26046928","Adult attachment style is associated with cerebral μ-opioid receptor availability in humans","Nummenmaa L, Manninen S, Tuominen L, Hirvonen J, Kalliokoski KK, Nuutila P, Jääskeläinen IP, Hari R, Dunbar RI, Sams M.","Hum Brain Mapp. 2015 Sep;36(9):3621-8. doi: 10.1002/hbm.22866. Epub 2015 Jun 5.","Nummenmaa L","Hum Brain Mapp","2015","2015/06/06","","","10.1002/hbm.22866"
"25600108","It still hurts: altered endogenous opioid activity in the brain during social rejection and acceptance in major depressive disorder","Hsu DT, Sanford BJ, Meyers KK, Love TM, Hazlett KE, Walker SJ, Mickey BJ, Koeppe RA, Langenecker SA, Zubieta JK.","Mol Psychiatry. 2015 Feb;20(2):193-200. doi: 10.1038/mp.2014.185. Epub 2015 Jan 20.","Hsu DT","Mol Psychiatry","2015","2015/01/21","PMC4469367","NIHMS695218","10.1038/mp.2014.185"
"25598501","Regional brain [(11)C]carfentanil binding following tobacco smoking","Domino EF, Hirasawa-Fujita M, Ni L, Guthrie SK, Zubieta JK.","Prog Neuropsychopharmacol Biol Psychiatry. 2015 Jun 3;59:100-104. doi: 10.1016/j.pnpbp.2015.01.007. Epub 2015 Jan 15.","Domino EF","Prog Neuropsychopharmacol Biol Psychiatry","2015","2015/01/20","PMC4375952","NIHMS662335","10.1016/j.pnpbp.2015.01.007"
"25493427","Mu Opioid Receptor Binding Correlates with Nicotine Dependence and Reward in Smokers","Kuwabara H, Heishman SJ, Brasic JR, Contoreggi C, Cascella N, Mackowick KM, Taylor R, Rousset O, Willis W, Huestis MA, Concheiro M, Wand G, Wong DF, Volkow ND.","PLoS One. 2014 Dec 10;9(12):e113694. doi: 10.1371/journal.pone.0113694. eCollection 2014.","Kuwabara H","PLoS One","2014","2014/12/11","PMC4262264","","10.1371/journal.pone.0113694"
"25308352","Effects of the Mu opioid receptor polymorphism (OPRM1 A118G) on pain regulation, placebo effects and associated personality trait measures","Peciña M, Love T, Stohler CS, Goldman D, Zubieta JK.","Neuropsychopharmacology. 2015 Mar;40(4):957-65. doi: 10.1038/npp.2014.272. Epub 2014 Oct 13.","Peciña M","Neuropsychopharmacology","2015","2014/10/14","PMC4330509","","10.1038/npp.2014.272"
