PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23276674","Stress, κ manipulations, and aversive effects of ethanol in adolescent and adult male rats","Anderson RI, Agoglia AE, Morales M, Varlinskaya EI, Spear LP.","Neuroscience. 2013 Sep 26;249:214-22. doi: 10.1016/j.neuroscience.2012.12.028. Epub 2012 Dec 29.","Anderson RI","Neuroscience","2013","2013/01/02","PMC3670973","NIHMS441404","10.1016/j.neuroscience.2012.12.028"
"22261437","Early role of the κ opioid receptor in ethanol-induced reinforcement","Pautassi RM, Nizhnikov ME, Acevedo MB, Spear NE.","Physiol Behav. 2012 Mar 20;105(5):1231-41. doi: 10.1016/j.physbeh.2012.01.003. Epub 2012 Jan 11.","Pautassi RM","Physiol Behav","2012","2012/01/21","PMC3289852","NIHMS349647","10.1016/j.physbeh.2012.01.003"
"21821697","Pharmacological characterization of 2-methyl-N-((2'-(pyrrolidin-1-ylsulfonyl)biphenyl-4-yl)methyl)propan-1-amine (PF-04455242), a high-affinity antagonist selective for κ-opioid receptors","Grimwood S, Lu Y, Schmidt AW, Vanase-Frawley MA, Sawant-Basak A, Miller E, McLean S, Freeman J, Wong S, McLaughlin JP, Verhoest PR.","J Pharmacol Exp Ther. 2011 Nov;339(2):555-66. doi: 10.1124/jpet.111.185108. Epub 2011 Aug 5.","Grimwood S","J Pharmacol Exp Ther","2011","2011/08/09","","","10.1124/jpet.111.185108"
"21666232","Kappa opioid receptor localization and coupling to nitric oxide production in cells of the anterior chamber","Russell-Randall KR, Dortch-Carnes J.","Invest Ophthalmol Vis Sci. 2011 Jul 13;52(8):5233-9. doi: 10.1167/iovs.10-6613.","Russell-Randall KR","Invest Ophthalmol Vis Sci","2011","2011/06/14","PMC3176081","","10.1167/iovs.10-6613"
"21654897","Characterization of intraocular pressure responses of the Tibetan monkey (Macaca thibetana)","Liu G, Zeng T, Yu W, Yan N, Wang H, Cai SP, Pang IH, Liu X.","Mol Vis. 2011;17:1405-13. Epub 2011 May 27.","Liu G","Mol Vis","2011","2011/06/10","PMC3108893","",""
"21420495","Ketanserin potentiates morphine-induced antinociception mediated by kappa-receptor activation","Peiró AM, Climent L, Zapater P, Horga A, Horga JF.","Pharmacol Res. 2011 Jul;64(1):80-4. doi: 10.1016/j.phrs.2011.02.009. Epub 2011 Mar 21.","Peiró AM","Pharmacol Res","2011","2011/03/23","","","10.1016/j.phrs.2011.02.009"
"19859697","Attenuation of cocaine-induced reinstatement of drug seeking in squirrel monkeys: kappa opioid and serotonergic mechanisms","Rüedi-Bettschen D, Rowlett JK, Spealman RD, Platt DM.","Psychopharmacology (Berl). 2010 Jun;210(2):169-77. doi: 10.1007/s00213-009-1705-2. Epub 2009 Oct 27.","Rüedi-Bettschen D","Psychopharmacology (Berl)","2010","2009/10/28","PMC2866039","NIHMS151436","10.1007/s00213-009-1705-2"
"19747933","Effect of kappa-opioid receptor agonists U69593, U50488H, spiradoline and salvinorin A on cocaine-induced drug-seeking in rats","Morani AS, Kivell B, Prisinzano TE, Schenk S.","Pharmacol Biochem Behav. 2009 Dec;94(2):244-9. doi: 10.1016/j.pbb.2009.09.002. Epub 2009 Sep 10.","Morani AS","Pharmacol Biochem Behav","2009","2009/09/15","PMC3021564","NIHMS262851","10.1016/j.pbb.2009.09.002"
"19422370","Potential anxiolytic- and antidepressant-like effects of salvinorin A, the main active ingredient of Salvia divinorum, in rodents","Braida D, Capurro V, Zani A, Rubino T, Viganò D, Parolaro D, Sala M.","Br J Pharmacol. 2009 Jul;157(5):844-53. doi: 10.1111/j.1476-5381.2009.00230.x. Epub 2009 May 5.","Braida D","Br J Pharmacol","2009","2009/05/09","PMC2721268","","10.1111/j.1476-5381.2009.00230.x"
"19353808","Antinociceptive interactions of micro- and kappa-opioid agonists in the colorectal distension assay in rats","Briggs SL, Rech RH.","Pharmacol Biochem Behav. 2009 Apr;92(2):343-50. doi: 10.1016/j.pbb.2008.12.023.","Briggs SL","Pharmacol Biochem Behav","2009","2009/04/09","","","10.1016/j.pbb.2008.12.023"
"18598850","Acute delta- and kappa-opioid agonist pretreatment potentiates opioid antagonist-induced suppression of water consumption","White DA, Ballard ME, Harmon AC, Holtzman SG.","Brain Res Bull. 2008 Aug 15;76(6):597-604. doi: 10.1016/j.brainresbull.2008.04.002. Epub 2008 May 9.","White DA","Brain Res Bull","2008","2008/07/05","PMC2504860","NIHMS59434","10.1016/j.brainresbull.2008.04.002"
"18203949","Early postnatal stress alters place conditioning to both mu- and kappa-opioid agonists","Michaels CC, Holtzman SG.","J Pharmacol Exp Ther. 2008 Apr;325(1):313-8. doi: 10.1124/jpet.107.129908. Epub 2008 Jan 18.","Michaels CC","J Pharmacol Exp Ther","2008","2008/01/22","","","10.1124/jpet.107.129908"
"17965283","Expression of a Gi-coupled receptor in the heart causes impaired Ca2+ handling, myofilament injury, and dilated cardiomyopathy","McCloskey DT, Turcato S, Wang GY, Turnbull L, Zhu BQ, Bambino T, Nguyen AP, Lovett DH, Nissenson RA, Karliner JS, Baker AJ.","Am J Physiol Heart Circ Physiol. 2008 Jan;294(1):H205-12. doi: 10.1152/ajpheart.00829.2007. Epub 2007 Oct 26.","McCloskey DT","Am J Physiol Heart Circ Physiol","2008","2007/10/30","PMC3372085","NIHMS380617","10.1152/ajpheart.00829.2007"
"17702903","Kappa agonist-induced reinstatement of cocaine seeking in squirrel monkeys: a role for opioid and stress-related mechanisms","Valdez GR, Platt DM, Rowlett JK, Rüedi-Bettschen D, Spealman RD.","J Pharmacol Exp Ther. 2007 Nov;323(2):525-33. doi: 10.1124/jpet.107.125484. Epub 2007 Aug 16.","Valdez GR","J Pharmacol Exp Ther","2007","2007/08/19","","","10.1124/jpet.107.125484"
"17173891","Nociceptin/orphanin FQ blocks the antinociception induced by mu, kappa and delta opioid agonists on the cold water tail-flick test","Chen X, Geller EB, Adler MW.","Eur J Pharmacol. 2007 Feb 14;557(1):32-6. doi: 10.1016/j.ejphar.2006.11.001. Epub 2006 Nov 10.","Chen X","Eur J Pharmacol","2007","2006/12/19","PMC1859853","NIHMS17544","10.1016/j.ejphar.2006.11.001"
"17023055","Neurokinin 1 receptor signaling mediates sex differences in mu and kappa opioid-induced enhancement of contact hypersensitivity","Elliott JC, Wagner AF, Lysle DT.","J Neuroimmunol. 2006 Dec;181(1-2):100-5. doi: 10.1016/j.jneuroim.2006.08.011. Epub 2006 Oct 4.","Elliott JC","J Neuroimmunol","2006","2006/10/07","","","10.1016/j.jneuroim.2006.08.011"
"16397747","Dissociation between sex differences in the immunological, behavioral, and physiological effects of kappa- and delta-opioids in Fischer rats","Elliott JC, Picker MJ, Sparrow AJ, Lysle DT.","Psychopharmacology (Berl). 2006 Mar;185(1):66-75. doi: 10.1007/s00213-005-0267-1. Epub 2006 Jan 6.","Elliott JC","Psychopharmacology (Berl)","2006","2006/01/07","","","10.1007/s00213-005-0267-1"
"16286819","Effects of the long-lasting kappa opioid 2-(3,4-dichlorophenyl)-N-methyl-N-[(1S)-1-(3-isothiocyanatophenyl)-2-(1-pyrrolidinyl) ethyl] acetamide in a drug discrimination and warm water tail-withdrawal procedure","Terner JM, Lomas LM, Lewis JW, Husbands SM, Picker MJ.","Behav Pharmacol. 2005 Dec;16(8):665-70. doi: 10.1097/00008877-200512000-00010.","Terner JM","Behav Pharmacol","2005","2005/11/16","","","10.1097/00008877-200512000-00010"
"15707483","Engineered G protein coupled receptors reveal independent regulation of internalization, desensitization and acute signaling","Scearce-Levie K, Lieberman MD, Elliott HH, Conklin BR.","BMC Biol. 2005 Feb 11;3:3. doi: 10.1186/1741-7007-3-3.","Scearce-Levie K","BMC Biol","2005","2005/02/15","PMC551613","","10.1186/1741-7007-3-3"
"15489045","Action of kappa and Delta opioid agonists on premotor cardiac vagal neurons in the nucleus ambiguus","Wang X, Dergacheva O, Griffioen KJ, Huang ZG, Evans C, Gold A, Bouairi E, Mendelowitz D.","Neuroscience. 2004;129(1):235-41. doi: 10.1016/j.neuroscience.2004.07.021.","Wang X","Neuroscience","2004","2004/10/19","","","10.1016/j.neuroscience.2004.07.021"
"15212988","Placenta ingestion by rats enhances delta- and kappa-opioid antinociception, but suppresses mu-opioid antinociception","DiPirro JM, Kristal MB.","Brain Res. 2004 Jul 16;1014(1-2):22-33. doi: 10.1016/j.brainres.2004.04.006.","DiPirro JM","Brain Res","2004","2004/06/24","","","10.1016/j.brainres.2004.04.006"
"14724041","Sensitivity to the effects of a kappa opioid in rats with free access to exercise wheels: differential effects across behavioral measures","Smith MA, McClean JM, Bryant PA.","Pharmacol Biochem Behav. 2004 Jan;77(1):49-57. doi: 10.1016/j.pbb.2003.09.021.","Smith MA","Pharmacol Biochem Behav","2004","2004/01/16","","","10.1016/j.pbb.2003.09.021"
"14665981","Enhanced sensitivity to the antinociceptive effects of kappa opioids in naltrexone-treated rats: dose- and time-dependent effects","Smith MA, McClean JM, Greene JL.","Behav Pharmacol. 2003 Dec;14(8):641-7. doi: 10.1097/00008877-200312000-00008.","Smith MA","Behav Pharmacol","2003","2003/12/11","","","10.1097/00008877-200312000-00008"
"12847558","A review of the properties of spiradoline: a potent and selective kappa-opioid receptor agonist","Wadenberg ML.","CNS Drug Rev. 2003 Summer;9(2):187-98. doi: 10.1111/j.1527-3458.2003.tb00248.x.","Wadenberg ML","CNS Drug Rev","2003","2003/07/09","PMC6741666","","10.1111/j.1527-3458.2003.tb00248.x"
"12669175","Interactions between opioids and cocaine on locomotor activity in rats: influence of an opioid's relative efficacy at the mu receptor","Smith MA, Gordon KA, Craig CK, Bryant PA, Ferguson ME, French AM, Gray JD, McClean JM, Tetirick JC.","Psychopharmacology (Berl). 2003 May;167(3):265-73. doi: 10.1007/s00213-003-1388-z. Epub 2003 Apr 1.","Smith MA","Psychopharmacology (Berl)","2003","2003/04/02","","","10.1007/s00213-003-1388-z"
"12576884","Sex differences in (-)-pentazocine antinociception: comparison to morphine and spiradoline in four rat strains using a thermal nociceptive assay","Terner JM, Barrett AC, Cook CD, Picker MJ.","Behav Pharmacol. 2003 Feb;14(1):77-85. doi: 10.1097/00008877-200302000-00008.","Terner JM","Behav Pharmacol","2003","2003/02/11","","","10.1097/00008877-200302000-00008"
"12122483","Age-related differences in sensitivity to the antinociceptive effects of kappa opioids in adult male rats","Smith MA, French AM.","Psychopharmacology (Berl). 2002 Jul;162(3):255-64. doi: 10.1007/s00213-002-1102-6. Epub 2002 Jun 12.","Smith MA","Psychopharmacology (Berl)","2002","2002/07/18","","","10.1007/s00213-002-1102-6"
"12030807","Elevation of atrial natriuretic peptide levels in aqueous humor of the rabbit by kappa opioid receptor agonists","Russell KR, Moore TT, Potter DE.","Neuropeptides. 2001 Oct-Dec;35(5-6):232-7. doi: 10.1054/npep.2001.0883.","Russell KR","Neuropeptides","2001","2002/05/29","","","10.1054/npep.2001.0883"
"11875635","Sex and rat strain determine sensitivity to kappa opioid-induced antinociception","Barrett AC, Cook CD, Terner JM, Roach EL, Syvanthong C, Picker MJ.","Psychopharmacology (Berl). 2002 Mar;160(2):170-81. doi: 10.1007/s00213-001-0949-2. Epub 2001 Dec 20.","Barrett AC","Psychopharmacology (Berl)","2002","2002/03/05","","","10.1007/s00213-001-0949-2"
"11716815","Chronic sucrose intake augments antinociception induced by injections of mu but not kappa opioid receptor agonists into the periaqueductal gray matter in male and female rats","Kanarek RB, Mandillo S, Wiatr C.","Brain Res. 2001 Nov 30;920(1-2):97-105. doi: 10.1016/s0006-8993(01)03039-6.","Kanarek RB","Brain Res","2001","2001/11/22","","","10.1016/s0006-8993(01)03039-6"
"11530849","Prevention of isolation-induced hypertension by intrahippocampal administration of a nonpeptide kappa-opioid receptor agonist","Wright RC, Ingenito AJ.","Hippocampus. 2001;11(4):445-51. doi: 10.1002/hipo.1059.","Wright RC","Hippocampus","2001","2001/09/04","","","10.1002/hipo.1059"
"11483291","Spiradoline, a kappa opioid receptor agonist, produces tonic- and use-dependent block of sodium channels expressed in Xenopus oocytes","Pugsley MK, Yu EJ, Goldin AL.","Gen Pharmacol. 2000 Jun;34(6):417-27. doi: 10.1016/s0306-3623(01)00079-9.","Pugsley MK","Gen Pharmacol","2000","2001/08/03","","","10.1016/s0306-3623(01)00079-9"
"11479004","Engineering receptors activated solely by synthetic ligands (RASSLs)","Scearce-Levie K, Coward P, Redfern CH, Conklin BR.","Trends Pharmacol Sci. 2001 Aug;22(8):414-20. doi: 10.1016/s0165-6147(00)01743-0.","Scearce-Levie K","Trends Pharmacol Sci","2001","2001/08/02","","","10.1016/s0165-6147(00)01743-0"
"11446767","Kappa opioid agonist-induced changes in IOP: correlation with 3H-NE release and cAMP accumulation","Moore TT, Potter DE.","Exp Eye Res. 2001 Aug;73(2):167-78. doi: 10.1006/exer.2001.1022.","Moore TT","Exp Eye Res","2001","2001/07/12","","","10.1006/exer.2001.1022"
"11275411","Effects of a kappa agonist, spiradoline mesylate (U62,066E), on activation and vaginocervical-stimulation produced analgesia in rats","Boyle TJ, Masuda T, Cunningham ST.","Brain Res Bull. 2001 Jan 15;54(2):213-8. doi: 10.1016/s0361-9230(00)00453-6.","Boyle TJ","Brain Res Bull","2001","2001/03/29","","","10.1016/s0361-9230(00)00453-6"
"11162293","Hippocampal administration of kappa-opioid receptor antisense exacerbates isolation-induced hypertension","Wright RC, Ingenito AJ.","Neuropeptides. 2000 Dec;34(6):360-7. doi: 10.1054/npep.2000.0839.","Wright RC","Neuropeptides","2000","2001/02/13","","","10.1054/npep.2000.0839"
"10899364","Further characterization of the discriminative stimulus effects of spiradoline","Holtzman SG.","Pharmacol Biochem Behav. 2000 Jul;66(3):517-22. doi: 10.1016/s0091-3057(00)00172-6.","Holtzman SG","Pharmacol Biochem Behav","2000","2000/07/19","","","10.1016/s0091-3057(00)00172-6"
"10758129","Differential effects of mu-, delta-, and kappa-opioid receptor agonists on mechanosensitive gastric vagal afferent fibers in the rat","Ozaki N, Sengupta JN, Gebhart GF.","J Neurophysiol. 2000 Apr;83(4):2209-16. doi: 10.1152/jn.2000.83.4.2209.","Ozaki N","J Neurophysiol","2000","2000/04/12","","","10.1152/jn.2000.83.4.2209"
"10669508","Effects of intracolonic opioid receptor agonists on polymodal pelvic nerve afferent fibers in the rat","Su X, Julia V, Gebhart GF.","J Neurophysiol. 2000 Feb;83(2):963-70. doi: 10.1152/jn.2000.83.2.963.","Su X","J Neurophysiol","2000","2000/02/11","","","10.1152/jn.2000.83.2.963"
"10663428","Discriminative stimulus effects of two doses of fentanyl in rats: pharmacological selectivity and effect of training dose on agonist and antagonist effects of mu opioids","Zhang L, Walker EA, Sutherland J 2nd, Young AM.","Psychopharmacology (Berl). 2000 Feb;148(2):136-45. doi: 10.1007/s002130050035.","Zhang L","Psychopharmacology (Berl)","2000","2000/02/09","","","10.1007/s002130050035"
"10647770","Synergistic centrally mediated cardiovascular effects of a kappa opioid agonist and an alpha2-adrenoceptor agonist","Shen S, Ingenito AJ.","Gen Pharmacol. 1999 Dec;33(6):449-56. doi: 10.1016/s0306-3623(99)00041-5.","Shen S","Gen Pharmacol","1999","2000/01/27","","","10.1016/s0306-3623(99)00041-5"
"10638642","Intake of a palatable sucrose solution modifies the actions of spiradoline, a kappa opioid receptor agonist, on analgesia and feeding behavior in male and female rats","Kanarek RB, Homoleski BA, Wiatr C.","Pharmacol Biochem Behav. 2000 Jan 1;65(1):97-104. doi: 10.1016/s0091-3057(99)00181-1.","Kanarek RB","Pharmacol Biochem Behav","2000","2000/01/19","","","10.1016/s0091-3057(99)00181-1"
"10591871","Effects of E-2078, a stable dynorphin A(1-8) analog, on sedation and serum prolactin levels in rhesus monkeys","Butelman ER, Harris TJ, Kreek MJ.","Psychopharmacology (Berl). 1999 Nov;147(1):73-80. doi: 10.1007/s002130051144.","Butelman ER","Psychopharmacology (Berl)","1999","1999/12/11","","","10.1007/s002130051144"
"10499161","Participation of central and peripheral kappa 1 and kappa 2 opioid receptors in arrhythmogenesis","Lishmanov YB, Maslov LN, Ugdyzhekova DS.","Clin Exp Pharmacol Physiol. 1999 Sep;26(9):716-23. doi: 10.1046/j.1440-1681.1999.03115.x.","Lishmanov YB","Clin Exp Pharmacol Physiol","1999","1999/09/28","","","10.1046/j.1440-1681.1999.03115.x"
"10448921","Differential antagonism of the rate-decreasing effects of kappa-opioid receptor agonists by naltrexone and norbinaltorphimine","Powell KR, Holtzman SG.","Eur J Pharmacol. 1999 Jul 14;377(1):21-8. doi: 10.1016/s0014-2999(99)00394-5.","Powell KR","Eur J Pharmacol","1999","1999/08/17","","","10.1016/s0014-2999(99)00394-5"
"10423608","Sustained antihypertensive effects of chronic administration of two kappa-opioid agonists in spontaneously hypertensive rats","Zhai QZ, Ingenito AJ.","Am J Ther. 1997 May-Jun;4(5-6):173-80. doi: 10.1097/00045391-199705000-00003.","Zhai QZ","Am J Ther","1997","1997/05/01","","","10.1097/00045391-199705000-00003"
"10404951","Comparison of cardiovascular responses to intra-hippocampal mu, delta and kappa opioid agonists in spontaneously hypertensive rats and isolation-induced hypertensive rats","Shen S, Ingenito AJ.","J Hypertens. 1999 Apr;17(4):497-505. doi: 10.1097/00004872-199917040-00007.","Shen S","J Hypertens","1999","1999/07/15","","","10.1097/00004872-199917040-00007"
"10403501","Ligands for opioid and sigma-receptors improve cardiac electrical stability in rat models of post-infarction cardiosclerosis and stress","Lishmanov YuB, Maslov LN, Naryzhnaya NV, Tam SW.","Life Sci. 1999;65(1):PL13-7. doi: 10.1016/s0024-3205(99)00226-x.","Lishmanov YuB","Life Sci","1999","1999/07/14","","","10.1016/s0024-3205(99)00226-x"
"10225482","Depressor effect of kappa opioid agonist on hypertension induced by isolation in the rat","Shen S, Ingenito AJ.","Clin Exp Hypertens. 1999 Apr;21(3):275-97. doi: 10.3109/10641969909068667.","Shen S","Clin Exp Hypertens","1999","1999/05/04","","","10.3109/10641969909068667"
"10052353","Conditional expression and signaling of a specifically designed Gi-coupled receptor in transgenic mice","Redfern CH, Coward P, Degtyarev MY, Lee EK, Kwa AT, Hennighausen L, Bujard H, Fishman GI, Conklin BR.","Nat Biotechnol. 1999 Feb;17(2):165-9. doi: 10.1038/6165.","Redfern CH","Nat Biotechnol","1999","1999/03/03","","","10.1038/6165"
"9869491","Sodium channel-blocking properties of spiradoline, a kappa receptor agonist, are responsible for its antiarrhythmic action in the rat","Pugsley MK, Saint DA, Hayes ES, Kramer D, Walker MJ.","J Cardiovasc Pharmacol. 1998 Dec;32(6):863-74. doi: 10.1097/00005344-199812000-00002.","Pugsley MK","J Cardiovasc Pharmacol","1998","1998/12/30","","","10.1097/00005344-199812000-00002"
"9825134","[The use of opiate receptor ligands for correction of heart electrical instability]","Lishmanov IuB, Krylatov AV, Naryzhnaia NV, Maslov LN.","Biull Eksp Biol Med. 1998 Oct;126(10):399-401.","Lishmanov IuB","Biull Eksp Biol Med","1998","1998/11/24","","",""
"9729284","Gender differences in kappa-opioid modulation of cocaine-induced behavior and NMDA-evoked dopamine release","Sershen H, Hashim A, Lajtha A.","Brain Res. 1998 Aug 10;801(1-2):67-71. doi: 10.1016/s0006-8993(98)00546-0.","Sershen H","Brain Res","1998","1998/09/05","","","10.1016/s0006-8993(98)00546-0"
"9641463","Comparative hypotensive actions of three nonpeptide kappa opioid agonists on hippocampus of SHRs and normotensive WKY rats","Zhai QZ, Ingenito AJ.","J Cardiovasc Pharmacol. 1998 Jun;31(6):806-12. doi: 10.1097/00005344-199806000-00002.","Zhai QZ","J Cardiovasc Pharmacol","1998","1998/06/26","","","10.1097/00005344-199806000-00002"
"9632230","Kappa antinociceptive activity of spiradoline in the cold-water tail-flick assay in rats","Briggs SL, Rech RH, Sawyer DC.","Pharmacol Biochem Behav. 1998 Jun;60(2):467-72. doi: 10.1016/s0091-3057(98)00017-3.","Briggs SL","Pharmacol Biochem Behav","1998","1998/06/19","","","10.1016/s0091-3057(98)00017-3"
"9302101","Coupling of the cloned rat kappa-opioid receptor to adenylyl cyclase is dependent on receptor expression","Hirst RA, Hirota K, Grandy DK, Lambert DG.","Neurosci Lett. 1997 Aug 29;232(2):119-22. doi: 10.1016/s0304-3940(97)00594-6.","Hirst RA","Neurosci Lett","1997","1997/08/29","","","10.1016/s0304-3940(97)00594-6"
"9185329","Comparison of the effects of a series of kappa-opioid receptor agonists upon sodium channel function in rat brain miniprisms","Tiger G, Fowler CJ.","Comp Biochem Physiol C Pharmacol Toxicol Endocrinol. 1997 May;117(1):69-73. doi: 10.1016/s0742-8413(96)00233-2.","Tiger G","Comp Biochem Physiol C Pharmacol Toxicol Endocrinol","1997","1997/05/01","","","10.1016/s0742-8413(96)00233-2"
"9138682","The effects of spiradoline (U-62066E), a kappa-opioid receptor agonist, on neuroendocrine function in man","Ur E, Wright DM, Bouloux PM, Grossman A.","Br J Pharmacol. 1997 Mar;120(5):781-4. doi: 10.1038/sj.bjp.0700971.","Ur E","Br J Pharmacol","1997","1997/03/01","PMC1564535","","10.1038/sj.bjp.0700971"
"9092881","Dopaminergic and glutamatergic mechanisms mediate the induction of FOS-like protein by cocaethylene","Horowitz JM, DiPirro JM, Kristal MB, Torres G.","Brain Res Bull. 1997;42(5):393-8. doi: 10.1016/s0361-9230(96)00327-9.","Horowitz JM","Brain Res Bull","1997","1997/01/01","","","10.1016/s0361-9230(96)00327-9"
"8915966","Water transport in cultured cells from the rat inner medullary collecting duct","Hubbard JI.","J Am Soc Nephrol. 1996 Oct;7(10):2062-71.","Hubbard JI","J Am Soc Nephrol","1996","1996/10/01","","",""
"8844699","Prolonged antagonism of morphine-induced locomotor stimulation by kappa opioid agonists: enhancement by prior morphine exposure","Pearl SM, Glick SD.","Neurosci Lett. 1996 Jul 26;213(1):5-8. doi: 10.1016/0304-3940(96)12822-6.","Pearl SM","Neurosci Lett","1996","1996/07/26","","","10.1016/0304-3940(96)12822-6"
"8836521","Kappa opioid receptor agonists inhibit sigma-1 (sigma 1) receptor binding in guinea-pig brain, liver and spleen: autoradiographical evidence","Brent PJ.","Brain Res. 1996 Jul 1;725(2):155-65. doi: 10.1016/0006-8993(96)00170-9.","Brent PJ","Brain Res","1996","1996/07/01","","","10.1016/0006-8993(96)00170-9"
"8741947","Effects of kappa receptor agonists on D1 and D2 dopamine agonist and antagonist-induced behaviors","Marin C, Engber TM, Chaudhuri P, Peppe A, Chase TN.","Psychopharmacology (Berl). 1996 Jan;123(2):215-21. doi: 10.1007/BF02246181.","Marin C","Psychopharmacology (Berl)","1996","1996/01/01","","","10.1007/BF02246181"
"8429499","New degradation product of spiradoline mesylate in aqueous solution: formation of an imidazolidine ring","Ogata M, Shimizu R, Abe H.","J Pharm Sci. 1993 Jan;82(1):91-4. doi: 10.1002/jps.2600820120.","Ogata M","J Pharm Sci","1993","1993/01/01","","","10.1002/jps.2600820120"
"8411771","Effects of spiradoline mesylate, a selective kappa-opioid-receptor agonist, on the central dopamine system with relation to mouse locomotor activity and analgesia","Kunihara M, Ohyama M, Nakano M.","Jpn J Pharmacol. 1993 Jul;62(3):223-30. doi: 10.1254/jjp.62.223.","Kunihara M","Jpn J Pharmacol","1993","1993/07/01","","","10.1254/jjp.62.223"
"8396784","Neuroendocrine and behavioral effects of the selective kappa agonist spiradoline in Tourette's syndrome: a pilot study","Chappell PB, Leckman JF, Scahill LD, Hardin MT, Anderson G, Cohen DJ.","Psychiatry Res. 1993 Jun;47(3):267-80. doi: 10.1016/0165-1781(93)90084-t.","Chappell PB","Psychiatry Res","1993","1993/06/01","","","10.1016/0165-1781(93)90084-t"
