PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24692062","The automated radiosynthesis and purification of the opioid receptor antagonist, [6-O-methyl-11C]diprenorphine on the GE TRACERlab FXFE radiochemistry module","Fairclough M, Prenant C, Brown G, McMahon A, Lowe J, Jones A.","J Labelled Comp Radiopharm. 2014 May 15;57(5):388-96. doi: 10.1002/jlcr.3194. Epub 2014 Apr 1.","Fairclough M","J Labelled Comp Radiopharm","2014","2014/04/03","","","10.1002/jlcr.3194"
"24582609","Solubilization and reconstitution of the mu-opioid receptor expressed in human neuronal SH-SY5Y and CHO cells","Talmont F, Moulédous L, Mollereau C, Zajac JM.","Peptides. 2014 May;55:79-84. doi: 10.1016/j.peptides.2014.02.009. Epub 2014 Feb 25.","Talmont F","Peptides","2014","2014/03/04","","","10.1016/j.peptides.2014.02.009"
"24285325","Positron emission tomography radioligands for the opioid system","Dannals RF.","J Labelled Comp Radiopharm. 2013 Mar-Apr;56(3-4):187-95. doi: 10.1002/jlcr.3005.","Dannals RF","J Labelled Comp Radiopharm","2013","2013/11/29","","","10.1002/jlcr.3005"
"23787515","A fully automated radiosynthesis of [18F]fluoroethyl-diprenorphine on a single module by use of SPE cartridges for preparation of high quality 2-[18F]fluoroethyl tosylate","Schoultz BW, Reed BJ, Marton J, Willoch F, Henriksen G.","Molecules. 2013 Jun 20;18(6):7271-8. doi: 10.3390/molecules18067271.","Schoultz BW","Molecules","2013","2013/06/22","PMC6270389","","10.3390/molecules18067271"
"23609763","Brain [18F]FDDNP binding and glucose metabolism in advanced elderly healthy subjects and Alzheimer's disease patients","Tauber C, Beaufils E, Hommet C, Ribeiro MJ, Vercouillie J, Vierron E, Mondon K, Cottier JP, Gissot V, Guilloteau D, Camus V.","J Alzheimers Dis. 2013;36(2):311-20. doi: 10.3233/JAD-122068.","Tauber C","J Alzheimers Dis","2013","2013/04/24","","","10.3233/JAD-122068"
"23597934","Quantification of opioid receptor availability following spontaneous epileptic seizures: correction of [11C]diprenorphine PET data for the partial-volume effect","McGinnity CJ, Shidahara M, Feldmann M, Keihaninejad S, Riaño Barros DA, Gousias IS, Duncan JS, Brooks DJ, Heckemann RA, Turkheimer FE, Hammers A, Koepp MJ.","Neuroimage. 2013 Oct 1;79:72-80. doi: 10.1016/j.neuroimage.2013.04.015. Epub 2013 Apr 15.","McGinnity CJ","Neuroimage","2013","2013/04/20","","","10.1016/j.neuroimage.2013.04.015"
"23467353","Differential control of opioid antinociception to thermal stimuli in a knock-in mouse expressing regulator of G-protein signaling-insensitive Gαo protein","Lamberts JT, Smith CE, Li MH, Ingram SL, Neubig RR, Traynor JR.","Version 2. J Neurosci. 2013 Mar 6;33(10):4369-77. doi: 10.1523/JNEUROSCI.5470-12.2013.","Lamberts JT","J Neurosci","2013","2013/03/08","PMC3740968","NIHMS470995","10.1523/JNEUROSCI.5470-12.2013"
"23173782","RACK1 identified as the PCBP1-interacting protein with a novel functional role on the regulation of human MOR gene expression","Nahar-Gohad P, Sultan H, Esteban Y, Stabile A, Ko JL.","J Neurochem. 2013 Feb;124(4):466-77. doi: 10.1111/jnc.12100. Epub 2012 Dec 26.","Nahar-Gohad P","J Neurochem","2013","2012/11/24","PMC3569494","NIHMS423688","10.1111/jnc.12100"
"22078567","Structural basis for μ-opioid receptor binding and activation","Serohijos AW, Yin S, Ding F, Gauthier J, Gibson DG, Maixner W, Dokholyan NV, Diatchenko L.","Structure. 2011 Nov 9;19(11):1683-90. doi: 10.1016/j.str.2011.08.003.","Serohijos AW","Structure","2011","2011/11/15","PMC3217204","NIHMS319188","10.1016/j.str.2011.08.003"
"21924366","Multi-Scale hierarchical generation of PET parametric maps: application and testing on a [11C]DPN study","Rizzo G, Turkheimer FE, Keihaninejad S, Bose SK, Hammers A, Bertoldo A.","Neuroimage. 2012 Feb 1;59(3):2485-93. doi: 10.1016/j.neuroimage.2011.08.101. Epub 2011 Sep 8.","Rizzo G","Neuroimage","2012","2011/09/20","","","10.1016/j.neuroimage.2011.08.101"
"20829393","Differential activation of pregnane X receptor and constitutive androstane receptor by buprenorphine in primary human hepatocytes and HepG2 cells","Li L, Hassan HE, Tolson AH, Ferguson SS, Eddington ND, Wang H.","J Pharmacol Exp Ther. 2010 Dec;335(3):562-71. doi: 10.1124/jpet.110.173187. Epub 2010 Sep 9.","Li L","J Pharmacol Exp Ther","2010","2010/09/11","PMC2993555","","10.1124/jpet.110.173187"
"20628439","Influence of pediatric vaccines on amygdala growth and opioid ligand binding in rhesus macaque infants: A pilot study","Hewitson L, Lopresti BJ, Stott C, Mason NS, Tomko J.","Acta Neurobiol Exp (Wars). 2010;70(2):147-64.","Hewitson L","Acta Neurobiol Exp (Wars)","2010","2010/07/15","","",""
"20083418","CoMFA analyses of C-2 position salvinorin A analogs at the kappa-opioid receptor provides insights into epimer selectivity","McGovern DL, Mosier PD, Roth BL, Westkaemper RB.","J Mol Graph Model. 2010 Apr;28(7):612-25. doi: 10.1016/j.jmgm.2009.12.008. Epub 2010 Jan 4.","McGovern DL","J Mol Graph Model","2010","2010/01/20","PMC2859180","NIHMS185951","10.1016/j.jmgm.2009.12.008"
"20036983","Kappa2 opioid receptor subtype binding requires the presence of the DOR-1 gene","Ansonoff MA, Wen T, Pintar JE.","Front Biosci (Schol Ed). 2010 Jan 1;2:772-80. doi: 10.2741/s100.","Ansonoff MA","Front Biosci (Schol Ed)","2010","2009/12/29","","","10.2741/s100"
"19780041","Evidence for modulation of opioidergic activity in central vestibular processing: A [(18)F] diprenorphine PET study","Baier B, Bense S, Birklein F, Buchholz HG, Mischke A, Schreckenberger M, Dieterich M.","Hum Brain Mapp. 2010 Apr;31(4):550-5. doi: 10.1002/hbm.20886.","Baier B","Hum Brain Mapp","2010","2009/09/26","","","10.1002/hbm.20886"
"19703571","Basal opioid receptor binding is associated with differences in sensory perception in healthy human subjects: a [18F]diprenorphine PET study","Mueller C, Klega A, Buchholz HG, Rolke R, Magerl W, Schirrmacher R, Schirrmacher E, Birklein F, Treede RD, Schreckenberger M.","Neuroimage. 2010 Jan 1;49(1):731-7. doi: 10.1016/j.neuroimage.2009.08.033. Epub 2009 Aug 22.","Mueller C","Neuroimage","2010","2009/08/26","","","10.1016/j.neuroimage.2009.08.033"
"19595579","Brain opioid receptor binding in early abstinence from alcohol dependence and relationship to craving: an [11C]diprenorphine PET study","Williams TM, Davies SJ, Taylor LG, Daglish MR, Hammers A, Brooks DJ, Nutt DJ, Lingford-Hughes A.","Eur Neuropsychopharmacol. 2009 Oct;19(10):740-8. doi: 10.1016/j.euroneuro.2009.06.007.","Williams TM","Eur Neuropsychopharmacol","2009","2009/07/15","","","10.1016/j.euroneuro.2009.06.007"
"19437412","Dynamic up-regulation of prodynorphin transcription in temporal lobe epilepsy","Pirker S, Gasser E, Czech T, Baumgartner C, Schuh E, Feucht M, Novak K, Zimprich F, Sperk G.","Hippocampus. 2009 Nov;19(11):1051-4. doi: 10.1002/hipo.20633.","Pirker S","Hippocampus","2009","2009/05/14","PMC3073604","UKMS34908","10.1002/hipo.20633"
"19429174","Effects of aquaporin4 deficiency on opioid receptors characteristics in naive and chronic morphine-treated mice","Wang JF, Wang ZY, Wu N, Yan HT, Li J.","Neurosci Lett. 2009 Jul 3;457(3):111-4. doi: 10.1016/j.neulet.2009.03.060. Epub 2009 Mar 21.","Wang JF","Neurosci Lett","2009","2009/05/12","","","10.1016/j.neulet.2009.03.060"
"19370547","Differential involvement of P-glycoprotein (ABCB1) in permeability, tissue distribution, and antinociceptive activity of methadone, buprenorphine, and diprenorphine: in vitro and in vivo evaluation","Hassan HE, Myers AL, Coop A, Eddington ND.","J Pharm Sci. 2009 Dec;98(12):4928-40. doi: 10.1002/jps.21770.","Hassan HE","J Pharm Sci","2009","2009/04/17","PMC3401593","NIHMS389754","10.1002/jps.21770"
"19344774","Smoothing dynamic positron emission tomography time courses using functional principal components","Jiang CR, Aston JA, Wang JL.","Neuroimage. 2009 Aug 1;47(1):184-93. doi: 10.1016/j.neuroimage.2009.03.051. Epub 2009 Apr 1.","Jiang CR","Neuroimage","2009","2009/04/07","PMC2715874","NIHMS123391","10.1016/j.neuroimage.2009.03.051"
"19138727","Increased opioid release in specific brain areas in animals exposed to prenatal morphine and emotional stress later in life","Buisman-Pijlman FT, Gerrits MA, Van Ree JM.","Neuroscience. 2009 Mar 3;159(1):405-13. doi: 10.1016/j.neuroscience.2008.11.010. Epub 2008 Nov 13.","Buisman-Pijlman FT","Neuroscience","2009","2009/01/14","","","10.1016/j.neuroscience.2008.11.010"
"18955903","Functional coupling of mu-receptor-Galphai-tethered proteins in AtT20 cells","Chieng BC, Lee DJ, Du YP, Osborne PB, Christie MJ, Massotte D.","Neuroreport. 2008 Dec 3;19(18):1793-6. doi: 10.1097/WNR.0b013e3283196b55.","Chieng BC","Neuroreport","2008","2008/10/29","","","10.1097/WNR.0b013e3283196b55"
"18778083","Activation of the mu opioid receptor involves conformational rearrangements of multiple transmembrane domains","Xu W, Sanz A, Pardo L, Liu-Chen LY.","Biochemistry. 2008 Oct 7;47(40):10576-86. doi: 10.1021/bi800381v. Epub 2008 Sep 9.","Xu W","Biochemistry","2008","2008/09/10","","","10.1021/bi800381v"
"18632824","Opioid receptor PET reveals the psychobiologic correlates of reward processing","Schreckenberger M, Klega A, Gründer G, Buchholz HG, Scheurich A, Schirrmacher R, Schirrmacher E, Müller C, Henriksen G, Bartenstein P.","J Nucl Med. 2008 Aug;49(8):1257-61. doi: 10.2967/jnumed.108.050849. Epub 2008 Jul 16.","Schreckenberger M","J Nucl Med","2008","2008/07/18","","","10.2967/jnumed.108.050849"
"18562019","A combined [11C]diprenorphine PET study and fMRI study of acupuncture analgesia","Dougherty DD, Kong J, Webb M, Bonab AA, Fischman AJ, Gollub RL.","Behav Brain Res. 2008 Nov 3;193(1):63-8. doi: 10.1016/j.bbr.2008.04.020. Epub 2008 May 2.","Dougherty DD","Behav Brain Res","2008","2008/06/20","PMC2538486","NIHMS65991","10.1016/j.bbr.2008.04.020"
"18423369","Membrane partitioning of various delta-opioid receptor forms before and after agonist activations: the effect of cholesterol","André A, Gaibelet G, Le Guyader L, Welby M, Lopez A, Lebrun C.","Biochim Biophys Acta. 2008 Jun;1778(6):1483-92. doi: 10.1016/j.bbamem.2008.03.017. Epub 2008 Apr 1.","André A","Biochim Biophys Acta","2008","2008/04/22","","","10.1016/j.bbamem.2008.03.017"
"18419762","Post-endocytic fates of delta-opioid receptor are regulated by GRK2-mediated receptor phosphorylation and distinct beta-arrestin isoforms","Zhang X, Wang F, Chen X, Chen Y, Ma L.","J Neurochem. 2008 Jul;106(2):781-92. doi: 10.1111/j.1471-4159.2008.05431.x. Epub 2008 Apr 17.","Zhang X","J Neurochem","2008","2008/04/19","","","10.1111/j.1471-4159.2008.05431.x"
"18313920","Novel trans-3,4-dimethyl-4-(3-hydroxyphenyl)piperidines as mu opioid receptor antagonists with improved opioid receptor selectivity profiles","Le Bourdonnec B, Barker WM, Belanger S, Wiant DD, Conway-James NC, Cassel JA, O'Neill TJ, Little PJ, DeHaven RN, DeHaven-Hudkins DL, Dolle RE.","Bioorg Med Chem Lett. 2008 Mar 15;18(6):2006-12. doi: 10.1016/j.bmcl.2008.01.106. Epub 2008 Feb 2.","Le Bourdonnec B","Bioorg Med Chem Lett","2008","2008/03/04","","","10.1016/j.bmcl.2008.01.106"
"18307412","CXCR2 chemokine receptor antagonism enhances DOP opioid receptor function via allosteric regulation of the CXCR2-DOP receptor heterodimer","Parenty G, Appelbe S, Milligan G.","Biochem J. 2008 Jun 1;412(2):245-56. doi: 10.1042/BJ20071689.","Parenty G","Biochem J","2008","2008/03/01","PMC2474558","","10.1042/BJ20071689"
"18296435","The runner's high: opioidergic mechanisms in the human brain","Boecker H, Sprenger T, Spilker ME, Henriksen G, Koppenhoefer M, Wagner KJ, Valet M, Berthele A, Tolle TR.","Cereb Cortex. 2008 Nov;18(11):2523-31. doi: 10.1093/cercor/bhn013. Epub 2008 Feb 21.","Boecker H","Cereb Cortex","2008","2008/02/26","","","10.1093/cercor/bhn013"
"18212250","Agonist-promoted Lys63-linked polyubiquitination of the human kappa-opioid receptor is involved in receptor down-regulation","Li JG, Haines DS, Liu-Chen LY.","Mol Pharmacol. 2008 Apr;73(4):1319-30. doi: 10.1124/mol.107.042846. Epub 2008 Jan 22.","Li JG","Mol Pharmacol","2008","2008/01/24","PMC3489932","NIHMS48853","10.1124/mol.107.042846"
"18022288","Endogenous heptapeptide Met-enkephalin-Gly-Tyr binds differentially to duplicate delta opioid receptors from zebrafish","Gonzalez-Nuñez V, Toth G, Rodríguez RE.","Peptides. 2007 Dec;28(12):2340-7. doi: 10.1016/j.peptides.2007.10.002. Epub 2007 Oct 10.","Gonzalez-Nuñez V","Peptides","2007","2007/11/21","","","10.1016/j.peptides.2007.10.002"
"17980352","Agonist treatment did not affect association of mu opioid receptors with lipid rafts and cholesterol reduction had opposite effects on the receptor-mediated signaling in rat brain and CHO cells","Huang P, Xu W, Yoon SI, Chen C, Chong PL, Unterwald EM, Liu-Chen LY.","Brain Res. 2007 Dec 12;1184:46-56. doi: 10.1016/j.brainres.2007.09.096. Epub 2007 Oct 12.","Huang P","Brain Res","2007","2007/11/06","PMC3715317","NIHMS36068","10.1016/j.brainres.2007.09.096"
"17897634","Chronic morphine treatment up-regulates mu opioid receptor binding in cells lacking filamin A","Onoprishvili I, Simon EJ.","Brain Res. 2007 Oct 26;1177:9-18. doi: 10.1016/j.brainres.2007.08.020. Epub 2007 Aug 16.","Onoprishvili I","Brain Res","2007","2007/09/28","PMC2175075","NIHMS33357","10.1016/j.brainres.2007.08.020"
"17764977","Balancing bias, reliability, noise properties and the need for parametric maps in quantitative ligand PET: [(11)C]diprenorphine test-retest data","Hammers A, Asselin MC, Turkheimer FE, Hinz R, Osman S, Hotton G, Brooks DJ, Duncan JS, Koepp MJ.","Neuroimage. 2007 Oct 15;38(1):82-94. doi: 10.1016/j.neuroimage.2007.06.035. Epub 2007 Jul 24.","Hammers A","Neuroimage","2007","2007/09/04","","","10.1016/j.neuroimage.2007.06.035"
"17724284","Motor cortex stimulation for pain control induces changes in the endogenous opioid system","Maarrawi J, Peyron R, Mertens P, Costes N, Magnin M, Sindou M, Laurent B, Garcia-Larrea L.","Neurology. 2007 Aug 28;69(9):827-34. doi: 10.1212/01.wnl.0000269783.86997.37.","Maarrawi J","Neurology","2007","2007/08/29","","","10.1212/01.wnl.0000269783.86997.37"
"17720886","A select set of opioid ligands induce up-regulation by promoting the maturation and stability of the rat kappa-opioid receptor in human embryonic kidney 293 cells","Wannemacher KM, Yadav PN, Howells RD.","J Pharmacol Exp Ther. 2007 Nov;323(2):614-25. doi: 10.1124/jpet.107.125500. Epub 2007 Aug 24.","Wannemacher KM","J Pharmacol Exp Ther","2007","2007/08/28","","","10.1124/jpet.107.125500"
"17711303","N-Glycosylation of the human kappa opioid receptor enhances its stability but slows its trafficking along the biosynthesis pathway","Li JG, Chen C, Liu-Chen LY.","Biochemistry. 2007 Sep 25;46(38):10960-70. doi: 10.1021/bi700443j. Epub 2007 Aug 21.","Li JG","Biochemistry","2007","2007/08/23","","","10.1021/bi700443j"
"17602127","Brain opioid receptor binding in early abstinence from opioid dependence: positron emission tomography study","Williams TM, Daglish MR, Lingford-Hughes A, Taylor LG, Hammers A, Brooks DJ, Grasby P, Myles JS, Nutt DJ.","Br J Psychiatry. 2007 Jul;191:63-9. doi: 10.1192/bjp.bp.106.031120.","Williams TM","Br J Psychiatry","2007","2007/07/03","","","10.1192/bjp.bp.106.031120"
"17530745","Electron density analyses of opioids: a comparative study","Scheins S, Messerschmidt M, Morgenroth W, Paulmann C, Luger P.","J Phys Chem A. 2007 Jun 28;111(25):5499-508. doi: 10.1021/jp0709252. Epub 2007 May 26.","Scheins S","J Phys Chem A","2007","2007/05/29","","","10.1021/jp0709252"
"17488881","Low sensitivity of the positron emission tomography ligand [11C]diprenorphine to agonist opiates","Hume SP, Lingford-Hughes AR, Nataf V, Hirani E, Ahmad R, Davies AN, Nutt DJ.","J Pharmacol Exp Ther. 2007 Aug;322(2):661-7. doi: 10.1124/jpet.107.121749. Epub 2007 May 8.","Hume SP","J Pharmacol Exp Ther","2007","2007/05/10","","","10.1124/jpet.107.121749"
"17301080","Upregulation of opioid receptor binding following spontaneous epileptic seizures","Hammers A, Asselin MC, Hinz R, Kitchen I, Brooks DJ, Duncan JS, Koepp MJ.","Brain. 2007 Apr;130(Pt 4):1009-16. doi: 10.1093/brain/awm012. Epub 2007 Feb 14.","Hammers A","Brain","2007","2007/02/16","","","10.1093/brain/awm012"
"17141202","Cholesterol reduction by methyl-beta-cyclodextrin attenuates the delta opioid receptor-mediated signaling in neuronal cells but enhances it in non-neuronal cells","Huang P, Xu W, Yoon SI, Chen C, Chong PL, Liu-Chen LY.","Biochem Pharmacol. 2007 Feb 15;73(4):534-49. doi: 10.1016/j.bcp.2006.10.032. Epub 2006 Nov 3.","Huang P","Biochem Pharmacol","2007","2006/12/05","PMC2583444","NIHMS17942","10.1016/j.bcp.2006.10.032"
"17137714","Differential brain opioid receptor availability in central and peripheral neuropathic pain","Maarrawi J, Peyron R, Mertens P, Costes N, Magnin M, Sindou M, Laurent B, Garcia-Larrea L.","Pain. 2007 Jan;127(1-2):183-94. doi: 10.1016/j.pain.2006.10.013. Epub 2006 Nov 29.","Maarrawi J","Pain","2007","2006/12/02","","","10.1016/j.pain.2006.10.013"
"17113072","The inhibitory effect of opioids on HepG2 cells is mediated via interaction with somatostatin receptors","Notas G, Kampa M, Nifli AP, Xidakis K, Papasava D, Thermos K, Kouroumalis E, Castanas E.","Eur J Pharmacol. 2007 Jan 19;555(1):1-7. doi: 10.1016/j.ejphar.2006.10.018. Epub 2006 Oct 18.","Notas G","Eur J Pharmacol","2007","2006/11/23","","","10.1016/j.ejphar.2006.10.018"
"17060492","Salvinorin A: allosteric interactions at the mu-opioid receptor","Rothman RB, Murphy DL, Xu H, Godin JA, Dersch CM, Partilla JS, Tidgewell K, Schmidt M, Prisinzano TE.","J Pharmacol Exp Ther. 2007 Feb;320(2):801-10. doi: 10.1124/jpet.106.113167. Epub 2006 Oct 23.","Rothman RB","J Pharmacol Exp Ther","2007","2006/10/25","","","10.1124/jpet.106.113167"
"17043729","Gender dependent rate of metabolism of the opioid receptor-PET ligand [18F]fluoroethyldiprenorphine","Henriksen G, Spilker ME, Sprenger T, Hauser AI, Platzer S, Boecker H, Toelle TR, Schwaiger M, Wester HJ.","Nuklearmedizin. 2006;45(5):197-200.","Henriksen G","Nuklearmedizin","2006","2006/10/18","","",""
"16606930","Opioidergic changes in the pineal gland and hypothalamus in cluster headache: a ligand PET study","Sprenger T, Willoch F, Miederer M, Schindler F, Valet M, Berthele A, Spilker ME, Förderreuther S, Straube A, Stangier I, Wester HJ, Tölle TR.","Neurology. 2006 Apr 11;66(7):1108-10. doi: 10.1212/01.wnl.0000204225.15947.f8.","Sprenger T","Neurology","2006","2006/04/12","","","10.1212/01.wnl.0000204225.15947.f8"
"16580639","The opioid ligand binding of human mu-opioid receptor is modulated by novel splice variants of the receptor","Choi HS, Kim CS, Hwang CK, Song KY, Wang W, Qiu Y, Law PY, Wei LN, Loh HH.","Biochem Biophys Res Commun. 2006 May 19;343(4):1132-40. doi: 10.1016/j.bbrc.2006.03.084. Epub 2006 Mar 23.","Choi HS","Biochem Biophys Res Commun","2006","2006/04/04","","","10.1016/j.bbrc.2006.03.084"
"16527398","Opioidergic activation in the medial pain system after heat pain","Sprenger T, Valet M, Boecker H, Henriksen G, Spilker ME, Willoch F, Wagner KJ, Wester HJ, Tölle TR.","Pain. 2006 May;122(1-2):63-7. doi: 10.1016/j.pain.2006.01.003. Epub 2006 Mar 9.","Sprenger T","Pain","2006","2006/03/11","","","10.1016/j.pain.2006.01.003"
"16386243","Matrix metalloproteinase 2 secretion in WEHI 164 fibrosarcoma cells is nitric oxide-related and modified by morphine","Shariftabrizi A, Nifli AP, Ansari M, Saadat F, Ebrahimkhani MR, Alizadeh N, Nasseh A, Alexaki VI, Dehpour AR, Castanas E, Khorramizadeh MR.","Eur J Pharmacol. 2006 Jan 13;530(1-2):33-9. doi: 10.1016/j.ejphar.2005.11.043. Epub 2005 Dec 28.","Shariftabrizi A","Eur J Pharmacol","2006","2006/01/03","","","10.1016/j.ejphar.2005.11.043"
"16337817","High opiate receptor binding potential in the human lateral pain system","Baumgärtner U, Buchholz HG, Bellosevich A, Magerl W, Siessmeier T, Rolke R, Höhnemann S, Piel M, Rösch F, Wester HJ, Henriksen G, Stoeter P, Bartenstein P, Treede RD, Schreckenberger M.","Neuroimage. 2006 Apr 15;30(3):692-9. doi: 10.1016/j.neuroimage.2005.10.033. Epub 2005 Dec 7.","Baumgärtner U","Neuroimage","2006","2005/12/13","","","10.1016/j.neuroimage.2005.10.033"
"16330575","Optimal duration of PET studies with 18F-fluoroethyl-diprenorphine","Boecker H, Sprenger T, Henriksen G, Toelle TR, Spilker ME.","J Nucl Med. 2005 Dec;46(12):2092-6.","Boecker H","J Nucl Med","2005","2005/12/07","","",""
"16291875","Comparison of the antinociceptive response to morphine and morphine-like compounds in male and female Sprague-Dawley rats","Peckham EM, Traynor JR.","J Pharmacol Exp Ther. 2006 Mar;316(3):1195-201. doi: 10.1124/jpet.105.094276. Epub 2005 Nov 16.","Peckham EM","J Pharmacol Exp Ther","2006","2005/11/18","","","10.1124/jpet.105.094276"
"16207834","Characterization of opioid-binding sites in zebrafish brain","González-Núñez V, Barrallo A, Traynor JR, Rodríguez RE.","J Pharmacol Exp Ther. 2006 Feb;316(2):900-4. doi: 10.1124/jpet.105.093492. Epub 2005 Oct 5.","González-Núñez V","J Pharmacol Exp Ther","2006","2005/10/07","","","10.1124/jpet.105.093492"
"16186629","Inhibition of ligand binding to G protein-coupled receptors by arachidonic acid","Bordayo EZ, Fawcett JR, Lagalwar S, Svitak AL, Frey WH Jr.","J Mol Neurosci. 2005;27(2):185-94. doi: 10.1385/JMN:27:2:185.","Bordayo EZ","J Mol Neurosci","2005","2005/09/28","","","10.1385/JMN:27:2:185"
"15967873","Functional complementation and the analysis of opioid receptor homodimerization","Pascal G, Milligan G.","Mol Pharmacol. 2005 Sep;68(3):905-15. doi: 10.1124/mol.105.013847. Epub 2005 Jun 20.","Pascal G","Mol Pharmacol","2005","2005/06/22","","","10.1124/mol.105.013847"
"15912139","Opioid antagonists differ according to negative intrinsic efficacy in a mouse model of acute dependence","Walker EA, Sterious SN.","Br J Pharmacol. 2005 Aug;145(7):975-83. doi: 10.1038/sj.bjp.0706247.","Walker EA","Br J Pharmacol","2005","2005/05/25","PMC1576205","","10.1038/sj.bjp.0706247"
"15901806","Binding profile of the endogenous novel heptapeptide Met-enkephalin-Gly-tyr in zebrafish and rat brain","González-Nuñez V, Arsequell G, Szemenyei E, Toth G, Valencia G, Rodriguez RE.","J Pharmacol Exp Ther. 2005 Aug;314(2):862-7. doi: 10.1124/jpet.105.084558. Epub 2005 May 18.","González-Nuñez V","J Pharmacol Exp Ther","2005","2005/05/20","","","10.1124/jpet.105.084558"
