PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31240797","Assessment of hydromorphone and dexmedetomidine for emesis induction in cats","Nystrom MR, Odunayo A, Okafor CC.","J Vet Emerg Crit Care (San Antonio). 2019 Jul;29(4):360-365. doi: 10.1111/vec.12866. Epub 2019 Jun 25.","Nystrom MR","J Vet Emerg Crit Care (San Antonio)","2019","2019/06/27","","","10.1111/vec.12866"
"31206429","Prospective Association of Serum Opioid Levels and Clinical Outcomes in Patients With Cancer Pain Treated With Intrathecal Opioid Therapy","Brogan SE, Sindt JE, Jackman CM, White J, Wilding V, Okifuji A.","Anesth Analg. 2020 Apr;130(4):1035-1044. doi: 10.1213/ANE.0000000000004276.","Brogan SE","Anesth Analg","2020","2019/06/18","","","10.1213/ANE.0000000000004276"
"31201808","Multimodal opioid-sparing postoperative pain regimen compared with the standard postoperative pain regimen in vaginal pelvic reconstructive surgery: a multicenter randomized controlled trial","Petrikovets A, Sheyn D, Sun HH, Chapman GC, Mahajan ST, Pollard RR, El-Nashar SA, Hijaz AK, Mangel J.","Am J Obstet Gynecol. 2019 Nov;221(5):511.e1-511.e10. doi: 10.1016/j.ajog.2019.06.002. Epub 2019 Jun 12.","Petrikovets A","Am J Obstet Gynecol","2019","2019/06/16","","","10.1016/j.ajog.2019.06.002"
"31171446","The antinociceptive effects of intravenous administration of three doses of butorphanol tartrate or naloxone hydrochloride following hydromorphone hydrochloride to healthy conscious cats","Simon BT, Scallan EM, Baetge CL, Coursey CD, Lizarraga I.","Vet Anaesth Analg. 2019 Jul;46(4):538-547. doi: 10.1016/j.vaa.2019.04.006. Epub 2019 Apr 30.","Simon BT","Vet Anaesth Analg","2019","2019/06/08","","","10.1016/j.vaa.2019.04.006"
"31166900","[Opioids for Cancer Pain and its Use under Particular Conditions: A Narrative Review]","Vieira C, Brás M, Fragoso M.","Acta Med Port. 2019 May 31;32(5):388-399. doi: 10.20344/amp.10500. Epub 2019 May 31.","Vieira C","Acta Med Port","2019","2019/06/06","","","10.20344/amp.10500"
"31133548","Acute suicidal ideations responsive to hydromorphone","Rotchford JK.","BMJ Case Rep. 2019 May 27;12(5):e228824. doi: 10.1136/bcr-2018-228824.","Rotchford JK","BMJ Case Rep","2019","2019/05/29","PMC6536192","","10.1136/bcr-2018-228824"
"31063208","Intravenous hydromorphone after thoracoscopic lobectomy: a double-blind up-and-down sequential allocation trial of effective doses","Zhang J, Yue Y, Zhao L.","Anaesthesia. 2019 Jun;74(6):820-821. doi: 10.1111/anae.14686.","Zhang J","Anaesthesia","2019","2019/05/08","","","10.1111/anae.14686"
"31027915","Satisfactory analgesia with minimal emesis in day surgeries: a randomised controlled trial of morphine versus hydromorphone","Shanthanna H, Paul J, Lovrics P, Vanniyasingam T, Devereaux PJ, Bhandari M, Thabane L.","Br J Anaesth. 2019 Jun;122(6):e107-e113. doi: 10.1016/j.bja.2019.03.036. Epub 2019 Apr 23.","Shanthanna H","Br J Anaesth","2019","2019/04/28","","","10.1016/j.bja.2019.03.036"
"31021987","Heating Injection Drug Preparation Equipment Used for Opioid Injection May Reduce HIV Transmission Associated With Sharing Equipment","Ball LJ, Venner C, Tirona RG, Arts E, Gupta K, Wiener JC, Koivu S, Silverman MS.","J Acquir Immune Defic Syndr. 2019 Aug 1;81(4):e127-e134. doi: 10.1097/QAI.0000000000002063.","Ball LJ","J Acquir Immune Defic Syndr","2019","2019/04/26","PMC6905404","","10.1097/QAI.0000000000002063"
"31008745","High-Frequency Heart Rate Variability Index: A Prospective, Observational Trial Assessing Utility as a Marker for the Balance Between Analgesia and Nociception Under General Anesthesia","Anderson TA, Segaran JR, Toda C, Sabouri AS, De Jonckheere J.","Anesth Analg. 2020 Apr;130(4):1045-1053. doi: 10.1213/ANE.0000000000004180.","Anderson TA","Anesth Analg","2020","2019/04/23","","","10.1213/ANE.0000000000004180"
"30987164","Circulating miRNA Signature as a Potential Biomarker for the Prediction of Analgesic Efficacy of Hydromorphone","Kiyosawa N, Watanabe K, Toyama K, Ishizuka H.","Int J Mol Sci. 2019 Apr 3;20(7):1665. doi: 10.3390/ijms20071665.","Kiyosawa N","Int J Mol Sci","2019","2019/04/17","PMC6480077","","10.3390/ijms20071665"
"30944686","Postoperative Analgesic Effects of Different Doses of Epidural Hydromorphone Coadministered with Ropivacaine after Cesarean Section: A Randomized Controlled Trial","Yang M, Wang L, Chen H, Tang Y, Chen X.","Pain Res Manag. 2019 Mar 3;2019:9054538. doi: 10.1155/2019/9054538. eCollection 2019.","Yang M","Pain Res Manag","2019","2019/04/05","PMC6421812","","10.1155/2019/9054538"
"30930095","The pharmacokinetics and pharmacodynamics of intravenous hydromorphone in horses","Reed R, Barletta M, Mitchell K, Hanafi A, Bullington A, Knych H, Quandt J, Ryan C, Giguère S.","Vet Anaesth Analg. 2019 May;46(3):395-404. doi: 10.1016/j.vaa.2018.11.001. Epub 2018 Nov 22.","Reed R","Vet Anaesth Analg","2019","2019/04/02","","","10.1016/j.vaa.2018.11.001"
"30919948","Randomized clinical trial of liposomal bupivacaine transverse abdominis plane block versus intrathecal analgesia in colorectal surgery","Colibaseanu DT, Osagiede O, Merchea A, Ball CT, Bojaxhi E, Panchamia JK, Jacob AK, Kelley SR, Naessens JM, Larson DW.","Br J Surg. 2019 May;106(6):692-699. doi: 10.1002/bjs.11141. Epub 2019 Mar 28.","Colibaseanu DT","Br J Surg","2019","2019/03/29","","","10.1002/bjs.11141"
"30902361","Intranasal hydromorphone for treatment of acute pain in children: A pilot study","Tsze DS, Pan SS, DePeter KC, Wagh AM, Gordon SL, Dayan PS.","Am J Emerg Med. 2019 Jun;37(6):1128-1132. doi: 10.1016/j.ajem.2019.03.013. Epub 2019 Mar 13.","Tsze DS","Am J Emerg Med","2019","2019/03/24","","","10.1016/j.ajem.2019.03.013"
"30827804","Pharmacokinetics of subcutaneously administered hydromorphone in bearded dragons (Pogona vitticeps) and red-eared slider turtles (Trachemys scripta elegans)","Hawkins SJ, Cox S, Yaw TJ, Sladky K.","Vet Anaesth Analg. 2019 May;46(3):352-359. doi: 10.1016/j.vaa.2018.12.002. Epub 2019 Jan 18.","Hawkins SJ","Vet Anaesth Analg","2019","2019/03/05","","","10.1016/j.vaa.2018.12.002"
"30819520","Randomized Trial of Intravenous Lidocaine Versus Hydromorphone for Acute Abdominal Pain in the Emergency Department","Chinn E, Friedman BW, Naeem F, Irizarry E, Afrifa F, Zias E, Jones MP, Pearlman S, Chertoff A, Wollowitz A, Gallagher EJ.","Ann Emerg Med. 2019 Aug;74(2):233-240. doi: 10.1016/j.annemergmed.2019.01.021. Epub 2019 Feb 26.","Chinn E","Ann Emerg Med","2019","2019/03/02","PMC6764530","NIHMS1519000","10.1016/j.annemergmed.2019.01.021"
"30769311","Identification of opioids in surface and wastewaters by LC/QTOF-MS using retrospective data analysis","Campos-Mañas MC, Ferrer I, Thurman EM, Sánchez Pérez JA, Agüera A.","Sci Total Environ. 2019 May 10;664:874-884. doi: 10.1016/j.scitotenv.2019.01.389. Epub 2019 Jan 30.","Campos-Mañas MC","Sci Total Environ","2019","2019/02/16","","","10.1016/j.scitotenv.2019.01.389"
"30702897","The Development of a Macromolecular Analgesic for Arthritic Pain","Weber L, Wang X, Ren R, Wei X, Zhao G, Yang J, Yuan H, Pang H, Wang H, Wang D.","Mol Pharm. 2019 Mar 4;16(3):1234-1244. doi: 10.1021/acs.molpharmaceut.8b01197. Epub 2019 Feb 14.","Weber L","Mol Pharm","2019","2019/02/01","PMC6413733","NIHMS1010713","10.1021/acs.molpharmaceut.8b01197"
"30692105","The risk of infective endocarditis among people who inject drugs: a retrospective, population-based time series analysis","Weir MA, Slater J, Jandoc R, Koivu S, Garg AX, Silverman M.","CMAJ. 2019 Jan 28;191(4):E93-E99. doi: 10.1503/cmaj.180694.","Weir MA","CMAJ","2019","2019/01/30","PMC6342696","","10.1503/cmaj.180694"
"30661208","Preoperative Transversus Abdominis Plane (TAP) Block with Liposomal Bupivacaine for Bariatric Patients to Reduce the Use of Opioid Analgesics","Moon RC, Lastrapes L, Wier J, Nakajima M, Gaskins W, Teixeira AF, Jawad MA.","Obes Surg. 2019 Apr;29(4):1099-1104. doi: 10.1007/s11695-018-03668-5.","Moon RC","Obes Surg","2019","2019/01/21","","","10.1007/s11695-018-03668-5"
"30655310","Patient- and Nurse-Controlled Analgesia: 22-Year Experience in a Pediatric Hospital","Donado C, Solodiuk J, Rangel SJ, Nelson CP, Heeney MM, Mahan ST, Ullrich C, Tsegaye B, Berde CB.","Hosp Pediatr. 2019 Feb;9(2):129-133. doi: 10.1542/hpeds.2018-0179. Epub 2019 Jan 17.","Donado C","Hosp Pediatr","2019","2019/01/19","","","10.1542/hpeds.2018-0179"
"30567490","Effects of patient-controlled analgesia with hydromorphone or sufentanil on postoperative pulmonary complications in patients undergoing thoracic surgery: a quasi-experimental study","Yan G, Chen J, Yang G, Duan G, Du Z, Yu Z, Peng J, Liao W, Li H.","BMC Anesthesiol. 2018 Dec 19;18(1):192. doi: 10.1186/s12871-018-0657-7.","Yan G","BMC Anesthesiol","2018","2018/12/21","PMC6300916","","10.1186/s12871-018-0657-7"
"30531478","Assessment of the Abuse Potential of Cebranopadol in Nondependent Recreational Opioid Users: A Phase 1 Randomized Controlled Study","Göhler K, Sokolowska M, Schoedel KA, Nemeth R, Kleideiter E, Szeto I, Eerdekens MH.","J Clin Psychopharmacol. 2019 Jan/Feb;39(1):46-56. doi: 10.1097/JCP.0000000000000995.","Göhler K","J Clin Psychopharmacol","2019","2018/12/12","PMC6319565","","10.1097/JCP.0000000000000995"
"30439607","The effect of hydromorphone as an adjuvant to ropivacaine in brachial plexus block","Saisai H.","J Clin Anesth. 2019 May;54:111. doi: 10.1016/j.jclinane.2018.10.028. Epub 2018 Nov 12.","Saisai H","J Clin Anesth","2019","2018/11/16","","","10.1016/j.jclinane.2018.10.028"
"30418214","Analgesic Effects of Hydromorphone versus Buprenorphine in Buprenorphine-maintained Individuals","Huhn AS, Strain EC, Bigelow GE, Smith MT, Edwards RR, Tompkins DA.","Anesthesiology. 2019 Jan;130(1):131-141. doi: 10.1097/ALN.0000000000002492.","Huhn AS","Anesthesiology","2019","2018/11/13","PMC6295244","NIHMS1508476","10.1097/ALN.0000000000002492"
"30407692","Trends in the consumption of opioids for the treatment of severe pain in Europe, 1990-2016","Bosetti C, Santucci C, Radrezza S, Erthal J, Berterame S, Corli O.","Eur J Pain. 2019 Apr;23(4):697-707. doi: 10.1002/ejp.1337. Epub 2018 Dec 4.","Bosetti C","Eur J Pain","2019","2018/11/09","","","10.1002/ejp.1337"
"30391868","Positivity rates of drugs in patients treated for opioid dependence with buprenorphine: A comparison of oral fluid and urine using paired collections and LC-MS/MS","West R, Mikel C, Hofilena D, Guevara M.","Drug Alcohol Depend. 2018 Dec 1;193:183-191. doi: 10.1016/j.drugalcdep.2018.07.023. Epub 2018 Sep 1.","West R","Drug Alcohol Depend","2018","2018/11/05","","","10.1016/j.drugalcdep.2018.07.023"
"30391451","Retrograde placement of an intrathecal catheter for chronic low pelvic cancer pain","Urits I, Petro J, Viswanath O, Aner M.","J Clin Anesth. 2019 May;54:43-44. doi: 10.1016/j.jclinane.2018.10.020. Epub 2018 Nov 2.","Urits I","J Clin Anesth","2019","2018/11/05","","","10.1016/j.jclinane.2018.10.020"
"30377010","National opioid prescribing trends in emergency departments by provider type: 2005-2015","Yang BK, Storr CL, Trinkoff AM, Sohn M, Idzik SK, McKinnon M.","Am J Emerg Med. 2019 Aug;37(8):1439-1445. doi: 10.1016/j.ajem.2018.10.041. Epub 2018 Oct 22.","Yang BK","Am J Emerg Med","2019","2018/11/01","","","10.1016/j.ajem.2018.10.041"
"30292778","Liposomal bupivacaine reduces narcotic use and time to flatus in a retrospective cohort of patients who underwent laparotomy","Burnett A, Faley B, Nyirenda T, Bamboat ZM.","Int J Surg. 2018 Nov;59:55-60. doi: 10.1016/j.ijsu.2018.09.018. Epub 2018 Oct 5.","Burnett A","Int J Surg","2018","2018/10/08","","","10.1016/j.ijsu.2018.09.018"
"30290794","Determination of ED50 and time to effectiveness for intrathecal hydromorphone in laboring patients using Dixon's up-and-down sequential allocation method","O'Reilly-Shah V, Lynde GC.","BMC Anesthesiol. 2018 Oct 5;18(1):140. doi: 10.1186/s12871-018-0603-8.","O'Reilly-Shah V","BMC Anesthesiol","2018","2018/10/07","PMC6173834","","10.1186/s12871-018-0603-8"
"30289795","Prescription Opioid Type and the Likelihood of Prolonged Opioid Use After Orthopaedic Surgery","Basilico M, Bhashyam AR, Harris MB, Heng M.","J Am Acad Orthop Surg. 2019 May 1;27(9):e423-e429. doi: 10.5435/JAAOS-D-17-00663.","Basilico M","J Am Acad Orthop Surg","2019","2018/10/06","PMC6590520","NIHMS1527971","10.5435/JAAOS-D-17-00663"
"30284586","Effect of preoperative hydromorphone in patients undergoing laparoscopic radical gastrectomy. A double-blind, randomized and controlled trial","Wang J, Wang N, Zhou H, Wang Y.","Saudi Med J. 2018 Oct;39(10):1023-1027. doi: 10.15537/smj.2018.10.22852.","Wang J","Saudi Med J","2018","2018/10/05","PMC6201035","","10.15537/smj.2018.10.22852"
"30274680","[Opioid switch and change of route of administration in cancer patients treated by morphine]","Michenot N, Rostaing S, Baron L, Faure S, Jovenin N, Hubault P, Delorme T, Collin E, Filbet M, Chvetzoff G, Delorme C, Minello C, Magnet M, Ammar D, Krakowski I, Poulain P.","Bull Cancer. 2018 Nov;105(11):1052-1073. doi: 10.1016/j.bulcan.2018.06.011. Epub 2018 Sep 29.","Michenot N","Bull Cancer","2018","2018/10/03","","","10.1016/j.bulcan.2018.06.011"
"30267781","Sustained-Release Hydromorphone Microparticles Produced by Supercritical Fluid Polymer Encapsulation","Han FY, Whittaker A, Howdle SM, Naylor A, Shabir-Ahmed A, Smith MT.","J Pharm Sci. 2019 Feb;108(2):811-814. doi: 10.1016/j.xphs.2018.09.021. Epub 2018 Sep 26.","Han FY","J Pharm Sci","2019","2018/09/30","","","10.1016/j.xphs.2018.09.021"
"30236878","Hydromorphone protects CA1 neurons by activating mTOR pathway","Xie W, Xie W, Kang Z, Jiang C, Liu N.","Neurosci Lett. 2018 Nov 20;687:49-54. doi: 10.1016/j.neulet.2018.09.029. Epub 2018 Sep 17.","Xie W","Neurosci Lett","2018","2018/09/22","","","10.1016/j.neulet.2018.09.029"
"30234923","Trends in and predictors of hydromorphone administration in US emergency departments (2007-2014)","Mazer-Amirshahi M, Ladkany D, Mullins PM, Motov S, Perrone J, Nelson LS, Pines JM.","J Opioid Manag. 2018 Jul/Aug;14(4):265-272. doi: 10.5055/jom.2018.0458.","Mazer-Amirshahi M","J Opioid Manag","2018","2018/09/21","","","10.5055/jom.2018.0458"
"30234674","Implementation of a Risk-Stratified Opioid and Benzodiazepine Weaning Protocol in a Pediatric Cardiac ICU","Amirnovin R, Sanchez-Pinto LN, Okuhara C, Lieu P, Koh JY, Rodgers JW, Nelson LP.","Pediatr Crit Care Med. 2018 Nov;19(11):1024-1032. doi: 10.1097/PCC.0000000000001719.","Amirnovin R","Pediatr Crit Care Med","2018","2018/09/21","","","10.1097/PCC.0000000000001719"
"30229847","Effects of hydromorphone and morphine intravenous analgesia on plasma motilin and postoperative nausea and vomiting in patients undergoing total hysterectomy","Liu Y, Yang L, Tao SJ.","Eur Rev Med Pharmacol Sci. 2018 Sep;22(17):5697-5703. doi: 10.26355/eurrev_201809_15837.","Liu Y","Eur Rev Med Pharmacol Sci","2018","2018/09/20","","","10.26355/eurrev_201809_15837"
"30226729","At-a-glance - The role of opioid toxicity in suicide deaths in Alberta, 2000 to 2016","Chan EYL, McDonald BM, Brooks-Lim E, Jones GR, Klein KB, Svenson LW.","Health Promot Chronic Dis Prev Can. 2018 Sep;38(9):343-347. doi: 10.24095/hpcdp.38.9.07.","Chan EYL","Health Promot Chronic Dis Prev Can","2018","2018/09/19","PMC6169706","","10.24095/hpcdp.38.9.07"
"30178006","Nalbuphine for Opioid-Induced Urine Retention","Ibrahim AM, Obaidi Z, Ruan G, Adaramola D, Onguti S.","Ann Intern Med. 2018 Dec 18;169(12):894-895. doi: 10.7326/L18-0387. Epub 2018 Sep 4.","Ibrahim AM","Ann Intern Med","2018","2018/09/05","","","10.7326/L18-0387"
"30139035","[Effects of patient-controlled intravenous analgesia using hydromorphone supplement with dexmedetomidine on patients undergoing transcatheter arterial chemoembolization]","Wang HW, Li LL, Li ZS, Cheng LN.","Zhonghua Zhong Liu Za Zhi. 2018 Aug 23;40(8):626-630. doi: 10.3760/cma.j.issn.0253-3766.2018.08.012.","Wang HW","Zhonghua Zhong Liu Za Zhi","2018","2018/08/24","","","10.3760/cma.j.issn.0253-3766.2018.08.012"
"30119941","Randomized Controlled Trial of Intravenous Acetaminophen Versus Intravenous Hydromorphone for the Treatment of Acute Pain in the Emergency Department","Barnaby DP, Chertoff AE, Restivo AJ, Campbell CM, Pearlman S, White D, Bijur PE, Gallagher EJ.","Ann Emerg Med. 2019 Feb;73(2):133-140. doi: 10.1016/j.annemergmed.2018.06.019. Epub 2018 Aug 14.","Barnaby DP","Ann Emerg Med","2019","2018/08/19","","","10.1016/j.annemergmed.2018.06.019"
"30118582","Randomized Clinical Trial of Intravenous Acetaminophen as an Analgesic Adjunct for Older Adults With Acute Severe Pain","Chang AK, Bijur PE, Ata A, Campbell C, Pearlman S, White D, Chertoff A, Restivo A, Gallagher EJ.","Acad Emerg Med. 2019 Apr;26(4):402-409. doi: 10.1111/acem.13556. Epub 2018 Nov 20.","Chang AK","Acad Emerg Med","2019","2018/08/18","PMC6378123","NIHMS985907","10.1111/acem.13556"
"30113350","Low-dose ketamine infusion reduces postoperative hydromorphone requirements in opioid-tolerant patients following spinal fusion: A randomised controlled trial","Boenigk K, Echevarria GC, Nisimov E, von Bergen Granell AE, Cuff GE, Wang J, Atchabahian A.","Eur J Anaesthesiol. 2019 Jan;36(1):8-15. doi: 10.1097/EJA.0000000000000877.","Boenigk K","Eur J Anaesthesiol","2019","2018/08/17","","","10.1097/EJA.0000000000000877"
"30082181","Comparison of fentanyl and hydromorphone constant rate infusions for pain management in dogs in an intensive care unit","Biello P, Bateman SW, Kerr CL.","Vet Anaesth Analg. 2018 Sep;45(5):673-683. doi: 10.1016/j.vaa.2018.05.005. Epub 2018 Jun 7.","Biello P","Vet Anaesth Analg","2018","2018/08/08","","","10.1016/j.vaa.2018.05.005"
"30078280","[Study of the effects of hydromorphone on emergence agitation of children anesthetized by sevoflurane]","Chu LY, Pan CX.","Zhonghua Yi Xue Za Zhi. 2018 Jul 24;98(28):2250-2253. doi: 10.3760/cma.j.issn.0376-2491.2018.28.008.","Chu LY","Zhonghua Yi Xue Za Zhi","2018","2018/08/06","","","10.3760/cma.j.issn.0376-2491.2018.28.008"
"30074252","Development of a method for the determination of hydromorphone in plasma by LC-MS","Cox S, Bergman J, Hawkins S, Sladky K.","Biomed Chromatogr. 2018 Dec;32(12):e4357. doi: 10.1002/bmc.4357. Epub 2018 Aug 30.","Cox S","Biomed Chromatogr","2018","2018/08/04","","","10.1002/bmc.4357"
"30059368","Emergency Department Use of Intravenous Prochlorperazine for Acute Migraine","Cook C, Newberry B.","Adv Emerg Nurs J. 2018 Jul/Sep;40(3):148-154. doi: 10.1097/TME.0000000000000203.","Cook C","Adv Emerg Nurs J","2018","2018/07/31","","","10.1097/TME.0000000000000203"
"30058846","Evaluation of the thermal antinociceptive effects and pharmacokinetics of hydromorphone hydrochloride after intramuscular administration to cockatiels (Nymphicus hollandicus)","Houck EL, Guzman DS, Beaufrère H, Knych HK, Paul-Murphy JR.","Am J Vet Res. 2018 Aug;79(8):820-827. doi: 10.2460/ajvr.79.8.820.","Houck EL","Am J Vet Res","2018","2018/07/31","","","10.2460/ajvr.79.8.820"
"30041855","An Unusual Case of Hearing Loss","Kadiri JA, Hayes BD, Lev MH, Sajed D, Miller ES.","J Emerg Med. 2018 Sep;55(3):411-414. doi: 10.1016/j.jemermed.2018.06.005. Epub 2018 Jul 21.","Kadiri JA","J Emerg Med","2018","2018/07/26","","","10.1016/j.jemermed.2018.06.005"
"30020849","Parenteral Opioid Shortage - Treating Pain during the Opioid-Overdose Epidemic","Bruera E.","N Engl J Med. 2018 Aug 16;379(7):601-603. doi: 10.1056/NEJMp1807117. Epub 2018 Jul 18.","Bruera E","N Engl J Med","2018","2018/07/19","","","10.1056/NEJMp1807117"
"30020107","Methylnaltrexone-Associated Bowel Perforation in Postoperative Opioid-Induced Constipation and Ogilvie Syndrome: A Case Report","Blackney KA, Kamdar NV, Liu CA, Edwards DA.","A A Pract. 2019 Jan 15;12(2):44-46. doi: 10.1213/XAA.0000000000000840.","Blackney KA","A A Pract","2019","2018/07/19","","","10.1213/XAA.0000000000000840"
"30013710","Patient Preference for Pain Medication in the Emergency Department Is Associated with Non-fatal Overdose History","Whiteside LK, Goldstick J, Dora-Laskey A, Thomas L, Walton M, Cunningham R, Bohnert ASB.","West J Emerg Med. 2018 Jul;19(4):722-730. doi: 10.5811/westjem.2018.4.37019. Epub 2018 Jun 11.","Whiteside LK","West J Emerg Med","2018","2018/07/18","PMC6040914","","10.5811/westjem.2018.4.37019"
"30013704","Opioid Administration and Prescribing in Older Adults in U.S. Emergency Departments (2005-2015)","Marra EM, Mazer-Amirshahi M, Mullins P, Pines JM.","West J Emerg Med. 2018 Jul;19(4):678-688. doi: 10.5811/westjem.2018.5.37853. Epub 2018 Jun 11.","Marra EM","West J Emerg Med","2018","2018/07/18","PMC6040900","","10.5811/westjem.2018.5.37853"
"30004301","Hydromorphone-induced chorea as an atypical presentation of opioid neurotoxicity: A case report and review of the literature","Martin EJ, Vaughan CL, Atayee R, Hirst JM, O'Donnell K, Edmonds KP.","Palliat Med. 2018 Oct;32(9):1529-1532. doi: 10.1177/0269216318786861. Epub 2018 Jul 13.","Martin EJ","Palliat Med","2018","2018/07/14","","","10.1177/0269216318786861"
"29934395","Satisfactory Analgesia with Minimal Emesis in Day Surgeries (SAME DayS): a protocol for a randomised controlled trial of morphine versus hydromorphone","Shanthanna H, Paul J, Lovrics P, Devereaux PJ, Bhandari M, Thabane L.","BMJ Open. 2018 Jun 22;8(6):e022504. doi: 10.1136/bmjopen-2018-022504.","Shanthanna H","BMJ Open","2018","2018/06/24","PMC6020940","","10.1136/bmjopen-2018-022504"
"29911823","Evaluating the early impacts of delisting high-strength opioids on patterns of prescribing in Ontario","Guan Q, Khuu W, Martins D, Tadrous M, Chiu M, Do MT, Gomes T.","Health Promot Chronic Dis Prev Can. 2018 Jun;38(6):256-262. doi: 10.24095/hpcdp.38.6.07.","Guan Q","Health Promot Chronic Dis Prev Can","2018","2018/06/19","PMC6034971","","10.24095/hpcdp.38.6.07"
"29883035","Commentary on Bansback et al. (2018): Estimating the cost of stigma against injection","Linas BP.","Addiction. 2018 Jul;113(7):1274-1275. doi: 10.1111/add.14219.","Linas BP","Addiction","2018","2018/06/09","","","10.1111/add.14219"
"29849846","Patient-Controlled Intravenous Analgesia for Advanced Cancer Patients with Pain: A Retrospective Series Study","Peng Z, Zhang Y, Guo J, Guo X, Feng Z.","Pain Res Manag. 2018 Apr 4;2018:7323581. doi: 10.1155/2018/7323581. eCollection 2018.","Peng Z","Pain Res Manag","2018","2018/06/01","PMC5904766","","10.1155/2018/7323581"
"29847382","Intraoperative Methadone in Same-Day Ambulatory Surgery: A Randomized, Double-Blinded, Dose-Finding Pilot Study","Komen H, Brunt LM, Deych E, Blood J, Kharasch ED.","Anesth Analg. 2019 Apr;128(4):802-810. doi: 10.1213/ANE.0000000000003464.","Komen H","Anesth Analg","2019","2018/05/31","PMC6995343","NIHMS1068862","10.1213/ANE.0000000000003464"
