PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16437438","Opioid antagonists with minimal sedation for opioid withdrawal","Gowing L, Ali R, White J.","Cochrane Database Syst Rev. 2006 Jan 25;(1):CD002021. doi: 10.1002/14651858.CD002021.pub2.","Gowing L","Cochrane Database Syst Rev","2006","2006/01/27","","","10.1002/14651858.CD002021.pub2"
"16367987","A comparison of buprenorphine and lofexidine for community opiate detoxification: results from a randomized controlled trial","Raistrick D, West D, Finnegan O, Thistlethwaite G, Brearley R, Banbery J.","Addiction. 2005 Dec;100(12):1860-7. doi: 10.1111/j.1360-0443.2005.01273.x.","Raistrick D","Addiction","2005","2005/12/22","","","10.1111/j.1360-0443.2005.01273.x"
"16191667","Induction of patients with moderately severe methadone dependence onto buprenorphine","Glasper A, Reed LJ, de Wet CJ, Gossop M, Bearn J.","Addict Biol. 2005 Jun;10(2):149-55. doi: 10.1080/13556210500123126.","Glasper A","Addict Biol","2005","2005/09/30","","","10.1080/13556210500123126"
"15551068","Role of alpha-2 adrenoceptors in stress-induced reinstatement of alcohol seeking and alcohol self-administration in rats","Lê AD, Harding S, Juzytsch W, Funk D, Shaham Y.","Psychopharmacology (Berl). 2005 May;179(2):366-73. doi: 10.1007/s00213-004-2036-y. Epub 2004 Nov 17.","Lê AD","Psychopharmacology (Berl)","2005","2004/11/20","","","10.1007/s00213-004-2036-y"
"15528619","QT interval increased after single dose of lofexidine","Schmittner J, Schroeder JR, Epstein DH, Preston KL.","BMJ. 2004 Nov 6;329(7474):1075. doi: 10.1136/bmj.329.7474.1075.","Schmittner J","BMJ","2004","2004/11/06","PMC526119","","10.1136/bmj.329.7474.1075"
"15074088","[Clinical observation on effect of modified banxia houpu decoction in treating patients with protracted heroin abstinence syndrome]","Huang DB, Yu ZF, Fu L.","Zhongguo Zhong Xi Yi Jie He Za Zhi. 2004 Mar;24(3):216-9.","Huang DB","Zhongguo Zhong Xi Yi Jie He Za Zhi","2004","2004/04/13","","",""
"14504022","The effectiveness of combined naloxone/lofexidine in opiate detoxification: results from a double-blind randomized and placebo-controlled trial","Beswick T, Best D, Bearn J, Gossop M, Rees S, Strang J.","Am J Addict. 2003 Jul-Sep;12(4):295-305.","Beswick T","Am J Addict","2003","2003/09/25","","",""
"12745416","Major disruptions of sleep during treatment of the opiate withdrawal syndrome: differences between methadone and lofexidine detoxification treatments","Beswick T, Best D, Rees S, Bearn J, Gossop M, Strang J.","Addict Biol. 2003 Mar;8(1):49-57. doi: 10.1080/1355621031000069882.","Beswick T","Addict Biol","2003","2003/05/15","","","10.1080/1355621031000069882"
"12680748","A placebo-controlled study of lofexidine in the treatment of children with tic disorders and attention deficit hyperactivity disorder","Niederhofer H, Staffen W, Mair A.","J Psychopharmacol. 2003 Mar;17(1):113-9. doi: 10.1177/0269881103017001714.","Niederhofer H","J Psychopharmacol","2003","2003/04/12","","","10.1177/0269881103017001714"
"12653813","Evaluation of the effects of lofexidine and clonidine on naloxone-precipitated withdrawal in opioid-dependent humans","Walsh SL, Strain EC, Bigelow GE.","Addiction. 2003 Apr;98(4):427-39. doi: 10.1046/j.1360-0443.2003.00372.x.","Walsh SL","Addiction","2003","2003/03/26","","","10.1046/j.1360-0443.2003.00372.x"
"12447025","Lofexidine in hyperactive and impulsive children with autistic disorder","Niederhofer H, Staffen W, Mair A.","J Am Acad Child Adolesc Psychiatry. 2002 Dec;41(12):1396-7. doi: 10.1097/00004583-200212000-00010.","Niederhofer H","J Am Acad Child Adolesc Psychiatry","2002","2002/11/26","","","10.1097/00004583-200212000-00010"
"12095666","Prison based detoxification for opioid dependence: a randomised double blind controlled trial of lofexidine and methadone","Howells C, Allen S, Gupta J, Stillwell G, Marsden J, Farrell M.","Drug Alcohol Depend. 2002 Jul 1;67(2):169-76. doi: 10.1016/s0376-8716(02)00024-8.","Howells C","Drug Alcohol Depend","2002","2002/07/04","","","10.1016/s0376-8716(02)00024-8"
"11895270","Alpha2-adrenergic agonists in opioid withdrawal","Gowing LR, Farrell M, Ali RL, White JM.","Addiction. 2002 Jan;97(1):49-58. doi: 10.1046/j.1360-0443.2002.00037.x.","Gowing LR","Addiction","2002","2002/03/16","","","10.1046/j.1360-0443.2002.00037.x"
"11795622","Use of qigong therapy in the detoxification of heroin addicts","Li M, Chen K, Mo Z.","Altern Ther Health Med. 2002 Jan-Feb;8(1):50-4, 56-9.","Li M","Altern Ther Health Med","2002","2002/01/25","","",""
"11714592","Two methods of community detoxification from opiates: an open-label comparison of lofexidine and buprenorphine","White R, Alcorn R, Feinmann C.","Drug Alcohol Depend. 2001 Dec 1;65(1):77-83. doi: 10.1016/s0376-8716(01)00149-1.","White R","Drug Alcohol Depend","2001","2001/11/21","","","10.1016/s0376-8716(01)00149-1"
"11582998","[Therapy of tic disorders apparently of organic origin in a multi-morbid 5-year-old patient with lofexidine (Britlofex) and clonidine (Catapressan)]","Niederhofer H.","Wien Med Wochenschr. 2001;151(13-14):327-8.","Niederhofer H","Wien Med Wochenschr","2001","2001/10/05","","",""
"11524309","A double-blind randomized placebo-controlled trial of lofexidine in alcohol withdrawal: lofexidine is not a useful adjunct to chlordiazepoxide","Keaney F, Strang J, Gossop M, Marshall EJ, Farrell M, Welch S, Hahn B, Gonzalez A.","Alcohol Alcohol. 2001 Sep-Oct;36(5):426-30. doi: 10.1093/alcalc/36.5.426.","Keaney F","Alcohol Alcohol","2001","2001/08/29","","","10.1093/alcalc/36.5.426"
"11522461","Repeated lofexidine treatment attenuates stress-induced, but not drug cues-induced reinstatement of a heroin-cocaine mixture (speedball) seeking in rats","Highfield D, Yap J, Grimm JW, Shalev U, Shaham Y.","Neuropsychopharmacology. 2001 Sep;25(3):320-31. doi: 10.1016/S0893-133X(01)00227-5.","Highfield D","Neuropsychopharmacology","2001","2001/08/28","","","10.1016/S0893-133X(01)00227-5"
"11516922","Lofexidine versus clonidine in rapid opiate detoxification","Gerra G, Zaimovic A, Giusti F, Di Gennaro C, Zambelli U, Gardini S, Delsignore R.","J Subst Abuse Treat. 2001 Jul;21(1):11-7. doi: 10.1016/s0740-5472(01)00178-7.","Gerra G","J Subst Abuse Treat","2001","2001/08/23","","","10.1016/s0740-5472(01)00178-7"
"11473971","Randomized placebo controlled trial of lofexidine hydrochloride for chronic pelvic pain in women","Stones RW, Bradbury L, Anderson D.","Hum Reprod. 2001 Aug;16(8):1719-21. doi: 10.1093/humrep/16.8.1719.","Stones RW","Hum Reprod","2001","2001/07/28","","","10.1093/humrep/16.8.1719"
"11210198","Addiction pharmacotherapy 2000: new options, new challenges","Rawson RA, McCann MJ, Hasson AJ, Ling W.","J Psychoactive Drugs. 2000 Oct-Dec;32(4):371-8. doi: 10.1080/02791072.2000.10400238.","Rawson RA","J Psychoactive Drugs","2000","2001/02/24","","","10.1080/02791072.2000.10400238"
"10891632","Naltrexone and lofexidine combination treatment compared with conventional lofexidine treatment for in-patient opiate detoxification","Buntwal N, Bearn J, Gossop M, Strang J.","Drug Alcohol Depend. 2000 May 1;59(2):183-8. doi: 10.1016/s0376-8716(99)00116-7.","Buntwal N","Drug Alcohol Depend","2000","2000/07/13","","","10.1016/s0376-8716(99)00116-7"
"10882840","Alpha-2 adrenergic receptor agonists block stress-induced reinstatement of cocaine seeking","Erb S, Hitchcott PK, Rajabi H, Mueller D, Shaham Y, Stewart J.","Neuropsychopharmacology. 2000 Aug;23(2):138-50. doi: 10.1016/S0893-133X(99)00158-X.","Erb S","Neuropsychopharmacology","2000","2000/07/07","","","10.1016/S0893-133X(99)00158-X"
"10598217","Lofexidine for opiate detoxification: review of recent randomised and open controlled trials","Strang J, Bearn J, Gossop M.","Am J Addict. 1999 Fall;8(4):337-48. doi: 10.1080/105504999305749.","Strang J","Am J Addict","1999","1999/12/22","","","10.1080/105504999305749"
"10441888","An addict who wants to detoxify","Smith P, Gerada C, Kemp K.","Practitioner. 1998 Nov;242(1592):735-6, 739-40.","Smith P","Practitioner","1998","1999/08/12","","",""
"10085500","The use of lofexidine by drug dependency units in the United Kingdom","Akhurst JS.","Eur Addict Res. 1999 Mar;5(1):43-9. doi: 10.1159/000018962.","Akhurst JS","Eur Addict Res","1999","1999/03/23","","","10.1159/000018962"
"9649979","Randomised double-blind comparison of lofexidine and clonidine in the out-patient treatment of opiate withdrawal","Carnwath T, Hardman J.","Drug Alcohol Depend. 1998 May 1;50(3):251-4. doi: 10.1016/s0376-8716(98)00040-4.","Carnwath T","Drug Alcohol Depend","1998","1998/07/03","","","10.1016/s0376-8716(98)00040-4"
"9649976","Accelerated lofexidine treatment regimen compared with conventional lofexidine and methadone treatment for in-patient opiate detoxification","Bearn J, Gossop M, Strang J.","Drug Alcohol Depend. 1998 May 1;50(3):227-32. doi: 10.1016/s0376-8716(98)00030-1.","Bearn J","Drug Alcohol Depend","1998","1998/07/03","","","10.1016/s0376-8716(98)00030-1"
"9584973","A naturalistic study of home detoxification from opiates using lofexidine","Brown AS, Fleming PM.","J Psychopharmacol. 1998;12(1):93-6. doi: 10.1177/026988119801200112.","Brown AS","J Psychopharmacol","1998","1998/05/19","","","10.1177/026988119801200112"
"9363412","Double-blind randomised controlled trial of lofexidine versus clonidine in the treatment of heroin withdrawal","Lin SK, Strang J, Su LW, Tsai CJ, Hu WH.","Drug Alcohol Depend. 1997 Nov 25;48(2):127-33. doi: 10.1016/s0376-8716(97)00116-6.","Lin SK","Drug Alcohol Depend","1997","1997/11/18","","","10.1016/s0376-8716(97)00116-6"
"9031821","Double-blind study of lofexidine and clonidine in the detoxification of opiate addicts in hospital","Kahn A, Mumford JP, Rogers GA, Beckford H.","Drug Alcohol Depend. 1997 Jan 10;44(1):57-61. doi: 10.1016/s0376-8716(96)01316-6.","Kahn A","Drug Alcohol Depend","1997","1997/01/10","","","10.1016/s0376-8716(96)01316-6"
"8957147","Randomised double-blind comparison of lofexidine and methadone in the in-patient treatment of opiate withdrawal","Bearn J, Gossop M, Strang J.","Drug Alcohol Depend. 1996 Dec 2;43(1-2):87-91. doi: 10.1016/s0376-8716(96)01289-6.","Bearn J","Drug Alcohol Depend","1996","1996/12/02","","","10.1016/s0376-8716(96)01289-6"
"8598706","What is important in drug misuse treatment?","Seivewright NA, Greenwood J.","Lancet. 1996 Feb 10;347(8998):373-6. doi: 10.1016/s0140-6736(96)90542-5.","Seivewright NA","Lancet","1996","1996/02/10","","","10.1016/s0140-6736(96)90542-5"
"7760607","Lofexidine and opioid withdrawal","Cox S, Alcorn R.","Lancet. 1995 Jun 3;345(8962):1385-6. doi: 10.1016/s0140-6736(95)92593-7.","Cox S","Lancet","1995","1995/06/03","","","10.1016/s0140-6736(95)92593-7"
"7612327","Lofexidine based regimen for opiate addicts","Wylie AS, Stewart AM.","Br J Gen Pract. 1995 Apr;45(393):217-8.","Wylie AS","Br J Gen Pract","1995","1995/04/01","PMC1239207","",""
"7496663","Clozapine-induced hypersalivation and the alpha 2 adrenoceptor","Corrigan FM, MacDonald S, Reynolds GP.","Br J Psychiatry. 1995 Sep;167(3):412. doi: 10.1192/bjp.167.3.412a.","Corrigan FM","Br J Psychiatry","1995","1995/09/01","","","10.1192/bjp.167.3.412a"
"7471616","Early hemodynamic and humoral effects of lofexidine","Fouad FM, Vidt DG, Williams H, Tarazi RC, Bravo EL.","Clin Pharmacol Ther. 1981 Apr;29(4):498-504. doi: 10.1038/clpt.1981.69.","Fouad FM","Clin Pharmacol Ther","1981","1981/04/01","","","10.1038/clpt.1981.69"
"7338185","Opiate detoxification with lofexidine","Gold MS, Pottash AC, Sweeney DR, Extein I, Annitto WJ.","Drug Alcohol Depend. 1981 Dec;8(4):307-15. doi: 10.1016/0376-8716(81)90040-5.","Gold MS","Drug Alcohol Depend","1981","1981/12/01","","","10.1016/0376-8716(81)90040-5"
"7229119","Centrally acting antihypertensive agents: a comparison of lofexidine with clonidine","Schultz HS, Chretien SD, Brewer DD, Eltorai MI, Weber MA.","J Clin Pharmacol. 1981 Feb-Mar;21(2):65-71. doi: 10.1002/j.1552-4604.1981.tb01751.x.","Schultz HS","J Clin Pharmacol","1981","1981/02/01","","","10.1002/j.1552-4604.1981.tb01751.x"
