PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29367034","Systematic review of anaesthetic medication for ERCP based on a network meta-analysis","Li S, Sheng G, Teng Y, Sun M.","Int J Surg. 2018 Mar;51:56-62. doi: 10.1016/j.ijsu.2018.01.018. Epub 2018 Jan 31.","Li S","Int J Surg","2018","2018/01/26","","","10.1016/j.ijsu.2018.01.018"
"29020995","Sedation with propofol during ERCP: is the combination with esketamine more effective and safer than with alfentanil? Study protocol for a randomized controlled trial","Eberl S, Koers L, van Hooft JE, de Jong E, Schneider T, Hollmann MW, Preckel B.","Trials. 2017 Oct 11;18(1):472. doi: 10.1186/s13063-017-2197-8.","Eberl S","Trials","2017","2017/10/13","PMC5637240","","10.1186/s13063-017-2197-8"
"28976112","Comparison of sedation regimens during flexible bronchoscopy","Kumar A, Mittal S, Mohan A, Madan K.","Clin Respir J. 2018 Apr;12(4):1775. doi: 10.1111/crj.12720. Epub 2017 Oct 22.","Kumar A","Clin Respir J","2018","2017/10/05","","","10.1111/crj.12720"
"28928100","Effects of alfentanil or fentanyl added to propofol for sedation in colonoscopy on cognitive functions: Randomized controlled trial","Doğanay G, Ekmekçi P, Kazbek BK, Yılmaz H, Erkan G, Tüzüner F.","Turk J Gastroenterol. 2017 Nov;28(6):453-459. doi: 10.5152/tjg.2017.16489. Epub 2017 Sep 19.","Doğanay G","Turk J Gastroenterol","2017","2017/09/21","","","10.5152/tjg.2017.16489"
"28834382","Application of a screening method for fentanyl and its analogues using UHPLC-QTOF-MS with data-independent acquisition (DIA) in MS(E) mode and retrospective analysis of authentic forensic blood samples","Noble C, Weihe Dalsgaard P, Stybe Johansen S, Linnet K.","Drug Test Anal. 2018 Apr;10(4):651-662. doi: 10.1002/dta.2263. Epub 2017 Oct 27.","Noble C","Drug Test Anal","2018","2017/08/24","","","10.1002/dta.2263"
"28779544","A randomized double-blind controlled trial comparing three sedation regimens during flexible bronchoscopy: Dexmedetomidine, alfentanil and lidocaine","Riachy M, Khayat G, Ibrahim I, Aoun Z, Dabar G, Bazarbachi T, Khalil N, Habr B.","Clin Respir J. 2018 Apr;12(4):1407-1415. doi: 10.1111/crj.12669. Epub 2017 Aug 9.","Riachy M","Clin Respir J","2018","2017/08/06","","","10.1111/crj.12669"
"28750840","Electroacupuncture-reduced sedative and analgesic requirements for diagnostic EUS: a prospective, randomized, double-blinded, sham-controlled study","Teoh AYB, Chong CCN, Leung WW, Chan SKC, Tse YK, Ng EKW, Lai PBS, Wu JCY, Lau JYW.","Gastrointest Endosc. 2018 Feb;87(2):476-485. doi: 10.1016/j.gie.2017.07.029. Epub 2017 Jul 24.","Teoh AYB","Gastrointest Endosc","2018","2017/07/29","","","10.1016/j.gie.2017.07.029"
"28688027","Pharmacokinetics of Fentanyl and Its Derivatives in Children: A Comprehensive Review","Ziesenitz VC, Vaughns JD, Koch G, Mikus G, van den Anker JN.","Clin Pharmacokinet. 2018 Feb;57(2):125-149. doi: 10.1007/s40262-017-0569-6.","Ziesenitz VC","Clin Pharmacokinet","2018","2017/07/09","PMC5756700","NIHMS891266","10.1007/s40262-017-0569-6"
"28504483","Comparison of a New Intranasal Naloxone Formulation to Intramuscular Naloxone: Results from Hypothesis-generating Small Clinical Studies","Gufford BT, Ainslie GR, White JR Jr, Layton ME, Padowski JM, Pollack GM, Paine MF.","Clin Transl Sci. 2017 Sep;10(5):380-386. doi: 10.1111/cts.12473. Epub 2017 May 23.","Gufford BT","Clin Transl Sci","2017","2017/05/16","PMC5593165","","10.1111/cts.12473"
"28464270","Effect of Intravenous Alfentanil on Nonpainful Thermally Induced Hyperalgesia in Healthy Volunteers","Schifftner C, Schulteis G, Wallace MS.","J Clin Pharmacol. 2017 Sep;57(9):1207-1214. doi: 10.1002/jcph.911. Epub 2017 May 2.","Schifftner C","J Clin Pharmacol","2017","2017/05/03","PMC5561482","NIHMS860993","10.1002/jcph.911"
"28438447","Randomized clinical trial of propofol versus alfentanil for moderate procedural sedation in the emergency department","Miner JR, Driver BE, Moore JC, Faegerstrom E, Klein L, Prekker M, Cole JB.","Am J Emerg Med. 2017 Oct;35(10):1451-1456. doi: 10.1016/j.ajem.2017.04.041. Epub 2017 Apr 21.","Miner JR","Am J Emerg Med","2017","2017/04/26","","","10.1016/j.ajem.2017.04.041"
"28347998","Opioid rotation to alfentanil: comparative evaluation of conversion ratios","Cran A, Dorman S, Kirkham S.","BMJ Support Palliat Care. 2017 Sep;7(3):265-266. doi: 10.1136/bmjspcare-2017-001349. Epub 2017 Mar 27.","Cran A","BMJ Support Palliat Care","2017","2017/03/29","","","10.1136/bmjspcare-2017-001349"
"28296748","Efficacy of lidocaine on preventing incidence and severity of pain associated with propofol using in pediatric patients: A PRISMA-compliant meta-analysis of randomized controlled trials","Lang BC, Yang CS, Zhang LL, Zhang WS, Fu YZ.","Medicine (Baltimore). 2017 Mar;96(11):e6320. doi: 10.1097/MD.0000000000006320.","Lang BC","Medicine (Baltimore)","2017","2017/03/16","PMC5369903","","10.1097/MD.0000000000006320"
"28259933","Synergistic antinociceptive effects of alfentanil and propofol in the formalin test","Jia N, Zuo X, Guo C, Li Y, Cui J, Zhao C, Cao S, Wang C, Li R, Wu Y, Wen A.","Mol Med Rep. 2017 Apr;15(4):1893-1899. doi: 10.3892/mmr.2017.6174. Epub 2017 Feb 7.","Jia N","Mol Med Rep","2017","2017/03/06","","","10.3892/mmr.2017.6174"
"28233924","2p24.1p23.2 deletion and delayed recovery after a general anesthesia for gastrointestinal endoscopic procedure","Dewé G, Hermans E, Lavand'homme P.","Paediatr Anaesth. 2017 Jun;27(6):665-666. doi: 10.1111/pan.13095. Epub 2017 Feb 24.","Dewé G","Paediatr Anaesth","2017","2017/02/25","","","10.1111/pan.13095"
"28001306","Doxapram-mediated Increase in Cardiac Output Reduces Opioid Plasma Concentrations: A Pharmacokinetic/Pharmacodynamic-Pharmacokinetic/Pharmacodynamic Modeling Study in Healthy Volunteers","Roozekrans M, Olofsen E, van der Schrier R, Boom M, Mooren R, Dahan A.","Clin Pharmacol Ther. 2017 Jul;102(1):115-122. doi: 10.1002/cpt.601. Epub 2017 Mar 25.","Roozekrans M","Clin Pharmacol Ther","2017","2016/12/22","","","10.1002/cpt.601"
"27973590","Investigating Power Density and the Degree of Nonlinearity in Intrinsic Components of Anesthesia EEG by the Hilbert-Huang Transform: An Example Using Ketamine and Alfentanil","Tsai FF, Fan SZ, Lin YS, Huang NE, Yeh JR.","PLoS One. 2016 Dec 14;11(12):e0168108. doi: 10.1371/journal.pone.0168108. eCollection 2016.","Tsai FF","PLoS One","2016","2016/12/16","PMC5156388","","10.1371/journal.pone.0168108"
"27871575","Dose requirements of alfentanil to eliminate autonomic responses during rapid-sequence induction with thiopental 4 mg/kg and rocuronium 0.6 mg/kg","Abou-Arab MH, Rostrup M, Heier T.","J Clin Anesth. 2016 Dec;35:465-474. doi: 10.1016/j.jclinane.2016.09.026. Epub 2016 Oct 18.","Abou-Arab MH","J Clin Anesth","2016","2016/11/23","","","10.1016/j.jclinane.2016.09.026"
"27787363","The safety and efficacy of alfentanil-based induction in bronchoscopy sedation: A randomized, double-blind, controlled trial","Hsieh CH, Lin TY, Wang TY, Kuo CH, Lin SM, Kuo HP, Lo YL.","Medicine (Baltimore). 2016 Oct;95(43):e5101. doi: 10.1097/MD.0000000000005101.","Hsieh CH","Medicine (Baltimore)","2016","2016/10/28","PMC5089092","","10.1097/MD.0000000000005101"
"27761556","Alfentanil versus ketamine combined with propofol for sedation during upper gastrointestinal system endoscopy in morbidly obese patients","Kılıc E, Demiriz B, Isıkay N, Yıldırım AE, Can S, Basmacı C.","Saudi Med J. 2016 Nov;37(11):1191-1195. doi: 10.15537/smj.2016.11.14557.","Kılıc E","Saudi Med J","2016","2016/10/21","PMC5303795","","10.15537/smj.2016.11.14557"
"27725791","A Comparison of Oxycodone and Alfentanil in Intravenous Patient-Controlled Analgesia with a Time-Scheduled Decremental Infusion after Laparoscopic Cholecystectomy","Kwon YS, Jang JS, Lee NR, Kim SS, Kim YK, Hwang BM, Kang SS, Son HJ, Lim SY.","Pain Res Manag. 2016;2016:7868152. doi: 10.1155/2016/7868152. Epub 2016 Sep 20.","Kwon YS","Pain Res Manag","2016","2016/10/12","PMC5048092","","10.1155/2016/7868152"
"27613475","Feasibility of monomodal analgesia with IV alfentanil during burn dressing changes at bedside (in spontaneously breathing non-intubated patients)","Fontaine M, Latarjet J, Payre J, Poupelin JC, Ravat F.","Burns. 2017 Mar;43(2):337-342. doi: 10.1016/j.burns.2016.08.008. Epub 2016 Sep 6.","Fontaine M","Burns","2017","2016/09/11","","","10.1016/j.burns.2016.08.008"
"27484339","Effects of remifentanil and remifentanil-alfentanil administration on emergence agitation after brief ophthalmic surgery in children","Choi YH, Kim KM, Lee SK, Kim YS, Kim SJ, Hwang WS, Chung JH.","BMC Anesthesiol. 2016 Aug 2;16(1):50. doi: 10.1186/s12871-016-0213-2.","Choi YH","BMC Anesthesiol","2016","2016/08/04","PMC4969655","","10.1186/s12871-016-0213-2"
"27334358","Synergistic analgesic effect of propofol-alfentanil combination through detecting the inhibition of cAMP signal pathway","Cao S, Li Y, Wang L, Cui J, Jia N, Li R, Zhao C, Wang C, Wu Y, Wen A.","J Pharm Pharmacol. 2016 Sep;68(9):1170-6. doi: 10.1111/jphp.12578. Epub 2016 Jun 23.","Cao S","J Pharm Pharmacol","2016","2016/06/24","","","10.1111/jphp.12578"
"27192475","Predicting the Best Fit: A Comparison of Response Surface Models for Midazolam and Alfentanil Sedation in Procedures With Varying Stimulation","Liou JY, Ting CK, Mandell MS, Chang KY, Teng WN, Huang YY, Tsou MY.","Anesth Analg. 2016 Aug;123(2):299-308. doi: 10.1213/ANE.0000000000001299.","Liou JY","Anesth Analg","2016","2016/05/19","","","10.1213/ANE.0000000000001299"
"27052067","Premedication effect of dexmedetomidine and alfentanil on seizure time, recovery duration, and hemodynamic responses in electroconvulsive therapy","Moshiri E, Modir H, Bagheri N, Mohammadbeigi A, Jamilian H, Eshrati B.","Ann Card Anaesth. 2016 Apr-Jun;19(2):263-8. doi: 10.4103/0971-9784.179618.","Moshiri E","Ann Card Anaesth","2016","2016/04/08","PMC4900344","","10.4103/0971-9784.179618"
"27049269","Sedoanalgesia for cardioversion: comparison of alfentanil, remifentanil and fentanyl combined with propofol and midazolam: a prospective, randomized, double-blind study","Ozkan G, Ince ME, Eskin MB, Erol G, Kadan M, Ozgur G, Doganci S, Yildirim V.","Eur Rev Med Pharmacol Sci. 2016;20(6):1140-8.","Ozkan G","Eur Rev Med Pharmacol Sci","2016","2016/04/07","","",""
"27000648","An evaluation of a target-controlled infusion of propofol or propofol-alfentanil admixture for sedation in dogs","Montefiori F, Pawson P, Auckburally A, Scott M, Flaherty D.","J Small Anim Pract. 2016 Apr;57(4):181-7. doi: 10.1111/jsap.12459.","Montefiori F","J Small Anim Pract","2016","2016/03/23","","","10.1111/jsap.12459"
"26897445","Peripheral nerve blocks with sedation using propofol and alfentanil target-controlled infusion for hip fracture surgery: a review of 6 years in use","Johnston DF, Stafford M, McKinney M, Deyermond R, Dane K.","J Clin Anesth. 2016 Mar;29:33-9. doi: 10.1016/j.jclinane.2015.10.012. Epub 2016 Feb 2.","Johnston DF","J Clin Anesth","2016","2016/02/22","","","10.1016/j.jclinane.2015.10.012"
"26847795","Alfentanil anesthetic augmentation lengthens seizure duration in electroconvulsive therapy with older people","D'Cunha C, Plakiotis C, O'Connor DW.","Int Psychogeriatr. 2016 Jun;28(6):1051-2. doi: 10.1017/S1041610216000119. Epub 2016 Feb 5.","D'Cunha C","Int Psychogeriatr","2016","2016/02/06","","","10.1017/S1041610216000119"
"26831450","Previously published midazolam-alfentanil response surface model cannot predict patient response well in gastrointestinal endoscopy sedation","Liou JY, Ting CK, Huang YY, Tsou MY.","J Chin Med Assoc. 2016 Mar;79(3):146-51. doi: 10.1016/j.jcma.2015.11.002. Epub 2016 Jan 28.","Liou JY","J Chin Med Assoc","2016","2016/02/03","","","10.1016/j.jcma.2015.11.002"
"26614352","μ-Opioid agonists for preventing emergence agitation under sevoflurane anesthesia in children: a meta-analysis of randomized controlled trials","Tan Y, Shi Y, Ding H, Kong X, Zhou H, Tian J.","Paediatr Anaesth. 2016 Feb;26(2):139-50. doi: 10.1111/pan.12815. Epub 2015 Nov 28.","Tan Y","Paediatr Anaesth","2016","2015/11/29","","","10.1111/pan.12815"
"26573153","A randomised controlled trial: can acupuncture reduce drug requirement during analgosedation with propofol and alfentanil for colonoscopy? A study protocol","Eberl S, Monteiro de Olivera N, Preckel B, Streitberger K, Fockens P, Hollmann MW.","BMC Complement Altern Med. 2015 Nov 16;15:406. doi: 10.1186/s12906-015-0936-5.","Eberl S","BMC Complement Altern Med","2015","2015/11/18","PMC4647620","","10.1186/s12906-015-0936-5"
"26469297","Surfactant assisted pulsed two-phase electromembrane extraction followed by GC analysis for quantification of basic drugs in biological samples","Zahedi P, Davarani SS, Moazami HR, Nojavan S.","J Pharm Biomed Anal. 2016 Jan 5;117:485-91. doi: 10.1016/j.jpba.2015.10.002. Epub 2015 Oct 9.","Zahedi P","J Pharm Biomed Anal","2016","2015/10/16","","","10.1016/j.jpba.2015.10.002"
"26432635","Incidence of postoperative shivering comparing remifentanil with other opioids: a meta-analysis","Hoshijima H, Takeuchi R, Kuratani N, Nishizawa S, Denawa Y, Shiga T, Nagasaka H.","J Clin Anesth. 2016 Aug;32:300-12. doi: 10.1016/j.jclinane.2015.08.017. Epub 2015 Oct 1.","Hoshijima H","J Clin Anesth","2016","2015/10/04","","","10.1016/j.jclinane.2015.08.017"
"26299550","Sedation for transesophageal echocardiography: comparison of propofol, midazolam and midazolam-alfentanil combination","Toman H, Erkılınc A, Kocak T, Guzelmeric F, Savluk OF, Dogukan M, Acar G.","Med Glas (Zenica). 2016 Feb 1;13(1):18-24. doi: 10.17392/825-16.","Toman H","Med Glas (Zenica)","2016","2015/08/25","","","10.17392/825-16"
"26176994","Alfentanil during rapid sequence induction with thiopental 4 mg/kg and rocuronium 0.6 mg/kg: tracheal intubation conditions","Abou-Arab MH, Feiner JR, Spigset O, Heier T.","Acta Anaesthesiol Scand. 2015 Nov;59(10):1278-86. doi: 10.1111/aas.12584. Epub 2015 Jul 14.","Abou-Arab MH","Acta Anaesthesiol Scand","2015","2015/07/16","","","10.1111/aas.12584"
"25956274","Propofol-alfentanyl versus midazolam-alfentanyl in inducing procedural amnesia of upper gastrointestinal endoscopy in children--blind randomised trial","Sienkiewicz E, Albrecht P, Ziółkowski J, Dziechciarz P.","Eur J Pediatr. 2015 Nov;174(11):1475-80. doi: 10.1007/s00431-015-2555-z. Epub 2015 May 9.","Sienkiewicz E","Eur J Pediatr","2015","2015/05/10","","","10.1007/s00431-015-2555-z"
"25867874","Does perioperative opioid infusion increase postoperative opioid requirement?","Şenol Karataş S, Eti Z, Saraçoğlu KT, Göğüş FY.","Agri. 2015;27(1):47-53. doi: 10.5505/agri.2015.71676.","Şenol Karataş S","Agri","2015","2015/04/14","","","10.5505/agri.2015.71676"
"25707051","Risk factors for respiratory depression in patients undergoing retrobulbar block for vitreoretinal surgery","Silva RA, Leng JC, He L, Brock-Utne JG, Drover DR, Leng T.","Ophthalmic Surg Lasers Imaging Retina. 2015 Feb;46(2):243-7. doi: 10.3928/23258160-20150213-22.","Silva RA","Ophthalmic Surg Lasers Imaging Retina","2015","2015/02/24","","","10.3928/23258160-20150213-22"
"25599775","Ketamine versus alfentanil combined with propofol for sedation in colonoscopy procedures: a randomized prospective study","Türk HŞ, Aydoğmuş M, Ünsal O, Işıl CT, Citgez B, Oba S, Açık ME.","Turk J Gastroenterol. 2014 Dec;25(6):644-9. doi: 10.5152/tjg.2014.7014.","Türk HŞ","Turk J Gastroenterol","2014","2015/01/21","","","10.5152/tjg.2014.7014"
"25560590","Synergistic antinociceptive interactions between fospropofol and alfentanil in mice","Zhao C, Jia N, Wang C, Li Y, Li R, Cui J, Cao S, Wang L, Wu Y, Wen A.","Pharmacol Rep. 2015 Feb;67(1):152-9. doi: 10.1016/j.pharep.2014.08.020. Epub 2014 Sep 6.","Zhao C","Pharmacol Rep","2015","2015/01/07","","","10.1016/j.pharep.2014.08.020"
"25483928","A web-based survey of United Kingdom sedation practice in the intensive care unit","Yassin SM, Terblanche M, Yassin J, McKenzie CA.","J Crit Care. 2015 Apr;30(2):436.e1-6. doi: 10.1016/j.jcrc.2014.11.006. Epub 2014 Nov 12.","Yassin SM","J Crit Care","2015","2014/12/09","","","10.1016/j.jcrc.2014.11.006"
"25471688","Intranasal dexmedetomidine in combination with patient-controlled sedation during upper gastrointestinal endoscopy: a randomised trial","Cheung CW, Qiu Q, Liu J, Chu KM, Irwin MG.","Acta Anaesthesiol Scand. 2015 Feb;59(2):215-23. doi: 10.1111/aas.12445. Epub 2014 Dec 4.","Cheung CW","Acta Anaesthesiol Scand","2015","2014/12/05","","","10.1111/aas.12445"
"25332055","Effects of opioids on human serotonin transporters","Barann M, Stamer UM, Lyutenska M, Stüber F, Bönisch H, Urban B.","Naunyn Schmiedebergs Arch Pharmacol. 2015 Jan;388(1):43-9. doi: 10.1007/s00210-014-1056-3. Epub 2014 Oct 22.","Barann M","Naunyn Schmiedebergs Arch Pharmacol","2015","2014/10/22","","","10.1007/s00210-014-1056-3"
"25222672","Two studies on reversal of opioid-induced respiratory depression by BK-channel blocker GAL021 in human volunteers","Roozekrans M, van der Schrier R, Okkerse P, Hay J, McLeod JF, Dahan A.","Anesthesiology. 2014 Sep;121(3):459-68. doi: 10.1097/ALN.0000000000000367.","Roozekrans M","Anesthesiology","2014","2014/09/16","","","10.1097/ALN.0000000000000367"
"25217473","Effect of ketamine versus alfentanil following midazolam in preventing emergence agitation in children after sevoflurane anaesthesia: a prospective randomized clinical trial","Bilgen S, Köner Ö, Karacay S, Sancar NK, Kaspar EC, Sözübir S.","J Int Med Res. 2014 Dec;42(6):1262-71. doi: 10.1177/0300060514543039. Epub 2014 Sep 12.","Bilgen S","J Int Med Res","2014","2014/09/14","","","10.1177/0300060514543039"
"24973875","Is ""really conscious"" sedation with solely an opioid an alternative to every day used sedation regimes for colonoscopies in a teaching hospital? Midazolam/fentanyl, propofol/alfentanil, or alfentanil only for colonoscopy: a randomized trial","Eberl S, Polderman JA, Preckel B, Kalkman CJ, Fockens P, Hollmann MW.","Tech Coloproctol. 2014 Aug;18(8):745-52. doi: 10.1007/s10151-014-1188-y. Epub 2014 Jun 29.","Eberl S","Tech Coloproctol","2014","2014/06/30","","","10.1007/s10151-014-1188-y"
"24889875","Configuration and conformation of alfentanil hydrochloride. Conformational study by NMR and theoretical calculations","Jaime C, Virgili A, Portillo S, Caparrós A, Burusco KK.","Magn Reson Chem. 2014 Aug;52(8):440-7. doi: 10.1002/mrc.4085. Epub 2014 Jun 3.","Jaime C","Magn Reson Chem","2014","2014/06/04","","","10.1002/mrc.4085"
"24676025","Methadone and oedema in the palliative care setting: a case report and review of the literature","Dawson C, Paterson F, McFatter F, Buchanan D.","Scott Med J. 2014 May;59(2):e11-3. doi: 10.1177/0036933014530057. Epub 2014 Mar 27.","Dawson C","Scott Med J","2014","2014/03/29","","","10.1177/0036933014530057"
"24671884","A re-evaluation and validation of ontogeny functions for cytochrome P450 1A2 and 3A4 based on in vivo data","Salem F, Johnson TN, Abduljalil K, Tucker GT, Rostami-Hodjegan A.","Clin Pharmacokinet. 2014 Jul;53(7):625-36. doi: 10.1007/s40262-014-0140-7.","Salem F","Clin Pharmacokinet","2014","2014/03/28","","","10.1007/s40262-014-0140-7"
"24653499","The role of specialist palliative care in managing patients with multimorbidity","Calam MJ, Gwynn A, Perkins P.","BMJ Support Palliat Care. 2012 Mar;2(1):48-50. doi: 10.1136/bmjspcare-2011-000102. Epub 2012 Jan 4.","Calam MJ","BMJ Support Palliat Care","2012","2014/03/22","","","10.1136/bmjspcare-2011-000102"
"24590579","Direct effects of morphine but not of fentanyl-type opioids on human 5-HT3A receptors in outside-out patch-clamp studies","Schaaf T, Lyutenska M, Urban BW, Wittmann M.","Eur J Pain. 2014 Sep;18(8):1165-72. doi: 10.1002/j.1532-2149.2014.00463.x. Epub 2014 Mar 3.","Schaaf T","Eur J Pain","2014","2014/03/05","","","10.1002/j.1532-2149.2014.00463.x"
"24565243","Sedation-analgesia in elective colonoscopy: propofol-fentanyl versus propofol-alfentanil","Türk HŞ, Aydoğmuş M, Unsal O, Köksal HM, Açik ME, Oba S.","Braz J Anesthesiol. 2013 Jul-Aug;63(4):352-7. doi: 10.1016/j.bjane.2012.07.007. Epub 2013 Aug 13.","Türk HŞ","Braz J Anesthesiol","2013","2014/02/26","","","10.1016/j.bjane.2012.07.007"
"24530864","Physiologically based pharmacokinetic modeling of CYP3A4 induction by rifampicin in human: influence of time between substrate and inducer administration","Baneyx G, Parrott N, Meille C, Iliadis A, Lavé T.","Eur J Pharm Sci. 2014 Jun 2;56:1-15. doi: 10.1016/j.ejps.2014.02.002. Epub 2014 Feb 12.","Baneyx G","Eur J Pharm Sci","2014","2014/02/18","","","10.1016/j.ejps.2014.02.002"
"24526409","Effect of mild hypocapnia on hemodynamic and bispectral index responses to tracheal intubation during propofol anesthesia in children","Kwak HJ, Kim JY, Lee KC, Kim HS, Kim JY.","J Clin Monit Comput. 2015 Feb;29(1):29-33. doi: 10.1007/s10877-014-9564-8. Epub 2014 Feb 14.","Kwak HJ","J Clin Monit Comput","2015","2014/02/15","","","10.1007/s10877-014-9564-8"
"24438649","Clinical policy: procedural sedation and analgesia in the emergency department","Godwin SA, Burton JH, Gerardo CJ, Hatten BW, Mace SE, Silvers SM, Fesmire FM; American College of Emergency Physicians.","Ann Emerg Med. 2014 Feb;63(2):247-58.e18. doi: 10.1016/j.annemergmed.2013.10.015.","Godwin SA","Ann Emerg Med","2014","2014/01/21","","","10.1016/j.annemergmed.2013.10.015"
"24266552","An active supply of analgesics during pulmonary vein isolation reduces pain","Carnlöf C, Insulander P, Jensen-Urstad M.","Scand Cardiovasc J. 2014 Feb;48(1):35-40. doi: 10.3109/14017431.2013.859296. Epub 2013 Nov 22.","Carnlöf C","Scand Cardiovasc J","2014","2013/11/26","","","10.3109/14017431.2013.859296"
"24165818","Patient-controlled sedation in endoscopy: are patients leading us?","Ferreira AO, Riphaus A.","Endoscopy. 2013 Nov;45(11):920-1. doi: 10.1055/s-0033-1344953. Epub 2013 Oct 28.","Ferreira AO","Endoscopy","2013","2013/10/30","","","10.1055/s-0033-1344953"
"24165817","Target-controlled infusion vs. manually controlled infusion of propofol with alfentanil for bidirectional endoscopy: a randomized controlled trial","Chiang MH, Wu SC, You CH, Wu KL, Chiu YC, Ma CW, Kao CW, Lin KC, Chen KH, Wang PC, Chou AK.","Endoscopy. 2013 Nov;45(11):907-14. doi: 10.1055/s-0033-1344645. Epub 2013 Oct 28.","Chiang MH","Endoscopy","2013","2013/10/30","","","10.1055/s-0033-1344645"
"24125782","Synergistic antinociception of propofol-alfentanil combination in mice","Wu Y, Jia N, Zhao C, Li Y, Shi XP, Li YW, Wang C, Li RL, Wang JW, Wen AD.","Pharmacol Biochem Behav. 2014 Jan;116:25-9. doi: 10.1016/j.pbb.2013.10.005. Epub 2013 Oct 12.","Wu Y","Pharmacol Biochem Behav","2014","2013/10/16","","","10.1016/j.pbb.2013.10.005"
