PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30880123","Role of agonist efficacy in exposure-induced enhancement of mu opioid reward in rats","Moerke MJ, Negus SS.","Neuropharmacology. 2019 Jun;151:180-188. doi: 10.1016/j.neuropharm.2019.03.020. Epub 2019 Mar 14.","Moerke MJ","Neuropharmacology","2019","2019/03/19","PMC6500752","NIHMS1525743","10.1016/j.neuropharm.2019.03.020"
"30702953","Immobilization of American Beaver (Castor canadensis) with Nalbuphine, Medetomidine, and Azaperone","Roug A, Lance W, Vroom T, Gardner R, DeBloois D, Talley H.","J Wildl Dis. 2019 Jul;55(3):699-703. doi: 10.7589/2018-10-260. Epub 2019 Jan 31.","Roug A","J Wildl Dis","2019","2019/02/01","","","10.7589/2018-10-260"
"30501834","Safety of Conscious Sedation in Patients Undergoing Endoscopic Retrograde Cholangio Pancreatography","Kamani L, Memon AL, Anwar A.","J Coll Physicians Surg Pak. 2018 Dec;28(12):950-952. doi: 10.29271/jcpsp.2018.12.950.","Kamani L","J Coll Physicians Surg Pak","2018","2018/12/04","","","10.29271/jcpsp.2018.12.950"
"30389225","Prophylactic Nalbuphine to Prevent Neuraxial Opioid-Induced Pruritus: A Systematic Review and Meta-Analysis of Randomized Controlled Trials","Tubog TD, Harenberg JL, Buszta K, Hestand JD.","J Perianesth Nurs. 2019 Jun;34(3):491-501.e8. doi: 10.1016/j.jopan.2018.06.098. Epub 2018 Oct 30.","Tubog TD","J Perianesth Nurs","2019","2018/11/04","","","10.1016/j.jopan.2018.06.098"
"30312633","Chronic co-administration of nalbuphine attenuates the development of opioid dependence","Raghav R, Jain R, Dhawan A, Roy TS, Kumar P.","Pharmacol Biochem Behav. 2018 Dec;175:130-138. doi: 10.1016/j.pbb.2018.10.001. Epub 2018 Oct 9.","Raghav R","Pharmacol Biochem Behav","2018","2018/10/13","","","10.1016/j.pbb.2018.10.001"
"30265500","[АNTINOCICEPTIVE PROTECTION ON A STAGE OF CONCLUDING OF SURGICAL INTERVENTION AND EARLY POSTOPERATIVE PERIOD]","Gomon ML, Kanikovskyi OE, Kostyuk OG, Pavlyk IV, Vygonyuk AV.","Klin Khir. 2016;(11):26-8.","Gomon ML","Klin Khir","2016","2018/09/29","","",""
"30178006","Nalbuphine for Opioid-Induced Urine Retention","Ibrahim AM, Obaidi Z, Ruan G, Adaramola D, Onguti S.","Ann Intern Med. 2018 Dec 18;169(12):894-895. doi: 10.7326/L18-0387. Epub 2018 Sep 4.","Ibrahim AM","Ann Intern Med","2018","2018/09/05","","","10.7326/L18-0387"
"30016210","EVALUATION OF CHEMICAL IMMOBILIZATION IN CAPTIVE BLACK BEARS ( URSUS AMERICANUS) RECEIVING A COMBINATION OF NALBUPHINE, MEDETOMIDINE, AND AZAPERONE","Wolfe LL, Wood ME, Fisher MC, Sirochman MA.","J Wildl Dis. 2019 Jan;55(1):84-90. doi: 10.7589/2018-03-079. Epub 2018 Jul 17.","Wolfe LL","J Wildl Dis","2019","2018/07/18","","","10.7589/2018-03-079"
"29939697","Effect of induced acute mild arterial hypertension on postoperative analgesic requirements after laparoscopic ovarian cystectomy: a randomized double blinded study","Salama AK, Abdalla NM.","Middle East J Anaesthesiol. 2016 Oct;23(6):611-17.","Salama AK","Middle East J Anaesthesiol","2016","2018/06/26","","",""
"29929599","End-Stage Renal Disease Chronic Itch and Its Management","Reszke R, Szepietowski JC.","Dermatol Clin. 2018 Jul;36(3):277-292. doi: 10.1016/j.det.2018.02.007. Epub 2018 Apr 26.","Reszke R","Dermatol Clin","2018","2018/06/23","","","10.1016/j.det.2018.02.007"
"29869799","Mu-opioid antagonists for opioid-induced bowel dysfunction in people with cancer and people receiving palliative care","Candy B, Jones L, Vickerstaff V, Larkin PJ, Stone P.","Cochrane Database Syst Rev. 2018 Jun 5;6(6):CD006332. doi: 10.1002/14651858.CD006332.pub3.","Candy B","Cochrane Database Syst Rev","2018","2018/06/06","PMC6513061","","10.1002/14651858.CD006332.pub3"
"29856176","Effect of adding nalbuphine to intrathecal bupivacaine with morphine on postoperative nausea and vomiting and pruritus after elective cesarean delivery: a randomized double blinded study","Ibrahim AS, Aly MG, Thabet ME, Abdelaziz MR.","Minerva Anestesiol. 2019 Mar;85(3):255-262. doi: 10.23736/S0375-9393.18.12751-9. Epub 2018 May 30.","Ibrahim AS","Minerva Anestesiol","2019","2018/06/02","","","10.23736/S0375-9393.18.12751-9"
"29808262","Nalbuphine as an adjuvant to 0.25% levobupivacaine in ultrasound-guided supraclavicular block provided prolonged sensory block and similar motor block durations (RCT)","Abdelhamid BM, Omar H.","J Anesth. 2018 Aug;32(4):551-557. doi: 10.1007/s00540-018-2512-x. Epub 2018 May 28.","Abdelhamid BM","J Anesth","2018","2018/05/30","","","10.1007/s00540-018-2512-x"
"29764554","[Efficacy and safety of nalbuphine on analgesia of patients in intensive care unit]","Liu S, Wan Y, Luo Y, Wan L, Yun W, Wang H, Wang Z, Duan X, Zhang R, Zhao Y, Cui H, Sun T.","Zhonghua Wei Zhong Bing Ji Jiu Yi Xue. 2018 May;30(5):471-476. doi: 10.3760/cma.j.issn.2095-4352.2018.05.015.","Liu S","Zhonghua Wei Zhong Bing Ji Jiu Yi Xue","2018","2018/05/17","","","10.3760/cma.j.issn.2095-4352.2018.05.015"
"29733100","Does nalbuphine have a niche in managing pain?","Davis MP, Fernandez C, Regel S, McPherson ML.","J Opioid Manag. 2018 Mar/Apr;14(2):143-151. doi: 10.5055/jom.2018.0441.","Davis MP","J Opioid Manag","2018","2018/05/08","","","10.5055/jom.2018.0441"
"29649890","What Parenteral Opioids to Use in Face of Shortages of Morphine, Hydromorphone, and Fentanyl","Davis MP, McPherson ML, Mehta Z, Behm B, Fernandez C.","Am J Hosp Palliat Care. 2018 Aug;35(8):1118-1122. doi: 10.1177/1049909118771374. Epub 2018 Apr 12.","Davis MP","Am J Hosp Palliat Care","2018","2018/04/14","","","10.1177/1049909118771374"
"29626849","The ED(95) of Nalbuphine in Outpatient-Induced Abortion Compared to Equivalent Sufentanil","Chen L, Zhou Y, Cai Y, Bao N, Xu X, Shi B.","Basic Clin Pharmacol Toxicol. 2018 Aug;123(2):202-206. doi: 10.1111/bcpt.13022. Epub 2018 May 28.","Chen L","Basic Clin Pharmacol Toxicol","2018","2018/04/08","","","10.1111/bcpt.13022"
"29623143","Efficacy of Nalbuphine with Flurbiprofen on Multimodal Analgesia with Transverse Abdominis Plane Block in Elderly Patients Undergoing Open Gastrointestinal Surgery: A Randomized, Controlled, Double-Blinded Trial","Mao Y, Cao Y, Mei B, Chen L, Liu X, Zhang Z, Gu E.","Pain Res Manag. 2018 Jan 28;2018:3637013. doi: 10.1155/2018/3637013. eCollection 2018.","Mao Y","Pain Res Manag","2018","2018/04/07","PMC5830023","","10.1155/2018/3637013"
"29518680","New spectrophotometric/chemometric assisted methods for the simultaneous determination of imatinib, gemifloxacin, nalbuphine and naproxen in pharmaceutical formulations and human urine","Belal F, Ibrahim F, Sheribah ZA, Alaa H.","Spectrochim Acta A Mol Biomol Spectrosc. 2018 Jun 5;198:51-60. doi: 10.1016/j.saa.2018.02.048. Epub 2018 Feb 21.","Belal F","Spectrochim Acta A Mol Biomol Spectrosc","2018","2018/03/09","","","10.1016/j.saa.2018.02.048"
"29253847","A Multicenter, Randomized, Double-Blind, Placebo-Controlled Trial of Nalbuphine ER Tablets for Uremic Pruritus","Mathur VS, Kumar J, Crawford PW, Hait H, Sciascia T; TR02 Study Investigators.","Am J Nephrol. 2017;46(6):450-458. doi: 10.1159/000484573. Epub 2017 Dec 18.","Mathur VS","Am J Nephrol","2017","2017/12/19","","","10.1159/000484573"
"29239974","Additive and subadditive antiallodynic interactions between μ-opioid agonists and N-methyl D-aspartate antagonists in male rhesus monkeys","Cornelissen JC, Steele FF, Rice KC, Nicholson KL, Banks ML.","Behav Pharmacol. 2018 Feb;29(1):41-52. doi: 10.1097/FBP.0000000000000336.","Cornelissen JC","Behav Pharmacol","2018","2017/12/15","PMC5760441","NIHMS895908","10.1097/FBP.0000000000000336"
"29232379","Comparison of nalbuphine and sufentanil for colonoscopy: A randomized controlled trial","Deng C, Wang X, Zhu Q, Kang Y, Yang J, Wang H.","PLoS One. 2017 Dec 12;12(12):e0188901. doi: 10.1371/journal.pone.0188901. eCollection 2017.","Deng C","PLoS One","2017","2017/12/13","PMC5726642","","10.1371/journal.pone.0188901"
"29183660","Comparison of the sedative effects of nalbuphine and butorphanol, alone or in combination with acepromazine in dogs","Gomes VH, Oliveira RL, Marques JL, Coelho CM, Silva MF.","Vet Anaesth Analg. 2018 Jan;45(1):68-72. doi: 10.1016/j.vaa.2017.08.003. Epub 2017 Sep 15.","Gomes VH","Vet Anaesth Analg","2018","2017/11/30","","","10.1016/j.vaa.2017.08.003"
"29148888","Tissue Residue Levels after Immobilization of Rocky Mountain Elk ( Cervus elaphus nelsoni) using a Combination of Nalbuphine, Medetomidine, and Azaperone Antagonized with Naltrexone, Atipamezole, and Tolazoline","Wolfe LL, Nol P, McCollum MP, Mays T, Wehtje ME, Lance WR, Fisher MC, Miller MW.","J Wildl Dis. 2018 Apr;54(2):362-365. doi: 10.7589/2017-06-132. Epub 2017 Nov 17.","Wolfe LL","J Wildl Dis","2018","2017/11/18","","","10.7589/2017-06-132"
"28903824","Pharmacokinetic Profiles of Nalbuphine after Intraperitoneal and Subcutaneous Administration to C57BL/6 Mice","Kick BL, Shu P, Wen B, Sun D, Taylor DK.","J Am Assoc Lab Anim Sci. 2017 Sep 1;56(5):534-538.","Kick BL","J Am Assoc Lab Anim Sci","2017","2017/09/15","PMC5605177","",""
"28847670","In vitro and in vivo release of dinalbuphine sebacate extended release formulation: Effect of the oil ratio on drug release","Li CJ, Ku MY, Lu CY, Tien YE, Chern WH, Huang JD.","Int J Pharm. 2017 Oct 5;531(1):306-312. doi: 10.1016/j.ijpharm.2017.08.083. Epub 2017 Aug 25.","Li CJ","Int J Pharm","2017","2017/08/30","","","10.1016/j.ijpharm.2017.08.083"
"28741675","Pharmacokinetics of dinalbuphine sebacate and nalbuphine in human after intramuscular injection of dinalbuphine sebacate in an extended-release formulation","Tien YE, Huang WC, Kuo HY, Tai L, Uang YS, Chern WH, Huang JD.","Biopharm Drug Dispos. 2017 Nov;38(8):494-497. doi: 10.1002/bdd.2088. Epub 2017 Sep 14.","Tien YE","Biopharm Drug Dispos","2017","2017/07/26","","","10.1002/bdd.2088"
"28536837","Controlled sedation with midazolam and analgesia with nalbuphine to alleviate pain in patients undergoing subcutaneous implantable cardioverter defibrillator implantation","Peyrol M, Barraud J, Cautela J, Maille B, Laine M, Bonello L, Thuny F, Paganelli F, Franceschi F, Koutbi L, Levy S.","J Interv Card Electrophysiol. 2017 Aug;49(2):191-196. doi: 10.1007/s10840-017-0255-5. Epub 2017 May 23.","Peyrol M","J Interv Card Electrophysiol","2017","2017/05/25","","","10.1007/s10840-017-0255-5"
"28410767","Non-anesthesiologist-administered Propofol is not Related to an Increase in Transcutaneous CO(2) Pressure During Flexible Bronchoscopy Compared to Guideline-based Sedation: A Randomized Controlled Trial","Mercado-Longoría R, Armeaga-Azoños C, Tapia-Orozco J, González-Aguirre JE.","Arch Bronconeumol. 2017 Sep;53(9):489-494. doi: 10.1016/j.arbres.2016.12.018. Epub 2017 Apr 12.","Mercado-Longoría R","Arch Bronconeumol","2017","2017/04/16","","","10.1016/j.arbres.2016.12.018"
"28051569","THE EFFICACY OF NALBUPHINE, MEDETOMIDINE, AND AZAPERONE IN IMMOBILIZING AMERICAN BISON (BISON BISON)","Wolfe LL, Wood ME, Nol P, McCollum MP, Fisher MC, Lance WR.","J Wildl Dis. 2017 Apr;53(2):304-310. doi: 10.7589/2016-05-107. Epub 2017 Jan 4.","Wolfe LL","J Wildl Dis","2017","2017/01/05","","","10.7589/2016-05-107"
"28012310","Physico-chemical profiling of semisynthetic opioids","Mazák K, Hosztafi S, Kraszni M, Noszál B.","J Pharm Biomed Anal. 2017 Feb 20;135:97-105. doi: 10.1016/j.jpba.2016.12.014. Epub 2016 Dec 15.","Mazák K","J Pharm Biomed Anal","2017","2016/12/25","","","10.1016/j.jpba.2016.12.014"
"27906936","Analgesic Effect of Nalbuphine When Added to Intravenous Regional Anesthesia: A Randomized Control Trial","Bakri MH, Ismail EA, Abd-Elshafy SK.","Pain Physician. 2016 Nov-Dec;19(8):575-581.","Bakri MH","Pain Physician","2016","2016/12/02","","",""
"27534017","[Nalbuphine at maternal analgesia]","Vavrinková B, Binder T, Horák J.","Ceska Gynekol. 2010 Dec;75(6):564-6, 568.","Vavrinková B","Ceska Gynekol","2010","2016/08/19","","",""
"27518486","Sebacoyl Dinalbuphine Ester Extended-release Injection for Long-acting Analgesia: A Multicenter, Randomized, Double-Blind, And Placebo-controlled Study in Hemorrhoidectomy Patients","Yeh CY, Jao SW, Chen JS, Fan CW, Chen HH, Hsieh PS, Wu CC, Lee CC, Kuo YH, Hsieh MC, Huang WS, Chung YC, Liou TY, Chiu HH, Tseng WK, Lee KC, Wang JY.","Clin J Pain. 2017 May;33(5):429-434. doi: 10.1097/AJP.0000000000000417.","Yeh CY","Clin J Pain","2017","2016/08/13","","","10.1097/AJP.0000000000000417"
"27504867","Efficacy of Full µ-Opioid Receptor Agonists is not Impaired by Concomitant Buprenorphine or Mixed Opioid Agonists/Antagonists - Preclinical and Clinical Evidence","van Niel JC, Schneider J, Tzschentke TM.","Drug Res (Stuttg). 2016 Nov;66(11):562-570. doi: 10.1055/s-0042-109393. Epub 2016 Aug 9.","van Niel JC","Drug Res (Stuttg)","2016","2016/08/10","","","10.1055/s-0042-109393"
"27184925","Interactions between cannabinoid receptor agonists and mu opioid receptor agonists in rhesus monkeys discriminating fentanyl","Maguire DR, France CP.","Eur J Pharmacol. 2016 Aug 5;784:199-206. doi: 10.1016/j.ejphar.2016.05.018. Epub 2016 May 13.","Maguire DR","Eur J Pharmacol","2016","2016/05/18","PMC4939121","NIHMS792450","10.1016/j.ejphar.2016.05.018"
"26878827","Nalbuphine and butorphanol reverse opioid-induced respiratory depression but increase arousal in etorphine-immobilized goats (Capra hircus)","Haw AJ, Meyer LC, Fuller A.","Vet Anaesth Analg. 2016 Sep;43(5):539-48. doi: 10.1111/vaa.12343. Epub 2016 Feb 16.","Haw AJ","Vet Anaesth Analg","2016","2016/02/17","","","10.1111/vaa.12343"
"26662139","Peculiarities of vascular tunic microstructure of the white rat eyeball under the effect of opioid","Mateshuk-Vatseba L, Pidvalna U, Kost A.","Rom J Morphol Embryol. 2015;56(3):1057-62.","Mateshuk-Vatseba L","Rom J Morphol Embryol","2015","2015/12/15","","",""
"26650717","Nalbuphine for Treatment of Opioid-induced Pruritus: A Systematic Review of Literature","Jannuzzi RG.","Clin J Pain. 2016 Jan;32(1):87-93. doi: 10.1097/AJP.0000000000000211.","Jannuzzi RG","Clin J Pain","2016","2015/12/10","","","10.1097/AJP.0000000000000211"
"26222100","Expressions of matrix metalloproteinases-1 and -9 and opioid growth factor in rabbit cornea after lamellar keratectomy and treatment with 1% nalbuphine","Silva ML, Ribeiro AP, Silva GA, Sanchez IX, Renzo R, Uscategui R, Lima TB, Aldrovani M, Laus JL.","Arq Bras Oftalmol. 2015 May-Jun;78(3):141-5. doi: 10.5935/0004-2749.20150037.","Silva ML","Arq Bras Oftalmol","2015","2015/07/30","","","10.5935/0004-2749.20150037"
"26165241","The use of nalbuphine in paediatric anaesthesia","Kubica-Cielińska A, Zielińska M.","Anaesthesiol Intensive Ther. 2015;47(3):252-6. doi: 10.5603/AIT.2015.0036.","Kubica-Cielińska A","Anaesthesiol Intensive Ther","2015","2015/07/14","","","10.5603/AIT.2015.0036"
"26039709","A comparision of nalbuphine with morphine for analgesic effects and safety : meta-analysis of randomized controlled trials","Zeng Z, Lu J, Shu C, Chen Y, Guo T, Wu QP, Yao SL, Yin P.","Sci Rep. 2015 Jun 3;5:10927. doi: 10.1038/srep10927.","Zeng Z","Sci Rep","2015","2015/06/04","PMC4454168","","10.1038/srep10927"
"25885112","Pharmacokinetics of nalbuphine hydrochloride extended release tablets in hemodialysis patients with exploratory effect on pruritus","Hawi A, Alcorn H Jr, Berg J, Hines C, Hait H, Sciascia T.","BMC Nephrol. 2015 Apr 8;16:47. doi: 10.1186/s12882-015-0043-3.","Hawi A","BMC Nephrol","2015","2015/04/18","PMC4392787","","10.1186/s12882-015-0043-3"
"25843409","Nalbuphine could decrease the rewarding effect induced by tramadol in mice while enhancing its antinociceptive activity","Abdel-Ghany R, Nabil M, Abdel-Aal M, Barakat W.","Eur J Pharmacol. 2015 Jul 5;758:11-5. doi: 10.1016/j.ejphar.2015.03.062. Epub 2015 Apr 3.","Abdel-Ghany R","Eur J Pharmacol","2015","2015/04/07","","","10.1016/j.ejphar.2015.03.062"
"25820831","Dual κ-agonist/μ-antagonist opioid receptor modulation reduces levodopa-induced dyskinesia and corrects dysregulated striatal changes in the nonhuman primate model of Parkinson disease","Potts LF, Park ES, Woo JM, Dyavar Shetty BL, Singh A, Braithwaite SP, Voronkov M, Papa SM, Mouradian MM.","Ann Neurol. 2015 Jun;77(6):930-41. doi: 10.1002/ana.24375. Epub 2015 Mar 27.","Potts LF","Ann Neurol","2015","2015/03/31","PMC6235675","NIHMS992131","10.1002/ana.24375"
"25785365","Tramadol for postoperative pain treatment in children","Schnabel A, Reichl SU, Meyer-Frießem C, Zahn PK, Pogatzki-Zahn E.","Cochrane Database Syst Rev. 2015 Mar 18;2015(3):CD009574. doi: 10.1002/14651858.CD009574.pub2.","Schnabel A","Cochrane Database Syst Rev","2015","2015/03/19","PMC6464560","","10.1002/14651858.CD009574.pub2"
"25693108","Nalbuphine, a non-controlled opioid analgesic, and its potential use in research mice","Narver HL.","Lab Anim (NY). 2015 Mar;44(3):106-10. doi: 10.1038/laban.701.","Narver HL","Lab Anim (NY)","2015","2015/02/19","","","10.1038/laban.701"
"25130719","How French paediatric emergency departments manage painful vaso-occlusive episodes in sickle cell disease patients","Galeotti C, Courtois E, Carbajal R.","Acta Paediatr. 2014 Dec;103(12):e548-54. doi: 10.1111/apa.12773. Epub 2014 Oct 2.","Galeotti C","Acta Paediatr","2014","2014/08/19","","","10.1111/apa.12773"
"25121404","Novel combinations of nalbuphine and medetomidine for wildlife immobilization","Wolfe LL, Lance WR, Smith DK, Miller MW.","J Wildl Dis. 2014 Oct;50(4):951-6. doi: 10.7589/2014-04-096. Epub 2014 Aug 14.","Wolfe LL","J Wildl Dis","2014","2014/08/15","","","10.7589/2014-04-096"
"25079857","Nalbuphine for postoperative pain treatment in children","Schnabel A, Reichl SU, Zahn PK, Pogatzki-Zahn E.","Cochrane Database Syst Rev. 2014 Jul 31;(7):CD009583. doi: 10.1002/14651858.CD009583.pub2.","Schnabel A","Cochrane Database Syst Rev","2014","2014/08/01","","","10.1002/14651858.CD009583.pub2"
"24751388","Dose-dependent attenuation of intravenous nalbuphine on epidural morphine-induced pruritus and analgesia after cesarean delivery","Chen MK, Chau SW, Shen YC, Sun YN, Tseng KY, Long CY, Feng YT, Cheng KI.","Kaohsiung J Med Sci. 2014 May;30(5):248-53. doi: 10.1016/j.kjms.2014.01.001. Epub 2014 Feb 18.","Chen MK","Kaohsiung J Med Sci","2014","2014/04/23","","","10.1016/j.kjms.2014.01.001"
"24733134","Nalbuphine-induced psychosis treated with naloxone","Siemianowski LA, Rosenheck JP, Whitman CB.","Am J Health Syst Pharm. 2014 May 1;71(9):717-21. doi: 10.2146/ajhp130485.","Siemianowski LA","Am J Health Syst Pharm","2014","2014/04/16","","","10.2146/ajhp130485"
"24526241","Commonly used excipients modulate UDP-glucuronosyltransferase 2b7 activity to improve nalbuphine oral bioavailability in humans","Wang HJ, Hsiong CH, Ho ST, Lin MJ, Shih TY, Huang PW, Hu OY.","Pharm Res. 2014 Jul;31(7):1676-88. doi: 10.1007/s11095-013-1272-4. Epub 2014 Feb 14.","Wang HJ","Pharm Res","2014","2014/02/15","","","10.1007/s11095-013-1272-4"
"24504192","[Nalbuphine in pediatric anesthesia]","Schultz-Machata AM, Becke K, Weiss M.","Anaesthesist. 2014 Feb;63(2):135-43. doi: 10.1007/s00101-014-2293-z.","Schultz-Machata AM","Anaesthesist","2014","2014/02/08","","","10.1007/s00101-014-2293-z"
"24498815","Anti-nociceptive and anti-inflammatory activities of Wrightia arborea","Nahar L, Nasrin F, Zahan R, Mosaddik MA.","Pak J Biol Sci. 2013 May 15;16(10):485-90. doi: 10.3923/pjbs.2013.485.490.","Nahar L","Pak J Biol Sci","2013","2014/02/07","","","10.3923/pjbs.2013.485.490"
"24474176","Effects of epidural nalbuphine on intraoperative isoflurane and postoperative analgesic requirements in dogs","Frazílio Fde O, DeRossi R, Jardim PH, Marques BC, Martins AR, Hermeto LC.","Acta Cir Bras. 2014 Jan;29(1):38-46. doi: 10.1590/S0102-86502014000100006.","Frazílio Fde O","Acta Cir Bras","2014","2014/01/30","","","10.1590/S0102-86502014000100006"
"24188792","NOP receptor mediates anti-analgesia induced by agonist-antagonist opioids","Gear RW, Bogen O, Ferrari LF, Green PG, Levine JD.","Neuroscience. 2014 Jan 17;257:139-48. doi: 10.1016/j.neuroscience.2013.10.061. Epub 2013 Nov 1.","Gear RW","Neuroscience","2014","2013/11/06","PMC3947912","NIHMS547817","10.1016/j.neuroscience.2013.10.061"
"23931676","Pharmacokinetics and effect of intravenous nalbuphine in weaned Holstein calves after surgical castration","Coetzee JF, Lechtenberg KF, Stock ML, Kukanich B.","J Vet Pharmacol Ther. 2014 Apr;37(2):169-77. doi: 10.1111/jvp.12077. Epub 2013 Aug 12.","Coetzee JF","J Vet Pharmacol Ther","2014","2013/08/13","","","10.1111/jvp.12077"
"23708961","Effect of topical administration of 0.8% nalbuphine on the cornea in dogs after phacoemulsification","Lee CH, Lin SL, Chi TT, Chang SH, Wang HC.","J Vet Med Sci. 2013;75(8):1041-7. doi: 10.1292/jvms.12-0125. Epub 2013 Apr 3.","Lee CH","J Vet Med Sci","2013","2013/05/28","","","10.1292/jvms.12-0125"
