PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29651609","The Delta Opioid Peptide DADLE Represses Hypoxia-Reperfusion Mimicked Stress Mediated Apoptotic Cell Death in Human Mesenchymal Stem Cells in Part by Downregulating the Unfolded Protein Response and ROS along with Enhanced Anti-Inflammatory Effect","Mullick M, Sen D.","Stem Cell Rev Rep. 2018 Aug;14(4):558-573. doi: 10.1007/s12015-018-9810-4.","Mullick M","Stem Cell Rev Rep","2018","2018/04/14","","","10.1007/s12015-018-9810-4"
"29271539","The delta opioid peptide D-Alanine 2, Leucine 5 Enkephaline (DADLE)-induces neuroprotection through cross-talk between the UPR and pro-survival MAPK-NGF-Bcl2 signaling pathways via modulation of several micro-RNAs in SH-SY5Y cells subjected to ER stress","Moghal ETB, Venkatesh K, Sen D.","Cell Biol Int. 2018 May;42(5):543-569. doi: 10.1002/cbin.10923. Epub 2018 Jan 16.","Moghal ETB","Cell Biol Int","2018","2017/12/23","","","10.1002/cbin.10923"
"29054455","DADLE enhances viability and anti-inflammatory effect of human MSCs subjected to 'serum free' apoptotic condition in part via the DOR/PI3K/AKT pathway","Reddy LVK, Sen D.","Life Sci. 2017 Dec 15;191:195-204. doi: 10.1016/j.lfs.2017.10.024. Epub 2017 Oct 19.","Reddy LVK","Life Sci","2017","2017/10/22","","","10.1016/j.lfs.2017.10.024"
"29032758","Multifaceted Effects of Delta Opioid Receptors and DADLE in Diseases of the Nervous System","Lee JY, Liska MG, Crowley M, Xu K, Acosta SA, Borlongan CV, Guedes VA.","Curr Drug Discov Technol. 2018;15(2):94-108. doi: 10.2174/1570163814666171010114403.","Lee JY","Curr Drug Discov Technol","2018","2017/10/17","","","10.2174/1570163814666171010114403"
"28901476","DADLE improves hepatic ischemia/reperfusion injury in mice via activation of the Nrf2/HO‑1 pathway","Zhou Y, Zhang J, Lei B, Liang W, Gong J, Zhao C, Yu J, Li X, Tang B, Yuan S.","Mol Med Rep. 2017 Nov;16(5):6214-6221. doi: 10.3892/mmr.2017.7393. Epub 2017 Aug 29.","Zhou Y","Mol Med Rep","2017","2017/09/14","","","10.3892/mmr.2017.7393"
"28726190","Effect of Peripheral μ-, δ-, and κ-Opioid Ligands on the Development of Tolerance to Ethanol-Induced Analgesia","Sudakov SK, Alekseeva EV, Nazarova GA.","Bull Exp Biol Med. 2017 Jun;163(2):177-179. doi: 10.1007/s10517-017-3760-8. Epub 2017 Jul 18.","Sudakov SK","Bull Exp Biol Med","2017","2017/07/21","","","10.1007/s10517-017-3760-8"
"28647372","Delta opioid receptor agonist attenuates lipopolysaccharide-induced myocardial injury by regulating autophagy","Zhao P, Kuai J, Gao J, Sun L, Wang Y, Yao L.","Biochem Biophys Res Commun. 2017 Oct 7;492(1):140-146. doi: 10.1016/j.bbrc.2017.06.029. Epub 2017 Jun 21.","Zhao P","Biochem Biophys Res Commun","2017","2017/06/26","","","10.1016/j.bbrc.2017.06.029"
"28558327","d-Alanine 2, Leucine 5 Enkephaline (DADLE)-mediated DOR activation augments human hUCB-BFs viability subjected to oxidative stress via attenuation of the UPR","Mullick M, Venkatesh K, Sen D.","Stem Cell Res. 2017 Jul;22:20-28. doi: 10.1016/j.scr.2017.05.009. Epub 2017 May 24.","Mullick M","Stem Cell Res","2017","2017/05/31","","","10.1016/j.scr.2017.05.009"
"28315071","Delta Opioid Receptor and Peptide: A Dynamic Therapy for Stroke and Other Neurological Disorders","Grant Liska M, Crowley MG, Lippert T, Corey S, Borlongan CV.","Handb Exp Pharmacol. 2018;247:277-299. doi: 10.1007/164_2017_7.","Grant Liska M","Handb Exp Pharmacol","2018","2017/03/19","","","10.1007/164_2017_7"
"28173925","Hydrophilic interaction liquid chromatography for dalargin separation from its structural analogues and side products","Abbood A, Smadja C, Taverna M, Herrenknecht C.","J Chromatogr A. 2017 May 19;1498:155-162. doi: 10.1016/j.chroma.2017.01.085. Epub 2017 Jan 31.","Abbood A","J Chromatogr A","2017","2017/02/09","","","10.1016/j.chroma.2017.01.085"
"27909965","Correction of Negative Effect of Antenatal Hypoxia on Liver Tissue Homeostasis in Newborn Albino Rats with Opioid Peptides","Pinaeva OG, Sazonova EN, Lebed'ko OA, Timoshin SS.","Bull Exp Biol Med. 2016 Dec;162(2):203-206. doi: 10.1007/s10517-016-3576-y. Epub 2016 Dec 2.","Pinaeva OG","Bull Exp Biol Med","2016","2016/12/03","","","10.1007/s10517-016-3576-y"
"27734456","'Opioidergic postconditioning' of heart muscle during ischemia/reperfusion injury","Kunecki M, Płazak W, Roleder T, Biernat J, Oleksy T, Podolec P, Gołba KS.","Cardiol J. 2017;24(4):419-426. doi: 10.5603/CJ.a2016.0090. Epub 2016 Oct 13.","Kunecki M","Cardiol J","2017","2016/10/14","","","10.5603/CJ.a2016.0090"
"27627741","The Delta-Opioid Receptor Agonist D-Ala2-D-Leu2-Enkephalin Enhances Hypoxic Depression of Excitatory Synaptic Transmission and Improves Recovery of Rat Cortical Neurons from Hypoxia in vitro","Merkenschlager A, Bloßfeld M, Nieber K.","Pharmacology. 2017;99(1-2):9-18. doi: 10.1159/000449468. Epub 2016 Sep 15.","Merkenschlager A","Pharmacology","2017","2016/09/15","","","10.1159/000449468"
"27232517","Protective effect of delta opioid receptor agonist (D-Ala2, D-Leu5) enkephalin on permanent focal cerebral ischemia in rats","Fu D, Liu H, Zhu H, Li S, Yao J.","Neuroreport. 2016 Jul 6;27(10):749-54. doi: 10.1097/WNR.0000000000000604.","Fu D","Neuroreport","2016","2016/05/28","","","10.1097/WNR.0000000000000604"
"27016387","Effect of delta opioid receptor activation on spatial cognition and neurogenesis in cerebral ischemic rats","Wang SY, Duan YL, Zhao B, Wang XR, Zhao Z, Zhang GM.","Neurosci Lett. 2016 May 4;620:20-6. doi: 10.1016/j.neulet.2016.03.035. Epub 2016 Mar 22.","Wang SY","Neurosci Lett","2016","2016/03/27","","","10.1016/j.neulet.2016.03.035"
"26591199","[THE ANTIOXIDANT EFFECT OF DALARGIN IN PATIENTS WITH CORONARY HEART DISEASE AND METABOLIC SYNDROME]","Dontsov AV.","Eksp Klin Farmakol. 2015;78(7):3-6.","Dontsov AV","Eksp Klin Farmakol","2015","2015/11/24","","",""
"26126577","Protection of rat intestinal epithelial cells from ischemia/reperfusion injury by (D-Ala2, D-Leu5)-enkephalin through inhibition of the MKK7-JNK signaling pathway","Wang Z, Tang B, Tang F, Li Y, Zhang G, Zhong L, Dong C, He S.","Mol Med Rep. 2015 Sep;12(3):4079-4088. doi: 10.3892/mmr.2015.3991. Epub 2015 Jun 24.","Wang Z","Mol Med Rep","2015","2015/07/02","PMC4526098","","10.3892/mmr.2015.3991"
"26027228","[Comparison of pharmacological renal preconditioning with dalargin and lithium ions in the model of gentamycin-induced acute renal failure]","Cherpakov RA, Grebenchikov OA, Plotnikov EJ, Likhvantsev VV.","Anesteziol Reanimatol. 2015 Jan-Feb;60(1):58-63.","Cherpakov RA","Anesteziol Reanimatol","2015","2015/06/02","","",""
"25592480","Dose-dependent neuroprotection of delta-opioid peptide [D-Ala(2), D-Leu(5)] enkephalin on spinal cord ischemia-reperfusion injury by regional perfusion into the abdominal aorta in rabbits","Liu H, Chen B, Li S, Yao J.","J Vasc Surg. 2016 Apr;63(4):1074-81. doi: 10.1016/j.jvs.2014.11.074. Epub 2015 Jan 12.","Liu H","J Vasc Surg","2016","2015/01/17","","","10.1016/j.jvs.2014.11.074"
"25283992","Protective effect of delta opioid agonist [D-Ala2, D-Leu5] enkephalin on spinal cord ischemia reperfusion injury by regional perfusion into abdominal aorta in rabbits","Liu H, Chen B, Zhang Y, Qiu Y, Xia Y, Li S, Yao J.","Neurosci Lett. 2015 Jan 1;584:1-6. doi: 10.1016/j.neulet.2014.09.048. Epub 2014 Oct 8.","Liu H","Neurosci Lett","2015","2014/10/07","","","10.1016/j.neulet.2014.09.048"
"25210840","Use of electrochemical oxidation and model peptides to study nucleophilic biological targets of reactive metabolites: the case of rimonabant","Thorsell A, Isin EM, Jurva U.","Chem Res Toxicol. 2014 Oct 20;27(10):1808-20. doi: 10.1021/tx500255r. Epub 2014 Sep 26.","Thorsell A","Chem Res Toxicol","2014","2014/09/12","","","10.1021/tx500255r"
"24771418","Changes in feeding behavior, locomotor activity, and metabolism in rats upon modulation of opioid receptors in the gastrointestinal tract","Sudakov SK, Nazarova GA, Alekseeva EV.","Bull Exp Biol Med. 2014 Feb;156(4):423-5. doi: 10.1007/s10517-014-2365-8. Epub 2014 Mar 5.","Sudakov SK","Bull Exp Biol Med","2014","2014/04/29","","","10.1007/s10517-014-2365-8"
"24735650","[D-Ala2, D-Leu5] encephalin (DADLE) reversibly inhibits cellular transcription in neurons without causing cell injury","Tian J, Gu Y, Sun K, Wang B, Chen J, Wang X, Su D.","Brain Res. 2014 May 27;1565:1-7. doi: 10.1016/j.brainres.2014.04.007. Epub 2014 Apr 13.","Tian J","Brain Res","2014","2014/04/17","","","10.1016/j.brainres.2014.04.007"
"24577425","High- and low-affinity sites for sodium in δ-OR-Gi1α (Cys (351)-Ile (351)) fusion protein stably expressed in HEK293 cells; functional significance and correlation with biophysical state of plasma membrane","Vošahlíková M, Jurkiewicz P, Roubalová L, Hof M, Svoboda P.","Naunyn Schmiedebergs Arch Pharmacol. 2014 May;387(5):487-502. doi: 10.1007/s00210-014-0962-8. Epub 2014 Mar 1.","Vošahlíková M","Naunyn Schmiedebergs Arch Pharmacol","2014","2014/03/01","","","10.1007/s00210-014-0962-8"
"24429832","Use of halogenated precursors to define a transcription time window after treatment with hypometabolizing molecules","Spedito A, Cisterna B, Malatesta M, Biggiogera M.","Histochem Cell Biol. 2014 Mar;141(3):243-9. doi: 10.1007/s00418-014-1180-7. Epub 2014 Jan 16.","Spedito A","Histochem Cell Biol","2014","2014/01/17","","","10.1007/s00418-014-1180-7"
"24357163","Chitosan nanoparticles are efficient carriers for delivering biodegradable drugs to neuronal cells","Malatesta M, Galimberti V, Cisterna B, Costanzo M, Biggiogera M, Zancanaro C.","Histochem Cell Biol. 2014 May;141(5):551-8. doi: 10.1007/s00418-013-1175-9. Epub 2013 Dec 20.","Malatesta M","Histochem Cell Biol","2014","2013/12/21","","","10.1007/s00418-013-1175-9"
"24152443","Crosstalk between delta opioid receptor and nerve growth factor signaling modulates neuroprotection and differentiation in rodent cell models","Sen D, Huchital M, Chen YL.","Int J Mol Sci. 2013 Oct 21;14(10):21114-39. doi: 10.3390/ijms141021114.","Sen D","Int J Mol Sci","2013","2013/10/25","PMC3821661","","10.3390/ijms141021114"
"23979422","Delta opioid receptor and its peptide: a receptor-ligand neuroprotection","Staples M, Acosta S, Tajiri N, Pabon M, Kaneko Y, Borlongan CV.","Int J Mol Sci. 2013 Aug 23;14(9):17410-9. doi: 10.3390/ijms140917410.","Staples M","Int J Mol Sci","2013","2013/08/28","PMC3794733","","10.3390/ijms140917410"
"23912034","Co-localization of hypocretin-1 and leucine-enkephalin in hypothalamic neurons projecting to the nucleus of the solitary tract and their effect on arterial pressure","Ciriello J, Caverson MM, McMurray JC, Bruckschwaiger EB.","Neuroscience. 2013 Oct 10;250:599-613. doi: 10.1016/j.neuroscience.2013.07.054. Epub 2013 Jul 30.","Ciriello J","Neuroscience","2013","2013/08/06","","","10.1016/j.neuroscience.2013.07.054"
"23804098","Bradykinin controls pool size of sensory neurons expressing functional δ-opioid receptors","Pettinger L, Gigout S, Linley JE, Gamper N.","J Neurosci. 2013 Jun 26;33(26):10762-71. doi: 10.1523/JNEUROSCI.0123-13.2013.","Pettinger L","J Neurosci","2013","2013/06/28","PMC3724994","","10.1523/JNEUROSCI.0123-13.2013"
"23651617","Nephroprotective effect of GSK-3β inhibition by lithium ions and δ-opioid receptor agonist dalargin on gentamicin-induced nephrotoxicity","Plotnikov EY, Grebenchikov OA, Babenko VA, Pevzner IB, Zorova LD, Likhvantsev VV, Zorov DB.","Toxicol Lett. 2013 Jul 18;220(3):303-8. doi: 10.1016/j.toxlet.2013.04.023. Epub 2013 May 4.","Plotnikov EY","Toxicol Lett","2013","2013/05/09","","","10.1016/j.toxlet.2013.04.023"
"23436882","[D-Ala2,D-Leu5]-enkephalin (DADLE) and morphine-induced postconditioning by inhibition of mitochondrial permeability transition pore, in human myocardium","Fuardo M, Lemoine S, Lo Coco C, Hanouz JL, Massetti M.","Exp Biol Med (Maywood). 2013 Apr;238(4):426-32. doi: 10.1177/1535370212474602.","Fuardo M","Exp Biol Med (Maywood)","2013","2013/02/26","","","10.1177/1535370212474602"
"23289352","Nanofiber-based delivery of therapeutic peptides to the brain","Mazza M, Notman R, Anwar J, Rodger A, Hicks M, Parkinson G, McCarthy D, Daviter T, Moger J, Garrett N, Mead T, Briggs M, Schätzlein AG, Uchegbu IF.","ACS Nano. 2013 Feb 26;7(2):1016-26. doi: 10.1021/nn305193d. Epub 2013 Jan 10.","Mazza M","ACS Nano","2013","2013/01/08","","","10.1021/nn305193d"
"23113268","Effects of peripheral μ, δ, and Κ-opioid receptor agonists on the levels of anxiety and motor activity of rats","Alexeeva EV, Nazarova GA, Sudakov SK.","Bull Exp Biol Med. 2012 Sep;153(5):720-1. doi: 10.1007/s10517-012-1809-2.","Alexeeva EV","Bull Exp Biol Med","2012","2012/11/01","","","10.1007/s10517-012-1809-2"
"22967443","[DADLE suppresses the proliferation of human liver cancer HepG2 cells by activation of PKC pathway and elevates the sensitivity to cis-diammine dichloridoplatium]","Tang B, DU J, Gao ZM, Liang R, Sun DG, Jin XL, Wang LM.","Zhonghua Zhong Liu Za Zhi. 2012 Jun;34(6):425-9.","Tang B","Zhonghua Zhong Liu Za Zhi","2012","2012/09/13","","",""
"22943142","Protective effects of the delta opioid peptide [D-Ala2, D-Leu5]enkephalin in an ex vivo model of ischemia/reperfusion in brain slices","Zheng YJ, Wang XR, Chen HZ, Wu XJ, Zhao YH, Su DS.","CNS Neurosci Ther. 2012 Sep;18(9):762-6. doi: 10.1111/j.1755-5949.2012.00360.x.","Zheng YJ","CNS Neurosci Ther","2012","2012/09/05","PMC6493538","","10.1111/j.1755-5949.2012.00360.x"
"22830249","[Effect of opioid peptides on oxygen-dependent microbicidity of peripheral blood neutrophils]","Geĭn SV, Gorshkova KG.","Fiziol Cheloveka. 2012 May-Jun;38(3):100-6.","Geĭn SV","Fiziol Cheloveka","2012","2012/07/27","","",""
"22803101","Intensity of proliferative processes and degree of oxidative stress in the mucosa of the ileum in Crohn's disease","Ozhegov EV, Zhivotova EY, Lebedko OA, Fleishman MY, Alexeenko SA, Timoshin SS.","Bull Exp Biol Med. 2012 Feb;152(4):420-3. doi: 10.1007/s10517-012-1543-9.","Ozhegov EV","Bull Exp Biol Med","2012","2012/07/18","","","10.1007/s10517-012-1543-9"
"22771872","Cardioprotective effect of δ-opioid receptor agonist vs. mild therapeutic hypothermia in a rat model of cardiac arrest with extracorporeal life support","Rungatscher A, Linardi D, Giacomazzi A, Tessari M, Menon T, Mazzucco A, Faggian G.","Resuscitation. 2013 Feb;84(2):244-8. doi: 10.1016/j.resuscitation.2012.06.016. Epub 2012 Jul 5.","Rungatscher A","Resuscitation","2013","2012/07/10","","","10.1016/j.resuscitation.2012.06.016"
"22592774","Role of δ2 opioid receptor in cardioprotection against hypoxia-reoxygenation injury","Shen H, Ben Q, Zhang Y, Jiang G, Yao C, Shi D, Sun Z, Tong C.","J Cardiovasc Pharmacol. 2012 Sep;60(3):253-61. doi: 10.1097/FJC.0b013e31825e215f.","Shen H","J Cardiovasc Pharmacol","2012","2012/05/18","","","10.1097/FJC.0b013e31825e215f"
"22505645","Role of connexin-43 in protective PI3K-Akt-GSK-3β signaling in cardiomyocytes","Ishikawa S, Kuno A, Tanno M, Miki T, Kouzu H, Itoh T, Sato T, Sunaga D, Murase H, Miura T.","Am J Physiol Heart Circ Physiol. 2012 Jun 15;302(12):H2536-44. doi: 10.1152/ajpheart.00940.2011. Epub 2012 Apr 13.","Ishikawa S","Am J Physiol Heart Circ Physiol","2012","2012/04/17","","","10.1152/ajpheart.00940.2011"
"22411763","Factors that restrict the cell permeation of cyclic prodrugs of an opioid peptide, part 3: Synthesis of analogs designed to have improved stability to oxidative metabolism","Nofsinger R, Fuchs-Knotts T, Borchardt RT.","J Pharm Sci. 2012 Sep;101(9):3486-99. doi: 10.1002/jps.23109. Epub 2012 Mar 12.","Nofsinger R","J Pharm Sci","2012","2012/03/14","","","10.1002/jps.23109"
"22363997","[Pancreatic functional status after wedge resection of the duodenal wall and para-pancreatic micro-irrigation]","Voskanian SE, Naĭdenov EV.","Eksp Klin Gastroenterol. 2011;(7):32-40.","Voskanian SE","Eksp Klin Gastroenterol","2011","2012/02/28","","",""
"22356887","Genomic analysis of [d-Ala2, d-Leu5] enkephalin preconditioning in cortical neuron and glial cell injury after oxygen deprivation","Kim H, Lee SW, Park JS, Min JH, Kim HK.","Brain Res. 2012 Apr 4;1447:91-105. doi: 10.1016/j.brainres.2012.01.049. Epub 2012 Jan 28.","Kim H","Brain Res","2012","2012/02/24","","","10.1016/j.brainres.2012.01.049"
"22337204","Factors that restrict the cell permeation of cyclic prodrugs of an opioid peptide, part 4: Characterization of the biopharmaceutical and physicochemical properties of two new cyclic prodrugs designed to be stable to oxidative metabolism by cytochrome P-450 enzymes in the intestinal mucosa","Nofsinger R, Borchardt RT.","J Pharm Sci. 2012 Sep;101(9):3500-10. doi: 10.1002/jps.23079. Epub 2012 Feb 15.","Nofsinger R","J Pharm Sci","2012","2012/02/17","","","10.1002/jps.23079"
"21986100","Development and in vivo characterization of a novel peptide drug delivery system providing extended plasma half life","Shahnaz G, Iqbal J, Rahmat D, Perera G, Laffleur F, Rossi D, Bernkop-Schnürch A.","J Control Release. 2012 Feb 10;157(3):375-82. doi: 10.1016/j.jconrel.2011.09.092. Epub 2011 Oct 1.","Shahnaz G","J Control Release","2012","2011/10/12","","","10.1016/j.jconrel.2011.09.092"
"21905028","Transport of the synthetic opioid peptide DADLE ([D-Ala2,D-Leu5]-enkephalin) in neuronal cells","Ananth S, Thakkar SV, Gnana-Prakasam JP, Martin PM, Ganapathy PS, Smith SB, Ganapathy V.","J Pharm Sci. 2012 Jan;101(1):154-63. doi: 10.1002/jps.22733. Epub 2011 Sep 8.","Ananth S","J Pharm Sci","2012","2011/09/10","PMC3710446","NIHMS486531","10.1002/jps.22733"
"21874227","Activation of the δ-opioid receptor inhibits serum deprivation-induced apoptosis of human liver cells via the activation of PKC and the mitochondrial pathway","Tang B, Zhang Y, Liang R, Yuan P, Du J, Wang H, Wang L.","Int J Mol Med. 2011 Dec;28(6):1077-85. doi: 10.3892/ijmm.2011.784. Epub 2011 Aug 26.","Tang B","Int J Mol Med","2011","2011/08/30","","","10.3892/ijmm.2011.784"
"21864608","Mitochondrial ERK plays a key role in δ-opioid receptor neuroprotection against acute mitochondrial dysfunction","Zhu M, Li M, Yang F, Ou X, Ren Q, Gao H, Zhu C, Guo J.","Neurochem Int. 2011 Nov;59(6):739-48. doi: 10.1016/j.neuint.2011.08.005. Epub 2011 Aug 12.","Zhu M","Neurochem Int","2011","2011/08/26","","","10.1016/j.neuint.2011.08.005"
"21745540","Astroglial reaction to delta opioid peptide [D-Ala2, D-Leu5] enkephalin confers neuroprotection against global ischemia in the adult rat hippocampus","Duan YL, Wang SY, Zeng QW, Su DS, Li W, Wang XR, Zhao Z.","Neuroscience. 2011 Sep 29;192:81-90. doi: 10.1016/j.neuroscience.2011.06.067. Epub 2011 Jul 1.","Duan YL","Neuroscience","2011","2011/07/13","","","10.1016/j.neuroscience.2011.06.067"
"21720287","[A new approach to the evaluation of the state of the microcirculatory system in patients presenting with chronic atrophic pharyngitis and treated with a synthetic neuropeptide]","Boldyreva OV, Burenkov GI, Toropova LA.","Vestn Otorinolaringol. 2011;(3):18-9.","Boldyreva OV","Vestn Otorinolaringol","2011","2011/07/02","","",""
"21618525","Induction of torpor: mimicking natural metabolic suppression for biomedical applications","Bouma HR, Verhaag EM, Otis JP, Heldmaier G, Swoap SJ, Strijkstra AM, Henning RH, Carey HV.","J Cell Physiol. 2012 Apr;227(4):1285-90. doi: 10.1002/jcp.22850.","Bouma HR","J Cell Physiol","2012","2011/05/28","","","10.1002/jcp.22850"
"21551984","Delayed administration of D-Ala2-D-Leu5-enkephalin, a delta-opioid receptor agonist, improves survival in a rat model of sepsis","Tang CW, Feng WM, Du HM, Bao Y, Zhu M.","Tohoku J Exp Med. 2011 May;224(1):69-76. doi: 10.1620/tjem.224.69.","Tang CW","Tohoku J Exp Med","2011","2011/05/10","","","10.1620/tjem.224.69"
"21545314","Induction of an in vitro reversible hypometabolism through chitosan-based nanoparticles","Colonna C, Dorati R, Conti B, Modena T, Biggiogera M, Spedito A, Genta I.","J Microencapsul. 2011;28(4):229-39. doi: 10.3109/02652048.2011.557746.","Colonna C","J Microencapsul","2011","2011/05/07","","","10.3109/02652048.2011.557746"
"21401297","The influence of monovalent cations on trimeric G protein G(i)1α activity in HEK293 cells stably expressing DOR-G(i)1α (Cys(351)-Ile(351)) fusion protein","Vošahlíková M, Svoboda P.","Physiol Res. 2011;60(3):541-7. doi: 10.33549/physiolres.932096. Epub 2011 Mar 14.","Vošahlíková M","Physiol Res","2011","2011/03/16","","","10.33549/physiolres.932096"
"21376342","Opioids protect against substantia nigra cell degeneration under conditions of iron deprivation: a mechanism of possible relevance to the Restless Legs Syndrome (RLS) and Parkinson's disease","Sun YM, Hoang T, Neubauer JA, Walters AS.","J Neurol Sci. 2011 May 15;304(1-2):93-101. doi: 10.1016/j.jns.2011.02.003. Epub 2011 Mar 3.","Sun YM","J Neurol Sci","2011","2011/03/08","","","10.1016/j.jns.2011.02.003"
"21349267","Delta opioid peptide [D-Ala2, D-Leu5] enkephalin (DADLE) triggers postconditioning against transient forebrain ischemia","Wang S, Duan Y, Su D, Li W, Tan J, Yang D, Wang W, Zhao Z, Wang X.","Eur J Pharmacol. 2011 May 11;658(2-3):140-4. doi: 10.1016/j.ejphar.2011.02.006. Epub 2011 Feb 22.","Wang S","Eur J Pharmacol","2011","2011/02/26","","","10.1016/j.ejphar.2011.02.006"
"21317940","[The study of peptide stability during hydrolysis by rat gastroenteric tract fragments]","Akimov MG, Nazimov IV, Gretskaia NM, Deĭgin VI, Bezuglov VV.","Bioorg Khim. 2010 Nov-Dec;36(6):753-9. doi: 10.1134/s1068162010060038.","Akimov MG","Bioorg Khim","2010","2011/02/15","","","10.1134/s1068162010060038"
"21311435","[Regulatory peptides influence on hypoxia induced tooth germ pathology of new born albino rats]","Arsenina OI, Proskokova SV, Sazonova EN.","Stomatologiia (Mosk). 2010;89(6):7-9.","Arsenina OI","Stomatologiia (Mosk)","2010","2011/02/12","","",""
"21307350","Evidence for two different broad-specificity oligopeptide transporters in intestinal cell line Caco-2 and colonic cell line CCD841","Chothe P, Singh N, Ganapathy V.","Am J Physiol Cell Physiol. 2011 Jun;300(6):C1260-9. doi: 10.1152/ajpcell.00299.2010. Epub 2011 Feb 9.","Chothe P","Am J Physiol Cell Physiol","2011","2011/02/11","","","10.1152/ajpcell.00299.2010"
"21240340","Effects of dalargin on free radical processes in the blood of rats exposed to moderate hypothermia","Tadzhibova LT, Astaeva MD, Ismailova JG, Daudova TN, Klichkhanov NK.","Bull Exp Biol Med. 2011 Jan;150(3):304-6. doi: 10.1007/s10517-011-1128-z.","Tadzhibova LT","Bull Exp Biol Med","2011","2011/01/18","","","10.1007/s10517-011-1128-z"
