PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29441514","Treating postoperative pain in the patient who is in recovery or remission from opioid abuse: Focus on Tapentadol","Barkin RL, Barkin SJ.","J Opioid Manag. 2017 May/Jun;13(3):133-134. doi: 10.5055/jom.2017.0378.","Barkin RL","J Opioid Manag","2017","2018/02/15","","","10.5055/jom.2017.0378"
"29434240","Improved therapeutic potential of tapentadol employing cationic exchange resins as carriers in neuropathic pain: evidence from pharmacokinetic and pharmacodynamics study","Sharma M, Soni R.","Sci Rep. 2018 Feb 12;8(1):2812. doi: 10.1038/s41598-018-21214-2.","Sharma M","Sci Rep","2018","2018/02/14","PMC5809392","","10.1038/s41598-018-21214-2"
"29369473","Comparative pharmacology and toxicology of tramadol and tapentadol","Faria J, Barbosa J, Moreira R, Queirós O, Carvalho F, Dinis-Oliveira RJ.","Eur J Pain. 2018 May;22(5):827-844. doi: 10.1002/ejp.1196. Epub 2018 Feb 19.","Faria J","Eur J Pain","2018","2018/01/26","","","10.1002/ejp.1196"
"29336654","Serotonin Syndrome in Tapentadol Literature: Systematic Review of Original Research","Gressler LE, Hammond DA, Painter JT.","J Pain Palliat Care Pharmacother. 2017 Sep-Dec;31(3-4):228-236. doi: 10.1080/15360288.2017.1416440. Epub 2018 Jan 16.","Gressler LE","J Pain Palliat Care Pharmacother","2017","2018/01/17","","","10.1080/15360288.2017.1416440"
"29314177","Assessment of the antinociceptive and ulcerogenic activity of the tapentadol-diclofenac combination in rodents","Zapata-Morales JR, Alonso-Castro ÁJ, Granados-Soto V, Sánchez-Enriquez S, Isiordia-Espinoza MA.","Drug Dev Res. 2018 Feb;79(1):38-44. doi: 10.1002/ddr.21420. Epub 2018 Jan 3.","Zapata-Morales JR","Drug Dev Res","2018","2018/01/10","","","10.1002/ddr.21420"
"29270779","Review of Post-Marketing Safety Data on Tapentadol, a Centrally Acting Analgesic","Stollenwerk A, Sohns M, Heisig F, Elling C, von Zabern D.","Adv Ther. 2018 Jan;35(1):12-30. doi: 10.1007/s12325-017-0654-0. Epub 2017 Dec 21.","Stollenwerk A","Adv Ther","2018","2017/12/23","PMC5778188","","10.1007/s12325-017-0654-0"
"29258432","The beneficial use of ultramicronized palmitoylethanolamide as add-on therapy to Tapentadol in the treatment of low back pain: a pilot study comparing prospective and retrospective observational arms","Passavanti MB, Fiore M, Sansone P, Aurilio C, Pota V, Barbarisi M, Fierro D, Pace MC.","BMC Anesthesiol. 2017 Dec 19;17(1):171. doi: 10.1186/s12871-017-0461-9.","Passavanti MB","BMC Anesthesiol","2017","2017/12/21","PMC5735888","","10.1186/s12871-017-0461-9"
"29224919","Assessment of Tapentadol API Abuse Liability With the Researched Abuse, Diversion and Addiction-Related Surveillance System","Vosburg SK, Severtson SG, Dart RC, Cicero TJ, Kurtz SP, Parrino MW, Green JL.","J Pain. 2018 Apr;19(4):439-453. doi: 10.1016/j.jpain.2017.11.007. Epub 2017 Dec 7.","Vosburg SK","J Pain","2018","2017/12/12","","","10.1016/j.jpain.2017.11.007"
"29137025","Tapentadol versus tramadol in the management of low back pain in the emergency department: Impact of use on the need for reassessments","Guillén-Astete CA, Cardona-Carballo C, de la Casa-Resino C.","Medicine (Baltimore). 2017 Nov;96(45):e8403. doi: 10.1097/MD.0000000000008403.","Guillén-Astete CA","Medicine (Baltimore)","2017","2017/11/16","PMC5690718","","10.1097/MD.0000000000008403"
"29115161","Pharmacokinetics of tapentadol in laying hens and its residues in eggs after multiple oral dose administration","De Vito V, Owen H, Marzoni M, Kim TW, Poapolathep A, Giorgi M.","Br Poult Sci. 2018 Feb;59(1):128-133. doi: 10.1080/00071668.2017.1401705. Epub 2017 Dec 19.","De Vito V","Br Poult Sci","2018","2017/11/09","","","10.1080/00071668.2017.1401705"
"29029015","An experimental study comparing the respiratory effects of tapentadol and oxycodone in healthy volunteers","van der Schrier R, Jonkman K, van Velzen M, Olofsen E, Drewes AM, Dahan A, Niesters M.","Br J Anaesth. 2017 Dec 1;119(6):1169-1177. doi: 10.1093/bja/aex295.","van der Schrier R","Br J Anaesth","2017","2017/10/14","","","10.1093/bja/aex295"
"28906155","The role of tapentadol as a strong opioid in cancer pain management: a systematic and critical review","Mercadante S.","Curr Med Res Opin. 2017 Nov;33(11):1965-1969. doi: 10.1080/03007995.2017.1379981. Epub 2017 Sep 21.","Mercadante S","Curr Med Res Opin","2017","2017/09/15","","","10.1080/03007995.2017.1379981"
"28862072","Intranasal delivery of tapentadol hydrochloride-loaded chitosan nanoparticles: formulation, characterisation and its in vivo evaluation","Javia A, Thakkar H.","J Microencapsul. 2017 Nov;34(7):644-658. doi: 10.1080/02652048.2017.1375038. Epub 2017 Sep 18.","Javia A","J Microencapsul","2017","2017/09/02","","","10.1080/02652048.2017.1375038"
"28729524","Cardiac Arrest Following Drug Abuse with Intravenous Tapentadol: Case Report and Literature Review","Khaja M, Lominadze G, Millerman K.","Am J Case Rep. 2017 Jul 21;18:817-821. doi: 10.12659/ajcr.904695.","Khaja M","Am J Case Rep","2017","2017/07/22","PMC5536129","","10.12659/ajcr.904695"
"28699105","Tapentadol in neuropathic pain cancer patients: a prospective open label study","Galiè E, Villani V, Terrenato I, Pace A.","Neurol Sci. 2017 Oct;38(10):1747-1752. doi: 10.1007/s10072-017-3035-1. Epub 2017 Jul 11.","Galiè E","Neurol Sci","2017","2017/07/13","","","10.1007/s10072-017-3035-1"
"28693439","Combatting pain after orthopedic/trauma surgery- perioperative oral extended-release tapentadol vs. extended-release oxycodone/naloxone","Haeseler G, Schaefers D, Prison N, Ahrens J, Liu X, Karch A.","BMC Anesthesiol. 2017 Jul 11;17(1):91. doi: 10.1186/s12871-017-0383-6.","Haeseler G","BMC Anesthesiol","2017","2017/07/12","PMC5504600","","10.1186/s12871-017-0383-6"
"28689766","Acute administration of tramadol and tapentadol at effective analgesic and maximum tolerated doses causes hepato- and nephrotoxic effects in Wistar rats","Barbosa J, Faria J, Leal S, Afonso LP, Lobo J, Queirós O, Moreira R, Carvalho F, Dinis-Oliveira RJ.","Toxicology. 2017 Aug 15;389:118-129. doi: 10.1016/j.tox.2017.07.001. Epub 2017 Jul 6.","Barbosa J","Toxicology","2017","2017/07/11","","","10.1016/j.tox.2017.07.001"
"28683172","Opioids for cancer pain - an overview of Cochrane reviews","Wiffen PJ, Wee B, Derry S, Bell RF, Moore RA.","Cochrane Database Syst Rev. 2017 Jul 6;7(7):CD012592. doi: 10.1002/14651858.CD012592.pub2.","Wiffen PJ","Cochrane Database Syst Rev","2017","2017/07/07","PMC6483487","","10.1002/14651858.CD012592.pub2"
"28537506","Efficacy and safety of tapentadol prolonged release for moderate-to-severe chronic osteoarthritis knee pain: a pooled analysis of two double-blind, randomized, placebo- and oxycodone controlled release-controlled studies","Lange B, von Zabern D, Elling C, Dubois C.","Curr Med Res Opin. 2017 Aug;33(8):1413-1422. doi: 10.1080/03007995.2017.1335188. Epub 2017 Jun 11.","Lange B","Curr Med Res Opin","2017","2017/05/25","","","10.1080/03007995.2017.1335188"
"28537501","Tapentadol prolonged-release for moderate-to-severe chronic osteoarthritis knee pain: a double-blind, randomized, placebo- and oxycodone controlled release-controlled study","Serrie A, Lange B, Steup A.","Curr Med Res Opin. 2017 Aug;33(8):1423-1432. doi: 10.1080/03007995.2017.1335189. Epub 2017 Jun 11.","Serrie A","Curr Med Res Opin","2017","2017/05/25","","","10.1080/03007995.2017.1335189"
"28526155","Ketorolac, Oxymorphone, Tapentadol, and Tramadol: A Comprehensive Review","Vadivelu N, Chang D, Helander EM, Bordelon GJ, Kai A, Kaye AD, Hsu D, Bang D, Julka I.","Anesthesiol Clin. 2017 Jun;35(2):e1-e20. doi: 10.1016/j.anclin.2017.01.001. Epub 2017 Apr 14.","Vadivelu N","Anesthesiol Clin","2017","2017/05/21","","","10.1016/j.anclin.2017.01.001"
"28499616","Effective analgesic doses of tramadol or tapentadol induce brain, lung and heart toxicity in Wistar rats","Faria J, Barbosa J, Leal S, Afonso LP, Lobo J, Moreira R, Queirós O, Carvalho F, Dinis-Oliveira RJ.","Toxicology. 2017 Jun 15;385:38-47. doi: 10.1016/j.tox.2017.05.003. Epub 2017 May 9.","Faria J","Toxicology","2017","2017/05/14","","","10.1016/j.tox.2017.05.003"
"28434283","Considering tapentadol as a first-line analgesic: 14 questions","Pergolizzi JV Jr, Breve F, Taylor R Jr, Raffa RB, Strasburger SE, LeQuang JA.","Pain Manag. 2017 Jul;7(4):331-339. doi: 10.2217/pmt-2016-0063. Epub 2017 Apr 24.","Pergolizzi JV Jr","Pain Manag","2017","2017/04/25","","","10.2217/pmt-2016-0063"
"28429337","From acute to chronic pain: tapentadol in the progressive stages of this disease entity","Coluzzi F, Fornasari D, Pergolizzi J, Romualdi P.","Eur Rev Med Pharmacol Sci. 2017 Apr;21(7):1672-1683.","Coluzzi F","Eur Rev Med Pharmacol Sci","2017","2017/04/22","","",""
"28412373","Mechanistic evaluation of tapentadol in reducing the pain perception using in-vivo brain and spinal cord microdialysis in rats","Benade V, Nirogi R, Bhyrapuneni G, Daripelli S, Ayyanki G, Irappanavar S, Ponnamaneni R, Manoharan A.","Eur J Pharmacol. 2017 Aug 15;809:224-230. doi: 10.1016/j.ejphar.2017.04.013. Epub 2017 Apr 12.","Benade V","Eur J Pharmacol","2017","2017/04/17","","","10.1016/j.ejphar.2017.04.013"
"28242230","Thermal antinociception following oral administration of tapentadol in conscious cats","Doodnaught GM, Evangelista MC, Steagall PVM.","Vet Anaesth Analg. 2017 Mar;44(2):364-369. doi: 10.1016/j.vaa.2016.05.001. Epub 2017 Jan 7.","Doodnaught GM","Vet Anaesth Analg","2017","2017/03/01","","","10.1016/j.vaa.2016.05.001"
"28119437","Metabolic Patterns of Fentanyl, Meperidine, Methylphenidate, Tapentadol and Tramadol Observed in Urine, Serum or Plasma","Wu F, Slawson MH, Johnson-Davis KL.","J Anal Toxicol. 2017 May 1;41(4):289-299. doi: 10.1093/jat/bkx003.","Wu F","J Anal Toxicol","2017","2017/01/26","","","10.1093/jat/bkx003"
"28084045","Tapentadol for Cancer Pain Management: A Narrative Review","Carmona-Bayonas A, Jiménez Fonseca P, Virizuela Echaburu J.","Pain Pract. 2017 Nov;17(8):1075-1088. doi: 10.1111/papr.12556. Epub 2017 Feb 25.","Carmona-Bayonas A","Pain Pract","2017","2017/01/14","","","10.1111/papr.12556"
"28070880","On the Molecular Basis Underlying the Metabolism of Tapentadol Through Sulfation","Bairam AF, Rasool MI, Kurogi K, Liu MC.","Eur J Drug Metab Pharmacokinet. 2017 Oct;42(5):793-800. doi: 10.1007/s13318-016-0392-8.","Bairam AF","Eur J Drug Metab Pharmacokinet","2017","2017/01/11","","","10.1007/s13318-016-0392-8"
"27997452","Effect of Tapentadol on Splenic Cytokine Production in Mice","Franchi S, Amodeo G, Gandolla M, Moschetti G, Panerai AE, Sacerdote P.","Anesth Analg. 2017 Mar;124(3):986-995. doi: 10.1213/ANE.0000000000001669.","Franchi S","Anesth Analg","2017","2016/12/21","","","10.1213/ANE.0000000000001669"
"27987222","The Antinociceptive Effect of a Tapentadol-Ketorolac Combination in a Mouse Model of Trigeminal Pain is Mediated by Opioid Receptors and ATP-Sensitive K(+) Channels","Barreras-Espinoza I, Soto-Zambrano JA, Serafín-Higuera N, Zapata-Morales R, Alonso-Castro Á, Bologna-Molina R, Granados-Soto V, Isiordia-Espinoza MA.","Drug Dev Res. 2017 Feb;78(1):63-70. doi: 10.1002/ddr.21373. Epub 2016 Dec 16.","Barreras-Espinoza I","Drug Dev Res","2017","2016/12/18","","","10.1002/ddr.21373"
"27853999","Quantifying the Exposure of Tapentadol Extended Release in Japanese Patients with Cancer Pain and Bridging Tapentadol Pharmacokinetics Across Populations Using a Modeling Approach","Zhang L, Yan X, Nobe S, Zannikos P, Etropolski M, Nandy P.","Clin Drug Investig. 2017 Mar;37(3):273-283. doi: 10.1007/s40261-016-0482-z.","Zhang L","Clin Drug Investig","2017","2016/11/18","","","10.1007/s40261-016-0482-z"
"27844472","Patient-relevant outcomes and health-related quality of life in patients with chronic, severe, noncancer pain treated with tapentadol prolonged release-Using criteria of health technology assessment","Hofmann JF, Lal A, Steffens M, Boettger R.","J Opioid Manag. 2016 Sep/Oct;12(5):323-331. doi: 10.5055/jom.2016.0349.","Hofmann JF","J Opioid Manag","2016","2016/11/16","","","10.5055/jom.2016.0349"
"27651507","Efficacy and Safety of Long-Term Administration of Tapentadol in Relieving Chronic Pancreatitis Pain","Iacobellis A, Seripa D, Palmieri O, Andriulli N, Latina P.","Pain Med. 2017 Apr 1;18(4):815-817. doi: 10.1093/pm/pnw220.","Iacobellis A","Pain Med","2017","2016/09/22","","","10.1093/pm/pnw220"
"27611642","Tapentadol Prolonged Release for Chronic Pain: A Review of Clinical Trials and 5 Years of Routine Clinical Practice Data","Baron R, Eberhart L, Kern KU, Regner S, Rolke R, Simanski C, Tölle T.","Pain Pract. 2017 Jun;17(5):678-700. doi: 10.1111/papr.12515. Epub 2016 Oct 25.","Baron R","Pain Pract","2017","2016/09/10","","","10.1111/papr.12515"
"27580162","Comparative metabolism of tramadol and tapentadol: a toxicological perspective","Barbosa J, Faria J, Queirós O, Moreira R, Carvalho F, Dinis-Oliveira RJ.","Drug Metab Rev. 2016 Nov;48(4):577-592. doi: 10.1080/03602532.2016.1229788. Epub 2016 Sep 15.","Barbosa J","Drug Metab Rev","2016","2016/09/01","","","10.1080/03602532.2016.1229788"
"27568082","A tapentadol related fatality: Case report with postmortem concentrations","Cantrell FL, Mallett P, Aldridge L, Verilhac K, McIntyre IM.","Forensic Sci Int. 2016 Sep;266:e1-e3. doi: 10.1016/j.forsciint.2016.08.020. Epub 2016 Aug 18.","Cantrell FL","Forensic Sci Int","2016","2016/08/29","","","10.1016/j.forsciint.2016.08.020"
"27516366","Efficacy and Safety of Tapentadol Immediate Release Assessment in Treatment of Moderate to Severe Pain: A Systematic Review and Meta-Analysis","Xiao JP, Li AL, Feng BM, Ye Y, Wang GJ.","Pain Med. 2017 Jan 1;18(1):14-24. doi: 10.1093/pm/pnw154.","Xiao JP","Pain Med","2017","2016/08/13","","","10.1093/pm/pnw154"
"27510567","Prediction of response to tapentadol in chronic low back pain","Reimer M, Hüllemann P, Hukauf M, Keller T, Binder A, Gierthmühlen J, Baron R.","Eur J Pain. 2017 Feb;21(2):322-333. doi: 10.1002/ejp.926. Epub 2016 Aug 11.","Reimer M","Eur J Pain","2017","2016/08/12","PMC5248647","","10.1002/ejp.926"
"27509314","Central antinociceptive effect of tapentadol is increased by nitric oxide synthase inhibitors","Bujalska-Zadrożny M, Wolińska R, Leśniak A, Sacharczuk M.","Behav Pharmacol. 2016 Oct;27(7):606-14. doi: 10.1097/FBP.0000000000000255.","Bujalska-Zadrożny M","Behav Pharmacol","2016","2016/08/11","","","10.1097/FBP.0000000000000255"
