PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"15652208","A novel method to calculate the extent and amount of drug transported into CSF after intranasal administration","Shi Z, Zhang Q, Jiang X.","Int J Pharm. 2005 Jan 31;289(1-2):159-66. doi: 10.1016/j.ijpharm.2004.11.006. Epub 2004 Dec 22.","Shi Z","Int J Pharm","2005","2005/01/18","","","10.1016/j.ijpharm.2004.11.006"
"15224140","Antinociceptive effects of meptazinol and its isomers on carrageenan-induced thermal hyperalgesia in rats","Wang PF, Zhang YQ, Qiu ZB, Zhao ZQ.","Sheng Li Xue Bao. 2004 Jun 25;56(3):295-300.","Wang PF","Sheng Li Xue Bao","2004","2004/06/30","","",""
"14746889","Inhibitory effect of intrathecal meptazinol on carrageenan-induced thermal hyperalgesia in rats","Zhang H, Zhang YQ, Qiu ZB, Zhao ZQ.","Neurosci Lett. 2004 Feb 6;356(1):9-12. doi: 10.1016/j.neulet.2003.10.081.","Zhang H","Neurosci Lett","2004","2004/01/30","","","10.1016/j.neulet.2003.10.081"
"12161254","Lack of sensitization during place conditioning in rats is consistent with the low abuse potential of tramadol","Tzschentke TM, Bruckmann W, Friderichs E.","Neurosci Lett. 2002 Aug 23;329(1):25-8. doi: 10.1016/s0304-3940(02)00571-2.","Tzschentke TM","Neurosci Lett","2002","2002/08/06","","","10.1016/s0304-3940(02)00571-2"
"9196589","Opioid analgesics","Rushton AR, Sneyd JR.","Br J Hosp Med. 1997 Feb 5-18;57(3):105-6.","Rushton AR","Br J Hosp Med","1997","1997/02/05","","",""
"8517109","Chronic catheterization of the epidural space in rabbits: a model for behavioural and histopathological studies. Examination of meptazinol neurotoxicity","Madsen JB, Jensen FM, Faber T, Bille-Hansen V.","Acta Anaesthesiol Scand. 1993 Apr;37(3):307-13. doi: 10.1111/j.1399-6576.1993.tb03720.x.","Madsen JB","Acta Anaesthesiol Scand","1993","1993/04/01","","","10.1111/j.1399-6576.1993.tb03720.x"
"8451476","[New opiates in anesthesiology-resuscitation]","Aguilera L, del Val E.","Rev Esp Anestesiol Reanim. 1993 Mar-Apr;40(2):94-8.","Aguilera L","Rev Esp Anestesiol Reanim","1993","1993/03/01","","",""
"7735479","Determination of the stereoselective aspects in in-vitro and in-vivo metabolism of the analgesic meptazinol by high-performance liquid chromatography","Rudolphi C, Blaschke G.","J Chromatogr B Biomed Appl. 1995 Jan 20;663(2):315-26. doi: 10.1016/0378-4347(94)00466-i.","Rudolphi C","J Chromatogr B Biomed Appl","1995","1995/01/20","","","10.1016/0378-4347(94)00466-i"
"7457814","A trial of meptazinol for the relief of pain after abdominal surgery","Gibbs JM, Johnson HD.","Anaesth Intensive Care. 1980 Nov;8(4):441-4. doi: 10.1177/0310057X8000800409.","Gibbs JM","Anaesth Intensive Care","1980","1980/11/01","","","10.1177/0310057X8000800409"
"7370145","A double-blind comparison of meptazinol with pethidine in postoperative pain","Hedges A, Turner P, Wadsworth J.","Br J Anaesth. 1980 Mar;52(3):295-8. doi: 10.1093/bja/52.3.295.","Hedges A","Br J Anaesth","1980","1980/03/01","","","10.1093/bja/52.3.295"
"7312750","Treatment of pain in the elderly","Pearce V, Robson PJ.","Postgrad Med J. 1981 Jul;57(669):473. doi: 10.1136/pgmj.57.669.473.","Pearce V","Postgrad Med J","1981","1981/07/01","PMC2424965","","10.1136/pgmj.57.669.473"
"7294367","Determination of meptazinol in plasma by high-performance liquid chromatography with fluorescence detection","Frost T.","Analyst. 1981 Sep;106(1266):999-1000. doi: 10.1039/an9810600999.","Frost T","Analyst","1981","1981/09/01","","","10.1039/an9810600999"
"7255508","Meptazinol and morphine compared: a study using systolic time intervals","de Rosayro M, Healy TE, Morris GK.","Pharmatherapeutica. 1981;2(8):523-7.","de Rosayro M","Pharmatherapeutica","1981","1981/01/01","","",""
"7248143","Preliminary studies on the disposition of meptazinol in the neonate","Franklin RA, Frost T, Robson PJ, Jackson MB.","Br J Clin Pharmacol. 1981 Jul;12(1):88-90. doi: 10.1111/j.1365-2125.1981.tb01862.x.","Franklin RA","Br J Clin Pharmacol","1981","1981/07/01","PMC1401747","","10.1111/j.1365-2125.1981.tb01862.x"
"7220417","Treatment of pain in the elderly","Aron S.","Postgrad Med J. 1980 Oct;56(660):752. doi: 10.1136/pgmj.56.660.752.","Aron S","Postgrad Med J","1980","1980/10/01","PMC2426037","","10.1136/pgmj.56.660.752"
"7160422","Pharmacokinetics of meptazinol in man following repeated intramuscular administration","Davies G, Sinclair AJ, Warrington SJ, Franklin R, Frost T, Latham A, Robson PJ.","Eur J Clin Pharmacol. 1982;23(6):535-8. doi: 10.1007/BF00637502.","Davies G","Eur J Clin Pharmacol","1982","1982/01/01","","","10.1007/BF00637502"
"7152078","A double-blind comparison of meptazinol and placebo in patients with acute and chronic pain presenting to the general practitioner","Parker CE, Langrick AF.","J Int Med Res. 1982;10(6):408-13. doi: 10.1177/030006058201000604.","Parker CE","J Int Med Res","1982","1982/01/01","","","10.1177/030006058201000604"
"7138758","Routes of meptazinol conjugation in the neonate","Dowell PS, Pierce DM, Franklin RA, Robson PJ, Jackson MB.","Br J Clin Pharmacol. 1982 Nov;14(5):748-50. doi: 10.1111/j.1365-2125.1982.tb04970.x.","Dowell PS","Br J Clin Pharmacol","1982","1982/11/01","PMC1427496","","10.1111/j.1365-2125.1982.tb04970.x"
"7128191","A double-blind comparison of meptazinol versus paracetamol and placebo in acute and chronic painful conditions presented to the general practitioner","Wade AG, Ward PJ.","Curr Med Res Opin. 1982;8(3):191-6. doi: 10.1185/03007998209112382.","Wade AG","Curr Med Res Opin","1982","1982/01/01","","","10.1185/03007998209112382"
"7117680","The use of meptazinol as a premedication for surgical patients","Broadley J, Wilson T, Robson P.","J Int Med Res. 1982;10(4):225-8. doi: 10.1177/030006058201000406.","Broadley J","J Int Med Res","1982","1982/01/01","","","10.1177/030006058201000406"
"7117679","Meptazinol: a side-effect profile compared to placebo in general practice","Price RK, Latham AN.","J Int Med Res. 1982;10(4):219-24. doi: 10.1177/030006058201000405.","Price RK","J Int Med Res","1982","1982/01/01","","","10.1177/030006058201000405"
"7104161","Tooth pulp stimulation: a method of determining the analgesic efficacy of meptazinol in man","Gabka J, Price RK.","Br J Clin Pharmacol. 1982 Jul;14(1):104-6. doi: 10.1111/j.1365-2125.1982.tb04943.x.","Gabka J","Br J Clin Pharmacol","1982","1982/07/01","PMC1427570","","10.1111/j.1365-2125.1982.tb04943.x"
"7067920","A double-blind comparison of meptazinol versus distalgesic in acute of chronic pain presenting to the general practitioner","Wade AG, Ward PJ.","J Int Med Res. 1982;10(2):104-8. doi: 10.1177/030006058201000206.","Wade AG","J Int Med Res","1982","1982/01/01","","","10.1177/030006058201000206"
"7049585","Double-blind comparison of meptazinol (200 mg) and dextropropoxyphene/paracetamol in a multi-centre, general practice setting","Price RK, Latham AN.","Curr Med Res Opin. 1982;8(1):54-60. doi: 10.1185/03007998209109758.","Price RK","Curr Med Res Opin","1982","1982/01/01","","","10.1185/03007998209109758"
"7041955","Double-blind comparison of meptazinol and pethidine in labour","Nicholas AD, Robson PJ.","Br J Obstet Gynaecol. 1982 Apr;89(4):318-22. doi: 10.1111/j.1471-0528.1982.tb04704.x.","Nicholas AD","Br J Obstet Gynaecol","1982","1982/04/01","","","10.1111/j.1471-0528.1982.tb04704.x"
"7025876","Comparison of meptazinol and pethidine given i.v. on demand in the management of postoperative pain","Slattery PJ, Harmer M, Rosen M, Vickers MD.","Br J Anaesth. 1981 Sep;53(9):927-31. doi: 10.1093/bja/53.9.927.","Slattery PJ","Br J Anaesth","1981","1981/09/01","","","10.1093/bja/53.9.927"
"7015539","A comparison of meptazinol and pethidine for pain relief during the first stage of labour","Nel CP, Bloch B, Rush JM.","S Afr Med J. 1981 Jun 13;59(25):908-10.","Nel CP","S Afr Med J","1981","1981/06/13","","",""
"7009257","First impressions of the use of meptazinol in general practice","Wade AG, Ward PJ.","J Int Med Res. 1981;9(1):74-8. doi: 10.1177/030006058100900113.","Wade AG","J Int Med Res","1981","1981/01/01","","","10.1177/030006058100900113"
"7006658","A double blind comparison of meptazinol versus pentazocine in chronic rheumatoid and osteoarthritis","Flavell-Matts SG, Ward PJ.","Br J Clin Pract. 1980 Oct;34(10):286-9.","Flavell-Matts SG","Br J Clin Pract","1980","1980/10/01","","",""
"7003572","Double-blind crossover trial of oral meptazinol, pentazocine and placebo in the treatment of pain in the elderly","Pearce V, Robson PJ.","Postgrad Med J. 1980 Jul;56(657):474-7. doi: 10.1136/pgmj.56.657.474.","Pearce V","Postgrad Med J","1980","1980/07/01","PMC2425819","","10.1136/pgmj.56.657.474"
"7000166","Preliminary experience of the use of meptazinol as an obstetric analgesic","Jackson MB, Robson PJ.","Br J Obstet Gynaecol. 1980 Apr;87(4):296-301. doi: 10.1111/j.1471-0528.1980.tb04543.x.","Jackson MB","Br J Obstet Gynaecol","1980","1980/04/01","","","10.1111/j.1471-0528.1980.tb04543.x"
"6869730","Precipitation between meptazinol and thiopentone","Huddy NC, Durcan JJ.","Anaesthesia. 1983 Jun;38(6):601-2. doi: 10.1111/j.1365-2044.1983.tb14089.x.","Huddy NC","Anaesthesia","1983","1983/06/01","","","10.1111/j.1365-2044.1983.tb14089.x"
"6835896","Administration of meptazinol to opiate-dependent patients","Evans M, Robson PJ, Chadd MA, Evans CM, Fry DM.","Postgrad Med J. 1983;59 Suppl 1:78-84.","Evans M","Postgrad Med J","1983","1983/01/01","","",""
"6835895","The treatment of chronic pain by the use of meptazinol administered into the epidural space","Budd K, Brown PM, Robson PJ.","Postgrad Med J. 1983;59 Suppl 1(693):68-71.","Budd K","Postgrad Med J","1983","1983/01/01","PMC2417552","",""
"6835894","Preliminary evaluation of the use of meptazinol in trauma","Copeland SA.","Postgrad Med J. 1983;59 Suppl 1:64-6.","Copeland SA","Postgrad Med J","1983","1983/01/01","","",""
"6835893","Cardiac and circulatory effects of high-dose meptazinol in anaesthetized patients","Camu F, Rucquoi M.","Postgrad Med J. 1983;59 Suppl 1:60-3.","Camu F","Postgrad Med J","1983","1983/01/01","","",""
"6835892","Initial assessment of meptazinol in the treatment of the pain of myocardial infarction/unstable angina","Sonecha T, Abdel-Hadi O, Besterman EM, Kidner PH.","Postgrad Med J. 1983;59 Suppl 1:57-9.","Sonecha T","Postgrad Med J","1983","1983/01/01","","",""
"6835891","Preliminary clinical and pharmacokinetic experiences in the newborn when meptazinol is compared with pethidine as an obstetric analgesic","Jackson MB, Robson PJ.","Postgrad Med J. 1983;59 Suppl 1:47-51.","Jackson MB","Postgrad Med J","1983","1983/01/01","","",""
"6835890","Continuous infusion of meptazinol and pethidine in the relief of post-operative pain","Church JJ.","Postgrad Med J. 1983;59 Suppl 1:41-6.","Church JJ","Postgrad Med J","1983","1983/01/01","","",""
"6835889","The use of intramuscular meptazinol in the relief of post-operative pain after abdominal hysterectomy--a review","Hedges A, Turner P.","Postgrad Med J. 1983;59 Suppl 1:32-4.","Hedges A","Postgrad Med J","1983","1983/01/01","","",""
"6835888","A comparison of intramuscular meptazinol (100 mg) and papaveretum (20 mg) on human performance studies in healthy male volunteers","Richens A, Allen E, Jones D, Griffiths A, Marshall R.","Postgrad Med J. 1983;59 Suppl 1:19-24.","Richens A","Postgrad Med J","1983","1983/01/01","","",""
"6835887","Reversibility of the analgesic effect of meptazinol in volunteers","Warrington SJ, Barclay SP, Brown Z, Robson PJ.","Postgrad Med J. 1983;59 Suppl 1:13-8.","Warrington SJ","Postgrad Med J","1983","1983/01/01","","",""
"6835886","Clinical experience with injectable meptazinol--a new strong analgesic. Proceedings of a symposium. Blenheim Palace, November 5 and 6, 1982","","Postgrad Med J. 1983;59 Suppl 1:1-94.","","Postgrad Med J","1983","1983/01/01","","",""
"6817659","Naloxone reversal of meptazinol-induced respiratory depression. An investigation of the effect of naloxone on meptazinol-induced respiratory depression in anaesthetised","Slattery PJ, Harmer M, Rosen M, Vickers MD.","Anaesthesia. 1982 Dec;37(12):1163-6. doi: 10.1111/j.1365-2044.1982.tb01780.x.","Slattery PJ","Anaesthesia","1982","1982/12/01","","","10.1111/j.1365-2044.1982.tb01780.x"
"6698566","Effect of meptazinol and ethanol on human psychomotor performance and mood ratings","Tedeschi G, Smith AT, Richens A.","Hum Toxicol. 1984 Feb;3(1):37-43. doi: 10.1177/0960327184003001051.","Tedeschi G","Hum Toxicol","1984","1984/02/01","","","10.1177/0960327184003001051"
"6617729","Pharmacokinetics of the new analgesic, meptazinol, after oral and intravenous administration to volunteers","Norbury HM, Franklin RA, Graham DF.","Eur J Clin Pharmacol. 1983;25(1):77-80. doi: 10.1007/BF00544019.","Norbury HM","Eur J Clin Pharmacol","1983","1983/01/01","","","10.1007/BF00544019"
"6615689","Effects of graded oral doses of meptazinol and pentazocine in comparison with placebo on experimentally induced pain in healthy humans","Stacher G, Steinringer H, Winklehner S, Mittelbach G, Schneider C.","Br J Clin Pharmacol. 1983 Aug;16(2):149-56. doi: 10.1111/j.1365-2125.1983.tb04979.x.","Stacher G","Br J Clin Pharmacol","1983","1983/08/01","PMC1427987","","10.1111/j.1365-2125.1983.tb04979.x"
"6543427","Meptazinol activity on morphine-naive and morphine-dependent guinea-pig ileum: correlation with in vivo studies","Ben-Sreti MM, Gonzalez JP, Qureshi R, Sewell RD, Spencer PS.","Alcohol Alcohol. 1984;19(4):333-8.","Ben-Sreti MM","Alcohol Alcohol","1984","1984/01/01","","",""
"6531072","Meptazinol cross-tolerance studies between morphine or oxotremorine","Bensreti MM, Gonzalez JP, Sewell RD.","Neuropeptides. 1984 Dec;5(1-3):33-6. doi: 10.1016/0143-4179(84)90020-9.","Bensreti MM","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90020-9"
"6527745","A comparison of the effects of meptazinol and morphine on the release of acetylcholine from slices of mouse cerebral cortex","Ennis C, Stephens RJ.","Neuropharmacology. 1984 Dec;23(12A):1431-3. doi: 10.1016/0028-3908(84)90085-6.","Ennis C","Neuropharmacology","1984","1984/12/01","","","10.1016/0028-3908(84)90085-6"
"6499901","Pharmacokinetics of meptazinol after single and multiple oral administration to elderly patients","Norbury HM, Franklin RA, Graham DF, Sinha B.","Eur J Clin Pharmacol. 1984;27(2):223-6. doi: 10.1007/BF00544049.","Norbury HM","Eur J Clin Pharmacol","1984","1984/01/01","","","10.1007/BF00544049"
"6499511","A double-blind comparison of meptazinol versus placebo in chronic rheumatoid arthritis and osteoarthritis","Fancourt GJ, Flavell Matts SG.","Curr Med Res Opin. 1984;9(3):184-91. doi: 10.1185/03007998409109578.","Fancourt GJ","Curr Med Res Opin","1984","1984/01/01","","","10.1185/03007998409109578"
"6403935","The respiratory effects of meptazinol","Jones JG.","Postgrad Med J. 1983;59 Suppl 1:72-7.","Jones JG","Postgrad Med J","1983","1983/01/01","","",""
"6403934","Meptazinol used after open heart surgery","Kingston HG.","Postgrad Med J. 1983;59 Suppl 1:54-6.","Kingston HG","Postgrad Med J","1983","1983/01/01","","",""
"6403933","Meptazinol in the treatment of severe post-operative pain: a comparison with morphine","Cohen DG, Major E, Jothilingham S, Clark G, Coutinho P.","Postgrad Med J. 1983;59 Suppl 1:35-40.","Cohen DG","Postgrad Med J","1983","1983/01/01","","",""
"6402201","Intramuscular on demand analgesia: double blind controlled trial of pethidine, buprenorphine, morphine, and meptazinol","Harmer M, Slattery PJ, Rosen M, Vickers MD.","Br Med J (Clin Res Ed). 1983 Feb 26;286(6366):680-2. doi: 10.1136/bmj.286.6366.680.","Harmer M","Br Med J (Clin Res Ed)","1983","1983/02/26","PMC1547096","","10.1136/bmj.286.6366.680"
"6391829","A comparison between meptazinol and dextropropoxyphene plus paracetamol in elderly patients with musculoskeletal pains","Orö L.","Curr Med Res Opin. 1984;9(4):240-5. doi: 10.1185/03007998409109586.","Orö L","Curr Med Res Opin","1984","1984/01/01","","","10.1185/03007998409109586"
"6355903","[Meptazinol in orthopedic surgery]","Zanchini M, Strangio A, Tirelli A, Gherardi S.","Minerva Chir. 1983 Aug 15-31;38(15-16):1201-15.","Zanchini M","Minerva Chir","1983","1983/08/15","","",""
"6340086","Clinical review of parenteral meptazinol","Robson PJ.","Postgrad Med J. 1983;59 Suppl 1:85-92.","Robson PJ","Postgrad Med J","1983","1983/01/01","","",""
"6340085","Intramuscular meptazinol analgesia after surgery: a study of the dose-response effect and a controlled comparison with pentazocine and pethidine","Paymaster NJ.","Postgrad Med J. 1983;59 Suppl 1:25-31.","Paymaster NJ","Postgrad Med J","1983","1983/01/01","","",""
"6319856","Biochemical and pharmacological evidence for opioid receptor multiplicity in the central nervous system","Pasternak GW, Gintzler AR, Houghten RA, Ling GS, Goodman RR, Spiegel K, Nishimura S, Johnson N, Recht LD.","Life Sci. 1983;33 Suppl 1:167-73. doi: 10.1016/0024-3205(83)90470-8.","Pasternak GW","Life Sci","1983","1983/01/01","","","10.1016/0024-3205(83)90470-8"
"6307452","The antinociceptive activity of meptazinol depends on both opiate and cholinergic mechanisms","Bill DJ, Hartley JE, Stephens RJ, Thompson AM.","Br J Pharmacol. 1983 May;79(1):191-9. doi: 10.1111/j.1476-5381.1983.tb10512.x.","Bill DJ","Br J Pharmacol","1983","1983/05/01","PMC2044821","","10.1111/j.1476-5381.1983.tb10512.x"
"6301599","Antiarrhythmic actions of meptazinol, a partial agonist at opiate receptors, in acute myocardial ischaemia","Fagbemi O, Kane KA, Leprán I, Parratt JR, Szekeres L.","Br J Pharmacol. 1983 Mar;78(3):455-60. doi: 10.1111/j.1476-5381.1983.tb08805.x.","Fagbemi O","Br J Pharmacol","1983","1983/03/01","PMC2044724","","10.1111/j.1476-5381.1983.tb08805.x"
"6301502","Restoration of mean arterial pressure in endotoxic shock by meptazinol. Contributions from lysosomal membrane stabilisation, opiate antagonism and noradrenaline release","Paciorek PM, Todd MH, Wyllie MG.","Biochem Pharmacol. 1983 Mar 1;32(5):877-81. doi: 10.1016/0006-2952(83)90591-9.","Paciorek PM","Biochem Pharmacol","1983","1983/03/01","","","10.1016/0006-2952(83)90591-9"
