PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"12742125","Validation of a method for quantification of ketobemidone in human plasma with liquid chromatography-tandem mass spectrometry","Lampinen M, Bondesson U, Fredriksson E, Hedeland M.","J Chromatogr B Analyt Technol Biomed Life Sci. 2003 Jun 15;789(2):347-54. doi: 10.1016/s1570-0232(03)00138-7.","Lampinen M","J Chromatogr B Analyt Technol Biomed Life Sci","2003","2003/05/14","","","10.1016/s1570-0232(03)00138-7"
"12719050","Wound infiltration with ropivacaine and fentanyl: effects on postoperative pain and PONV after breast surgery","Johansson A, Kornfält J, Nordin L, Svensson L, Ingvar C, Lundberg J.","J Clin Anesth. 2003 Mar;15(2):113-8. doi: 10.1016/s0952-8180(02)00511-1.","Johansson A","J Clin Anesth","2003","2003/04/30","","","10.1016/s0952-8180(02)00511-1"
"12492604","The pharmacokinetics of ketobemidone in critically ill patients","Al-Shurbaji A, Tokics L.","Br J Clin Pharmacol. 2002 Dec;54(6):583-6. doi: 10.1046/j.1365-2125.2002.t01-2-01689.x.","Al-Shurbaji A","Br J Clin Pharmacol","2002","2002/12/21","PMC1874494","","10.1046/j.1365-2125.2002.t01-2-01689.x"
"11948848","Identification of glucuronide conjugates of ketobemidone and its phase I metabolites in human urine utilizing accurate mass and tandem time-of-flight mass spectrometry","Sundström I, Hedeland M, Bondesson U, Andrén PE.","J Mass Spectrom. 2002 Apr;37(4):414-20. doi: 10.1002/jms.298.","Sundström I","J Mass Spectrom","2002","2002/04/12","","","10.1002/jms.298"
"11936707","The pharmacokinetics of ketobemidone are not affected by CYP2D6 or CYP2C19 phenotype","Al-Shurbaji A, Säwe J.","Eur J Clin Pharmacol. 2002 Feb;57(12):877-81. doi: 10.1007/s00228-001-0413-6.","Al-Shurbaji A","Eur J Clin Pharmacol","2002","2002/04/09","","","10.1007/s00228-001-0413-6"
"11710570","Identification of phase I and phase II metabolites of ketobemidone in patient urine using liquid chromatography-electrospray tandem mass spectrometry","Sundström I, Bondesson U, Hedeland M.","J Chromatogr B Biomed Sci Appl. 2001 Nov 5;763(1-2):121-31. doi: 10.1016/s0378-4347(01)00375-9.","Sundström I","J Chromatogr B Biomed Sci Appl","2001","2001/11/17","","","10.1016/s0378-4347(01)00375-9"
"11553245","Perioperative hypothermia and postoperative opioid requirements","Persson K, Lundberg J.","Eur J Anaesthesiol. 2001 Oct;18(10):679-86. doi: 10.1046/j.1365-2346.2001.00902.x.","Persson K","Eur J Anaesthesiol","2001","2001/09/13","","","10.1046/j.1365-2346.2001.00902.x"
"11477323","Determination of ketobemidone and its metabolites in plasma and urine using solid-phase extraction and liquid chromatography-mass spectrometry","Svensson JO, Säwe J, AL-Shurbaji A.","Ther Drug Monit. 2001 Aug;23(4):399-405. doi: 10.1097/00007691-200108000-00013.","Svensson JO","Ther Drug Monit","2001","2001/07/31","","","10.1097/00007691-200108000-00013"
"11472279","Improved recovery after music and therapeutic suggestions during general anaesthesia: a double-blind randomised controlled trial","Nilsson U, Rawal N, Uneståhl LE, Zetterberg C, Unosson M.","Acta Anaesthesiol Scand. 2001 Aug;45(7):812-7. doi: 10.1034/j.1399-6576.2001.045007812.x.","Nilsson U","Acta Anaesthesiol Scand","2001","2001/07/27","","","10.1034/j.1399-6576.2001.045007812.x"
"11346897","Circadian distribution of oral opioid consumption in cancer patients","Klepstad P, Skogvoll E, Kaasa S, Borchgrevink PC.","Methods Find Exp Clin Pharmacol. 2000 Dec;22(10):753-5. doi: 10.1358/mf.2000.22.10.802293.","Klepstad P","Methods Find Exp Clin Pharmacol","2000","2001/05/12","","","10.1358/mf.2000.22.10.802293"
"11077772","Pain management practices in children after surgery","Helgadóttir HL.","J Pediatr Nurs. 2000 Oct;15(5):334-40. doi: 10.1053/jpdn.2000.6170.","Helgadóttir HL","J Pediatr Nurs","2000","2000/11/15","","","10.1053/jpdn.2000.6170"
"11070995","[Morphine, pethidine or ketobemidone in acute pain--are there significant differences?]","Rygnestad T, Slørdal L.","Tidsskr Nor Laegeforen. 2000 Sep 10;120(21):2548-9.","Rygnestad T","Tidsskr Nor Laegeforen","2000","2000/11/09","","",""
"11028729","Preoperative ropivacaine infiltration in breast surgery","Johansson A, Axelson J, Ingvar C, Luttropp H-H, Lundberg J.","Acta Anaesthesiol Scand. 2000 Oct;44(9):1093-8. doi: 10.1034/j.1399-6576.2000.440910.x.","Johansson A","Acta Anaesthesiol Scand","2000","2000/10/12","","","10.1034/j.1399-6576.2000.440910.x"
"10942175","Ketobemidone may alter busulfan pharmacokinetics during high-dose therapy","Hassan M, Svensson JO, Nilsson C, Hentschke P, Al-Shurbaji A, Aschan J, Ljungman P, Ringdén O.","Ther Drug Monit. 2000 Aug;22(4):383-5. doi: 10.1097/00007691-200008000-00003.","Hassan M","Ther Drug Monit","2000","2000/08/15","","","10.1097/00007691-200008000-00003"
"10690672","Diclofenac in the treatment of pain after caesarean delivery. An opioid-saving strategy","Olofsson CI, Legeby MH, Nygårds EB, Ostman KM.","Eur J Obstet Gynecol Reprod Biol. 2000 Feb;88(2):143-6. doi: 10.1016/s0301-2115(99)00144-x.","Olofsson CI","Eur J Obstet Gynecol Reprod Biol","2000","2000/02/26","","","10.1016/s0301-2115(99)00144-x"
"10676989","Validation of urine drug-of-abuse testing methods for ketobemidone using thin-layer chromatography and liquid chromatography-electrospray mass spectrometry","Breindahl T, Andreasen K.","J Chromatogr B Biomed Sci Appl. 1999 Dec 24;736(1-2):103-13. doi: 10.1016/s0378-4347(99)00449-1.","Breindahl T","J Chromatogr B Biomed Sci Appl","1999","2000/02/17","","","10.1016/s0378-4347(99)00449-1"
"9783723","Opioid analgesics as noncompetitive N-methyl-D-aspartate (NMDA) antagonists","Ebert B, Thorkildsen C, Andersen S, Christrup LL, Hjeds H.","Biochem Pharmacol. 1998 Sep 1;56(5):553-9. doi: 10.1016/s0006-2952(98)00088-4.","Ebert B","Biochem Pharmacol","1998","1998/10/23","","","10.1016/s0006-2952(98)00088-4"
"9553996","Ketobemidone plus (RS)-3-dimethylamino-1,1-diphenylbut-1-ene (A29) is more potent at NMDA receptors than ketobemidone alone: evidence for A29 as a non-competitive NMDA receptor antagonist","Ebert B, Thorkildsen C, Andersen S.","Pharmacol Toxicol. 1998 Mar;82(3):157-60. doi: 10.1111/j.1600-0773.1998.tb01417.x.","Ebert B","Pharmacol Toxicol","1998","1998/04/29","","","10.1111/j.1600-0773.1998.tb01417.x"
"9272815","Comments on Andersen et al., Pain, 67 (1996) 369","Caudle RM.","Pain. 1997 Aug;72(1-2):283-4. doi: 10.1097/00006396-199708000-00035.","Caudle RM","Pain","1997","1997/08/01","","","10.1097/00006396-199708000-00035"
"8951931","The opioid ketobemidone has a NMDA blocking effect","Andersen S, Dickenson AH, Kohn M, Reeve A, Rahman W, Ebert B.","Pain. 1996 Oct;67(2-3):369-74. doi: 10.1016/0304-3959(96)03123-5.","Andersen S","Pain","1996","1996/10/01","","","10.1016/0304-3959(96)03123-5"
"8878254","The mu1 and mu2 opioid receptor binding of ketobemidone, norketobemidone and 3-dimethylamino-1,1-diphenylbutene","Kristensen K, Christensen CB, Christrup LL, Nielsen LC.","Pharmacol Toxicol. 1996 Aug;79(2):103-4. doi: 10.1111/j.1600-0773.1996.tb00250.x.","Kristensen K","Pharmacol Toxicol","1996","1996/08/01","","","10.1111/j.1600-0773.1996.tb00250.x"
"8827580","Excretion of ketobemidone in human breast milk","Gerdin E, Bondesson U, Hartvig P.","J Perinat Med. 1996;24(3):293-5. doi: 10.1515/jpme.1996.24.3.293.","Gerdin E","J Perinat Med","1996","1996/01/01","","","10.1515/jpme.1996.24.3.293"
"8641317","Legal opioid consumption in Denmark 1981-1993","Groth Clausen T, Eriksen J, Borgbjerg FM.","Eur J Clin Pharmacol. 1995;48(5):321-5. doi: 10.1007/BF00194945.","Groth Clausen T","Eur J Clin Pharmacol","1995","1995/01/01","","","10.1007/BF00194945"
"8153059","The opioid receptor binding profiles of ketobemidone and morphine","Christensen CB.","Pharmacol Toxicol. 1993 Dec;73(6):344-5. doi: 10.1111/j.1600-0773.1993.tb01363.x.","Christensen CB","Pharmacol Toxicol","1993","1993/12/01","","","10.1111/j.1600-0773.1993.tb01363.x"
"8104724","Combined spinal epidural block versus spinal and epidural block for orthopaedic surgery","Holmström B, Laugaland K, Rawal N, Hallberg S.","Can J Anaesth. 1993 Jul;40(7):601-6. doi: 10.1007/BF03009695.","Holmström B","Can J Anaesth","1993","1993/07/01","","","10.1007/BF03009695"
"8104466","Drug-related deaths during the 1980s. A comparative study of drug addict deaths examined at the institutes of forensic medicine in Aarhus, Denmark and Oslo, Norway","Kaa E, Teige B.","Int J Legal Med. 1993;106(1):5-9. doi: 10.1007/BF01225016.","Kaa E","Int J Legal Med","1993","1993/01/01","","","10.1007/BF01225016"
"8096349","[Bioavailability and analgetic effect of sustained-release ketobemidone capsules in patients with chronic pain of cancer]","Kjaer M, Nielsen H, Andersen LS.","Ugeskr Laeger. 1993 Mar 15;155(11):783-8.","Kjaer M","Ugeskr Laeger","1993","1993/03/15","","",""
"7976145","Immediate and prolonged effects of pre- versus postoperative epidural analgesia with bupivacaine and morphine on pain at rest and during mobilisation after total knee arthroplasty","Dahl JB, Daugaard JJ, Rasmussen B, Egebo K, Carlsson P, Kehlet H.","Acta Anaesthesiol Scand. 1994 Aug;38(6):557-61. doi: 10.1111/j.1399-6576.1994.tb03951.x.","Dahl JB","Acta Anaesthesiol Scand","1994","1994/08/01","","","10.1111/j.1399-6576.1994.tb03951.x"
"7959475","Deaths among drug addicts in Denmark in 1987-1991","Kringsholm B, Kaa E, Steentoft A, Worm K, Simonsen KW.","Forensic Sci Int. 1994 Aug 10;67(3):185-95. doi: 10.1016/0379-0738(94)90089-2.","Kringsholm B","Forensic Sci Int","1994","1994/08/10","","","10.1016/0379-0738(94)90089-2"
"7915672","Nitrous oxide for colonoscopy discomfort: a randomized double-blind study","Lindblom A, Jansson O, Jeppsson B, Törnebrandt K, Benoni C, Hedenbro JL.","Endoscopy. 1994 Mar;26(3):283-6. doi: 10.1055/s-2007-1008968.","Lindblom A","Endoscopy","1994","1994/03/01","","","10.1055/s-2007-1008968"
"7905216","[Skin lesions after injection abuse. Chronic changes caused by ketobemidone (Ketogan)]","Danielsen AG, Hultberg IB, Weismann K.","Ugeskr Laeger. 1994 Jan 10;156(2):162-4.","Danielsen AG","Ugeskr Laeger","1994","1994/01/10","","",""
"7902122","Enantiomeric conformers of the opioid agonist ketobemidone HCl in the crystal state","Froimowitz M, Cody V.","Chirality. 1993;5(7):560-4. doi: 10.1002/chir.530050713.","Froimowitz M","Chirality","1993","1993/01/01","","","10.1002/chir.530050713"
"7892029","Disappearance of morphine-induced hyperalgesia after discontinuing or substituting morphine with other opioid agonists","Sjøgren P, Jensen NH, Jensen TS.","Pain. 1994 Nov;59(2):313-6. doi: 10.1016/0304-3959(94)90084-1.","Sjøgren P","Pain","1994","1994/11/01","","","10.1016/0304-3959(94)90084-1"
"7793217","Oral premedication one hour before minor gynaecological surgery--does it have any effect? A comparison between ketobemidone, lorazepam, propranolol and placebo","Jakobsson J, Rane K, Ryberg G.","Acta Anaesthesiol Scand. 1995 Apr;39(3):359-63. doi: 10.1111/j.1399-6576.1995.tb04078.x.","Jakobsson J","Acta Anaesthesiol Scand","1995","1995/04/01","","","10.1111/j.1399-6576.1995.tb04078.x"
"7624018","Ketobemidone, methadone and pethidine are non-competitive N-methyl-D-aspartate (NMDA) antagonists in the rat cortex and spinal cord","Ebert B, Andersen S, Krogsgaard-Larsen P.","Neurosci Lett. 1995 Mar 10;187(3):165-8. doi: 10.1016/0304-3940(95)11364-3.","Ebert B","Neurosci Lett","1995","1995/03/10","","","10.1016/0304-3940(95)11364-3"
"7215421","Clinical pharmacokinetics of ketobemidone. Its bioavailability after rectal administration","Anderson P, Arnér S, Bondesson U, Boréus LO, Hartvig P.","Eur J Clin Pharmacol. 1981 Feb;19(3):217-23. doi: 10.1007/BF00561953.","Anderson P","Eur J Clin Pharmacol","1981","1981/02/01","","","10.1007/BF00561953"
"7094500","Patient-controlled analgesic therapy, Part III: pharmacokinetics and analgesic plasma concentrations of ketobemidone","Tamsen A, Bondesson U, Dahlström B, Hartvig P.","Clin Pharmacokinet. 1982 May-Jun;7(3):252-65. doi: 10.2165/00003088-198207030-00005.","Tamsen A","Clin Pharmacokinet","1982","1982/05/01","","","10.2165/00003088-198207030-00005"
"6726623","Comparative study of lipophilicity versus topological molecular descriptors in biological correlations","Basak SC, Harriss DK, Magnuson VR.","J Pharm Sci. 1984 Apr;73(4):429-37. doi: 10.1002/jps.2600730403.","Basak SC","J Pharm Sci","1984","1984/04/01","","","10.1002/jps.2600730403"
"6720264","Acute bilateral visual impairment in a drug addict. A case report","Jensen JE, Munk-Olesen J.","Acta Ophthalmol (Copenh). 1984 Feb;62(1):10-4. doi: 10.1111/j.1755-3768.1984.tb06752.x.","Jensen JE","Acta Ophthalmol (Copenh)","1984","1984/02/01","","","10.1111/j.1755-3768.1984.tb06752.x"
"6687776","The antinociceptive effect of ketobemidone in comparison with Ketogin","Larsen JJ, Christensen AV.","Acta Pharmacol Toxicol (Copenh). 1983 Feb;52(2):100-4. doi: 10.1111/j.1600-0773.1983.tb03410.x.","Larsen JJ","Acta Pharmacol Toxicol (Copenh)","1983","1983/02/01","","","10.1111/j.1600-0773.1983.tb03410.x"
"6248644","Some spiro analogues of the potent analgesic ketobemidone","Rogers ME, Wilkinson DS, Thweatt JR, Halenda SP.","J Med Chem. 1980 Jun;23(6):688-90. doi: 10.1021/jm00180a024.","Rogers ME","J Med Chem","1980","1980/06/01","","","10.1021/jm00180a024"
"6197797","[Sublingual buprenorphine in the treatment of pain caused by cancer. Transition to buprenorphine from other opiates]","Enig B.","Ugeskr Laeger. 1983 Oct 17;145(42):3236-40.","Enig B","Ugeskr Laeger","1983","1983/10/17","","",""
"6175179","Histamine release from human basophils and isolated rat mast cells induced by ketobemidone, pethidine and the spasmolytic A29","Grosman N.","Acta Pharmacol Toxicol (Copenh). 1982 Jan;50(1):78-80. doi: 10.1111/j.1600-0773.1982.tb00943.x.","Grosman N","Acta Pharmacol Toxicol (Copenh)","1982","1982/01/01","","","10.1111/j.1600-0773.1982.tb00943.x"
"6133568","Simultaneous determination of ketobemidone and its N-demethylated metabolite in patient plasma samples by gas chromatography mass spectrometry with selected ion monitoring","Bondesson U, Hartvig P, Abrahamsson L, Ahnfelt NO.","Biomed Mass Spectrom. 1983 Apr;10(4):283-6. doi: 10.1002/bms.1200100410.","Bondesson U","Biomed Mass Spectrom","1983","1983/04/01","","","10.1002/bms.1200100410"
"6124080","Multiple dose kinetics of ketobemidone in surgical patients","Bondesson U, Tamsen A, Dahlström B, Hartvig P.","Acta Anaesthesiol Scand Suppl. 1982;74:63-5. doi: 10.1111/j.1399-6576.1982.tb01849.x.","Bondesson U","Acta Anaesthesiol Scand Suppl","1982","1982/01/01","","","10.1111/j.1399-6576.1982.tb01849.x"
"6124079","Single-dose kinetics and bioavailability of ketobemidone","Anderson P, Arnér S, Bondesson U, Boréus LO, Hartvig P.","Acta Anaesthesiol Scand Suppl. 1982;74:59-62. doi: 10.1111/j.1399-6576.1982.tb01848.x.","Anderson P","Acta Anaesthesiol Scand Suppl","1982","1982/01/01","","","10.1111/j.1399-6576.1982.tb01848.x"
"6119933","Epidural morphine for postoperative pain relief: a comparative study with intramuscular narcotic and intercostal nerve block","Rawal N, Sjöstrand UH, Dahlström B, Nydahl PA, Ostelius J.","Anesth Analg. 1982 Feb;61(2):93-8.","Rawal N","Anesth Analg","1982","1982/02/01","","",""
"6114838","Quantitative determination of the urinary excretion of ketobemidone and four of its metabolites after intravenous and oral administration in man","Bondesson U, Hartvig P, Danielsson B.","Drug Metab Dispos. 1981 Jul-Aug;9(4):376-80.","Bondesson U","Drug Metab Dispos","1981","1981/07/01","","",""
"6106995","Synthesis and mass spectra of deuterium-labelled ketobemidone and of some potential ketobemidone metabolites","Bondesson U, Danielsson B, Lindberg C.","Acta Pharm Suec. 1980;17(1):1-11.","Bondesson U","Acta Pharm Suec","1980","1980/01/01","","",""
"6102913","Clinical pharmacokinetics and oral bioavailability of ketobemidone","Bondesson U, Arnér S, Anderson P, Boréus LO, Hartvig P.","Eur J Clin Pharmacol. 1980 Jan;17(1):45-50. doi: 10.1007/BF00561676.","Bondesson U","Eur J Clin Pharmacol","1980","1980/01/01","","","10.1007/BF00561676"
"4013627","Respiratory performance after upper abdominal surgery. A comparison of pain relief with intercostal blocks and centrally acting analgesics","Engberg G.","Acta Anaesthesiol Scand. 1985 May;29(4):427-33. doi: 10.1111/j.1399-6576.1985.tb02229.x.","Engberg G","Acta Anaesthesiol Scand","1985","1985/05/01","","","10.1111/j.1399-6576.1985.tb02229.x"
"3995389","[Factors affecting analgesia. Self administration of analgesics]","Tamsen A.","Cah Anesthesiol. 1985 Mar;33(2):115-8.","Tamsen A","Cah Anesthesiol","1985","1985/03/01","","",""
"3811793","Premedication for day-case surgery: double-blind comparison of ketobemidone + dimethylaminodiphenylbuten (A-29) and morphine + scopolamine","Raeder JC, van der Linden J, Breivik H.","Acta Anaesthesiol Scand. 1986 Oct;30(7):502-6. doi: 10.1111/j.1399-6576.1986.tb02464.x.","Raeder JC","Acta Anaesthesiol Scand","1986","1986/10/01","","","10.1111/j.1399-6576.1986.tb02464.x"
"3203014","Analgesic effect and bioavailability of oral ketogan given as tablets or mixture to patients with chronic pain of malignant origin","Kjaer M, Nielsen H.","Acta Oncol. 1988;27(5):583-9. doi: 10.3109/02841868809093593.","Kjaer M","Acta Oncol","1988","1988/01/01","","","10.3109/02841868809093593"
"2906785","The development and clinical use of patient-controlled analgesia","Owen H, Mather LE, Rowley K.","Anaesth Intensive Care. 1988 Nov;16(4):437-47. doi: 10.1177/0310057X8801600409.","Owen H","Anaesth Intensive Care","1988","1988/11/01","","","10.1177/0310057X8801600409"
"2906784","The scientific basis of patient-controlled analgesia","Mather LE, Owen H.","Anaesth Intensive Care. 1988 Nov;16(4):427-36. doi: 10.1177/0310057X8801600408.","Mather LE","Anaesth Intensive Care","1988","1988/11/01","","","10.1177/0310057X8801600408"
"2897763","Analgesic treatment in acute myocardial infarction. A double-blind comparison of ketobemidone + the spasmolytic A29 (Ketogan) and morphine","Wolff T, Leward S, Hagman A, Andersson M, Larsson L, Elgen K.","Acta Med Scand. 1988;223(5):423-30. doi: 10.1111/j.0954-6820.1988.tb15893.x.","Wolff T","Acta Med Scand","1988","1988/01/01","","","10.1111/j.0954-6820.1988.tb15893.x"
"2871219","[Comparison of indomethacin and ketobemidone as analgesics in acute cholecystitis]","Mätzsch T, Holmlund D.","Klin Wochenschr. 1986 Apr 15;64(8):353-6. doi: 10.1007/BF01728182.","Mätzsch T","Klin Wochenschr","1986","1986/04/15","","","10.1007/BF01728182"
"2865865","5-HT-uptake inhibition potentiates antinociception induced by morphine, pethidine, methadone and ketobemidone in rats","Larsen JJ, Hyttel J.","Acta Pharmacol Toxicol (Copenh). 1985 Sep;57(3):214-8. doi: 10.1111/bcpt.1985.57.3.214.","Larsen JJ","Acta Pharmacol Toxicol (Copenh)","1985","1985/09/01","","","10.1111/bcpt.1985.57.3.214"
