PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31373418","Remifentanil inhibits the traumatic stress response in emergent trauma surgery","Ouyang R, Ren H, Liu W, Yuan X, Lei E.","J Clin Lab Anal. 2019 Oct;33(8):e22971. doi: 10.1002/jcla.22971. Epub 2019 Aug 2.","Ouyang R","J Clin Lab Anal","2019","2019/08/03","PMC6805290","","10.1002/jcla.22971"
"31370793","Effect of ancillary drugs on sevoflurane related emergence agitation in children undergoing ophthalmic surgery: a Bayesian network meta-analysis","Tan D, Xia H, Sun S, Wang F.","BMC Anesthesiol. 2019 Aug 1;19(1):138. doi: 10.1186/s12871-019-0810-y.","Tan D","BMC Anesthesiol","2019","2019/08/03","PMC6670177","","10.1186/s12871-019-0810-y"
"31366330","Effect of opioid-free anaesthesia on post-operative period in cardiac surgery: a retrospective matched case-control study","Guinot PG, Spitz A, Berthoud V, Ellouze O, Missaoui A, Constandache T, Grosjean S, Radhouani M, Anciaux JB, Parthiot JP, Merle JP, Nowobilski N, Nguyen M, Bouhemad B.","BMC Anesthesiol. 2019 Jul 31;19(1):136. doi: 10.1186/s12871-019-0802-y.","Guinot PG","BMC Anesthesiol","2019","2019/08/02","PMC6668113","","10.1186/s12871-019-0802-y"
"31351679","[Sufentanil during anesthetic induction of remifentanil-based total intravenous anesthesia: a randomized controlled trial]","Menezes DC, Vidal EIO, Costa CM, Mizubuti GB, Ho AMH, Barros GAM, Fukushima FB.","Rev Bras Anestesiol. 2019 Jul-Aug;69(4):327-334. doi: 10.1016/j.bjan.2018.12.011. Epub 2019 Jul 24.","Menezes DC","Rev Bras Anestesiol","2019","2019/07/29","","","10.1016/j.bjan.2018.12.011"
"31310600","Intranasal sufentanil versus intravenous morphine for acute severe trauma pain: A double-blind randomized non-inferiority study","Blancher M, Maignan M, Clapé C, Quesada JL, Collomb-Muret R, Albasini F, Ageron FX, Fey S, Wuyts A, Banihachemi JJ, Bertrand B, Lehmann A, Bollart C, Debaty G, Briot R, Viglino D.","PLoS Med. 2019 Jul 16;16(7):e1002849. doi: 10.1371/journal.pmed.1002849. eCollection 2019 Jul.","Blancher M","PLoS Med","2019","2019/07/17","PMC6634380","","10.1371/journal.pmed.1002849"
"31288863","Population pharmacokinetics of intravenous sufentanil in critically ill patients supported with extracorporeal membrane oxygenation therapy","Hahn J, Yang S, Min KL, Kim D, Jin BH, Park C, Park MS, Wi J, Chang MJ.","Crit Care. 2019 Jul 9;23(1):248. doi: 10.1186/s13054-019-2508-4.","Hahn J","Crit Care","2019","2019/07/11","PMC6615282","","10.1186/s13054-019-2508-4"
"31282332","[Dose-response Relationship of Dexmedetomidine Combined with Sufentail for Postoperative Intravenous Analgesia in Video-assisted Thoracoscopic Surgery]","Tan XL, Chen YY, Hu B, Zhou QM, Shao WD, Xu B, Xiao HP, Zhang XA.","Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2019 Jun 30;41(3):373-378. doi: 10.3881/j.issn.1000-503X.10881.","Tan XL","Zhongguo Yi Xue Ke Xue Yuan Xue Bao","2019","2019/07/09","","","10.3881/j.issn.1000-503X.10881"
"31280585","Sufentanil Sublingual Tablet: A New Option for Acute Pain Management","Reardon CE, Kane-Gill SL, Smithburger PL, Dasta JF.","Ann Pharmacother. 2019 Dec;53(12):1220-1226. doi: 10.1177/1060028019863144. Epub 2019 Jul 7.","Reardon CE","Ann Pharmacother","2019","2019/07/09","","","10.1177/1060028019863144"
"31270055","[Efficacy of erector spinae block versus retrolaminar block for postoperative analgesia following posterior lumbar surgery]","Tao T, Zhou Q.","Nan Fang Yi Ke Da Xue Xue Bao. 2019 Jun 30;39(6):736-739. doi: 10.12122/j.issn.1673-4254.2019.06.17.","Tao T","Nan Fang Yi Ke Da Xue Xue Bao","2019","2019/07/05","PMC6743922","","10.12122/j.issn.1673-4254.2019.06.17"
"31231918","ED50 of propofol in combination with low-dose sufentanil for intravenous anaesthesia in hysteroscopy","Yu J, Xiang B, Song Y, Chen H, Li Y, Liu C.","Basic Clin Pharmacol Toxicol. 2019 Nov;125(5):460-465. doi: 10.1111/bcpt.13280. Epub 2019 Jul 9.","Yu J","Basic Clin Pharmacol Toxicol","2019","2019/06/25","","","10.1111/bcpt.13280"
"31185942","Preemptive oxycodone is superior to equal dose of sufentanil to reduce visceral pain and inflammatory markers after surgery: a randomized controlled trail","An Y, Zhao L, Wang T, Huang J, Xiao W, Wang P, Li L, Li Z, Chen X.","BMC Anesthesiol. 2019 Jun 11;19(1):96. doi: 10.1186/s12871-019-0775-x.","An Y","BMC Anesthesiol","2019","2019/06/13","PMC6560747","","10.1186/s12871-019-0775-x"
"31185917","The effects of epidural anaesthesia and analgesia on T lymphocytes differentiation markers and cytokines in patients after gastric cancer resection","Wang L, Liang S, Chen H, Xu Y, Wang Y.","BMC Anesthesiol. 2019 Jun 12;19(1):102. doi: 10.1186/s12871-019-0778-7.","Wang L","BMC Anesthesiol","2019","2019/06/13","PMC6560762","","10.1186/s12871-019-0778-7"
"31166592","The US Military Considers Whether Controversial Opioid Is Fit for Battlefield Duty","Voelker R.","JAMA. 2019 Jun 25;321(24):2389-2391. doi: 10.1001/jama.2019.5636.","Voelker R","JAMA","2019","2019/06/06","","","10.1001/jama.2019.5636"
"31103031","Dexmedetomidine and sufentanil combination versus sufentanil alone for postoperative intravenous patient-controlled analgesia: a systematic review and meta-analysis of randomized controlled trials","Feng M, Chen X, Liu T, Zhang C, Wan L, Yao W.","BMC Anesthesiol. 2019 May 18;19(1):81. doi: 10.1186/s12871-019-0756-0.","Feng M","BMC Anesthesiol","2019","2019/05/20","PMC6525966","","10.1186/s12871-019-0756-0"
"31068298","[Postoperative low-dose sufentanil combined with transversus abdominis plane block promotes recovery following laparoscopic hysterectomy]","Ji X, Zhou G, Wang Q, Sun Q, Ma J, Wang S.","Nan Fang Yi Ke Da Xue Xue Bao. 2019 Mar 30;39(3):369-372. doi: 10.12122/j.issn.1673-4254.2019.03.17.","Ji X","Nan Fang Yi Ke Da Xue Xue Bao","2019","2019/05/10","PMC6765682","","10.12122/j.issn.1673-4254.2019.03.17"
"31043770","Comparison of dexmedetomidine and sufentanil as adjuvants to local anesthetic for epidural labor analgesia: a randomized controlled trial","Zhang T, Yu Y, Zhang W, Zhu J.","Drug Des Devel Ther. 2019 Apr 11;13:1171-1175. doi: 10.2147/DDDT.S197431. eCollection 2019.","Zhang T","Drug Des Devel Ther","2019","2019/05/03","PMC6469486","","10.2147/DDDT.S197431"
"31007001","Effect of flurbiprofen axetil on postoperative delirium for elderly patients","Wang X, Wang Y, Hu Y, Wang L, Zhao W, Wei L, Chen H, Han F.","Brain Behav. 2019 Jun;9(6):e01290. doi: 10.1002/brb3.1290. Epub 2019 Apr 21.","Wang X","Brain Behav","2019","2019/04/23","PMC6576198","","10.1002/brb3.1290"
"30997615","Intranasal sufentanil given in the emergency department triage zone for severe acute traumatic pain: a randomized double-blind controlled trail-reply","Lemoel F, Levraut J.","Intern Emerg Med. 2019 Jun;14(4):637-638. doi: 10.1007/s11739-019-02088-2. Epub 2019 Apr 17.","Lemoel F","Intern Emerg Med","2019","2019/04/19","","","10.1007/s11739-019-02088-2"
"30989999","Sublingual sufentanil tablet system for postoperative analgesia after gynecological surgery","Leykin Y, Laudani A, Busetto N, Chersini G, Lorini LF, Bugada D.","Minerva Med. 2019 Jun;110(3):209-215. doi: 10.23736/S0026-4806.19.05992-5.","Leykin Y","Minerva Med","2019","2019/04/17","","","10.23736/S0026-4806.19.05992-5"
"30918241","Sufentanil Preconditioning Protects Against Hepatic Ischemia-Reperfusion Injury by Suppressing Inflammation","Lian YH, Fang J, Zhou HD, Jiang HF, Xie KJ.","Med Sci Monit. 2019 Mar 28;25:2265-2273. doi: 10.12659/MSM.913145.","Lian YH","Med Sci Monit","2019","2019/03/29","PMC6450177","","10.12659/MSM.913145"
"30887417","Sufentanil 30 µg Sublingual Tablet: A Review in Acute Pain","Deeks ED.","Clin Drug Investig. 2019 Apr;39(4):411-418. doi: 10.1007/s40261-019-00772-x.","Deeks ED","Clin Drug Investig","2019","2019/03/20","","","10.1007/s40261-019-00772-x"
"30885601","Postsurgery analgesic and sedative drug use in a French neonatal intensive care unit: A single-center retrospective cohort study","Benahmed-Canat A, Plaisant F, Riche B, Rabilloud M, Canat G, Paret N, Claris O, Kassai B, Nguyen KA.","Arch Pediatr. 2019 Apr;26(3):145-150. doi: 10.1016/j.arcped.2019.02.011. Epub 2019 Mar 15.","Benahmed-Canat A","Arch Pediatr","2019","2019/03/20","","","10.1016/j.arcped.2019.02.011"
"30876430","Application via mechanical dropper alleviates sufentanil-induced cough: a prospective, randomized, single-blinded trial","Liu M, Li Z, Wang S, Liu Y, Zhong X, He R, Li F.","Trials. 2019 Mar 15;20(1):170. doi: 10.1186/s13063-019-3274-y.","Liu M","Trials","2019","2019/03/17","PMC6420750","","10.1186/s13063-019-3274-y"
"30864094","Intranasal sufentanil given in the emergency department triage zone for severe acute traumatic pain-a randomized double-blind controlled trail: comment","Corcostegui SP, Commeau D, Galant J, Ramon F, Boutillier du Retail C.","Intern Emerg Med. 2019 Jun;14(4):635-636. doi: 10.1007/s11739-019-02069-5. Epub 2019 Mar 12.","Corcostegui SP","Intern Emerg Med","2019","2019/03/14","","","10.1007/s11739-019-02069-5"
"30855463","The optimal bolus dose of sufentanil for satisfactory laryngeal mask airway (LMA) insertion conditions in chinese pediatric patients: A prospective double-blind randomized controlled trial (CONSORT)","Li N, Chen Y, Ouyang B, Li G, Lin G, Li Y, Li T.","Medicine (Baltimore). 2019 Mar;98(10):e14711. doi: 10.1097/MD.0000000000014711.","Li N","Medicine (Baltimore)","2019","2019/03/12","PMC6417634","","10.1097/MD.0000000000014711"
"30847845","Comparative effects of fentanyl versus sufentanil on cerebral oxygen saturation and postoperative cognitive function in elderly patients undergoing open surgery","Zhang J, Chen L, Sun Y, He W.","Aging Clin Exp Res. 2019 Dec;31(12):1791-1800. doi: 10.1007/s40520-019-01123-8. Epub 2019 Mar 7.","Zhang J","Aging Clin Exp Res","2019","2019/03/09","","","10.1007/s40520-019-01123-8"
"30817591","Intrathecal dexmedetomidine can decrease the 95% effective dose of bupivacaine in spinal anesthesia for cesarean section: A prospective, double-blinded, randomized study","Liu L, Qian J, Shen B, Xiao F, Shen H.","Medicine (Baltimore). 2019 Mar;98(9):e14666. doi: 10.1097/MD.0000000000014666.","Liu L","Medicine (Baltimore)","2019","2019/03/01","PMC6831281","","10.1097/MD.0000000000014666"
"30802648","Data-independent screening method for 14 fentanyl analogs in whole blood and oral fluid using LC-QTOF-MS","Palmquist KB, Swortwood MJ.","Forensic Sci Int. 2019 Apr;297:189-197. doi: 10.1016/j.forsciint.2019.02.006. Epub 2019 Feb 13.","Palmquist KB","Forensic Sci Int","2019","2019/02/26","","","10.1016/j.forsciint.2019.02.006"
"30802196","Comparison of sufentanil-midazolam and sevoflurane for anesthesia induction in children undergoing cardiac surgery by real-time hemodynamic and cardiac efficiency monitoring: A prospective randomized study","Han D, Liu YG, Pan SD, Luo Y, Li J, Ou-Yang C.","Heart Surg Forum. 2019 Feb 18;22(1):E038-E044. doi: 10.1532/hsf.2037.","Han D","Heart Surg Forum","2019","2019/02/26","","","10.1532/hsf.2037"
"30773504","By regulating miR-182-5p/BCL10/CYCS, sufentanil reduces the apoptosis of umbilical cord mesenchymal stem cells caused by ropivacaine","Li L, Sun Y, Zhang N, Qiu X, Wang L, Luo Q.","Biosci Trends. 2019 Mar 14;13(1):49-57. doi: 10.5582/bst.2018.01291. Epub 2019 Feb 17.","Li L","Biosci Trends","2019","2019/02/19","","","10.5582/bst.2018.01291"
"30764617","Comparison of incisional and epidural analgesia in the treatment of postoperative pain after cesarean section","Meixnerová I, Huser M, Seidlová D, Janků P, Štourač P, Gál R.","Ceska Gynekol. 2018 Winter;83(3):182-187.","Meixnerová I","Ceska Gynekol","2018","2019/02/16","","",""
"30763629","Trends in the medical supply of fentanyl and fentanyl analogues: United States, 2006 to 2017","Collins LK, Pande LJ, Chung DY, Nichols SD, McCall KL, Piper BJ.","Prev Med. 2019 Jun;123:95-100. doi: 10.1016/j.ypmed.2019.02.017. Epub 2019 Feb 11.","Collins LK","Prev Med","2019","2019/02/15","","","10.1016/j.ypmed.2019.02.017"
"30762794","Patient-controlled intravenous analgesia with tramadol and lornoxicam after thoracotomy: A comparison with patient-controlled epidural analgesia","Jin J, Min S, Chen Q, Zhang D.","Medicine (Baltimore). 2019 Feb;98(7):e14538. doi: 10.1097/MD.0000000000014538.","Jin J","Medicine (Baltimore)","2019","2019/02/15","PMC6408084","","10.1097/MD.0000000000014538"
"30762327","Drug interaction is the cornerstone of modern anesthesia practice","Ting CK.","Minerva Anestesiol. 2019 Mar;85(3):223-225. doi: 10.23736/S0375-9393.19.13463-3. Epub 2019 Feb 13.","Ting CK","Minerva Anestesiol","2019","2019/02/15","","","10.23736/S0375-9393.19.13463-3"
"30730666","Sufentanil sublingual tablets (Zalviso°) and postoperative analgesia","","Prescrire Int. 2017 May;26(182):117-118.","","Prescrire Int","2017","2019/02/08","","",""
"30704182","[A preliminary study of different methods of anesthesia for painless bronchoscopy]","Yuan Y, Zhang J, Yue HL, Wang J, Pei YH, Qiu XJ, Wang YL, Wang T.","Zhonghua Jie He He Hu Xi Za Zhi. 2019 Feb 12;42(2):106-113. doi: 10.3760/cma.j.issn.1001-0939.2019.02.006.","Yuan Y","Zhonghua Jie He He Hu Xi Za Zhi","2019","2019/02/02","","","10.3760/cma.j.issn.1001-0939.2019.02.006"
"30681473","Approval of New Opioid Raises Concerns","Aschenbrenner DS.","Am J Nurs. 2019 Feb;119(2):20-21. doi: 10.1097/01.NAJ.0000553201.28965.89.","Aschenbrenner DS","Am J Nurs","2019","2019/01/26","","","10.1097/01.NAJ.0000553201.28965.89"
"30663045","A comparison of sufentanil vs. remifentanil in fast-track cardiac surgery patients","Zakhary WZA, Turton EW, Flo Forner A, von Aspern K, Borger MA, Ender JK.","Anaesthesia. 2019 May;74(5):602-608. doi: 10.1111/anae.14572. Epub 2019 Jan 20.","Zakhary WZA","Anaesthesia","2019","2019/01/22","PMC6590640","","10.1111/anae.14572"
"30653178","Effect of preoperative smoking cessation on postoperative pain outcomes in elderly patients with high nicotine dependence","Zhao S, Chen F, Wang D, Wang H, Han W, Zhang Y.","Medicine (Baltimore). 2019 Jan;98(3):e14209. doi: 10.1097/MD.0000000000014209.","Zhao S","Medicine (Baltimore)","2019","2019/01/18","PMC6370016","","10.1097/MD.0000000000014209"
"30638644","Intranasal Sufentanil Versus Intravenous Morphine for Acute Pain in the Emergency Department: A Randomized Pilot Trial","Sin B, Jeffrey I, Halpern Z, Adebayo A, Wing T, Lee AS, Ruiz J, Persaud K, Davenport L, de Souza S, Williams M.","J Emerg Med. 2019 Mar;56(3):301-307. doi: 10.1016/j.jemermed.2018.12.002. Epub 2019 Jan 9.","Sin B","J Emerg Med","2019","2019/01/15","","","10.1016/j.jemermed.2018.12.002"
"30632944","Sufentanil pharmacokinetics in a full-term neonate treated with extracorporeal membrane oxygenation: a case report","Pokorná P, Šíma M, Vobruba V, Bašková M, Posch L, Slanař O.","Perfusion. 2019 Jul;34(5):433-436. doi: 10.1177/0267659118824011. Epub 2019 Jan 11.","Pokorná P","Perfusion","2019","2019/01/12","","","10.1177/0267659118824011"
"30614379","Pooled Phase III safety analysis of sufentanil sublingual tablets for short-term treatment of moderate-to-severe acute pain","Miner JR, Melson TI, Leiman D, Minkowitz HS, Chiang YK, DiDonato KP, Palmer PP.","Pain Manag. 2019 May;9(3):259-271. doi: 10.2217/pmt-2018-0090. Epub 2019 Jan 7.","Miner JR","Pain Manag","2019","2019/01/08","","","10.2217/pmt-2018-0090"
"30600526","Intranasal sufentanil given in the emergency department triage zone for severe acute traumatic pain: a randomized double-blind controlled trial","Lemoel F, Contenti J, Cibiera C, Rapp J, Occelli C, Levraut J.","Intern Emerg Med. 2019 Jun;14(4):571-579. doi: 10.1007/s11739-018-02014-y. Epub 2019 Jan 1.","Lemoel F","Intern Emerg Med","2019","2019/01/03","","","10.1007/s11739-018-02014-y"
"30589478","Response to FDA Commissioner's statement on Dsuvia approval","Bernstein MH, Beaudoin FL, Magill M.","Addiction. 2019 Apr;114(4):757-758. doi: 10.1111/add.14539. Epub 2019 Jan 20.","Bernstein MH","Addiction","2019","2018/12/28","PMC6411435","NIHMS1003870","10.1111/add.14539"
"30567490","Effects of patient-controlled analgesia with hydromorphone or sufentanil on postoperative pulmonary complications in patients undergoing thoracic surgery: a quasi-experimental study","Yan G, Chen J, Yang G, Duan G, Du Z, Yu Z, Peng J, Liao W, Li H.","BMC Anesthesiol. 2018 Dec 19;18(1):192. doi: 10.1186/s12871-018-0657-7.","Yan G","BMC Anesthesiol","2018","2018/12/21","PMC6300916","","10.1186/s12871-018-0657-7"
"30558092","ED50 and ED95 of intrathecal hyperbaric ropivacaine for parturients undergoing cesarean section with prophylactic infusion of phenylephrine: A Prospective dose-finding Study","Xu W, Xiao F, Zhang Y, Liu L, Chang X.","Medicine (Baltimore). 2018 Dec;97(50):e13727. doi: 10.1097/MD.0000000000013727.","Xu W","Medicine (Baltimore)","2018","2018/12/19","PMC6319821","","10.1097/MD.0000000000013727"
"30549392","Quality control and stability of ketamine, remifentanil, and sufentanil syringes in a pediatric operating theater","Bourdon F, Simon N, Lannoy D, Berneron C, Décaudin B, Reumaux L, Duhamel A, Richart P, Odou P.","Paediatr Anaesth. 2019 Feb;29(2):193-199. doi: 10.1111/pan.13563. Epub 2019 Jan 15.","Bourdon F","Paediatr Anaesth","2019","2018/12/15","","","10.1111/pan.13563"
"30548252","Remote ischaemic preconditioning increases serum extracellular vesicle concentrations with altered micro-RNA signature in CABG patients","Frey UH, Klaassen M, Ochsenfarth C, Murke F, Thielmann M, Kottenberg E, Kleinbongard P, Klenke S, Engler A, Heusch G, Giebel B, Peters J.","Acta Anaesthesiol Scand. 2019 Apr;63(4):483-492. doi: 10.1111/aas.13296. Epub 2018 Dec 11.","Frey UH","Acta Anaesthesiol Scand","2019","2018/12/15","","","10.1111/aas.13296"
"30531676","Effects of Dexmedetomidine Combined with Sufentanil on Postoperative Delirium in Young Patients After General Anesthesia","Liu L, Yuan Q, Wang Y, Gao W, Hou J, Wu Y, Zhao B, Xia Z.","Med Sci Monit. 2018 Dec 10;24:8925-8932. doi: 10.12659/MSM.911366.","Liu L","Med Sci Monit","2018","2018/12/12","PMC6299790","","10.12659/MSM.911366"
"30455395","Effects of OPRM1 and ABCB1 gene polymorphisms on the analgesic effect and dose of sufentanil after thoracoscopic-assisted radical resection of lung cancer","Zhao Z, Lv B, Zhao X, Zhang Y.","Biosci Rep. 2019 Jan 3;39(1):BSR20181211. doi: 10.1042/BSR20181211. Print 2019 Jan 31.","Zhao Z","Biosci Rep","2019","2018/11/21","PMC6328871","","10.1042/BSR20181211"
"30422295","Premedication for Neonates Requiring Nonemergency Intubation","Fideler F, Grasshoff C.","JAMA. 2018 Sep 18;320(11):1199. doi: 10.1001/jama.2018.10014.","Fideler F","JAMA","2018","2018/11/14","","","10.1001/jama.2018.10014"
"30406725","Clinical observation of regular intermittent epidural injection combined with different puncture points in suppressing breakthrough pain in labour analgesia","Wu C, Shi B, Jiang H.","J Obstet Gynaecol. 2019 Apr;39(3):297-301. doi: 10.1080/01443615.2018.1469604. Epub 2018 Nov 8.","Wu C","J Obstet Gynaecol","2019","2018/11/09","","","10.1080/01443615.2018.1469604"
"30387900","Efficacy and safety of lower extremity nerve blocks for postoperative analgesia at free fibular flap donor sites","Zhang X, Sun C, Bai X, Zhang Q.","Head Neck. 2018 Dec;40(12):2670-2676. doi: 10.1002/hed.25470. Epub 2018 Nov 2.","Zhang X","Head Neck","2018","2018/11/03","","","10.1002/hed.25470"
"30332482","Dose determination of sufentanil for intravenous patient-controlled analgesia with background infusion in abdominal surgeries: A random study","Zhen L, Li X, Gao X, Wei H, Lei X.","PLoS One. 2018 Oct 17;13(10):e0205959. doi: 10.1371/journal.pone.0205959. eCollection 2018.","Zhen L","PLoS One","2018","2018/10/18","PMC6192643","","10.1371/journal.pone.0205959"
"30235712","The dose response of sufentanil as an adjuvant to ropivacaine in cesarean section for relief from somato-visceral pain under epidural anesthesia in parturients with scarred uterus","Lu Q, Dong CS, Yu JM, Sun H, Sun P, Ma X, Luo C.","Medicine (Baltimore). 2018 Sep;97(38):e12404. doi: 10.1097/MD.0000000000012404.","Lu Q","Medicine (Baltimore)","2018","2018/09/22","PMC6160163","","10.1097/MD.0000000000012404"
"30173953","Altered Pharmacokinetics in Prolonged Infusions of Sedatives and Analgesics Among Adult Critically Ill Patients: A Systematic Review","Tse AHW, Ling L, Lee A, Joynt GM.","Clin Ther. 2018 Sep;40(9):1598-1615.e2. doi: 10.1016/j.clinthera.2018.07.021. Epub 2018 Aug 31.","Tse AHW","Clin Ther","2018","2018/09/04","","","10.1016/j.clinthera.2018.07.021"
"30135046","Novel multimodal analgesia regimen improves post-TACE pain in patients with hepatocellular carcinoma","Guo JG, Zhao LP, Rao YF, Gao YP, Guo XJ, Zhou TY, Feng ZY, Sun JH, Lu XY.","Hepatobiliary Pancreat Dis Int. 2018 Dec;17(6):510-516. doi: 10.1016/j.hbpd.2018.08.001. Epub 2018 Aug 3.","Guo JG","Hepatobiliary Pancreat Dis Int","2018","2018/08/24","","","10.1016/j.hbpd.2018.08.001"
"30119148","Effect of intraoperative infusion of sufentanil versus remifentanil on postoperative shivering in Korea: a prospective, double-blinded, randomized control study","Jung KT, So KY, Jee IG, Kim SH.","Turk J Med Sci. 2018 Aug 16;48(4):737-743. doi: 10.3906/sag-1709-161.","Jung KT","Turk J Med Sci","2018","2018/08/18","","","10.3906/sag-1709-161"
"30077021","Efficacy and Safety of Sufentanil-Propofol Versus Remifentanil-Propofol as Anesthesia in Patients Undergoing Craniotomy: A Meta-Analysis","Wang JM, Xu F, Peng G, Lu S.","World Neurosurg. 2018 Nov;119:e598-e606. doi: 10.1016/j.wneu.2018.07.216. Epub 2018 Aug 2.","Wang JM","World Neurosurg","2018","2018/08/05","","","10.1016/j.wneu.2018.07.216"
