PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"3172701","An analgesiometry system for use in rabbits with some preliminary data on the effects of buprenorphine and lofentanil","Wootton R, Cross G, Wood S, West CD.","Lab Anim. 1988 Jul;22(3):217-22. doi: 10.1258/002367788780746395.","Wootton R","Lab Anim","1988","1988/07/01","","","10.1258/002367788780746395"
"3032733","TRH-induced antinociception: interaction with the opioid systems?","Reny-Palasse V, Poncet J, Rips R.","Gen Pharmacol. 1987;18(2):179-83. doi: 10.1016/0306-3623(87)90246-1.","Reny-Palasse V","Gen Pharmacol","1987","1987/01/01","","","10.1016/0306-3623(87)90246-1"
"2955029","Antidromic vasodilatation in the rat hindpaw measured by laser Doppler flowmetry: pharmacological modulation","Gamse R, Saria A.","J Auton Nerv Syst. 1987 May;19(2):105-11. doi: 10.1016/0165-1838(87)90003-8.","Gamse R","J Auton Nerv Syst","1987","1987/05/01","","","10.1016/0165-1838(87)90003-8"
"2905988","Comparison between epidural fentanyl, sufentanil, carfentanil, lofentanil and alfentanil in the rat: analgesia and other in vivo effects","Meert TF, Lu HR, van Craenndonck H, Janssen PA.","Eur J Anaesthesiol. 1988 Sep;5(5):313-21.","Meert TF","Eur J Anaesthesiol","1988","1988/09/01","","",""
"2871515","Unequal opiate cross-tolerance to morphine in the locomotor-activation model in the mouse","Brase DA.","Neuropharmacology. 1986 Mar;25(3):297-304. doi: 10.1016/0028-3908(86)90255-8.","Brase DA","Neuropharmacology","1986","1986/03/01","","","10.1016/0028-3908(86)90255-8"
"2867722","Studies of the pharmacology and pathology of intrathecally administered 4-anilinopiperidine analogues and morphine in the rat and cat","Yaksh TL, Noueihed RY, Durant PA.","Anesthesiology. 1986 Jan;64(1):54-66. doi: 10.1097/00000542-198601000-00009.","Yaksh TL","Anesthesiology","1986","1986/01/01","","","10.1097/00000542-198601000-00009"
"2867721","Epidural injections of bupivacaine, morphine, fentanyl, lofentanil, and DADL in chronically implanted rats: a pharmacologic and pathologic study","Durant PA, Yaksh TL.","Anesthesiology. 1986 Jan;64(1):43-53. doi: 10.1097/00000542-198601000-00008.","Durant PA","Anesthesiology","1986","1986/01/01","","","10.1097/00000542-198601000-00008"
"2866738","[Use of morphine derivatives by the systemic route in the treatment of acute pain]","Korinek AM.","Ann Fr Anesth Reanim. 1985;4(5):451-4. doi: 10.1016/s0750-7658(85)80283-5.","Korinek AM","Ann Fr Anesth Reanim","1985","1985/01/01","","","10.1016/s0750-7658(85)80283-5"
"2864048","Efficacy of the extradural administration of lofentanil, buprenorphine or saline in the management of postoperative pain. A double-blind study","Bilsback P, Rolly G, Tampubolon O.","Br J Anaesth. 1985 Oct;57(10):943-8. doi: 10.1093/bja/57.10.943.","Bilsback P","Br J Anaesth","1985","1985/10/01","","","10.1093/bja/57.10.943"
"2864047","pH-dependent accumulation of fentanyl, lofentanil and alfentanil by beating guinea pig atria","Lüllmann H, Martins BS, Peters T.","Br J Anaesth. 1985 Oct;57(10):1012-7. doi: 10.1093/bja/57.10.1012.","Lüllmann H","Br J Anaesth","1985","1985/10/01","","","10.1093/bja/57.10.1012"
"2862603","Opiate receptors in brain labelled in vivo with [3H]lofentanil","Laduron PM, Poncet J, Janssen PF.","Neuropharmacology. 1985 Jul;24(7):617-20. doi: 10.1016/0028-3908(85)90102-9.","Laduron PM","Neuropharmacology","1985","1985/07/01","","","10.1016/0028-3908(85)90102-9"
"2861882","[New morphine-type analgesics in anesthesia]","Lehot JJ, Bastien O, Girard C, Ruynat L, Tartulier M.","Cah Anesthesiol. 1985 Apr-May;33(3):239-47.","Lehot JJ","Cah Anesthesiol","1985","1985/04/01","","",""
"2581665","Retrograde axonal transport of receptor-bound opiate in the vagus and delayed accumulation in the nodose ganglion","Laduron PM, Janssen PF.","Brain Res. 1985 May 6;333(2):389-92. doi: 10.1016/0006-8993(85)91600-2.","Laduron PM","Brain Res","1985","1985/05/06","","","10.1016/0006-8993(85)91600-2"
"2566925","Down-regulation of 3H-lofentanil binding to opiate receptors in different cultured neuronal cells","Maloteaux JM, Octave JN, Laterre EC, Laduron PM.","Naunyn Schmiedebergs Arch Pharmacol. 1989 Jan-Feb;339(1-2):192-9. doi: 10.1007/BF00165143.","Maloteaux JM","Naunyn Schmiedebergs Arch Pharmacol","1989","1989/01/01","","","10.1007/BF00165143"
"2441330","Enhanced axonal transport of receptor-bound opiate in ethanol-treated rats","Laduron PM, De Witte PA.","Neurosci Lett. 1987 Jun 26;77(3):344-8. doi: 10.1016/0304-3940(87)90525-8.","Laduron PM","Neurosci Lett","1987","1987/06/26","","","10.1016/0304-3940(87)90525-8"
"2428426","Impaired axonal transport of opiate and muscarinic receptors in streptozocin-diabetic rats","Laduron PM, Janssen PF.","Brain Res. 1986 Aug 20;380(2):359-62. doi: 10.1016/0006-8993(86)90235-0.","Laduron PM","Brain Res","1986","1986/08/20","","","10.1016/0006-8993(86)90235-0"
"2415368","Opioid control of the function of primary afferent substance P fibres","Lembeck F, Donnerer J.","Eur J Pharmacol. 1985 Aug 27;114(3):241-6. doi: 10.1016/0014-2999(85)90365-6.","Lembeck F","Eur J Pharmacol","1985","1985/08/27","","","10.1016/0014-2999(85)90365-6"
"1701224","Ethanol and opiate decrease the axonal transport of substance-P like immunoreactive material in rat vagus-nerves","De Witte PA, Hamon M, Mauborgne A, Cesselin F, Levy C, Laduron PM.","Neuropeptides. 1990 May;16(1):15-20. doi: 10.1016/0143-4179(90)90024-s.","De Witte PA","Neuropeptides","1990","1990/05/01","","","10.1016/0143-4179(90)90024-s"
"1355735","Pharmacological profiles of fentanyl analogs at mu, delta and kappa opiate receptors","Maguire P, Tsai N, Kamal J, Cometta-Morini C, Upton C, Loew G.","Eur J Pharmacol. 1992 Mar 24;213(2):219-25. doi: 10.1016/0014-2999(92)90685-w.","Maguire P","Eur J Pharmacol","1992","1992/03/24","","","10.1016/0014-2999(92)90685-w"
