PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26125754","Effects of intravenous analgesia with combined dezocine and butorphanol on postoperative cognitive function in elderly patients","Ren BX, Zong J, Tang JC, Sun DP, Hui X, Li RQ, Zhang JL, Ji Y.","Genet Mol Res. 2015 May 25;14(2):5571-6. doi: 10.4238/2015.May.25.8.","Ren BX","Genet Mol Res","2015","2015/07/01","","","10.4238/2015.May.25.8"
"25876640","[Application of patient-controlled intravenous analgesia of dezocine combined with sufentanil in burn patients after surgery]","Li S, Min S, Wu B, Tang W.","Zhonghua Shao Shang Za Zhi. 2015 Feb;31(1):48-51.","Li S","Zhonghua Shao Shang Za Zhi","2015","2015/04/17","","",""
"25669611","Comparison of the effects of dezocine, fentanyl, and placebo on emergence agitation after sevoflurane anesthesia in children","Li X, Xia Q, Li W.","Int J Clin Pharmacol Ther. 2015 Mar;53(3):241-6. doi: 10.5414/CP202184.","Li X","Int J Clin Pharmacol Ther","2015","2015/02/12","","","10.5414/CP202184"
"25571627","[The effect of dezocine in prevention of adverse reaction of tracheal extubation in nasal endoscopic operation]","Su Z, Zhang Y, Liu Y, An LJ, Liu HL.","Zhongguo Ying Yong Sheng Li Xue Za Zhi. 2014 Sep;30(5):394-5, 400.","Su Z","Zhongguo Ying Yong Sheng Li Xue Za Zhi","2014","2015/01/10","","",""
"25560575","Dezocine prevents sufentanil-induced cough during general anesthesia induction: A randomized controlled trial","Liu XS, Xu GH, Shen QY, Zhao Q, Cheng XQ, Zhang J, Gu EW.","Pharmacol Rep. 2015 Feb;67(1):52-5. doi: 10.1016/j.pharep.2014.08.004. Epub 2014 Aug 20.","Liu XS","Pharmacol Rep","2015","2015/01/07","","","10.1016/j.pharep.2014.08.004"
"25543218","Low Concentration of Dezocine in Combination With Morphine Enhance the Postoperative Analgesia for Thoracotomy","Wu L, Dong YP, Sun L, Sun L.","J Cardiothorac Vasc Anesth. 2015 Aug;29(4):950-4. doi: 10.1053/j.jvca.2014.08.012. Epub 2014 Dec 24.","Wu L","J Cardiothorac Vasc Anesth","2015","2014/12/29","","","10.1053/j.jvca.2014.08.012"
"25143169","[Application of dezoxine plus dexmedetomidine in strabismus surgery]","Ye W, Hu Z, Sun C.","Zhonghua Yi Xue Za Zhi. 2014 May 20;94(19):1479-82.","Ye W","Zhonghua Yi Xue Za Zhi","2014","2014/08/22","","",""
"24858231","Dezocine pretreatment prevents myoclonus induced by etomidate: a randomized, double-blinded controlled trial","He L, Ding Y, Chen H, Qian Y, Li Z.","J Anesth. 2015 Feb;29(1):143-5. doi: 10.1007/s00540-014-1854-2. Epub 2014 May 25.","He L","J Anesth","2015","2014/05/27","","","10.1007/s00540-014-1854-2"
"24828848","Intravenous dezocine pretreatment reduces the incidence and intensity of myoclonus induced by etomidate","Lv Z, Fang J, Zhu J, Liang B, Li F, Jiang S, Li A, Cheng Z, Dong T.","J Anesth. 2014 Dec;28(6):944-7. doi: 10.1007/s00540-014-1842-6. Epub 2014 May 15.","Lv Z","J Anesth","2014","2014/05/16","","","10.1007/s00540-014-1842-6"
"24535359","[Effects of dezocine on postoperative sore throat after maxillofacial procedures: a comparison with flurbiprofen axetil]","Jiao L, Liu RC.","Beijing Da Xue Xue Bao Yi Xue Ban. 2014 Feb 18;46(1):104-6.","Jiao L","Beijing Da Xue Xue Bao Yi Xue Ban","2014","2014/02/19","","",""
"24347773","Prevention of injection pain due to propofol by dezocine: a comparison with lidocaine","Lu Y, Ye Z, Wong GT, Dong C, Yu J.","Indian J Pharmacol. 2013 Nov-Dec;45(6):619-21. doi: 10.4103/0253-7613.121376.","Lu Y","Indian J Pharmacol","2013","2013/12/19","PMC3847255","","10.4103/0253-7613.121376"
"24263237","Novel molecular targets of dezocine and their clinical implications","Liu R, Huang XP, Yeliseev A, Xi J, Roth BL.","Anesthesiology. 2014 Mar;120(3):714-23. doi: 10.1097/ALN.0000000000000076.","Liu R","Anesthesiology","2014","2013/11/23","PMC3944410","NIHMS541646","10.1097/ALN.0000000000000076"
"21935685","Effect of intravenous dezocine on fentanyl-induced cough during general anesthesia induction: a double-blinded, prospective, randomized, controlled trial","Sun ZT, Yang CY, Cui Z, Zhang J, Han XP.","J Anesth. 2011 Dec;25(6):860-3. doi: 10.1007/s00540-011-1237-x. Epub 2011 Sep 21.","Sun ZT","J Anesth","2011","2011/09/22","","","10.1007/s00540-011-1237-x"
"18392754","Increased efficacy of micro-opioid agonist-induced antinociception by metabotropic glutamate receptor antagonists in C57BL/6 mice: comparison with (-)-6-phosphonomethyl-deca-hydroisoquinoline-3-carboxylic acid (LY235959)","Fischer BD, Miller LL, Henry FE, Picker MJ, Dykstra LA.","Psychopharmacology (Berl). 2008 Jun;198(2):271-8. doi: 10.1007/s00213-008-1130-y. Epub 2008 Apr 8.","Fischer BD","Psychopharmacology (Berl)","2008","2008/04/09","","","10.1007/s00213-008-1130-y"
"12954802","Capsaicin-induced hyperalgesia and mu-opioid-induced antihyperalgesia in male and female Fischer 344 rats","Barrett AC, Smith ES, Picker MJ.","J Pharmacol Exp Ther. 2003 Oct;307(1):237-45. doi: 10.1124/jpet.103.054478. Epub 2003 Sep 3.","Barrett AC","J Pharmacol Exp Ther","2003","2003/09/05","","","10.1124/jpet.103.054478"
"11548108","Cocaine-like discriminative stimulus effects and [3H]dopamine uptake inhibition produced by selected partial opioid agonists","Barrett AC, Morgan D, Izenwasser S, Picker MJ.","Behav Pharmacol. 2001 Jul;12(4):225-35. doi: 10.1097/00008877-200107000-00001.","Barrett AC","Behav Pharmacol","2001","2001/09/08","","","10.1097/00008877-200107000-00001"
"11082436","Attenuation of mu-opioid tolerance and cross-tolerance by the competitive N-methyl-D-aspartate receptor antagonist LY235959 is related to tolerance and cross-tolerance magnitude","Allen RM, Dykstra LA.","J Pharmacol Exp Ther. 2000 Dec;295(3):1012-21.","Allen RM","J Pharmacol Exp Ther","2000","2000/11/18","","",""
"10958085","Sex-related differences in the antinociceptive effects of opioids: importance of rat genotype, nociceptive stimulus intensity, and efficacy at the mu opioid receptor","Cook CD, Barrett AC, Roach EL, Bowman JR, Picker MJ.","Psychopharmacology (Berl). 2000 Jul;150(4):430-42. doi: 10.1007/s002130000453.","Cook CD","Psychopharmacology (Berl)","2000","2000/08/25","","","10.1007/s002130000453"
"10435390","Selective attenuation of the antinociceptive effects of mu opioids by the putative dopamine D3 agonist 7-OH-DPAT","Cook CD, Rodefer JS, Picker MJ.","Psychopharmacology (Berl). 1999 Jun;144(3):239-47. doi: 10.1007/s002130050999.","Cook CD","Psychopharmacology (Berl)","1999","1999/08/06","","","10.1007/s002130050999"
"9972766","An examination of the interactions between the antinociceptive effects of morphine and various mu-opioids: the role of intrinsic efficacy and stimulus intensity","Morgan D, Cook CD, Smith MA, Picker MJ.","Anesth Analg. 1999 Feb;88(2):407-13. doi: 10.1097/00000539-199902000-00035.","Morgan D","Anesth Analg","1999","1999/02/11","","","10.1097/00000539-199902000-00035"
"9399970","Discriminative stimulus effects of the mixed-opioid agonist/antagonist dezocine: cross-substitution by mu and delta opioid agonists","Picker MJ.","J Pharmacol Exp Ther. 1997 Dec;283(3):1009-17.","Picker MJ","J Pharmacol Exp Ther","1997","1998/02/12","","",""
"8823239","Opioid antagonist effects of dezocine in opioid-dependent humans","Strain EC, Preston KL, Liebson IA, Bigelow GE.","Clin Pharmacol Ther. 1996 Aug;60(2):206-17. doi: 10.1016/S0009-9236(96)90137-X.","Strain EC","Clin Pharmacol Ther","1996","1996/08/01","","","10.1016/S0009-9236(96)90137-X"
"8534465","Use of analgesics during propofol sedation: a comparison of ketorolac, dezocine, and fentanyl","Ramirez-Ruiz M, Smith I, White PF.","J Clin Anesth. 1995 Sep;7(6):481-5. doi: 10.1016/0952-8180(95)00058-p.","Ramirez-Ruiz M","J Clin Anesth","1995","1995/09/01","","","10.1016/0952-8180(95)00058-p"
"8451476","[New opiates in anesthesiology-resuscitation]","Aguilera L, del Val E.","Rev Esp Anestesiol Reanim. 1993 Mar-Apr;40(2):94-8.","Aguilera L","Rev Esp Anestesiol Reanim","1993","1993/03/01","","",""
"8368552","Serial intravenous doses of dezocine, morphine, and nalbuphine in the management of postoperative pain for outpatients","Cohen RI, Edwards WT, Kezer EA, Ferrari DA, Liland AE, Smith ER.","Anesth Analg. 1993 Sep;77(3):533-9. doi: 10.1213/00000539-199309000-00018.","Cohen RI","Anesth Analg","1993","1993/09/01","","","10.1213/00000539-199309000-00018"
"8329067","Ketorolac versus dezocine versus fentanyl: what is the true equianalgesic potency ratio?","Lippmann M, Ginsburg R.","Anesth Analg. 1993 May;76(5):1170-1. doi: 10.1213/00000539-199305000-00060.","Lippmann M","Anesth Analg","1993","1993/05/01","","","10.1213/00000539-199305000-00060"
"8093631","The opioid receptor binding of dezocine, morphine, fentanyl, butorphanol and nalbuphine","Chen JC, Smith ER, Cahill M, Cohen R, Fishman JB.","Life Sci. 1993;52(4):389-96. doi: 10.1016/0024-3205(93)90152-s.","Chen JC","Life Sci","1993","1993/01/01","","","10.1016/0024-3205(93)90152-s"
"7650230","Single- and multiple-dose pharmacokinetics of dezocine in patients with acute or chronic pain","Wilson JM, Cohen RI, Kezer EA, Schange SJ, Smith ER.","J Clin Pharmacol. 1995 Apr;35(4):398-403. doi: 10.1002/j.1552-4604.1995.tb04080.x.","Wilson JM","J Clin Pharmacol","1995","1995/04/01","","","10.1002/j.1552-4604.1995.tb04080.x"
"7363647","Preliminary clinical experience with dezocine, a new potent analgesic","Oosterlinck W, Verbaeys A.","Curr Med Res Opin. 1980;6(7):472-4. doi: 10.1185/03007998009109470.","Oosterlinck W","Curr Med Res Opin","1980","1980/01/01","","","10.1185/03007998009109470"
"7006657","WY 16225 (dezocine), a new synthetic opiate agonist-antagonist and potent analgesic: comparison with morphine for relief of pain after lower abdominal surgery","Downing JW, Brock-Utne JG, Barclay A, Schwegmann IL.","Br J Anaesth. 1981 Jan;53(1):59-64. doi: 10.1093/bja/53.1.59.","Downing JW","Br J Anaesth","1981","1981/01/01","","","10.1093/bja/53.1.59"
"6996934","Effect of parenteral dezocine and placebo in cancer pain","Staquet M.","Curr Med Res Opin. 1980;6(9):634-7. doi: 10.1185/03007998009109501.","Staquet M","Curr Med Res Opin","1980","1980/01/01","","","10.1185/03007998009109501"
"6451874","Morphine-like stimulus effects in the monkey: opioids with antagonist properties","Schaefer GJ, Holtzman SG.","Pharmacol Biochem Behav. 1981 Feb;14(2):241-5. doi: 10.1016/0091-3057(81)90250-1.","Schaefer GJ","Pharmacol Biochem Behav","1981","1981/02/01","","","10.1016/0091-3057(81)90250-1"
"6421529","Ceiling respiratory depression by dezocine","Romagnoli A, Keats AS.","Clin Pharmacol Ther. 1984 Mar;35(3):367-73. doi: 10.1038/clpt.1984.45.","Romagnoli A","Clin Pharmacol Ther","1984","1984/03/01","","","10.1038/clpt.1984.45"
"6412596","Anesthetic potency of dezocine and its interaction with morphine in rats","Rowlingson JC, Moscicki JC, DiFazio CA.","Anesth Analg. 1983 Oct;62(10):899-902.","Rowlingson JC","Anesth Analg","1983","1983/10/01","","",""
"6389379","Dezocine for postoperative wound pain","Gravenstein JS.","Int J Clin Pharmacol Ther Toxicol. 1984 Sep;22(9):502-5.","Gravenstein JS","Int J Clin Pharmacol Ther Toxicol","1984","1984/09/01","","",""
"6150661","Ventilatory and analgesic effects of dezocine in humans","Gal TJ, DiFazio CA.","Anesthesiology. 1984 Dec;61(6):716-22. doi: 10.1097/00000542-198412000-00015.","Gal TJ","Anesthesiology","1984","1984/12/01","","","10.1097/00000542-198412000-00015"
"6142942","Reinforcing and discriminative stimulus properties of mixed agonist-antagonist opioids","Young AM, Stephens KR, Hein DW, Woods JH.","J Pharmacol Exp Ther. 1984 Apr;229(1):118-26.","Young AM","J Pharmacol Exp Ther","1984","1984/04/01","","",""
"6126336","Pharmacokinetics of parenteral dezocine in rhesus monkeys and dogs","Sisenwine SF, Tio CO, Liu AL, Ruelius HW.","Drug Metab Dispos. 1982 Jul-Aug;10(4):366-70.","Sisenwine SF","Drug Metab Dispos","1982","1982/07/01","","",""
"6115623","A comparison of the cardiorespiratory effects of ciramadol, dezocine, morphine and pentazocine in the anesthetized dog","Lewis AJ, Kirchner T.","Arch Int Pharmacodyn Ther. 1981 Mar;250(1):73-83.","Lewis AJ","Arch Int Pharmacodyn Ther","1981","1981/03/01","","",""
"6111429","The metabolic disposition of dezocine in rhesus monkeys and female rats given 14C-dezocine intragastrically","Sisenwine SF, Tio CO.","Drug Metab Dispos. 1981 Jan-Feb;9(1):37-42.","Sisenwine SF","Drug Metab Dispos","1981","1981/01/01","","",""
"3891192","Reassessment of verbal and visual analog ratings in analgesic studies","Littman GS, Walker BR, Schneider BE.","Clin Pharmacol Ther. 1985 Jul;38(1):16-23. doi: 10.1038/clpt.1985.127.","Littman GS","Clin Pharmacol Ther","1985","1985/07/01","","","10.1038/clpt.1985.127"
"3839174","Hemodynamic and respiratory effects of dezocine, ciramadol, and morphine","Rothbard RL, Schreiner BF, Yu PN.","Clin Pharmacol Ther. 1985 Jul;38(1):84-8. doi: 10.1038/clpt.1985.139.","Rothbard RL","Clin Pharmacol Ther","1985","1985/07/01","","","10.1038/clpt.1985.139"
"3806399","Effects of mixed agonist-antagonist opioids on the acquisition of conditional discriminations in monkeys","Moerschbaecher JM, Devia C, Brocklehurst C.","J Pharmacol Exp Ther. 1987 Jan;240(1):74-81.","Moerschbaecher JM","J Pharmacol Exp Ther","1987","1987/01/01","","",""
"3767028","Analgesic potencies of dezocine and butorphanol","Lippman M.","Anesth Analg. 1986 Nov;65(11):1246. doi: 10.1213/00000539-198611000-00031.","Lippman M","Anesth Analg","1986","1986/11/01","","","10.1213/00000539-198611000-00031"
"3753984","Determination of ciramadol and dezocine, two new analgesics, by high-performance liquid chromatography using electrochemical detection","Locniskar A, Greenblatt DJ.","J Chromatogr. 1986 Jan 10;374(1):215-20. doi: 10.1016/s0378-4347(00)83275-2.","Locniskar A","J Chromatogr","1986","1986/01/10","","","10.1016/s0378-4347(00)83275-2"
"3709625","Pharmacokinetics of dezocine, a new analgesic: effect of dose and route of administration","Locniskar A, Greenblatt DJ, Zinny MA.","Eur J Clin Pharmacol. 1986;30(1):121-3. doi: 10.1007/BF00614208.","Locniskar A","Eur J Clin Pharmacol","1986","1986/01/01","","","10.1007/BF00614208"
"3662062","Dezocine-MAC reduction and evidence for myocardial depression in the presence of enflurane","Hall RI, Murphy MR, Szlam F, Hug CC Jr.","Anesth Analg. 1987 Nov;66(11):1169-74.","Hall RI","Anesth Analg","1987","1987/11/01","","",""
"3518072","Postoperative pain relief: a double-blind comparison of dezocine, butorphanol, and placebo","Finucane BT, Floyd JB, Petro DJ.","South Med J. 1986 May;79(5):548-52. doi: 10.1097/00007611-198605000-00008.","Finucane BT","South Med J","1986","1986/05/01","","","10.1097/00007611-198605000-00008"
"3509336","Synthesis and antinociceptive activity of dezocine degradation products","Abou-Gharbia M, Tokolics J, Freed M, Tasse R.","Drug Des Deliv. 1987 Feb;1(3):231-5.","Abou-Gharbia M","Drug Des Deliv","1987","1987/02/01","","",""
"3301154","Comparison of intramuscular dezocine with butorphanol and placebo in chronic cancer pain: a method to evaluate analgesia after both single and repeated doses","Stambaugh JE Jr, McAdams J.","Clin Pharmacol Ther. 1987 Aug;42(2):210-9. doi: 10.1038/clpt.1987.134.","Stambaugh JE Jr","Clin Pharmacol Ther","1987","1987/08/01","","","10.1038/clpt.1987.134"
"2871049","Intravenous dezocine for postoperative pain: a double-blind, placebo-controlled comparison with morphine","Pandit UA, Kothary SP, Pandit SK.","J Clin Pharmacol. 1986 Apr;26(4):275-80. doi: 10.1002/j.1552-4604.1986.tb03523.x.","Pandit UA","J Clin Pharmacol","1986","1986/04/01","","","10.1002/j.1552-4604.1986.tb03523.x"
"2869723","Double-blind comparison of intravenous doses of dezocine, butorphanol, and placebo for relief of postoperative pain","Galloway FM, Varma S.","Anesth Analg. 1986 Mar;65(3):283-7.","Galloway FM","Anesth Analg","1986","1986/03/01","","",""
"2866830","Double-blind placebo-controlled comparison of dezocine and morphine for post-operative pain relief","Pandit SK, Kothary SP, Pandit UA, Kunz NR.","Can Anaesth Soc J. 1985 Nov;32(6):583-91. doi: 10.1007/BF03011403.","Pandit SK","Can Anaesth Soc J","1985","1985/11/01","","","10.1007/BF03011403"
