PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"19998819","[The effect of warfarin was potentiated by an antitussive. Cocillana-Etyfin increased the PK(INR) value]","Lövborg H, Jacobsson I, Hägg S.","Lakartidningen. 2009 Nov 4-12;106(45):2968-9.","Lövborg H","Lakartidningen","2009","2009/12/17","","",""
"19354165","[Study of cytotoxic and antiviral effects of some eye drops]","Dediulescu L, Dediulescu DF.","Oftalmologia. 2008;52(4):62-6.","Dediulescu L","Oftalmologia","2008","2009/04/10","","",""
"18593589","Inhibitory effects of opioids on compound action potentials in frog sciatic nerves and their chemical structures","Mizuta K, Fujita T, Nakatsuka T, Kumamoto E.","Life Sci. 2008 Aug 1;83(5-6):198-207. doi: 10.1016/j.lfs.2008.06.002. Epub 2008 Jun 14.","Mizuta K","Life Sci","2008","2008/07/03","","","10.1016/j.lfs.2008.06.002"
"18544226","Error in the article: ""driving under the influence of opiates: concentration relationships between morphine, codeine, 6-acetyl morphine, and ethyl morphine in blood""","Papoutsis I, Athanaselis S.","J Anal Toxicol. 2008 Jun;32(5):392; author reply 392. doi: 10.1093/jat/32.5.392.","Papoutsis I","J Anal Toxicol","2008","2008/06/12","","","10.1093/jat/32.5.392"
"18430293","Driving under the influence of opiates: concentration relationships between morphine, codeine, 6-acetyl morphine, and ethyl morphine in blood","Jones AW, Holmgren A, Kugelberg FC.","J Anal Toxicol. 2008 May;32(4):265-72. doi: 10.1093/jat/32.4.265.","Jones AW","J Anal Toxicol","2008","2008/04/24","","","10.1093/jat/32.4.265"
"17575797","[Current problems in the quality control of pharmaceutical preparations manufactured in pharmacies II. Paracetamol contraining preparations]","Sinkó B, Völgyi G, Horváth P, Takaćsne NK.","Acta Pharm Hung. 2006;76(4):173-80.","Sinkó B","Acta Pharm Hung","2006","2007/06/20","","",""
"17536742","Electrospray LC-MS method with solid-phase extraction for accurate determination of morphine-, codeine-, and ethylmorphine-glucuronides and 6-acetylmorphine in urine","Svensson JO, Andersson M, Gustavsson E, Beck O.","J Anal Toxicol. 2007 Mar;31(2):81-6. doi: 10.1093/jat/31.2.81.","Svensson JO","J Anal Toxicol","2007","2007/06/01","","","10.1093/jat/31.2.81"
"16250346","The effect of temperature on monoxygenase reactions in the microsomal membrane","Yang CS, Strickhart FS, Kicha LP.","Biochim Biophys Acta. 1977 Mar 1;465(2):362-70. doi: 10.1016/0005-2736(77)90085-2.","Yang CS","Biochim Biophys Acta","1977","1977/03/01","","","10.1016/0005-2736(77)90085-2"
"15572279","Inhibition of rat liver CYP2D in vitro and after 1-day and long-term exposure to neuroleptics in vivo-possible involvement of different mechanisms","Daniel WA, Haduch A, Wójcikowski J.","Eur Neuropsychopharmacol. 2005 Jan;15(1):103-10. doi: 10.1016/j.euroneuro.2004.05.008.","Daniel WA","Eur Neuropsychopharmacol","2005","2004/12/02","","","10.1016/j.euroneuro.2004.05.008"
"15013817","Biochemical background of toxic interaction between tiamulin and monensin","Szucs G, Tamási V, Laczay P, Monostory K.","Chem Biol Interact. 2004 Mar 15;147(2):151-61. doi: 10.1016/j.cbi.2003.12.003.","Szucs G","Chem Biol Interact","2004","2004/03/12","","","10.1016/j.cbi.2003.12.003"
"14934587","[Effect of some drugs on bats]","DEL ZANNA F.","Atti Accad Fisiocrit Siena Med Fis. 1951;19(2):Studi Fec med senese 313-25.","DEL ZANNA F","Atti Accad Fisiocrit Siena Med Fis","1951","1951/01/01","","",""
"14893240","[Treatment of cardiac asthma]","MATTHIESEN E.","Ther Ggw. 1951 Nov;90(11):425.","MATTHIESEN E","Ther Ggw","1951","1951/11/01","","",""
"14890616","Prevention of postanesthetic nausea with dimenhydrinate (dramamine)","MILLETT DK, HENRY MO.","Minn Med. 1951 Nov;34(11):1096; passim.","MILLETT DK","Minn Med","1951","1951/11/01","","",""
"14860951","[Acetylene derivatives; 1,3-dimethyl-delta 1-cyclopentene-4,5-dionine and its transformations]","NAZAROV IN, TORGOV IV.","Izv Akad Nauk Sssr Otdelenie Khim Nauk. 1951 Jul-Aug;4:417-37.","NAZAROV IN","Izv Akad Nauk Sssr Otdelenie Khim Nauk","1951","1951/07/01","","",""
"14779108","Intratympanic injection for tinnitus aurium","MITCHELL JF.","J Laryngol Otol. 1950 Sep;64(9):576-9. doi: 10.1017/s0022215100012470.","MITCHELL JF","J Laryngol Otol","1950","1950/09/01","","","10.1017/s0022215100012470"
"14778779","A convenient laboratory preparation of ethylmorphine hydrochloride, U.S.P. XIII","BAIZER MM, ELLNER KS.","J Am Pharm Assoc Am Pharm Assoc. 1950 Oct;39(10):581-3. doi: 10.1002/jps.3030391013.","BAIZER MM","J Am Pharm Assoc Am Pharm Assoc","1950","1950/10/01","","","10.1002/jps.3030391013"
"14304518","EFFECT OF TOPICAL HYDROCORTISONE AND DIONINE ON HEALED TRACHOMA. (A CLINICO-CYTOLOGICAL STUDY)","NEMA HV, SHUKLA BR.","Rev Int Trach. 1965;42:122-6.","NEMA HV","Rev Int Trach","1965","1965/01/01","","",""
"14242216","[PHYSICAL-CHEMICAL IONTOPHORESIS RESEARCH. USE OF ELECTRODES OF THE 2D ORDER FOR IONTOPHORESIS RESEARCH. DIONIN ELECTROPHORESIS]","SAMARIN JN, FRIEDRICHSBERG DA, TOLKATSCHEW SS.","Elektromed Biomed Tech. 1964 Jun;9:95-8.","SAMARIN JN","Elektromed Biomed Tech","1964","1964/06/01","","",""
"14225206","EFFECT OF TOPICAL HYDROCORTISONE AND DIONINE ON HEALED TRACHOMA: (A CLINICO-CYTOLOGICAL STUDY)","NEMA HV, SHUKLA BR, BAL A.","J All India Ophthalmol Soc. 1964 Jul;12:65-7.","NEMA HV","J All India Ophthalmol Soc","1964","1964/07/01","","",""
"14223996","[DETERMINATION OF CODEINE AND ETHYLMORPHINE IN SOME SYRUPS]","NONCLERCQ M, NYS C.","J Pharm Belg. 1964 Sep-Oct;19:421-35.","NONCLERCQ M","J Pharm Belg","1964","1964/09/01","","",""
"14201127","INHIBITION OF HEXOBARBITAL METABOLISM BY ETHYLMORPHINE AND CODEINE IN THE INTACT RAT","RUBIN A, TEPHYL TR, MANNERING GJ.","Biochem Pharmacol. 1964 Jul;13:1053-7. doi: 10.1016/0006-2952(64)90101-7.","RUBIN A","Biochem Pharmacol","1964","1964/07/01","","","10.1016/0006-2952(64)90101-7"
"14082756","[POTENTIOMETRIC TITRATION OF MIXTURES OF DIBAZOL WITH PAPAVERINE, SALSOLINE, SALSOLIDINE AND DIONIN]","PERELMAN IaM, EVSTRATOVA KI.","Aptechn Delo. 1963 Sep-Oct;12:27-31.","PERELMAN IaM","Aptechn Delo","1963","1963/09/01","","",""
"14044983","[ON SO-CALLED EHARA DIONIN TEST IN HYPERTENSION AND VARIOUS OTHER DISEASES]","SHIMIZU S.","Rinsho Ganka. 1963 Sep;17:1051-4.","SHIMIZU S","Rinsho Ganka","1963","1963/09/01","","",""
"13604775","[Studies on the inhibiting effects of dionine on the tuberculin reaction]","BANYASZ T, MARTON S.","Z Tuberk. 1958;110(5-6):516-21.","BANYASZ T","Z Tuberk","1958","1958/01/01","","",""
"13603255","[Electrophoresis in the treatment of complicated pulmonary tuberculosis]","GAIDOV N, ANDREEV L.","Suvr Med (Sofiia). 1958;9(6):62-70.","GAIDOV N","Suvr Med (Sofiia)","1958","1958/01/01","","",""
"13601358","[Behavior of certain unconditioned vasomotor reflexes & reactivity of peripheral vessels to adrenalin & dionine in patients with peptic ulcer of stomach & duodenum. III]","BORON P.","Pol Arch Med Wewn. 1958;28(7):979-86.","BORON P","Pol Arch Med Wewn","1958","1958/01/01","","",""
"13601349","[Behavior of certain unconditioned vas. omotor reflexes & reactivity state of peripheral vessels to adrenalin & dionine in hypertension. II]","BORON P.","Pol Arch Med Wewn. 1958;28(6):863-77.","BORON P","Pol Arch Med Wewn","1958","1958/01/01","","",""
"13553973","[The behavior of some unconditioned vasomotor reflexes and the state of reactivity of peripheral vessels to adrenalin and dionin in healthy persons and in neurotic patients. I]","BORON P.","Pol Arch Med Wewn. 1958;28(3):297-312.","BORON P","Pol Arch Med Wewn","1958","1958/01/01","","",""
"13530255","[Data on the diminishing effect of dionin on tuberculin reaction]","BANYASZ T, MARTON S.","Tuberkulozis. 1957 Jul-Sep;10(7-9):188-92.","BANYASZ T","Tuberkulozis","1957","1957/07/01","","",""
"13439857","[Intra-arterial dionin-novocain treatment of endarteriitis obliterans]","PEREL'MAN IM.","Klin Med (Mosk). 1957 Mar;35(3):148-51.","PEREL'MAN IM","Klin Med (Mosk)","1957","1957/03/01","","",""
"13430190","[The problem of cough drug addiction]","NERRETER W.","Medizinische. 1957 Mar 16;(11):389-90.","NERRETER W","Medizinische","1957","1957/03/16","","",""
"13393701","[Significance of dionine test as the index of vegetative asymmetry in organic lesions of the nervous system]","SOUSTINA Ia.","Zh Nevropatol Psikhiatr Im S S Korsakova. 1956;56(7):552-4.","SOUSTINA Ia","Zh Nevropatol Psikhiatr Im S S Korsakova","1956","1956/01/01","","",""
"13294168","[Several compounds of pharmaceutical interest]","BANCHETTI A.","Farmaco Sci. 1955;10(11):873-6.","BANCHETTI A","Farmaco Sci","1955","1955/11/01","","",""
"13293491","[Preliminary notes on certain agents modifying the transcleral circulation; importance in glaucoma therapy]","FRITZ.","Bull Soc Ophtalmol Fr. 1955 Nov;(9):623-6.","FRITZ","Bull Soc Ophtalmol Fr","1955","1955/11/01","","",""
"13275773","[Plea for ethylmorphine]","SEDAN J.","Ann Ocul (Paris). 1955 Aug;188(8):746-66.","SEDAN J","Ann Ocul (Paris)","1955","1955/08/01","","",""
"13182717","[Polarographic determination of codeine and dionine in mixtures]","NOVOTNY B.","Cesk Farm. 1954 Jun;3(6):199-200.","NOVOTNY B","Cesk Farm","1954","1954/06/01","","",""
"13136729","[Combined therapy of pyogenic ulcers of the cornea and of ulcerative keratitis with dionine and with sodium albucide]","GULIAKOV MF.","Vestn Oftalmol. 1954 Jan-Feb;33(1):34-5.","GULIAKOV MF","Vestn Oftalmol","1954","1954/01/01","","",""
"13019015","Exudation and absorption mechanisms of the normal conjunctival capillaries","GO KH.","Br J Ophthalmol. 1953 Jan;37(1):50-3. doi: 10.1136/bjo.37.1.50.","GO KH","Br J Ophthalmol","1953","1953/01/01","PMC1324053","","10.1136/bjo.37.1.50"
"12988462","[The comparative experimental analgesic effect of ethylmorphine and dihydroethylmorphine]","MERCIER F, MARINACCE P.","C R Seances Soc Biol Fil. 1952 Mar;146(5-6):473-5.","MERCIER F","C R Seances Soc Biol Fil","1952","1952/03/01","","",""
"12536684","[Experimental study on using diclofenac sodium or dionine topically to treat fibrinous membrane after intraocular lens implantation]","Jia SB, Tang LS.","Hunan Yi Ke Da Xue Xue Bao. 2001 Jun 28;26(3):215-6.","Jia SB","Hunan Yi Ke Da Xue Xue Bao","2001","2003/01/23","","",""
"12536644","[Effects of diclofenac sodium combined with dionine in cases with fibrinous membrane after intraocular lens implantation]","Jia SB, Tang LS.","Hunan Yi Ke Da Xue Xue Bao. 2001 Apr 28;26(2):131-2.","Jia SB","Hunan Yi Ke Da Xue Xue Bao","2001","2003/01/23","","",""
"12023046","Evidence for the presence of active cytochrome P450 systems in Schistosoma mansoni and Schistosoma haematobium adult worms","Saeed HM, Mostafa MH, O'Connor PJ, Rafferty JA, Doenhoff MJ.","FEBS Lett. 2002 May 22;519(1-3):205-9. doi: 10.1016/s0014-5793(02)02755-2.","Saeed HM","FEBS Lett","2002","2002/05/23","","","10.1016/s0014-5793(02)02755-2"
"10927086","Comparison of hepatic and renal drug-metabolising enzyme activities in sheep given single or two-fold challenge infections with Fasciola hepatica","Calléja C, Bigot K, Eeckhoutte C, Sibille P, Boulard C, Galtier P.","Int J Parasitol. 2000 Jul;30(8):953-8. doi: 10.1016/s0020-7519(00)00070-9.","Calléja C","Int J Parasitol","2000","2000/08/06","","","10.1016/s0020-7519(00)00070-9"
"10732950","GCD quantitation of opiates as propionyl derivatives in blood","Mykkänen S, Seppälä J, Ariniemi K, Lillsunde P.","J Anal Toxicol. 2000 Mar;24(2):122-6. doi: 10.1093/jat/24.2.122.","Mykkänen S","J Anal Toxicol","2000","2000/03/25","","","10.1093/jat/24.2.122"
"10460420","Fatal poisonings where ethylmorphine from antitussive medications contributed to death","Jonasson B, Jonasson U, Holmgren P, Saldeen T.","Int J Legal Med. 1999;112(5):299-302. doi: 10.1007/s004140050253.","Jonasson B","Int J Legal Med","1999","1999/08/25","","","10.1007/s004140050253"
"10412893","Interaction of chlormezanone enantiomers with rat liver microsomes","Klinger W, Oelschläger H, Rothley D, Karge E, Seeling A.","Eur J Drug Metab Pharmacokinet. 1999 Jan-Mar;24(1):63-8. doi: 10.1007/BF03190012.","Klinger W","Eur J Drug Metab Pharmacokinet","1999","1999/07/21","","","10.1007/BF03190012"
"9784027","Is there a beneficial effect of the calcium channel blocker diltiazem on cyclosporine A nephrotoxicity in rats?","Kuhn UD, Lupp A, Kostka E, Kühl A, Balogh A, Stein G, Fleck C.","Exp Toxicol Pathol. 1998 Sep;50(4-6):484-90. doi: 10.1016/S0940-2993(98)80038-9.","Kuhn UD","Exp Toxicol Pathol","1998","1998/10/23","","","10.1016/S0940-2993(98)80038-9"
"9717273","Fatal opiates overdose. Toxicological identification of various metabolites in a blood sample by GC-MS after silylation","Balíková M, Maresová V.","Forensic Sci Int. 1998 Jun 22;94(3):201-9. doi: 10.1016/s0379-0738(98)00077-2.","Balíková M","Forensic Sci Int","1998","1998/08/26","","","10.1016/s0379-0738(98)00077-2"
"9547411","Morphine formation from ethylmorphine: implications for drugs-of-abuse testing in urine","Popa C, Beck O, Brodin K.","J Anal Toxicol. 1998 Mar-Apr;22(2):142-7. doi: 10.1093/jat/22.2.142.","Popa C","J Anal Toxicol","1998","1998/04/21","","","10.1093/jat/22.2.142"
"9421105","Urinary excretion of codeine, ethylmorphine, and their metabolites: relation to the CYP2D6 activity","Hedenmalm K, Sundgren M, Granberg K, Spigset O, Dahlqvist R.","Ther Drug Monit. 1997 Dec;19(6):643-9. doi: 10.1097/00007691-199712000-00007.","Hedenmalm K","Ther Drug Monit","1997","1998/01/08","","","10.1097/00007691-199712000-00007"
"9298570","General practitioner knowledge of prohibited substances in sport","Thomas P.","Br J Sports Med. 1997 Sep;31(3):259. doi: 10.1136/bjsm.31.3.259-a.","Thomas P","Br J Sports Med","1997","1997/09/23","PMC1332542","","10.1136/bjsm.31.3.259-a"
"9248786","Interaction of chlormezanone with rat liver microsomes and its degradation","Klinger W, Oelschläger H, Karge E, Rothley D.","Eur J Drug Metab Pharmacokinet. 1997 Apr-Jun;22(2):165-71. doi: 10.1007/BF03189801.","Klinger W","Eur J Drug Metab Pharmacokinet","1997","1997/04/01","","","10.1007/BF03189801"
"9195021","Cytochrome P450-dependent drug oxidation activities in liver microsomes of various animal species including rats, guinea pigs, dogs, monkeys, and humans","Shimada T, Mimura M, Inoue K, Nakamura S, Oda H, Ohmori S, Yamazaki H.","Arch Toxicol. 1997;71(6):401-8. doi: 10.1007/s002040050403.","Shimada T","Arch Toxicol","1997","1997/01/01","","","10.1007/s002040050403"
"9140136","Effects of ethanol on ethylmorphine metabolism in isolated rat hepatocytes: characterization by means of a multicompartmental model","Xu BQ, Aasmundstad TA, Lillekjendlie B, Bjørneboe A, Christophersen AS, Mørland J.","Pharmacol Toxicol. 1997 Apr;80(4):171-81. doi: 10.1111/j.1600-0773.1997.tb00392.x.","Xu BQ","Pharmacol Toxicol","1997","1997/04/01","","","10.1111/j.1600-0773.1997.tb00392.x"
"9105413","Evidence for CYP2D1-mediated primary and secondary O-dealkylation of ethylmorphine and codeine in rat liver microsomes","Xu BQ, Aasmundstad TA, Christophersen AS, Mørland J, Bjørneboe A.","Biochem Pharmacol. 1997 Feb 21;53(4):603-9. doi: 10.1016/s0006-2952(96)00736-8.","Xu BQ","Biochem Pharmacol","1997","1997/02/21","","","10.1016/s0006-2952(96)00736-8"
"8781526","Differential effects of neuroleptic agents on hepatic cytochrome P-450 isozymes in the male rat","Rane A, Liu Z, Levol R, Bjelfman C, Thyr C, Ericson H, Hansson T, Henderson C, Wolf CR.","Biochim Biophys Acta. 1996 Aug 29;1291(1):60-6. doi: 10.1016/0304-4165(96)00046-3.","Rane A","Biochim Biophys Acta","1996","1996/08/29","","","10.1016/0304-4165(96)00046-3"
"8736060","Murine cytochrome P4503A is induced by 2-methyl-3-buten-2-ol, 3-methyl-1-pentyn-3-ol(meparfynol), and tert-amyl alcohol","Mannering GJ, Shoeman JA.","Xenobiotica. 1996 May;26(5):487-93. doi: 10.3109/00498259609046726.","Mannering GJ","Xenobiotica","1996","1996/05/01","","","10.3109/00498259609046726"
"8599816","[Laboratory indicators in drug addicts and tertiary prevention of narcotic dependence]","Wilczek H, Presl J, Douda I.","Cas Lek Cesk. 1995 Dec 6;134(23):752-5.","Wilczek H","Cas Lek Cesk","1995","1995/12/06","","",""
"8490114","Effect of pirenzepine on the N-demethylation of D(-)ephedrine and ethylmorphine by rabbit liver microsomes","el-Obeid HA, al-Rashood KA, al-Khamees HA, al-Khamis KI, Mian MS.","Biopharm Drug Dispos. 1993 Apr;14(3):271-7. doi: 10.1002/bdd.2510140310.","el-Obeid HA","Biopharm Drug Dispos","1993","1993/04/01","","","10.1002/bdd.2510140310"
"8424805","Hepatic cytochrome P450 induction in goats. Effects of model inducers on the metabolism of alkoxyresorufins, testosterone and ethylmorphine, and on apoprotein and mRNA levels","van't Klooster GA, Horbach GJ, Natsuhori M, Blaauboer BJ, Noordhoek J, van Miert AS.","Biochem Pharmacol. 1993 Jan 7;45(1):113-22. doi: 10.1016/0006-2952(93)90383-8.","van't Klooster GA","Biochem Pharmacol","1993","1993/01/07","","","10.1016/0006-2952(93)90383-8"
"8378610","Selective changes in oxidative xenobiotic metabolism in vivo and in vitro after parenteral administration of recombinant bovine somatotrophin to rats","Witkamp RF, Kolker HJ, Nijmeijer SM, Noordhoek J, van Miert AS.","Res Vet Sci. 1993 Jul;55(1):31-7. doi: 10.1016/0034-5288(93)90030-j.","Witkamp RF","Res Vet Sci","1993","1993/07/01","","","10.1016/0034-5288(93)90030-j"
"8308086","Automated sample preparation by on-line dialysis and trace enrichment. Analysis of morphine, 6-monoacetylmorphine, codeine, ethylmorphine and pholcodine in plasma and whole blood by capillary gas chromatography and capillary gas chromatography-mass spectrometry","Krogh M, Christophersen AS, Rasmussen KE.","J Chromatogr. 1993 Nov 17;621(1):41-8.","Krogh M","J Chromatogr","1993","1993/11/17","","",""
"8250964","Cytochrome P450 induction and metabolism of alkoxyresorufins, ethylmorphine and testosterone in cultured hepatocytes from goats, sheep and cattle","van 't Klooster GA, Blaauboer BJ, Noordhoek J, van Miert AS.","Biochem Pharmacol. 1993 Nov 17;46(10):1781-90. doi: 10.1016/0006-2952(93)90583-i.","van 't Klooster GA","Biochem Pharmacol","1993","1993/11/17","","","10.1016/0006-2952(93)90583-i"
"8234190","Ethylmorphine metabolism in isolated rat hepatocytes","Xu BQ, Bjørneboe A, Ripel A, Aasmundstad TA, Christophersen AS, Mørland J.","Pharmacol Toxicol. 1993 Jul;73(1):35-40. doi: 10.1111/j.1600-0773.1993.tb01954.x.","Xu BQ","Pharmacol Toxicol","1993","1993/07/01","","","10.1111/j.1600-0773.1993.tb01954.x"
"8102494","Action of oxatomide on the hepatic microsomal enzyme system. Effect of the monoxygenase and peroxidase activity of P-450 on drug N-demethylations","Tani E, Kourounakis PN.","Res Commun Chem Pathol Pharmacol. 1993 Jun;80(3):375-8.","Tani E","Res Commun Chem Pathol Pharmacol","1993","1993/06/01","","",""
"8079501","Applicability of cultured hepatocytes derived from goat, sheep and cattle in comparative drug metabolism studies","van 't Klooster GA, Woutersen-van Nijnanten FM, Blaauboer BJ, Noordhoek J, van Miert AS.","Xenobiotica. 1994 May;24(5):417-28. doi: 10.3109/00498259409043245.","van 't Klooster GA","Xenobiotica","1994","1994/05/01","","","10.3109/00498259409043245"
"8024470","Ethylmorphine concentrations in human samples in an overdose case","Kintz P, Jamey C, Mangin P.","Arch Toxicol. 1994;68(3):210-1. doi: 10.1007/s002040050057.","Kintz P","Arch Toxicol","1994","1994/01/01","","","10.1007/s002040050057"
"7966553","Tiamulin selectively inhibits oxidative hepatic steroid and drug metabolism in vitro in the pig","Witkamp RF, Nijmeijer SM, Csikó G, van Miert AS.","J Vet Pharmacol Ther. 1994 Aug;17(4):317-22. doi: 10.1111/j.1365-2885.1994.tb00252.x.","Witkamp RF","J Vet Pharmacol Ther","1994","1994/08/01","","","10.1111/j.1365-2885.1994.tb00252.x"
"7952134","Subcritical fluid extraction of opiates in hair of drug addicts","Edder P, Staub C, Veuthey JL, Pierroz I, Haerdi W.","J Chromatogr B Biomed Appl. 1994 Aug 5;658(1):75-86. doi: 10.1016/0378-4347(94)00220-7.","Edder P","J Chromatogr B Biomed Appl","1994","1994/08/05","","","10.1016/0378-4347(94)00220-7"
"7872951","Ethylmorphine O-deethylation in isolated rat hepatocytes. Involvement of codeine O-demethylation enzyme systems","Xu BQ, Aasmundstad TA, Bjørneboe A, Christophersen AS, Mørland J.","Biochem Pharmacol. 1995 Feb 14;49(4):453-60. doi: 10.1016/0006-2952(94)00481-z.","Xu BQ","Biochem Pharmacol","1995","1995/02/14","","","10.1016/0006-2952(94)00481-z"
"7797192","Simultaneous determination of opiates, cocaine and major metabolites of cocaine in human hair by gas chromotography/mass spectrometry (GC/MS)","Kintz P, Mangin P.","Forensic Sci Int. 1995 May 22;73(2):93-100. doi: 10.1016/0379-0738(95)01725-x.","Kintz P","Forensic Sci Int","1995","1995/05/22","","","10.1016/0379-0738(95)01725-x"
"7766464","Synthesis of ethylmorphine-6-glucuronide: a metabolite of ethylmorphine in man","Bugge A, Aasmundstad T, Aasen AJ, Christophersen AS, Morgenlie S, Mørland J.","Acta Chem Scand. 1995 May;49(5):380-4. doi: 10.3891/acta.chem.scand.49-0380.","Bugge A","Acta Chem Scand","1995","1995/05/01","","","10.3891/acta.chem.scand.49-0380"
"7766463","Friedländer synthesis of the food carcinogen 2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine","Lindström S.","Acta Chem Scand. 1995 May;49(5):361-3. doi: 10.3891/acta.chem.scand.49-0361.","Lindström S","Acta Chem Scand","1995","1995/05/01","","","10.3891/acta.chem.scand.49-0361"
"7756104","Evidence for a role of cytochrome P450 2D6 and 3A4 in ethylmorphine metabolism","Liu Z, Mortimer O, Smith CA, Wolf CR, Rane A.","Br J Clin Pharmacol. 1995 Jan;39(1):77-80. doi: 10.1111/j.1365-2125.1995.tb04413.x.","Liu Z","Br J Clin Pharmacol","1995","1995/01/01","PMC1364985","","10.1111/j.1365-2125.1995.tb04413.x"
"7654478","Biotransformation and pharmacokinetics of ethylmorphine after a single oral dose","Aasmundstad TA, Xu BQ, Johansson I, Ripel A, Bjørneboe A, Christophersen AS, Bodd E, Mørland J.","Br J Clin Pharmacol. 1995 Jun;39(6):611-20. doi: 10.1111/j.1365-2125.1995.tb05720.x.","Aasmundstad TA","Br J Clin Pharmacol","1995","1995/06/01","PMC1365072","","10.1111/j.1365-2125.1995.tb05720.x"
"7599128","Roles of divalent metal ions in oxidations catalyzed by recombinant cytochrome P450 3A4 and replacement of NADPH--cytochrome P450 reductase with other flavoproteins, ferredoxin, and oxygen surrogates","Yamazaki H, Ueng YF, Shimada T, Guengerich FP.","Biochemistry. 1995 Jul 4;34(26):8380-9. doi: 10.1021/bi00026a020.","Yamazaki H","Biochemistry","1995","1995/07/04","","","10.1021/bi00026a020"
"7587928","The antibiotic tiamulin is a potent inducer and inhibitor of cytochrome P4503A via the formation of a stable metabolic intermediate complex. Studies in primary hepatocyte cultures and liver microsomes of the pig","Witkamp RF, Nijmeijer SM, Monshouwer M, Van Miert AS.","Drug Metab Dispos. 1995 May;23(5):542-7.","Witkamp RF","Drug Metab Dispos","1995","1995/05/01","","",""
"7469414","Metabolism of prostaglandins and xenobiotics by adrenal microsomal monooxygenase in the guinea pig","Kupfer D, Navarro J, Miranda GK, Theoharides AD.","Arch Biochem Biophys. 1980 Dec;205(2):297-307. doi: 10.1016/0003-9861(80)90111-3.","Kupfer D","Arch Biochem Biophys","1980","1980/12/01","","","10.1016/0003-9861(80)90111-3"
