PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22827565","Structural elucidation and quantification of phenolic conjugates present in human urine after tea intake","van der Hooft JJ, de Vos RC, Mihaleva V, Bino RJ, Ridder L, de Roo N, Jacobs DM, van Duynhoven JP, Vervoort J.","Anal Chem. 2012 Aug 21;84(16):7263-71. doi: 10.1021/ac3017339. Epub 2012 Aug 2.","van der Hooft JJ","Anal Chem","2012","2012/07/26","","","10.1021/ac3017339"
"22714402","[Life-threatening fentanyl and propofol addiction: interview with a survivor]","Maier C, Leclerc-Springer J.","Anaesthesist. 2012 Jul;61(7):601-7. doi: 10.1007/s00101-012-2036-y.","Maier C","Anaesthesist","2012","2012/06/21","","","10.1007/s00101-012-2036-y"
"22381043","Contribution of CYP2C19 and CYP3A4 to the formation of the active nortilidine from the prodrug tilidine","Grün B, Merkel U, Riedel KD, Weiss J, Mikus G.","Br J Clin Pharmacol. 2012 Nov;74(5):854-63. doi: 10.1111/j.1365-2125.2012.04261.x.","Grün B","Br J Clin Pharmacol","2012","2012/03/03","PMC3495150","","10.1111/j.1365-2125.2012.04261.x"
"22349139","In vitro identification of the cytochrome P450 isozymes involved in the N-demethylation of the active opioid metabolite nortilidine to bisnortilidine","Wustrow I, Riedel KD, Mikus G, Weiss J.","Naunyn Schmiedebergs Arch Pharmacol. 2012 Jun;385(6):633-9. doi: 10.1007/s00210-012-0737-z. Epub 2012 Feb 15.","Wustrow I","Naunyn Schmiedebergs Arch Pharmacol","2012","2012/02/22","","","10.1007/s00210-012-0737-z"
"21684222","Direct monitoring changes of salbutamol concentration in serum by chemiluminescent imaging","Zhang C, Zhang R, Na N, Delanghe JR, Ouyang J.","J Chromatogr B Analyt Technol Biomed Life Sci. 2011 Jul 15;879(22):2089-94. doi: 10.1016/j.jchromb.2011.05.040. Epub 2011 Jun 1.","Zhang C","J Chromatogr B Analyt Technol Biomed Life Sci","2011","2011/06/21","","","10.1016/j.jchromb.2011.05.040"
"21591321","[The transdermal 7-day buprenorphine patch--an effective and safe treatment option, if tramadol or tilidate/naloxone is insufficient. Results of a non-interventional study]","Schutter U, Ritzdorf I, Heckes B.","MMW Fortschr Med. 2010 Jul 1;152 Suppl 2:62-9.","Schutter U","MMW Fortschr Med","2010","2011/05/20","","",""
"21356580","Development and validation of a sensitive UPLC-MS/MS method for the analysis of narcotic analgesics in urine and whole blood in forensic context","Verplaetse R, Tytgat J.","Forensic Sci Int. 2012 Feb 10;215(1-3):136-45. doi: 10.1016/j.forsciint.2011.01.047. Epub 2011 Feb 26.","Verplaetse R","Forensic Sci Int","2012","2011/03/02","","","10.1016/j.forsciint.2011.01.047"
"21140136","Rapid quantification of tilidine, nortilidine, and bisnortilidine in urine by automated online SPE-LC-MS/MS","Köhler C, Grobosch T, Binscheck T.","Anal Bioanal Chem. 2011 Apr;400(1):17-23. doi: 10.1007/s00216-010-4466-1. Epub 2010 Dec 8.","Köhler C","Anal Bioanal Chem","2011","2010/12/09","","","10.1007/s00216-010-4466-1"
"20828070","[The transdermal 7-day buprenorphine patch--an effective and safe treatment option, if tramadol or tilidate/naloxone is insufficient. Results of a non-interventional study]","Schutter U, Ritzdorf I, Heckes B.","MMW Fortschr Med. 2010 Aug 12;152(31-33):49.","Schutter U","MMW Fortschr Med","2010","2010/09/11","","",""
"19916995","Inhibition of the active principle of the weak opioid tilidine by the triazole antifungal voriconazole","Grün B, Krautter S, Riedel KD, Mikus G.","Br J Clin Pharmacol. 2009 Nov;68(5):712-20. doi: 10.1111/j.1365-2125.2009.03498.x.","Grün B","Br J Clin Pharmacol","2009","2009/11/18","PMC2791977","","10.1111/j.1365-2125.2009.03498.x"
"19156956","[Low-dose strong opioid (LDSO)--treatment of pain in osteoarthritis]","Bolten WW, Böhme K, Grifka J, Schutter U, Schwarz H, Sittl R, Sturm D, Wahle K.","MMW Fortschr Med. 2008 Dec 11;150(51-52):41.","Bolten WW","MMW Fortschr Med","2008","2009/01/22","","",""
"18516595","In vitro metabolism of the opioid tilidine and interaction of tilidine and nortilidine with CYP3A4, CYP2C19, and CYP2D6","Weiss J, Sawa E, Riedel KD, Haefeli WE, Mikus G.","Naunyn Schmiedebergs Arch Pharmacol. 2008 Sep;378(3):275-82. doi: 10.1007/s00210-008-0294-7. Epub 2008 May 31.","Weiss J","Naunyn Schmiedebergs Arch Pharmacol","2008","2008/06/03","","","10.1007/s00210-008-0294-7"
"17396621","Pharmacokinetics of tilidine and naloxone in patients with severe hepatic impairment","Brennscheidt U, Brunnmüller U, Proppe D, Thomann P, Seiler KU.","Arzneimittelforschung. 2007;57(2):106-11. doi: 10.1055/s-0031-1296591.","Brennscheidt U","Arzneimittelforschung","2007","2007/04/03","","","10.1055/s-0031-1296591"
"17317059","Aplastic right coronary artery and left coronary artery with a separate origin of the circumflex branch in a 31-year-old woman","Thierauf A, Dettmeyer R, Wollersen H, Madea B.","Forensic Sci Int. 2007 Dec 20;173(2-3):178-81. doi: 10.1016/j.forsciint.2007.01.001. Epub 2007 Feb 20.","Thierauf A","Forensic Sci Int","2007","2007/02/24","","","10.1016/j.forsciint.2007.01.001"
"17036904","[Tilidine-Naloxone sustained-release tablets for chronic pain associated with musculoskeletal disease]","Junker U, Sarnow E, Tilke C.","MMW Fortschr Med. 2006 Sep 14;148(37):45.","Junker U","MMW Fortschr Med","2006","2006/10/14","","",""
"16711488","[Chronic non-malignant pain. Opioids are also suitable for long-term treatment]","Wörz R.","MMW Fortschr Med. 2006 Apr 27;148(17):47.","Wörz R","MMW Fortschr Med","2006","2006/05/23","","",""
"16564141","Development of opioid formulations with limited diversion and abuse potential","Fudala PJ, Johnson RE.","Drug Alcohol Depend. 2006 Jun;83 Suppl 1:S40-7. doi: 10.1016/j.drugalcdep.2006.01.016. Epub 2006 Mar 24.","Fudala PJ","Drug Alcohol Depend","2006","2006/03/28","","","10.1016/j.drugalcdep.2006.01.016"
"16541404","An automated and fully validated LC-MS/MS procedure for the simultaneous determination of 11 opioids used in palliative care, with 5 of their metabolites","Musshoff F, Trafkowski J, Kuepper U, Madea B.","J Mass Spectrom. 2006 May;41(5):633-40. doi: 10.1002/jms.1021.","Musshoff F","J Mass Spectrom","2006","2006/03/17","","","10.1002/jms.1021"
"16515275","[The chronic pain patient: assuring long-term success]","Nolte T.","Krankenpfl J. 2005;43(7-10):203.","Nolte T","Krankenpfl J","2005","2006/03/07","","",""
"16320658","[Not to change therapy unnecessarily! Step 2 opioids at first prescription are of advantage]","","MMW Fortschr Med. 2005 Nov 10;147(45):63.","","MMW Fortschr Med","2005","2005/12/03","","",""
"16320657","[Experts criticize too frequent use of NSAIDs. Pain therapy with opioids: efficient and well tolerable]","","MMW Fortschr Med. 2005 Nov 10;147(45):62.","","MMW Fortschr Med","2005","2005/12/03","","",""
"16320011","[Acute pain management in proximal femoral fractures: femoral nerve block (catheter technique) vs. systemic pain therapy using a clinic internal organisation model]","Gille J, Gille M, Gahr R, Wiedemann B.","Anaesthesist. 2006 Apr;55(4):414-22. doi: 10.1007/s00101-005-0949-4.","Gille J","Anaesthesist","2006","2005/12/02","","","10.1007/s00101-005-0949-4"
"16038340","[Chronic pain due to degenerative and inflammatory musculoskeletal diseases in the elderly. Observational study investigating dosage, course of treatment, effectiveness and tolerability of tilidine/naloxone]","von Renteln-Kruse W, Sarnow E, Schenkel I.","MMW Fortschr Med. 2005 Jun 23;147(25):41.","von Renteln-Kruse W","MMW Fortschr Med","2005","2005/07/26","","",""
"15627429","Actions of tilidine and nortilidine on cloned opioid receptors","Thierry C, Boeynaems JM, Paolo M.","Eur J Pharmacol. 2005 Jan 4;506(3):205-8. doi: 10.1016/j.ejphar.2004.11.020. Epub 2004 Dec 15.","Thierry C","Eur J Pharmacol","2005","2005/01/04","","","10.1016/j.ejphar.2004.11.020"
"14518355","[Tilidine/naloxon retard in long-term administration in chronic pain and multimorbidity. Multicenter study of long-term tolerance and effectiveness in 2 years observation]","Flöter T, Brunnmüller U.","Fortschr Med Orig. 2002;120(1):29-35.","Flöter T","Fortschr Med Orig","2002","2003/10/02","","",""
"12848142","Postoperative pain therapy in an accident surgery ward","Brunnmüller U.","Unfallchirurg. 2003 May;106(5):443; author reply 444.","Brunnmüller U","Unfallchirurg","2003","2003/07/10","","",""
"12695891","[Postoperative pain therapy with tilidin and tilidin retard as an oral patient-controlled analgesia after uncomplicated myocardial revascularization]","Cegla TH, Walter F, Borchers A, Trenz M.","Schmerz. 2003 Apr;17(2):110-6. doi: 10.1007/s00482-002-0174-x.","Cegla TH","Schmerz","2003","2003/04/16","","","10.1007/s00482-002-0174-x"
"12688028","[When L-Dopa preparations, dopamine agonists or opioids? Therapy of restless legs syndrome]","Tings T, Trenkwalder C.","MMW Fortschr Med. 2003 Mar 6;145(10):48-9.","Tings T","MMW Fortschr Med","2003","2003/04/12","","",""
"12412825","Sequential first-pass metabolism of nortilidine: the active metabolite of the synthetic opioid drug tilidine","Hajda JP, Jähnchen E, Oie S, Trenk D.","J Clin Pharmacol. 2002 Nov;42(11):1257-61. doi: 10.1177/009127002762491352.","Hajda JP","J Clin Pharmacol","2002","2002/11/05","","","10.1177/009127002762491352"
"12402965","[Development of a opioid dependence in a not diagnosed restless legs syndrome]","Hain C.","Psychiatr Prax. 2002 Sep;29(6):322-3.","Hain C","Psychiatr Prax","2002","2002/10/31","","",""
"11148857","Pharmacokinetics of nortilidine and naloxone after administration of tilidine/naloxone solution or tilidine/naloxone sustained release tablets","Brennscheidt U, Seiler KU, Thomann P.","Arzneimittelforschung. 2000 Nov;50(11):1015-22. doi: 10.1055/s-0031-1300326.","Brennscheidt U","Arzneimittelforschung","2000","2001/01/10","","","10.1055/s-0031-1300326"
"11144998","Pharmacokinetics of tilidine in terminal renal failure","Seiler KU, Jähnchen E, Trenk D, Brennscheidt U, Heintz B.","J Clin Pharmacol. 2001 Jan;41(1):79-84. doi: 10.1177/00912700122009863.","Seiler KU","J Clin Pharmacol","2001","2001/01/06","","","10.1177/00912700122009863"
"11049008","Adverse effects of opioid analgesic treatment are correlated with a significant elevation in plasma epinephrine in healthy humans","Högger P.","Eur J Clin Pharmacol. 2000 Sep;56(6-7):463-8. doi: 10.1007/s002280000175.","Högger P","Eur J Clin Pharmacol","2000","2000/10/26","","","10.1007/s002280000175"
"10683712","Effects of tramadol and tilidine/naloxone on oral-caecal transit and pupillary light reflex","Freye E, Latasch L.","Arzneimittelforschung. 2000 Jan;50(1):24-30. doi: 10.1055/s-0031-1300159.","Freye E","Arzneimittelforschung","2000","2000/02/23","","","10.1055/s-0031-1300159"
"10638399","Opioid consumption in Spain--the significance of a regulatory measure","García del Pozo J, Carvajal A, Rueda de Castro AM, Cano del Pozo MI, Martín Arias LH.","Eur J Clin Pharmacol. 1999 Nov;55(9):681-3. doi: 10.1007/s002280050693.","García del Pozo J","Eur J Clin Pharmacol","1999","2000/01/19","","","10.1007/s002280050693"
"10475140","Comparison of tilidine/naloxone, tramadol and bromfenac in experimental pain: a double-blind randomized crossover study in healthy human volunteers","Högger P, Rohdewald P.","Int J Clin Pharmacol Ther. 1999 Aug;37(8):377-85.","Högger P","Int J Clin Pharmacol Ther","1999","1999/09/04","","",""
"10442208","Bioavailability investigation of a new tilidine/naloxone liquid formulation compared to a reference formulation","Martin W, Ring J, Gaupp M, Arnold P, Sennewald R, Doser K.","Arzneimittelforschung. 1999 Jul;49(7):599-607. doi: 10.1055/s-0031-1300469.","Martin W","Arzneimittelforschung","1999","1999/08/12","","","10.1055/s-0031-1300469"
"10354825","[Tilidine retard--a new option for pain therapy]","","Anaesthesist. 1999 Apr;48(4 Suppl Retardiert):1-4.","","Anaesthesist","1999","1999/06/04","","",""
"9865414","Poisoning with tilidine and naloxone: toxicokinetic and clinical observations","Regenthal R, Krüger M, Richter M, Preiss R.","Hum Exp Toxicol. 1998 Nov;17(11):593-7. doi: 10.1177/096032719801701101.","Regenthal R","Hum Exp Toxicol","1998","1998/12/29","","","10.1177/096032719801701101"
"9722050","Poisoning and severe ventilatory depression after oral ingestion of the industrially produced analgesic mixture tilidine with naloxone (Valoron N solution)","Krüger M, Regenthal R, Richter M, Preiss R.","Intensive Care Med. 1998 Jul;24(7):746. doi: 10.1007/s001340050657.","Krüger M","Intensive Care Med","1998","1998/08/29","","","10.1007/s001340050657"
"9646851","[Undertreatment of patients with pain has to be stopped. New therapeutic prospectives with retard tilin/naloxone]","","Anaesthesist. 1998 May;47(5 Suppl):1-4.","","Anaesthesist","1998","1998/07/01","","",""
"9510862","HPLC determination of ketamine, norketamine, and dehydronorketamine in plasma with a high-purity reversed-phase sorbent","Bolze S, Boulieu R.","Clin Chem. 1998 Mar;44(3):560-4.","Bolze S","Clin Chem","1998","1998/03/25","","",""
"9379748","[Changes in the pattern of opioid analgesic consumption in Spain]","Carvajal A, García del Pozo J, Martín Arias LH, Martín de Diego I, Rueda AM, Caro-Patón T, Alvarez Requejo A.","Med Clin (Barc). 1997 Sep 13;109(8):281-3.","Carvajal A","Med Clin (Barc)","1997","1998/02/12","","",""
"9354211","Tilidine does not affect human sphincter of Oddi motility--a randomized, controlled study","Wehrmann T, Rausch D, Seiler KU, Brennscheidt U, Caspary WF.","Aliment Pharmacol Ther. 1997 Oct;11(5):987-92. doi: 10.1046/j.1365-2036.1997.00221.x.","Wehrmann T","Aliment Pharmacol Ther","1997","1997/11/14","","","10.1046/j.1365-2036.1997.00221.x"
"8563270","A new formalism for temporal modeling in medical decision-support systems","Aliferis CF, Cooper GF.","Proc Annu Symp Comput Appl Med Care. 1995:213-7.","Aliferis CF","Proc Annu Symp Comput Appl Med Care","1995","1995/01/01","PMC2579086","",""
"8188126","[Pain Therapy with Tilidin/Naloxon. Proceedings of a symposium. Mannleim, 5 November 1993]","","Fortschr Med Suppl. 1994;157:1-11.","","Fortschr Med Suppl","1994","1994/01/01","","",""
"7498863","[Long-term treatment of chronic pain with tilidine-naloxone. An analysis of 50 patients with chronic pain conditions of non-malignant origin]","Wörz R, Wörz E.","Fortschr Med. 1995 Sep 30;113(27):388-92.","Wörz R","Fortschr Med","1995","1995/09/30","","",""
"7415495","[Postoperative pain. Clinical experiences using Valoron N in surgery of extremities--comparartive study]","Strube HD, Weigand H, Zengraf R, Haase W.","ZFA (Stuttgart). 1980 May 10;56(7):505-10.","Strube HD","ZFA (Stuttgart)","1980","1980/05/10","","",""
"7386149","Pain relief and sputum prostaglandins in adults treated with pethidine, tilidine and indomethacin after tonsillectomy: a double-blind study","Saarnivaara L, Metsä-Ketelä T, Männistö P, Vapaatalo H.","Acta Anaesthesiol Scand. 1980 Apr;24(2):79-85. doi: 10.1111/j.1399-6576.1980.tb01510.x.","Saarnivaara L","Acta Anaesthesiol Scand","1980","1980/04/01","","","10.1111/j.1399-6576.1980.tb01510.x"
"7368782","[Valoron and Valoron N. A comparison of the analgesic effect and tolerance in various painful disorders in a medical practice]","Peters-Haertel W.","ZFA (Stuttgart). 1980 Jan 10;56(1):50-4.","Peters-Haertel W","ZFA (Stuttgart)","1980","1980/01/10","","",""
"7329022","[Analgesia in the acute period of myocardial infarct under hemodynamic and respiratory functional control]","Zakin AM, Cheoban VN.","Kardiologiia. 1981 Dec;21(12):77-81.","Zakin AM","Kardiologiia","1981","1981/12/01","","",""
"7314841","[The treatment of accident caused and postoperative pain conditions in children with Valoron N or else Valoron]","Hauptmann A.","ZFA (Stuttgart). 1981 Oct 31;57(30):2096-8.","Hauptmann A","ZFA (Stuttgart)","1981","1981/10/31","","",""
"7312184","[Cardiovascular effects of a new anesthesiological method. Hyperanalgesia with tilidine]","Arienta R, Romanò M, Caputo E, Dei Poli M, Culotta D, Trivellato A.","Minerva Anestesiol. 1981 Aug;47(8):511-7.","Arienta R","Minerva Anestesiol","1981","1981/08/01","","",""
"7150869","Involvement of the median raphe nucleus in antinociception induced by morphine, buprenorphine and tilidine in the rat","Bryant RM, Olley JE, Tyers MB.","Br J Pharmacol. 1982 Dec;77(4):615-24. doi: 10.1111/j.1476-5381.1982.tb09339.x.","Bryant RM","Br J Pharmacol","1982","1982/12/01","PMC2044677","","10.1111/j.1476-5381.1982.tb09339.x"
"7101179","[Neuroleptanalgesia with valoron and droperidol in myocardial infarct]","Golikov AP, Zakin AM, Cheoban VN, Fishchenko AD.","Ter Arkh. 1982;54(5):19-23.","Golikov AP","Ter Arkh","1982","1982/01/01","","",""
"7078985","The influence of tilidine and prazepam on withdrawal reflex, skin resistance reaction and pain rating in man","Bromm B, Seide K.","Pain. 1982 Mar;12(3):247-58. doi: 10.1016/0304-3959(82)90156-7.","Bromm B","Pain","1982","1982/03/01","","","10.1016/0304-3959(82)90156-7"
"6852098","Antagonism between tilidine and naloxone on cerebral potentials and pain ratings in man","Bromm B, Meier W, Scharein E.","Eur J Pharmacol. 1983 Mar 4;87(4):431-9. doi: 10.1016/0014-2999(83)90082-1.","Bromm B","Eur J Pharmacol","1983","1983/03/04","","","10.1016/0014-2999(83)90082-1"
"6815489","[Pain therapy following meniscectomy. Comparison of zomepirac and tilidine]","Honig WJ.","MMW Munch Med Wochenschr. 1982 Jul 16;124(28):665-6.","Honig WJ","MMW Munch Med Wochenschr","1982","1982/07/16","","",""
"6790172","[Nitrogem monoxide and valoron as anaesthetics in gall bladder and bile duct surgery (author's transl)]","Trancík J, Mesková M, Paulík J, Hulínová I.","Cas Lek Cesk. 1981 Jul 30;120(29-30):918-9.","Trancík J","Cas Lek Cesk","1981","1981/07/30","","",""
"6706281","[Comparison of diflunisal and tilidine in tumor pain]","Brückle W, Lydtin H.","Fortschr Med. 1984 Mar 8;102(9):241-3.","Brückle W","Fortschr Med","1984","1984/03/08","","",""
"6664514","[Tilidine in general anesthesia. Clinical contribution]","Gullo A, Romano E, Vacri A, Cassio S, Erice F, Fasiolo S.","Minerva Anestesiol. 1983 Oct;49(10):577-82.","Gullo A","Minerva Anestesiol","1983","1983/10/01","","",""
"6664154","A sensitive method to evaluate effects of analgesics in man","Bromm B, Scharein E.","Methods Find Exp Clin Pharmacol. 1983 Oct;5(8):545-51.","Bromm B","Methods Find Exp Clin Pharmacol","1983","1983/10/01","","",""
"6369861","Double blind study with nefopam, tilidine and placebo, for postoperative pain suppression","Abeloos J, Rolly G, Uten M.","Acta Anaesthesiol Belg. 1983 Dec;34(4):283-94.","Abeloos J","Acta Anaesthesiol Belg","1983","1983/12/01","","",""
"6141626","Control of cancer pain with analgesics acting in the central nervous system","Wörz R.","Recent Results Cancer Res. 1984;89:100-6. doi: 10.1007/978-3-642-82028-1_11.","Wörz R","Recent Results Cancer Res","1984","1984/01/01","","","10.1007/978-3-642-82028-1_11"
"4620946","Comparison of pethidine and tilidine in man","Tammisto T, Takki S, Aromaa U, Janhunen L.","Acta Anaesthesiol Scand Suppl. 1974;54:1-24.","Tammisto T","Acta Anaesthesiol Scand Suppl","1974","1974/01/01","","",""
"4617663","[Tilidine in the treatment of postoperative pain]","Janhunen L, Aromaa U, Tammisto T.","Duodecim. 1974;90(23):1663-9.","Janhunen L","Duodecim","1974","1974/01/01","","",""
"4092150","[Antitussive effects of the analgesic tilidine]","Nosál'ová G, Strapková A, Korpás J.","Bratisl Lek Listy. 1985 Dec;84(6):653-8.","Nosál'ová G","Bratisl Lek Listy","1985","1985/12/01","","",""
"4010389","Modern techniques to measure pain in healthy man","Bromm B.","Methods Find Exp Clin Pharmacol. 1985 Mar;7(3):161-9.","Bromm B","Methods Find Exp Clin Pharmacol","1985","1985/03/01","","",""
"3897102","[A 23-year-old female patient with precordial chest pain]","Baur X, Hacker H, Hauser FE.","Internist (Berl). 1985 Jun;26(6):357-60.","Baur X","Internist (Berl)","1985","1985/06/01","","",""
"3803198","Evaluation of tilidine for morphine-like subjective effects and euphoria","Jasinski DR, Preston KL.","Drug Alcohol Depend. 1986 Nov;18(3):273-92. doi: 10.1016/0376-8716(86)90059-1.","Jasinski DR","Drug Alcohol Depend","1986","1986/11/01","","","10.1016/0376-8716(86)90059-1"
"3753938","Intrathecal injection of codeine, buprenorphine, tilidine, tramadol and nefopam depresses the tail-flick response in rats","Bernatzky G, Jurna I.","Eur J Pharmacol. 1986 Jan 14;120(1):75-80. doi: 10.1016/0014-2999(86)90642-4.","Bernatzky G","Eur J Pharmacol","1986","1986/01/14","","","10.1016/0014-2999(86)90642-4"
"3705081","Evaluation of chronic toxicity and carcinogenesis in rodents with the synthetic analgesic, tilidine fumarate","McGuire EJ, DiFonzo CJ, Martin RA, de la Iglesia FA.","Toxicology. 1986 May;39(2):149-63. doi: 10.1016/0300-483x(86)90132-0.","McGuire EJ","Toxicology","1986","1986/05/01","","","10.1016/0300-483x(86)90132-0"
"3626526","Comparison of a GLC-NPD method with a GLC-MS-SIM procedure for the determination of tilidine and its metabolites in plasma","Cordonnier J, Wauters A, Heyndrickx A.","J Anal Toxicol. 1987 Jul-Aug;11(4):144-8. doi: 10.1093/jat/11.4.144.","Cordonnier J","J Anal Toxicol","1987","1987/07/01","","","10.1093/jat/11.4.144"
"3599916","Disposition of tilidine in a fatal poisoning in man","Cordonnier J, Van den Heede M, Heyndrickx A, Wennig R.","J Anal Toxicol. 1987 May-Jun;11(3):105-9. doi: 10.1093/jat/11.3.105.","Cordonnier J","J Anal Toxicol","1987","1987/05/01","","","10.1093/jat/11.3.105"
"3573124","In vitro adsorption of tilidine HCl by activated charcoal","Cordonnier JA, Van den Heede MA, Heyndrickx AM.","J Toxicol Clin Toxicol. 1986-1987;24(6):503-17. doi: 10.3109/15563658608995390.","Cordonnier JA","J Toxicol Clin Toxicol","1986","1986/01/01","","","10.3109/15563658608995390"
"3234997","[Pharmacokinetic aspects of the Valoron-N principle. Balanced pharmacokinetics of nortilidine and naloxone]","Vollmer KO.","Fortschr Med. 1988 Oct 10;106(29):593-6.","Vollmer KO","Fortschr Med","1988","1988/10/10","","",""
"3128807","A comparison of the stimulus effects of codeine in rhesus monkeys under the contingencies of a two lever discrimination task and a cross self-administration paradigm: tests of generalization to pentazocine, buprenorphine, tilidine, and different doses of codeine","Hoffmeister F.","Psychopharmacology (Berl). 1988;94(3):315-20. doi: 10.1007/BF00174682.","Hoffmeister F","Psychopharmacology (Berl)","1988","1988/01/01","","","10.1007/BF00174682"
"3101099","Negative reinforcing properties of naloxone in the non-dependent rhesus monkey: influence on reinforcing properties of codeine, tilidine, buprenorphine, and pentazocine","Hoffmeister F.","Psychopharmacology (Berl). 1986;90(4):441-50. doi: 10.1007/BF00174058.","Hoffmeister F","Psychopharmacology (Berl)","1986","1986/01/01","","","10.1007/BF00174058"
"2881501","[Initial experience with preorally administered dipotassium clorazepate and tilidine-naloxone in extracorporeal shockwave lithotripsy]","Hankemeier U, Herberhold D.","Anaesthesist. 1986 Dec;35(12):757-9.","Hankemeier U","Anaesthesist","1986","1986/12/01","","",""
"2663681","[Comparison of the action of 2 effective analgesics. Experimental study: tramadol versus tilidine/naloxone]","Bromm B, Herrmann WM, Scharein E.","Fortschr Med. 1989 Jun 10;107(17):385-9.","Bromm B","Fortschr Med","1989","1989/06/10","","",""
"2610722","Pharmacokinetics of tilidine and metabolites in man","Vollmer KO, Thomann P, Hengy H.","Arzneimittelforschung. 1989 Oct;39(10):1283-8.","Vollmer KO","Arzneimittelforschung","1989","1989/10/01","","",""
"2590373","High-performance liquid chromatographic determination of tilidine in pharmaceutical dosage forms","Zivanov-Stakić D, Solomun LJ, Zivanović LJ.","Farmaco. 1989 Jul-Aug;44(7-8):759-62.","Zivanov-Stakić D","Farmaco","1989","1989/07/01","","",""
"2395965","[Systemic application of opiates in dentistry (2)]","Otto S.","Quintessenz. 1990 Mar;41(3):493-9.","Otto S","Quintessenz","1990","1990/03/01","","",""
"2395958","[Systematic application of opiates in dentistry (1)]","Otto S.","Quintessenz. 1990 Feb;41(2):303-10.","Otto S","Quintessenz","1990","1990/02/01","","",""
