PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28051300","Design and Synthesis of Potent and Highly Selective Orexin 1 Receptor Antagonists with a Morphinan Skeleton and Their Pharmacologies","Nagase H, Yamamoto N, Yata M, Ohrui S, Okada T, Saitoh T, Kutsumura N, Nagumo Y, Irukayama-Tomobe Y, Ishikawa Y, Ogawa Y, Hirayama S, Kuroda D, Watanabe Y, Gouda H, Yanagisawa M.","J Med Chem. 2017 Feb 9;60(3):1018-1040. doi: 10.1021/acs.jmedchem.6b01418. Epub 2017 Jan 18.","Nagase H","J Med Chem","2017","2017/01/05","","","10.1021/acs.jmedchem.6b01418"
"27578082","Uremic Itch Management","Mettang T.","Curr Probl Dermatol. 2016;50:133-41. doi: 10.1159/000446056. Epub 2016 Aug 23.","Mettang T","Curr Probl Dermatol","2016","2016/09/01","","","10.1159/000446056"
"26786553","Nalfurafine hydrochloride, a selective κ opioid receptor agonist, has no reinforcing effect on intravenous self-administration in rhesus monkeys","Nakao K, Hirakata M, Miyamoto Y, Kainoh M, Wakasa Y, Yanagita T.","J Pharmacol Sci. 2016 Jan;130(1):8-14. doi: 10.1016/j.jphs.2015.11.008. Epub 2015 Dec 2.","Nakao K","J Pharmacol Sci","2016","2016/01/21","","","10.1016/j.jphs.2015.11.008"
"26587674","Effects of Intrathecal κ-Opioid Receptor Agonist on Morphine-Induced Itch and Antinociception in Mice","Sakakihara M, Imamachi N, Saito Y.","Reg Anesth Pain Med. 2016 Jan-Feb;41(1):69-74. doi: 10.1097/AAP.0000000000000326.","Sakakihara M","Reg Anesth Pain Med","2016","2015/11/21","","","10.1097/AAP.0000000000000326"
"26346669","Synthesis of new opioid derivatives with a propellane skeleton and their pharmacologies: Part 5, novel pentacyclic propellane derivatives with a 6-amide side chain","Nakajima R, Yamamoto N, Hirayama S, Iwai T, Saitoh A, Nagumo Y, Fujii H, Nagase H.","Bioorg Med Chem. 2015 Oct 1;23(19):6271-9. doi: 10.1016/j.bmc.2015.08.036. Epub 2015 Aug 28.","Nakajima R","Bioorg Med Chem","2015","2015/09/09","","","10.1016/j.bmc.2015.08.036"
"26058994","Drug-Drug Interactions of a Novel κ-Opioid Receptor Agonist, Nalfurafine Hydrochloride, Involving the P-Glycoprotein","Ando A, Sasago S, Ohzone Y, Miyamoto Y.","Eur J Drug Metab Pharmacokinet. 2016 Oct;41(5):549-58. doi: 10.1007/s13318-015-0286-1.","Ando A","Eur J Drug Metab Pharmacokinet","2016","2015/06/11","","","10.1007/s13318-015-0286-1"
"25861786","Targeting Itch with Ligands Selective for κ Opioid Receptors","Cowan A, Kehner GB, Inan S.","Handb Exp Pharmacol. 2015;226:291-314. doi: 10.1007/978-3-662-44605-8_16.","Cowan A","Handb Exp Pharmacol","2015","2015/04/12","","","10.1007/978-3-662-44605-8_16"
"24890341","Nalfurafine suppresses pruritogen- and touch-evoked scratching behavior in models of acute and chronic itch in mice","Akiyama T, Carstens MI, Piecha D, Steppan S, Carstens E.","Acta Derm Venereol. 2015 Feb;95(2):147-50. doi: 10.2340/00015555-1879.","Akiyama T","Acta Derm Venereol","2015","2014/06/04","PMC5550099","NIHMS891809","10.2340/00015555-1879"
"24402092","Uremic pruritus","Mettang T, Kremer AE.","Kidney Int. 2015 Apr;87(4):685-91. doi: 10.1038/ki.2013.454. Epub 2014 Jan 8.","Mettang T","Kidney Int","2015","2014/01/10","","","10.1038/ki.2013.454"
"24040851","One year long-term study on abuse liability of nalfurafine in hemodialysis patients","Ueno Y, Mori A, Yanagita T.","Int J Clin Pharmacol Ther. 2013 Nov;51(11):823-31. doi: 10.5414/CP201852.","Ueno Y","Int J Clin Pharmacol Ther","2013","2013/09/18","","","10.5414/CP201852"
"23448474","Essential structure of the κ opioid receptor agonist nalfurafine for binding to the κ receptor","Nagase H, Fujii H.","Curr Pharm Des. 2013;19(42):7400-14. doi: 10.2174/138161281942140105165011.","Nagase H","Curr Pharm Des","2013","2013/03/02","","","10.2174/138161281942140105165011"
"23200250","The effect of 17-N substituents on the activity of the opioid κ receptor in nalfurafine derivatives","Nemoto T, Yamamoto N, Wada N, Harada Y, Tomatsu M, Ishihara M, Hirayama S, Iwai T, Fujii H, Nagase H.","Bioorg Med Chem Lett. 2013 Jan 1;23(1):268-72. doi: 10.1016/j.bmcl.2012.10.100. Epub 2012 Oct 30.","Nemoto T","Bioorg Med Chem Lett","2013","2012/12/04","","","10.1016/j.bmcl.2012.10.100"
"22981641","In vitro and in vivo pharmacological characterization of the main metabolites of nalfurafine hydrochloride","Nakao K, Togashi Y, Honda T, Momen S, Umeuchi H, Sakakibara S, Tanaka T, Okano K, Mochizuki H.","Eur J Pharmacol. 2012 Nov 15;695(1-3):57-61. doi: 10.1016/j.ejphar.2012.08.017. Epub 2012 Sep 4.","Nakao K","Eur J Pharmacol","2012","2012/09/18","","","10.1016/j.ejphar.2012.08.017"
"22868684","Efficacy and safety of a novel ĸ-agonist for managing intractable pruritus in dialysis patients","Kumagai H, Ebata T, Takamori K, Miyasato K, Muramatsu T, Nakamoto H, Kurihara M, Yanagita T, Suzuki H.","Am J Nephrol. 2012;36(2):175-83. doi: 10.1159/000341268. Epub 2012 Aug 3.","Kumagai H","Am J Nephrol","2012","2012/08/08","","","10.1159/000341268"
"22863695","Essential structure of opioid κ receptor agonist nalfurafine for binding to κ receptor 1: synthesis of decahydroisoquinoline derivatives and their pharmacologies","Nagase H, Imaide S, Yamada T, Hirayama S, Nemoto T, Yamaotsu N, Hirono S, Fujii H.","Chem Pharm Bull (Tokyo). 2012;60(8):945-8. doi: 10.1248/cpb.c12-00336.","Nagase H","Chem Pharm Bull (Tokyo)","2012","2012/08/07","","","10.1248/cpb.c12-00336"
"22742909","Essential structure of opioid κ receptor agonist nalfurafine for binding to the κ receptor 2: synthesis of decahydro(iminoethano)phenanthrene derivatives and their pharmacologies","Nagase H, Imaide S, Hirayama S, Nemoto T, Fujii H.","Bioorg Med Chem Lett. 2012 Aug 1;22(15):5071-4. doi: 10.1016/j.bmcl.2012.05.122. Epub 2012 Jun 7.","Nagase H","Bioorg Med Chem Lett","2012","2012/06/30","","","10.1016/j.bmcl.2012.05.122"
"22663138","Nalfurafine hydrochloride for the treatment of pruritus","Inui S.","Expert Opin Pharmacother. 2012 Jul;13(10):1507-13. doi: 10.1517/14656566.2012.693164. Epub 2012 Jun 5.","Inui S","Expert Opin Pharmacother","2012","2012/06/06","","","10.1517/14656566.2012.693164"
"22581509","Identification of human cytochrome P450 enzymes involved in the metabolism of a novel к-opioid receptor agonist, nalfurafine hydrochloride","Ando A, Oshida K, Fukuyama S, Watanabe A, Hashimoto H, Miyamoto Y.","Biopharm Drug Dispos. 2012 Jul;33(5):257-64. doi: 10.1002/bdd.1793. Epub 2012 May 29.","Ando A","Biopharm Drug Dispos","2012","2012/05/15","","","10.1002/bdd.1793"
"22504709","Systemic kappa opioid receptor agonists in the treatment of chronic pruritus: a literature review","Phan NQ, Lotts T, Antal A, Bernhard JD, Ständer S.","Acta Derm Venereol. 2012 Sep;92(5):555-60. doi: 10.2340/00015555-1353.","Phan NQ","Acta Derm Venereol","2012","2012/04/17","","","10.2340/00015555-1353"
"22445285","Design and synthesis of novel opioid ligands with an azabicyclo[2.2.2]octane skeleton and their pharmacologies","Watanabe Y, Kitazawa S, Fujii H, Nemoto T, Hirayama S, Nagase H.","Bioorg Med Chem Lett. 2012 Apr 15;22(8):2689-92. doi: 10.1016/j.bmcl.2012.03.001. Epub 2012 Mar 8.","Watanabe Y","Bioorg Med Chem Lett","2012","2012/03/27","","","10.1016/j.bmcl.2012.03.001"
"22142516","Effect of nalfurafine hydrochloride on pruritus and anxiety level in hemodialysis patients","Inui S, Shirakawa Y, Itami S.","J Dermatol. 2012 Oct;39(10):886-7. doi: 10.1111/j.1346-8138.2011.01442.x. Epub 2011 Dec 5.","Inui S","J Dermatol","2012","2011/12/07","","","10.1111/j.1346-8138.2011.01442.x"
"21630515","Opioids in preclinical and clinical trials","Nagase H, Fujii H.","Top Curr Chem. 2011;299:29-62. doi: 10.1007/128_2010_74.","Nagase H","Top Curr Chem","2011","2011/06/02","","","10.1007/128_2010_74"
"21226314","[Pharmacological effects of nalfurafine hydrochloride, a kappa-opioid receptor agonist]","Nakao K, Hasebe K, Yoshikawa S, Ikeda K, Hirakata M, Miyamoto Y, Mochizuki H.","Nihon Shinkei Seishin Yakurigaku Zasshi. 2010 Nov;30(5-6):185-91.","Nakao K","Nihon Shinkei Seishin Yakurigaku Zasshi","2010","2011/01/14","","",""
"21126550","Investigation of gastrin-releasing peptide as a mediator for 5'-guanidinonaltrindole-induced compulsive scratching in mice","Inan S, Dun NJ, Cowan A.","Peptides. 2011 Feb;32(2):286-92. doi: 10.1016/j.peptides.2010.11.022. Epub 2010 Nov 30.","Inan S","Peptides","2011","2010/12/04","PMC3995915","NIHMS261001","10.1016/j.peptides.2010.11.022"
"20467170","[Pharmacological and clinical profiles of nalfurafine hydrochloride (Remitch) capsules 2.5 microg) , a new therapeutic agent for the treatment of uremic pruritus in hemodialysis patients]","Nakao K, Ando A, Hirakata M, Ando N, Takeshita K, Miyamoto Y, Mochizuki H.","Nihon Yakurigaku Zasshi. 2010 May;135(5):205-14. doi: 10.1254/fpj.135.205.","Nakao K","Nihon Yakurigaku Zasshi","2010","2010/05/15","","","10.1254/fpj.135.205"
"20140281","Molecule of the Month. Nalfurafine hydrochloride","","Drug News Perspect. 2009 Dec;22(10):619. doi: 10.1358/dnp.2009.22.10.1443396.","","Drug News Perspect","2009","2010/02/09","","","10.1358/dnp.2009.22.10.1443396"
"19962305","Drug design and synthesis of a novel kappa opioid receptor agonist with an oxabicyclo[2.2.2]octane skeleton and its pharmacology","Nagase H, Watanabe A, Nemoto T, Yamaotsu N, Hayashida K, Nakajima M, Hasebe K, Nakao K, Mochizuki H, Hirono S, Fujii H.","Bioorg Med Chem Lett. 2010 Jan 1;20(1):121-4. doi: 10.1016/j.bmcl.2009.11.027. Epub 2009 Nov 13.","Nagase H","Bioorg Med Chem Lett","2010","2009/12/08","","","10.1016/j.bmcl.2009.11.027"
"19926718","Effect of a novel kappa-receptor agonist, nalfurafine hydrochloride, on severe itch in 337 haemodialysis patients: a Phase III, randomized, double-blind, placebo-controlled study","Kumagai H, Ebata T, Takamori K, Muramatsu T, Nakamoto H, Suzuki H.","Nephrol Dial Transplant. 2010 Apr;25(4):1251-7. doi: 10.1093/ndt/gfp588. Epub 2009 Nov 19.","Kumagai H","Nephrol Dial Transplant","2010","2009/11/21","","","10.1093/ndt/gfp588"
"19802804","[Uremic pruritus: an unresolved challenge]","Aucella F, Gesuete A.","G Ital Nefrol. 2009 Sep-Oct;26(5):585-99.","Aucella F","G Ital Nefrol","2009","2009/10/06","","",""
"19686730","TRK-820, a selective kappa opioid receptor agonist, could effectively ameliorate L-DOPA-induced dyskinesia symptoms in a rat model of Parkinson's disease","Ikeda K, Yoshikawa S, Kurokawa T, Yuzawa N, Nakao K, Mochizuki H.","Eur J Pharmacol. 2009 Oct 12;620(1-3):42-8. doi: 10.1016/j.ejphar.2009.08.013. Epub 2009 Aug 15.","Ikeda K","Eur J Pharmacol","2009","2009/08/19","","","10.1016/j.ejphar.2009.08.013"
"19584962","Nalfurafine hydrochloride: a new drug for the treatment of uremic pruritus in hemodialysis patients","Nakao K, Mochizuki H.","Drugs Today (Barc). 2009 May;45(5):323-9. doi: 10.1358/dot.2009.45.5.1362067.","Nakao K","Drugs Today (Barc)","2009","2009/07/09","","","10.1358/dot.2009.45.5.1362067"
"19524022","Nalfurafine prevents 5'-guanidinonaltrindole- and compound 48/80-induced spinal c-fos expression and attenuates 5'-guanidinonaltrindole-elicited scratching behavior in mice","Inan S, Dun NJ, Cowan A.","Neuroscience. 2009 Sep 29;163(1):23-33. doi: 10.1016/j.neuroscience.2009.06.016. Epub 2009 Jun 10.","Inan S","Neuroscience","2009","2009/06/16","PMC2735087","NIHMS130049","10.1016/j.neuroscience.2009.06.016"
"19444730","The kappa-opiate receptor impacts the pathophysiology and behavior of substance use","Mysels D, Sullivan MA.","Am J Addict. 2009 Jul-Aug;18(4):272-6. doi: 10.1080/10550490902925862.","Mysels D","Am J Addict","2009","2009/05/16","PMC5846103","NIHMS947320","10.1080/10550490902925862"
"19374836","Effects of TRK-820, a selective kappa opioid receptor agonist, on rat schizophrenia models","Yoshikawa S, Hareyama N, Ikeda K, Kurokawa T, Nakajima M, Nakao K, Mochizuki H, Ichinose H.","Eur J Pharmacol. 2009 Mar 15;606(1-3):102-8. doi: 10.1016/j.ejphar.2009.01.043. Epub 2009 Feb 5.","Yoshikawa S","Eur J Pharmacol","2009","2009/04/21","","","10.1016/j.ejphar.2009.01.043"
"19349178","Synthesis of a new opioid ligand having the oxabicyclo[3.2.1]octane skeleton using a new rearrangement reaction","Watanabe A, Fujii H, Nakajima M, Hasebe K, Mochizuki H, Nagase H.","Bioorg Med Chem Lett. 2009 May 1;19(9):2416-9. doi: 10.1016/j.bmcl.2009.03.068. Epub 2009 Mar 21.","Watanabe A","Bioorg Med Chem Lett","2009","2009/04/08","","","10.1016/j.bmcl.2009.03.068"
"18925386","Comparison of the diuretic effects of chemically diverse kappa opioid agonists in rats: nalfurafine, U50,488H, and salvinorin A","Inan S, Lee DY, Liu-Chen LY, Cowan A.","Naunyn Schmiedebergs Arch Pharmacol. 2009 Mar;379(3):263-70. doi: 10.1007/s00210-008-0358-8. Epub 2008 Oct 17.","Inan S","Naunyn Schmiedebergs Arch Pharmacol","2009","2008/10/18","","","10.1007/s00210-008-0358-8"
"18842704","Effects of atypical kappa-opioid receptor agonists on intrathecal morphine-induced itch and analgesia in primates","Ko MC, Husbands SM.","J Pharmacol Exp Ther. 2009 Jan;328(1):193-200. doi: 10.1124/jpet.108.143925. Epub 2008 Oct 8.","Ko MC","J Pharmacol Exp Ther","2009","2008/10/10","PMC2719014","","10.1124/jpet.108.143925"
"18829333","Design, synthesis, and structure-activity relationship of novel opioid kappa-agonists","Kawai K, Hayakawa J, Miyamoto T, Imamura Y, Yamane S, Wakita H, Fujii H, Kawamura K, Matsuura H, Izumimoto N, Kobayashi R, Endo T, Nagase H.","Bioorg Med Chem. 2008 Oct 15;16(20):9188-201. doi: 10.1016/j.bmc.2008.09.011. Epub 2008 Sep 9.","Kawai K","Bioorg Med Chem","2008","2008/10/03","","","10.1016/j.bmc.2008.09.011"
"18516986","[Effect of TRK-820, a selective kappa opioid receptor agonist, on scratching behavior in an animal model of atopic dermatitis]","Nakao K, Ikeda K, Kurokawa T, Togashi Y, Umeuchi H, Honda T, Okano K, Mochizuki H.","Nihon Shinkei Seishin Yakurigaku Zasshi. 2008 Apr;28(2):75-83.","Nakao K","Nihon Shinkei Seishin Yakurigaku Zasshi","2008","2008/06/04","","",""
"17150231","Nalfurafine, the kappa opioid agonist, inhibits icilin-induced wet-dog shakes in rats and antagonizes glutamate release in the dorsal striatum","Werkheiser JL, Rawls SM, Cowan A.","Neuropharmacology. 2007 Mar;52(3):925-30. doi: 10.1016/j.neuropharm.2006.10.010. Epub 2006 Dec 5.","Werkheiser JL","Neuropharmacology","2007","2006/12/08","PMC1890045","NIHMS19019","10.1016/j.neuropharm.2006.10.010"
"17026987","Specific down-regulation of spinal mu-opioid receptor and reduced analgesic effects of morphine in mice with postherpetic pain","Takasaki I, Nojima H, Shiraki K, Kuraishi Y.","Eur J Pharmacol. 2006 Nov 21;550(1-3):62-7. doi: 10.1016/j.ejphar.2006.08.041. Epub 2006 Sep 6.","Takasaki I","Eur J Pharmacol","2006","2006/10/10","","","10.1016/j.ejphar.2006.08.041"
"16945367","Mu and kappa opioid receptor agonists antagonize icilin-induced wet-dog shaking in rats","Werkheiser JL, Rawls SM, Cowan A.","Eur J Pharmacol. 2006 Oct 10;547(1-3):101-5. doi: 10.1016/j.ejphar.2006.07.026. Epub 2006 Jul 25.","Werkheiser JL","Eur J Pharmacol","2006","2006/09/02","","","10.1016/j.ejphar.2006.07.026"
"16932462","Efficacy and safety of a new kappa-opioid receptor agonist for the treatment of uremic pruritus","Delmez JA.","Nat Clin Pract Nephrol. 2006 Jul;2(7):358-9. doi: 10.1038/ncpneph0202.","Delmez JA","Nat Clin Pract Nephrol","2006","2006/08/26","","","10.1038/ncpneph0202"
"16919318","Nalfurafine, a kappa opioid receptor agonist, inhibits scratching behavior secondary to cholestasis induced by chronic ethynylestradiol injections in rats","Inan S, Cowan A.","Pharmacol Biochem Behav. 2006 Sep;85(1):39-43. doi: 10.1016/j.pbb.2006.07.004. Epub 2006 Aug 17.","Inan S","Pharmacol Biochem Behav","2006","2006/08/22","","","10.1016/j.pbb.2006.07.004"
"16474203","Generalization of NMDA-receptor antagonists to the discriminative stimulus effects of kappa-opioid receptor agonists U-50,488H, but not TRK-820 in rats","Mori T, Nomura M, Yoshizawa K, Nagase H, Sawaguchi T, Narita M, Suzuki T.","J Pharmacol Sci. 2006 Feb;100(2):157-61. doi: 10.1254/jphs.scj05006x. Epub 2006 Feb 11.","Mori T","J Pharmacol Sci","2006","2006/02/14","","","10.1254/jphs.scj05006x"
"16055114","Spontaneous scratching behavior in MRL/lpr mice, a possible model for pruritus in autoimmune diseases, and antipruritic activity of a novel kappa-opioid receptor agonist nalfurafine hydrochloride","Umeuchi H, Kawashima Y, Aoki CA, Kurokawa T, Nakao K, Itoh M, Kikuchi K, Kato T, Okano K, Gershwin ME, Miyakawa H.","Eur J Pharmacol. 2005 Aug 22;518(2-3):133-9. doi: 10.1016/j.ejphar.2005.06.019.","Umeuchi H","Eur J Pharmacol","2005","2005/08/02","","","10.1016/j.ejphar.2005.06.019"
"15542743","Possible pharmacotherapy of the opioid kappa receptor agonist for drug dependence","Hasebe K, Kawai K, Suzuki T, Kawamura K, Tanaka T, Narita M, Nagase H, Suzuki T.","Ann N Y Acad Sci. 2004 Oct;1025:404-13. doi: 10.1196/annals.1316.050.","Hasebe K","Ann N Y Acad Sci","2004","2004/11/16","","","10.1196/annals.1316.050"
"15454345","Inhibitory effects of TRK-820 on systemic skin scratching induced by morphine in rhesus monkeys","Wakasa Y, Fujiwara A, Umeuchi H, Endoh T, Okano K, Tanaka T, Nagase H.","Life Sci. 2004 Oct 29;75(24):2947-57. doi: 10.1016/j.lfs.2004.05.033.","Wakasa Y","Life Sci","2004","2004/09/30","","","10.1016/j.lfs.2004.05.033"
"15383632","Comparison of pharmacological activities of three distinct kappa ligands (Salvinorin A, TRK-820 and 3FLB) on kappa opioid receptors in vitro and their antipruritic and antinociceptive activities in vivo","Wang Y, Tang K, Inan S, Siebert D, Holzgrabe U, Lee DY, Huang P, Li JG, Cowan A, Liu-Chen LY.","J Pharmacol Exp Ther. 2005 Jan;312(1):220-30. doi: 10.1124/jpet.104.073668. Epub 2004 Sep 21.","Wang Y","J Pharmacol Exp Ther","2005","2004/09/24","","","10.1124/jpet.104.073668"
"15350822","Differential properties between TRK-820 and U-50,488H on the discriminative stimulus effects in rats","Mori T, Nomura M, Yoshizawa K, Nagase H, Narita M, Suzuki T.","Life Sci. 2004 Oct 1;75(20):2473-82. doi: 10.1016/j.lfs.2004.05.017.","Mori T","Life Sci","2004","2004/09/08","","","10.1016/j.lfs.2004.05.017"
"15187386","Syntheses of potential metabolites of a potent kappa-opioid receptor agonist, TRK-820","Kawamura K, Horikiri H, Hayakawa J, Seki C, Yoshizawa K, Umeuchi H, Nagase H.","Chem Pharm Bull (Tokyo). 2004 Jun;52(6):670-4. doi: 10.1248/cpb.52.670.","Kawamura K","Chem Pharm Bull (Tokyo)","2004","2004/06/10","","","10.1248/cpb.52.670"
"15187385","Syntheses of 10-oxo, 10 alpha-hydroxy, and 10 beta-hydroxy derivatives of a potent kappa-opioid receptor agonist, TRK-820","Horikiri H, Hirano N, Tanaka Y, Oishi J, Hatakeyama H, Kawamura K, Nagase H.","Chem Pharm Bull (Tokyo). 2004 Jun;52(6):664-9. doi: 10.1248/cpb.52.664.","Horikiri H","Chem Pharm Bull (Tokyo)","2004","2004/06/10","","","10.1248/cpb.52.664"
"14746884","Region-dependent G-protein activation by kappa-opioid receptor agonists in the mouse brain","Mizoguchi H, Leitermann RJ, Narita M, Nagase H, Suzuki T, Tseng LF.","Neurosci Lett. 2004 Feb 12;356(2):145-7. doi: 10.1016/j.neulet.2003.09.034.","Mizoguchi H","Neurosci Lett","2004","2004/01/30","","","10.1016/j.neulet.2003.09.034"
"14711930","Suppression of acute herpetic pain-related responses by the kappa-opioid receptor agonist (-)-17-cyclopropylmethyl-3,14beta-dihydroxy-4,5alpha-epoxy-beta-[n-methyl-3-trans-3-(3-furyl) acrylamido] morphinan hydrochloride (TRK-820) in mice","Takasaki I, Suzuki T, Sasaki A, Nakao K, Hirakata M, Okano K, Tanaka T, Nagase H, Shiraki K, Nojima H, Kuraishi Y.","J Pharmacol Exp Ther. 2004 Apr;309(1):36-41. doi: 10.1124/jpet.103.059816. Epub 2004 Jan 7.","Takasaki I","J Pharmacol Exp Ther","2004","2004/01/09","","","10.1124/jpet.103.059816"
