PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"19279232","Voltage-gated sodium channel modulation by sigma-receptors in cardiac myocytes and heterologous systems","Johannessen M, Ramachandran S, Riemer L, Ramos-Serrano A, Ruoho AE, Jackson MB.","Am J Physiol Cell Physiol. 2009 May;296(5):C1049-57. doi: 10.1152/ajpcell.00431.2008. Epub 2009 Mar 11.","Johannessen M","Am J Physiol Cell Physiol","2009","2009/03/13","PMC2681379","","10.1152/ajpcell.00431.2008"
"19052726","Sigma1 receptor antagonists determine the behavioral pattern of the methamphetamine-induced stereotypy in mice","Kitanaka J, Kitanaka N, Tatsuta T, Hall FS, Uhl GR, Tanaka K, Nishiyama N, Morita Y, Takemura M.","Psychopharmacology (Berl). 2009 May;203(4):781-92. doi: 10.1007/s00213-008-1425-z. Epub 2008 Dec 4.","Kitanaka J","Psychopharmacology (Berl)","2009","2008/12/05","PMC3157915","NIHMS316281","10.1007/s00213-008-1425-z"
"18641291","Sigma-1 receptor regulation of voltage-gated calcium channels involves a direct interaction","Tchedre KT, Huang RQ, Dibas A, Krishnamoorthy RR, Dillon GH, Yorio T.","Invest Ophthalmol Vis Sci. 2008 Nov;49(11):4993-5002. doi: 10.1167/iovs.08-1867. Epub 2008 Jul 18.","Tchedre KT","Invest Ophthalmol Vis Sci","2008","2008/07/22","","","10.1167/iovs.08-1867"
"18324758","Combination of virtual screening and high throughput gene profiling for identification of novel liver X receptor modulators","Cheng JF, Zapf J, Takedomi K, Fukushima C, Ogiku T, Zhang SH, Yang G, Sakurai N, Barbosa M, Jack R, Xu K.","J Med Chem. 2008 Apr 10;51(7):2057-61. doi: 10.1021/jm7011326. Epub 2008 Mar 7.","Cheng JF","J Med Chem","2008","2008/03/08","","","10.1021/jm7011326"
"18296662","sigma-1 receptors protect RGC-5 cells from apoptosis by regulating intracellular calcium, Bax levels, and caspase-3 activation","Tchedre KT, Yorio T.","Invest Ophthalmol Vis Sci. 2008 Jun;49(6):2577-88. doi: 10.1167/iovs.07-1101. Epub 2008 Feb 22.","Tchedre KT","Invest Ophthalmol Vis Sci","2008","2008/02/26","","","10.1167/iovs.07-1101"
"18056441","Sigma-1 receptors bind cholesterol and remodel lipid rafts in breast cancer cell lines","Palmer CP, Mahen R, Schnell E, Djamgoz MB, Aydar E.","Cancer Res. 2007 Dec 1;67(23):11166-75. doi: 10.1158/0008-5472.CAN-07-1771.","Palmer CP","Cancer Res","2007","2007/12/07","","","10.1158/0008-5472.CAN-07-1771"
"17631922","Inhibition of hyperpolarization-activated cation currents by phencyclidine and some sigma ligands in rat hippocampal CA1 pyramidal neurons in vitro","Tanabe M.","Neuropharmacology. 2007 Sep;53(3):406-14. doi: 10.1016/j.neuropharm.2007.05.025. Epub 2007 Jun 7.","Tanabe M","Neuropharmacology","2007","2007/07/17","","","10.1016/j.neuropharm.2007.05.025"
"17460149","sigma(2)-receptor ligand-mediated inhibition of inwardly rectifying K(+) channels in the heart","Monassier L, Manoury B, Bellocq C, Weissenburger J, Greney H, Zimmermann D, Ehrhardt JD, Jaillon P, Baró I, Bousquet P.","J Pharmacol Exp Ther. 2007 Jul;322(1):341-50. doi: 10.1124/jpet.107.122044. Epub 2007 Apr 25.","Monassier L","J Pharmacol Exp Ther","2007","2007/04/27","","","10.1124/jpet.107.122044"
"17349995","Involvement of the sigma1 receptor in inhibiting activity of fluvoxamine on marble-burying behavior: comparison with paroxetine","Egashira N, Harada S, Okuno R, Matsushita M, Nishimura R, Mishima K, Iwasaki K, Orito K, Fujiwara M.","Eur J Pharmacol. 2007 Jun 1;563(1-3):149-54. doi: 10.1016/j.ejphar.2007.02.019. Epub 2007 Feb 17.","Egashira N","Eur J Pharmacol","2007","2007/03/14","","","10.1016/j.ejphar.2007.02.019"
"17200725","Effects of (+)SKF 10047, a sigma-1 selective agonist, on isolation-induced aggression in male mice","Beltran D, Cavas M, Navarro JF.","Methods Find Exp Clin Pharmacol. 2006 Nov;28(9):601-4. doi: 10.1358/mf.2006.28.9.1037497.","Beltran D","Methods Find Exp Clin Pharmacol","2006","2007/01/04","","","10.1358/mf.2006.28.9.1037497"
"15635598","Age-related expression of sigma1 receptors and antidepressant efficacy of a selective agonist in the senescence-accelerated (SAM) mouse","Phan VL, Miyamoto Y, Nabeshima T, Maurice T.","J Neurosci Res. 2005 Feb 15;79(4):561-72. doi: 10.1002/jnr.20390.","Phan VL","J Neurosci Res","2005","2005/01/07","","","10.1002/jnr.20390"
"15635593","Phenytoin differentially modulates the affinity of agonist and antagonist ligands for sigma 1 receptors of guinea pig brain","Cobos EJ, Baeyens JM, Del Pozo E.","Synapse. 2005 Mar 1;55(3):192-5. doi: 10.1002/syn.20103.","Cobos EJ","Synapse","2005","2005/01/07","","","10.1002/syn.20103"
"15240177","Characterization of the non-competitive antagonist binding site of the NMDA receptor in dark Agouti rats","Sun W, Wessinger WD.","Life Sci. 2004 Aug 6;75(12):1405-15. doi: 10.1016/j.lfs.2003.11.035.","Sun W","Life Sci","2004","2004/07/09","","","10.1016/j.lfs.2003.11.035"
"15131985","[Stimulation of the delta 1-receptors help to decrease reperfusion induced myocardial stunning]","Maslov LN, Lishmanov IuB.","Izv Akad Nauk Ser Biol. 2004 Mar-Apr;(2):209-16.","Maslov LN","Izv Akad Nauk Ser Biol","2004","2004/05/11","","",""
"15090047","Involvement of the sigma 1 receptor in the modulation of dopaminergic transmission by amantadine","Peeters M, Romieu P, Maurice T, Su TP, Maloteaux JM, Hermans E.","Eur J Neurosci. 2004 Apr;19(8):2212-20. doi: 10.1111/j.0953-816X.2004.03297.x.","Peeters M","Eur J Neurosci","2004","2004/04/20","","","10.1111/j.0953-816X.2004.03297.x"
"15081388","Dimemorfan enhances acetylcholine release from rat hippocampal slices","Wang HH, Chou YC, Liao JF, Chen CF.","Brain Res. 2004 May 15;1008(1):113-5. doi: 10.1016/j.brainres.2004.02.014.","Wang HH","Brain Res","2004","2004/04/15","","","10.1016/j.brainres.2004.02.014"
"14997012","Characterization of phenothiazine-induced apoptosis in neuroblastoma and glioma cell lines: clinical relevance and possible application for brain-derived tumors","Gil-Ad I, Shtaif B, Levkovitz Y, Dayag M, Zeldich E, Weizman A.","J Mol Neurosci. 2004;22(3):189-98. doi: 10.1385/JMN:22:3:189.","Gil-Ad I","J Mol Neurosci","2004","2004/03/05","","","10.1385/JMN:22:3:189"
"14975704","Enhanced antidepressant efficacy of sigma1 receptor agonists in rats after chronic intracerebroventricular infusion of beta-amyloid-(1-40) protein","Urani A, Romieu P, Roman FJ, Yamada K, Noda Y, Kamei H, Manh Tran H, Nagai T, Nabeshima T, Maurice T.","Eur J Pharmacol. 2004 Feb 20;486(2):151-61. doi: 10.1016/j.ejphar.2003.12.018.","Urani A","Eur J Pharmacol","2004","2004/02/21","","","10.1016/j.ejphar.2003.12.018"
"14691051","Antitussive activity of sigma-1 receptor agonists in the guinea-pig","Brown C, Fezoui M, Selig WM, Schwartz CE, Ellis JL.","Br J Pharmacol. 2004 Jan;141(2):233-40. doi: 10.1038/sj.bjp.0705605. Epub 2003 Dec 22.","Brown C","Br J Pharmacol","2004","2003/12/24","PMC1574192","","10.1038/sj.bjp.0705605"
"14622179","Generation and phenotypic analysis of sigma receptor type I (sigma 1) knockout mice","Langa F, Codony X, Tovar V, Lavado A, Giménez E, Cozar P, Cantero M, Dordal A, Hernández E, Pérez R, Monroy X, Zamanillo D, Guitart X, Montoliu L.","Eur J Neurosci. 2003 Oct;18(8):2188-96. doi: 10.1046/j.1460-9568.2003.02950.x.","Langa F","Eur J Neurosci","2003","2003/11/19","","","10.1046/j.1460-9568.2003.02950.x"
"14460736","Phenazocine (Prinadol) in the treatment of psychotic patients","KURLAND AA, GRUENWALD F.","Dis Nerv Syst. 1962 May;23:284-91.","KURLAND AA","Dis Nerv Syst","1962","1962/05/01","","",""
"14434818","The use of phenazocine (prinadol) in surgical patients","PREVOZNIK SJ, ECKENHOFF JE.","Surg Gynecol Obstet. 1960 Jun;110:669-72.","PREVOZNIK SJ","Surg Gynecol Obstet","1960","1960/06/01","","",""
"14347206","[STUDY OF THE PHENAZOCINE-PROMETHAZINE ASSOCIATION IN OBSTETRICAL ANALGESIA]","FERRON M.","Union Med Can. 1965 Aug;94:992-6.","FERRON M","Union Med Can","1965","1965/08/01","","",""
"14334285","ENZYMATIC FORMATION OF O-METHYLATED DIHYDROXY DERIVATIVES FROM PHENOLIC AMINES AND INDOLES","AXELROD J, INSCOE JK, DALY J.","J Pharmacol Exp Ther. 1965 Jul;149:16-22.","AXELROD J","J Pharmacol Exp Ther","1965","1965/07/01","","",""
"14247460","A COMPARISON OF MORPHINE AND PHENAZOCINE IN POSTOPERATIVE PAIN","SWERDLOW M, STARMER G, DAW RH.","Br J Anaesth. 1964 Dec;36:782-6. doi: 10.1093/bja/36.12.782.","SWERDLOW M","Br J Anaesth","1964","1964/12/01","","","10.1093/bja/36.12.782"
"14194766","A RAPID SCREENING TEST FOR POTENTIAL ADDICTION LIABILITY OF NEW ANALGESIC AGENTS","SHEMANO I, WENDEL H.","Toxicol Appl Pharmacol. 1964 May;6:334-9. doi: 10.1016/0041-008x(64)90075-4.","SHEMANO I","Toxicol Appl Pharmacol","1964","1964/05/01","","","10.1016/0041-008x(64)90075-4"
"14193666","CATARACT EXTRACTION UNDER COMBINED LOCAL AND GENERAL ANALGESIA USING PHENAZOCINE","CASHELL GT, THOMAS KB.","Br J Ophthalmol. 1964 Mar;48(3):139-42. doi: 10.1136/bjo.48.3.139.","CASHELL GT","Br J Ophthalmol","1964","1964/03/01","PMC505925","","10.1136/bjo.48.3.139"
"14173586","TRANSFORMATION OF CODEINE TO AN ANALOG OF THE POTENT ANALGESIC PHENAZOCINE","SARGENT LJ, AGER JH.","J Med Chem. 1963 Sep;6:569-72. doi: 10.1021/jm00341a024.","SARGENT LJ","J Med Chem","1963","1963/09/01","","","10.1021/jm00341a024"
"14165239","THE CLINICAL EVALUATION OF MORPHINE AND ITS SUBSTITUTES AS ANALGESICS","LASAGNA L.","Pharmacol Rev. 1964 Mar;16:47-83.","LASAGNA L","Pharmacol Rev","1964","1964/03/01","","",""
"14163985","SOME NARCOTIC ANTAGONISTS IN THE BENZOMORPHAN SERIES","HARRIS LS, PIERSON AK.","J Pharmacol Exp Ther. 1964 Feb;143:141-8.","HARRIS LS","J Pharmacol Exp Ther","1964","1964/02/01","","",""
"14130285","ANALGESICS FOR THE RELIEF OF PAIN. I. NARCOTIC ANALGESICS","WANG RI.","Wis Med J. 1964 Mar;63:164-5.","WANG RI","Wis Med J","1964","1964/03/01","","",""
"14130015","EVALUATION OF PHENAZOCINE WITH MEPERIDINE AS AN ANALGESIC AGENT DURING LABOR, BY THE DOUBLE BLIND METHOD","OLSON RO, RIVA HL.","Am J Obstet Gynecol. 1964 Mar 1;88:601-5. doi: 10.1016/0002-9378(64)90887-7.","OLSON RO","Am J Obstet Gynecol","1964","1964/03/01","","","10.1016/0002-9378(64)90887-7"
"14108005","MASSIVE HEPATIC NECROSIS ASSOCIATED WITH HALOTHANE ANESTHESIA","CHADWICK DA, JENNINGS RC.","Lancet. 1964 Apr 11;1(7337):793-5. doi: 10.1016/s0140-6736(64)92982-4.","CHADWICK DA","Lancet","1964","1964/04/11","","","10.1016/s0140-6736(64)92982-4"
"14084418","HEAVY SEDATION AND LOCAL ANAESTHESIA FOR MAJOR EYE SURGERY","INGRAM HV, DAVISON MH.","Proc R Soc Med. 1963 Nov;56(11):987-90.","INGRAM HV","Proc R Soc Med","1963","1963/11/01","PMC1897681","",""
"14009205","Evaluation of phenazocine in postoperative patients","YORK JE, CAMPBELL SM, GORDON RA.","Can Anaesth Soc J. 1962 Mar;9:121-4. doi: 10.1007/BF03021253.","YORK JE","Can Anaesth Soc J","1962","1962/03/01","","","10.1007/BF03021253"
"13996168","Clinical pharmacology of the narcotic analgesics","VANDAM LD.","Clin Pharmacol Ther. 1962 Nov-Dec;3:827-38. doi: 10.1002/cpt196236827.","VANDAM LD","Clin Pharmacol Ther","1962","1962/11/01","","","10.1002/cpt196236827"
"13979697","A study of postoperative pain","SWERDLOW M, MURRAY A, DAW RH.","Acta Anaesthesiol Scand. 1963;7:1-19. doi: 10.1111/j.1399-6576.1963.tb00201.x.","SWERDLOW M","Acta Anaesthesiol Scand","1963","1963/01/01","","","10.1111/j.1399-6576.1963.tb00201.x"
"13957937","Phenazocine with nitrous oxide anaesthesia","JOLLY C.","Br J Anaesth. 1962 Aug;34:571-5. doi: 10.1093/bja/34.8.571.","JOLLY C","Br J Anaesth","1962","1962/08/01","","","10.1093/bja/34.8.571"
"13920819","Phenazocine (""Narphen"") used as an adjunct to anaesthesia","THOMAS KB.","Br J Anaesth. 1962 May;34:336-9. doi: 10.1093/bja/34.5.336.","THOMAS KB","Br J Anaesth","1962","1962/05/01","","","10.1093/bja/34.5.336"
"13914412","The use of phenazocine (Prinadol) as an adjunct in paediatric anaesthesia","SMITH RM, STETSON JB.","Can Anaesth Soc J. 1961 Nov;8:575-80. doi: 10.1007/BF03021391.","SMITH RM","Can Anaesth Soc J","1961","1961/11/01","","","10.1007/BF03021391"
"13875730","Antidiuretic effect of subnarcotic doses of phenazocine","CALESNICK B, MILLIGAN D.","Anesthesiology. 1962 Jan-Feb;23:81-5. doi: 10.1097/00000542-196201000-00013.","CALESNICK B","Anesthesiology","1962","1962/01/01","","","10.1097/00000542-196201000-00013"
"13873660","Phenazocine analgesia","BROWN IM, KHAN IH, RIDDICK E.","Practitioner. 1962 Mar;188:365-7.","BROWN IM","Practitioner","1962","1962/03/01","","",""
"13851740","Comparison of effects of phenazocine and meperidine on respiration","GREISHEIMER EM, KRUMPERMAN LW, RUSY BF, ELLIS DW.","Anesthesiology. 1960 Jul-Aug;21:370-3. doi: 10.1097/00000542-196007000-00006.","GREISHEIMER EM","Anesthesiology","1960","1960/07/01","","","10.1097/00000542-196007000-00006"
"13815492","A controlled clinical evaluation of two new analgesics, phenazocine and phenampromid","DEKORNFELD TJ, LASAGNA L.","Anesthesiology. 1960 Mar-Apr;21:159-62. doi: 10.1097/00000542-196003000-00005.","DEKORNFELD TJ","Anesthesiology","1960","1960/03/01","","","10.1097/00000542-196003000-00005"
"13810504","Identification of phenazocine, a potent new analgesic","CLARKE EG.","Nature. 1959 Aug 8;184(Suppl 7):451. doi: 10.1038/184451a0.","CLARKE EG","Nature","1959","1959/08/08","","","10.1038/184451a0"
"13787464","Phenazocine, a new synthetic narcotic for pediatric premedication","YOUNG JA, BROWN RB, SMITH RM Jr.","Anesth Analg. 1961 Mar-Apr;40:213-9.","YOUNG JA","Anesth Analg","1961","1961/03/01","","",""
"13775704","Analgesic and other neuropharmacologic effects of phenazocine (NIH 7519, prinadol) compared with morphine","TEDESCHI DH, TEDESCHI RE, FELLOWS EJ.","J Pharmacol Exp Ther. 1960 Dec;130:431-5.","TEDESCHI DH","J Pharmacol Exp Ther","1960","1960/12/01","","",""
"13759937","Comparative studies of phenazocine and dextromoramide, synthetic narcotics","LEAR E, SUNTAY R, PALLIN IM.","N Y State J Med. 1961 Jan 1;61:83-9.","LEAR E","N Y State J Med","1961","1961/01/01","","",""
"13759382","Phenazocine hydrobromide: pharmaceutical aspects of a new benzomorphan analgesic related to morphine","LATSHAW WE, MACDONNELL DR.","J Pharm Sci. 1961 Sep;50:792-7. doi: 10.1002/jps.2600500921.","LATSHAW WE","J Pharm Sci","1961","1961/09/01","","","10.1002/jps.2600500921"
"13745295","Report on the use of a new agent, phenazocine, in obstetric analgesia","SADOVE MS, BALAOT RC, BRANION JM Jr, KOBAK AJ.","Obstet Gynecol. 1960 Oct;16:448-53.","SADOVE MS","Obstet Gynecol","1960","1960/10/01","","",""
"13745294","Clinical appraisal of phenazocine: a new analgesic as an anesthetic adjunct","SADOVE MS, BALAGOT RC.","Anesth Analg. 1961 Sep-Oct;40:540-50.","SADOVE MS","Anesth Analg","1961","1961/09/01","","",""
"13732599","Studies of analgesic drugs. VI. Comparative respiratory depressant activity of phenazocine and morphine","PAPADOPOULOS CN, KEATS AS.","Clin Pharmacol Ther. 1961 Jan-Feb;2:8-12. doi: 10.1002/cpt1961218.","PAPADOPOULOS CN","Clin Pharmacol Ther","1961","1961/01/01","","","10.1002/cpt1961218"
"13708455","Cardiovascular effects of phenazocine and meperidine under stress","GREISHEIMER EM, RUSY BF, ELLIS DW, KRUMPERMAN LW.","Anesth Analg. 1961 Sep-Oct;40:528-36.","GREISHEIMER EM","Anesth Analg","1961","1961/09/01","","",""
"13695454","Clinical comparison of phenazocine and meperidine in obstetric analgesia","CORBIT JD Jr, FIRST SE.","Obstet Gynecol. 1961 Oct;18:488-91.","CORBIT JD Jr","Obstet Gynecol","1961","1961/10/01","","",""
"13691128","Modification of analgetic tolerance to phenazocine (prinadol) by phenothiazines in the rat","CARTER CB, DAVID NA.","Toxicol Appl Pharmacol. 1960 Sep;2:564-73. doi: 10.1016/0041-008x(60)90023-5.","CARTER CB","Toxicol Appl Pharmacol","1960","1960/09/01","","","10.1016/0041-008x(60)90023-5"
"13686183","The use of phenazocine in cerebral angiographic study","BALAGOT RC, SADOVE MS, SUGAR O.","J Int Coll Surg. 1961 Mar;35:330-4.","BALAGOT RC","J Int Coll Surg","1961","1961/03/01","","",""
"13650222","Phenazocine, a new benzomorphan narcotic analgesic","ECKENHOFF JE.","Anesthesiology. 1959 May-Jun;20(3):355-8. doi: 10.1097/00000542-195905000-00016.","ECKENHOFF JE","Anesthesiology","1959","1959/05/01","","","10.1097/00000542-195905000-00016"
"12642396","Anti-amnesic effect of dimemorfan in mice","Wang HH, Chien JW, Chou YC, Liao JF, Chen CF.","Br J Pharmacol. 2003 Mar;138(5):941-9. doi: 10.1038/sj.bjp.0705117.","Wang HH","Br J Pharmacol","2003","2003/03/19","PMC1573728","","10.1038/sj.bjp.0705117"
"12513698","Activity of opioid ligands in cells expressing cloned mu opioid receptors","Gharagozlou P, Demirci H, David Clark J, Lameh J.","BMC Pharmacol. 2003 Jan 4;3:1. doi: 10.1186/1471-2210-3-1. Epub 2003 Jan 4.","Gharagozlou P","BMC Pharmacol","2003","2003/01/07","PMC140036","","10.1186/1471-2210-3-1"
"12445574","Antagonism of NMDA receptors by sigma receptor ligands attenuates chemical ischemia-induced neuronal death in vitro","Kume T, Nishikawa H, Taguchi R, Hashino A, Katsuki H, Kaneko S, Minami M, Satoh M, Akaike A.","Eur J Pharmacol. 2002 Nov 29;455(2-3):91-100. doi: 10.1016/s0014-2999(02)02582-7.","Kume T","Eur J Pharmacol","2002","2002/11/26","","","10.1016/s0014-2999(02)02582-7"
"12151023","Effects of sigma(1) receptor ligand MS-377 on D(2) antagonists-induced behaviors","Karasawa J, Takahashi S, Takagi K, Horikomi K.","Pharmacol Biochem Behav. 2002 Oct;73(3):505-10. doi: 10.1016/s0091-3057(02)00817-1.","Karasawa J","Pharmacol Biochem Behav","2002","2002/08/02","","","10.1016/s0091-3057(02)00817-1"
"12028363","Strain differences in sigma(1) receptor-mediated behaviours are related to neurosteroid levels","Phan VL, Urani A, Romieu P, Maurice T.","Eur J Neurosci. 2002 May;15(9):1523-34. doi: 10.1046/j.1460-9568.2002.01989.x.","Phan VL","Eur J Neurosci","2002","2002/05/25","","","10.1046/j.1460-9568.2002.01989.x"
