PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22372147","[Effects of Na-FA on gastrointestinal movement and gastric ulcer in mice]","Li YM, Li BC, Li P, Liu JZ, Cui JL, Mei ZQ.","Zhong Yao Cai. 2011 Oct;34(10):1565-9.","Li YM","Zhong Yao Cai","2011","2012/03/01","","",""
"21505362","Prebiotics and oxidative stress in constipated rats","Li Y, Zong Y, Qi J, Liu K.","J Pediatr Gastroenterol Nutr. 2011 Oct;53(4):447-52. doi: 10.1097/MPG.0b013e31821eed83.","Li Y","J Pediatr Gastroenterol Nutr","2011","2011/04/21","","","10.1097/MPG.0b013e31821eed83"
"21467017","Antimicrobial and antimotility agent use in persons with shiga toxin-producing Escherichia coli O157 infection in FoodNet Sites","Nelson JM, Griffin PM, Jones TF, Smith KE, Scallan E.","Clin Infect Dis. 2011 May;52(9):1130-2. doi: 10.1093/cid/cir087.","Nelson JM","Clin Infect Dis","2011","2011/04/07","","","10.1093/cid/cir087"
"20395092","MRI findings in 6 cases of children by inadvertent ingestion of diphenoxylate-atropine","Xiao L, Lin X, Cao J, Wang X, Wu L.","Eur J Radiol. 2011 Sep;79(3):432-6. doi: 10.1016/j.ejrad.2010.03.021. Epub 2010 Apr 14.","Xiao L","Eur J Radiol","2011","2010/04/17","","","10.1016/j.ejrad.2010.03.021"
"19695314","Antidiarrhoeal activity of carbazole alkaloids from Murraya koenigii Spreng (Rutaceae) seeds","Mandal S, Nayak A, Kar M, Banerjee SK, Das A, Upadhyay SN, Singh RK, Banerji A, Banerji J.","Fitoterapia. 2010 Jan;81(1):72-4. doi: 10.1016/j.fitote.2009.08.016. Epub 2009 Aug 18.","Mandal S","Fitoterapia","2010","2009/08/22","","","10.1016/j.fitote.2009.08.016"
"19545964","Re: ""Are one or two dangerous? Diphenoxylate-atropine exposure in toddlers""","Farmer BM, Prosser JM, Hoffman RS.","J Emerg Med. 2010 Apr;38(3):384. doi: 10.1016/j.jemermed.2008.01.034. Epub 2009 Jul 9.","Farmer BM","J Emerg Med","2010","2009/06/24","","","10.1016/j.jemermed.2008.01.034"
"19037613","Pretreatment with diphenoxylate hydrochloride/atropine sulfate (Lomotil) does not decrease physiologic bowel FDG activity on PET/CT scans of the abdomen and pelvis","Murphy R, Doerger KM, Nathan MA, Lowe VJ.","Mol Imaging Biol. 2009 Mar-Apr;11(2):114-7. doi: 10.1007/s11307-008-0178-8. Epub 2008 Nov 27.","Murphy R","Mol Imaging Biol","2009","2008/11/28","","","10.1007/s11307-008-0178-8"
"18537033","[Topic: Treating travelers' diarrhea. When should medication be given?]","Sökeland J.","Urologe A. 2008 Jun;47(6):757-8. doi: 10.1007/s00120-008-1633-5.","Sökeland J","Urologe A","2008","2008/06/10","","","10.1007/s00120-008-1633-5"
"18097699","[Treating travelers' diarrhea. When should medication be given?]","Birkenfeld G.","Internist (Berl). 2007 Dec;48(12):1358-64. doi: 10.1007/s00108-007-1985-8.","Birkenfeld G","Internist (Berl)","2007","2007/12/22","","","10.1007/s00108-007-1985-8"
"17976801","Are one or two dangerous? Diphenoxylate-atropine exposure in toddlers","Thomas TJ, Pauze D, Love JN.","J Emerg Med. 2008 Jan;34(1):71-5. doi: 10.1016/j.jemermed.2007.03.051. Epub 2007 Aug 29.","Thomas TJ","J Emerg Med","2008","2007/11/03","","","10.1016/j.jemermed.2007.03.051"
"17667743","Diphenoxylate hydrochloride dependency","Firoozabadi A, Mowla A, Farashbandi H, Gorman JM.","J Psychiatr Pract. 2007 Jul;13(4):278-80. doi: 10.1097/01.pra.0000281491.65311.c3.","Firoozabadi A","J Psychiatr Pract","2007","2007/08/02","","","10.1097/01.pra.0000281491.65311.c3"
"16483040","Lomotil dependence: a note of caution","Rao R, Agrawal A, Pal HR, Mohan I.","Natl Med J India. 2005 Nov-Dec;18(6):330-1.","Rao R","Natl Med J India","2005","2006/02/18","","",""
"16340032","Acute anticholinergic poisoning in children","Lee AC, So KT.","Hong Kong Med J. 2005 Dec;11(6):520-3.","Lee AC","Hong Kong Med J","2005","2005/12/13","","",""
"15842587","Comparison between prospective and retrospective evaluation of Crohn's disease activity index","Frenz MB, Dunckley P, Camporota L, Jewell DP, Travis SP.","Am J Gastroenterol. 2005 May;100(5):1117-20. doi: 10.1111/j.1572-0241.2005.30487.x.","Frenz MB","Am J Gastroenterol","2005","2005/04/22","","","10.1111/j.1572-0241.2005.30487.x"
"15482681","[Treatment of 64 cases with compound diphenoxylate poisoning with naloxone]","Sun AL, Wang YL.","Zhonghua Er Ke Za Zhi. 2004 Sep;42(9):716-7.","Sun AL","Zhonghua Er Ke Za Zhi","2004","2004/10/16","","",""
"15474780","Deadly pediatric poisons: nine common agents that kill at low doses","Michael JB, Sztajnkrycer MD.","Emerg Med Clin North Am. 2004 Nov;22(4):1019-50. doi: 10.1016/j.emc.2004.05.004.","Michael JB","Emerg Med Clin North Am","2004","2004/10/12","","","10.1016/j.emc.2004.05.004"
"15445553","[Diphenoxylate treatment results in 264 cases of diarrhea]","VAN DERSTAPPEN G, VANDENBROUCKE G.","Med Lav. 1961 Jun 2;56:962-4.","VAN DERSTAPPEN G","Med Lav","1961","1961/06/02","","",""
"15115927","The clinical and pathologic significance of microscopic colitis","Proctor DD.","J Clin Gastroenterol. 2004 May-Jun;38(5 Suppl 1):S31. doi: 10.1097/01.mcg.0000127687.94090.04.","Proctor DD","J Clin Gastroenterol","2004","2004/04/30","","","10.1097/01.mcg.0000127687.94090.04"
"14702928","Management of acute cancer treatment-induced diarrhea","Stern J, Ippoliti C.","Semin Oncol Nurs. 2003 Nov;19(4 Suppl 3):11-6. doi: 10.1053/j.soncn.2003.09.009.","Stern J","Semin Oncol Nurs","2003","2004/01/02","","","10.1053/j.soncn.2003.09.009"
"14613723","Potential roles of P-gp and calcium channels in loperamide and diphenoxylate transport","Crowe A, Wong P.","Toxicol Appl Pharmacol. 2003 Nov 15;193(1):127-37. doi: 10.1016/s0041-008x(03)00372-7.","Crowe A","Toxicol Appl Pharmacol","2003","2003/11/14","","","10.1016/s0041-008x(03)00372-7"
"14265004","A CLINICAL STUDY OF DIPHENOXYLATE IN THE TREATMENT OF DIARRHEA","LICHSTEIN J.","Curr Ther Res Clin Exp. 1965 Mar;7:176-83.","LICHSTEIN J","Curr Ther Res Clin Exp","1965","1965/03/01","","",""
"14127518","ENDORADIOSONDE STUDY OF PROPULSION AND PRESSURE ACTIVITY INDUCED BY TEST MEALS, PROSTIGMINE, AND DIPHENOXYLATE IN THE SMALL INTESTINE","BARANY F, JACOBSON B.","Gut. 1964 Feb;5(1):90-5. doi: 10.1136/gut.5.1.90.","BARANY F","Gut","1964","1964/02/01","PMC1552209","","10.1136/gut.5.1.90"
"14067972","EVALUATION OF AN ANTIDIARRHEAL AGENT. DIPHENOXYLATE HYDROCHLORIDE","AIDEM HP, BAKER LD.","JAMA. 1964 Jan 4;187:52. doi: 10.1001/jama.1964.03060140058015.","AIDEM HP","JAMA","1964","1964/01/04","","","10.1001/jama.1964.03060140058015"
"14036264","Relief of diarrhea with diphenoxylate hydrochloride (lomotil)","HOCH CW.","J Med Assoc Ga. 1961 Oct;50:485-8.","HOCH CW","J Med Assoc Ga","1961","1961/10/01","","",""
"14007523","Symptomatic treatment of diarrhea with diphenoxylate","WINKELSTEIN A.","Am J Gastroenterol. 1961 Dec;36:692-7.","WINKELSTEIN A","Am J Gastroenterol","1961","1961/12/01","","",""
"13877519","Long-term clinical studies with a new constipating drug, diphenoxylate hydrochloride","CAYER D, SOHMER MF.","N C Med J. 1961 Dec;22:600-4.","CAYER D","N C Med J","1961","1961/12/01","","",""
"13865179","Method for evaluating diphenoxylate hydrochloride. Comparison of its antidiarrheal effect with that of camphorated tincture of opium","BAROWSKY H, SCHWARTZ SA.","JAMA. 1962 Jun 23;180:1058-61. doi: 10.1001/jama.1962.03050250064019a.","BAROWSKY H","JAMA","1962","1962/06/23","","","10.1001/jama.1962.03050250064019a"
"13822894","[Lyspafen compositum]","FINK R, ROTH A.","Praxis. 1959 Oct 1;48:904-7.","FINK R","Praxis","1959","1959/10/01","","",""
"13769695","The effect of diphenoxylate hydrochloride on diarrhea","MERLO M, BROWN CH.","Am J Gastroenterol. 1960 Dec;34:625-30.","MERLO M","Am J Gastroenterol","1960","1960/12/01","","",""
"13760576","[Lyspafen in obstetrics]","LEINZINGER E, RAINER A.","Med Welt. 1960 Oct 8;41:2174-5.","LEINZINGER E","Med Welt","1960","1960/10/08","","",""
"13751670","Treatment of diarrhea in irritable colon, including preliminary observations with a new antidiarrheal agent, diphenoxylate hydrocloride (Lomotil)","KASICH AM.","Am J Gastroenterol. 1961 Jan;35:46-9.","KASICH AM","Am J Gastroenterol","1961","1961/01/01","","",""
"13751669","Treatment of diarrhea in irritable colon, including preliminary observations with a new antidiarrheal agent, diphenoxylate hydrochloride (Lomotil)","KASICH AM.","Am J Gastroenterol. 1961 Jan;35:46-9.","KASICH AM","Am J Gastroenterol","1961","1961/01/01","","",""
"13697502","[Clinical experience with the new spasmolytic Lyspafen compositum]","ETTEN H.","Munch Med Wochenschr. 1961 Mar 24;103:622-3.","ETTEN H","Munch Med Wochenschr","1961","1961/03/24","","",""
"12776089","Small amounts of some drugs can be toxic to young children: one pill or one swallow can require aggressive treatment","Muller AA.","J Emerg Nurs. 2003 Jun;29(3):290-3. doi: 10.1067/men.2003.82.","Muller AA","J Emerg Nurs","2003","2003/05/31","","","10.1067/men.2003.82"
"12520963","[Development of a peristaltic inhibition model in mice]","Cui S, Li Y, Li Y, Han C.","Wei Sheng Yan Jiu. 2000 Nov;29(6):385-6.","Cui S","Wei Sheng Yan Jiu","2000","2003/01/11","","",""
"9232350","Characterization of the maitotoxin-induced calcium influx pathway from human skin fibroblasts","Gutierrez D, Díaz de León L, Vaca L.","Cell Calcium. 1997 Jul;22(1):31-8. doi: 10.1016/s0143-4160(97)90087-7.","Gutierrez D","Cell Calcium","1997","1997/07/01","","","10.1016/s0143-4160(97)90087-7"
"8946706","Determination of diphenoxylate hydrochloride and atropine sulfate in combination drug formulations by liquid chromatography","Lehr GJ.","J AOAC Int. 1996 Nov-Dec;79(6):1288-93.","Lehr GJ","J AOAC Int","1996","1996/11/01","","",""
"8583364","The peristaltic reflex in the rat ileum: evidence for functional mu- and delta-opiate receptors","Coupar IM.","J Pharm Pharmacol. 1995 Aug;47(8):643-6. doi: 10.1111/j.2042-7158.1995.tb05851.x.","Coupar IM","J Pharm Pharmacol","1995","1995/08/01","","","10.1111/j.2042-7158.1995.tb05851.x"
"8386327","Difenoxin and loperamide: studies on possible mechanisms of intestinal antisecretory action","De Luca A, Coupar IM.","Naunyn Schmiedebergs Arch Pharmacol. 1993 Feb;347(2):231-7. doi: 10.1007/BF00169273.","De Luca A","Naunyn Schmiedebergs Arch Pharmacol","1993","1993/02/01","","","10.1007/BF00169273"
"8247936","Small doses, big problems: a selected review of highly toxic common medications","Liebelt EL, Shannon MW.","Pediatr Emerg Care. 1993 Oct;9(5):292-7.","Liebelt EL","Pediatr Emerg Care","1993","1993/10/01","","",""
"8223053","Attempts to aid the adaptation of pelvic pouch before temporary ileostomy closure","Kuster GG, Andree G.","Dis Colon Rectum. 1993 Nov;36(11):1022-5. doi: 10.1007/BF02047293.","Kuster GG","Dis Colon Rectum","1993","1993/11/01","","","10.1007/BF02047293"
"7991967","Pathophysiology and management of fecal incontinence","Wald A.","Rev Gastroenterol Mex. 1994 Apr-Jun;59(2):139-46.","Wald A","Rev Gastroenterol Mex","1994","1994/04/01","","",""
"7908978","Do antidiarrhoeal opiates accumulate in the rat intestinal lumen?","De Luca A, Murray G, Coupar IM.","J Pharm Pharmacol. 1993 Dec;45(12):1082-4. doi: 10.1111/j.2042-7158.1993.tb07185.x.","De Luca A","J Pharm Pharmacol","1993","1993/12/01","","","10.1111/j.2042-7158.1993.tb07185.x"
"7848592","Octreotide therapy of large-volume refractory AIDS-associated diarrhea: a randomized controlled trial","Garcia Compean D, Ramos Jimenez J, Guzman de la Garza F, Saenz C, Maldonado H, Barragan RF, Michel H.","AIDS. 1994 Nov;8(11):1563-7. doi: 10.1097/00002030-199411000-00007.","Garcia Compean D","AIDS","1994","1994/11/01","","","10.1097/00002030-199411000-00007"
"7602045","Occasional fecal incontinence among community-dwelling older adults","Kasahara M, Faacks N, Shelton D.","J Am Geriatr Soc. 1995 Jul;43(7):834-5. doi: 10.1111/j.1532-5415.1995.tb07064.x.","Kasahara M","J Am Geriatr Soc","1995","1995/07/01","","","10.1111/j.1532-5415.1995.tb07064.x"
"7549862","Poisoning by antidiarrhoeals","Kulkarni ML, Anees ur Rahman M.","Natl Med J India. 1995 Sep-Oct;8(5):244.","Kulkarni ML","Natl Med J India","1995","1995/09/01","","",""
"7469473","Hyperglycaemia in Lomotil poisoning","Modi N.","Arch Dis Child. 1981 Feb;56(2):157. doi: 10.1136/adc.56.2.157-a.","Modi N","Arch Dis Child","1981","1981/02/01","PMC1627112","","10.1136/adc.56.2.157-a"
"7436512","Lomotil in diarrhoeal illnesses","Waterston AJ.","Arch Dis Child. 1980 Jul;55(7):577-8. doi: 10.1136/adc.55.7.577-b.","Waterston AJ","Arch Dis Child","1980","1980/07/01","PMC1626793","","10.1136/adc.55.7.577-b"
"7436058","Acute urticaria associated with shigellosis: a case report","Pollowitz JA.","Ann Allergy. 1980 Nov;45(5):302-3.","Pollowitz JA","Ann Allergy","1980","1980/11/01","","",""
"7355016","Delayed cardiopulmonary arrest after Lomotil ingestion","Cutler EA, Barrett GA, Craven PW, Cramblett HG.","Pediatrics. 1980 Jan;65(1):157-8.","Cutler EA","Pediatrics","1980","1980/01/01","","",""
"7354554","Antiperistaltic agents contraindicated in pseudomembranous colitis","Ahmad S.","JAMA. 1980 Mar 14;243(10):1036.","Ahmad S","JAMA","1980","1980/03/14","","",""
"7351282","Acute effect of diphenoxylate with atropine (Lomotil) in patients with chronic diarrhea and fecal incontinence","Harford WV, Krejs GJ, Santa Ana CA, Fordtran JS.","Gastroenterology. 1980 Mar;78(3):440-3.","Harford WV","Gastroenterology","1980","1980/03/01","","",""
"7328463","Gut propulsion in mice infected with Trichinella spiralis","Sukhdeo MV, Croll NA.","J Parasitol. 1981 Dec;67(6):906-10.","Sukhdeo MV","J Parasitol","1981","1981/12/01","","",""
"7281077","The role of Reasec in the treatment of diarrhoeas of neurotic origin","Perényi G.","Ther Hung. 1980;28(1):36-9.","Perényi G","Ther Hung","1980","1980/01/01","","",""
"7257141","Lomotil in cats","Bogan JA, Lauder I.","Vet Rec. 1981 Jun 13;108(24):523. doi: 10.1136/vr.108.24.523-b.","Bogan JA","Vet Rec","1981","1981/06/13","","","10.1136/vr.108.24.523-b"
"7228485","The location of parasites within their hosts: factors affecting longitudinal distribution of Trichinella spiralis in the small intestine of mice","Sukhdeo MV, Croll NA.","Int J Parasitol. 1981 Apr;11(2):163-8. doi: 10.1016/0020-7519(81)90080-1.","Sukhdeo MV","Int J Parasitol","1981","1981/04/01","","","10.1016/0020-7519(81)90080-1"
"7228230","Loperamide versus diphenoxylate in diarrhea of infants and children","Prakash P, Saxena S, Sareen DK.","Indian J Pediatr. 1980 Jul-Aug;47(387):303-6. doi: 10.1007/BF02831323.","Prakash P","Indian J Pediatr","1980","1980/07/01","","","10.1007/BF02831323"
"7213227","New antidiarrhoeal agent. Lyspafen tablets","","Aust Fam Physician. 1980 Dec;9(12):874-5.","","Aust Fam Physician","1980","1980/12/01","","",""
"7188146","Clinical observations with Reasec in the treatment of elderly patients","Zdichynec B.","Ther Hung. 1981;29(4):191-2.","Zdichynec B","Ther Hung","1981","1981/01/01","","",""
"7132625","A case of fatal Lomotil overdosage","Al Ragheb SA, Dajani BM, Salhab AA, Amr SS, Shaker KS.","Med Sci Law. 1982 Jul;22(3):210-4. doi: 10.1177/002580248202200310.","Al Ragheb SA","Med Sci Law","1982","1982/07/01","","","10.1177/002580248202200310"
"7117732","[Effects of several antidiarrheal agents on colon motility]","Ramírez-Degollado J, Barinagarrementería R, Aillaud L, Landa L.","Gac Med Mex. 1982 May;118(5):187-8.","Ramírez-Degollado J","Gac Med Mex","1982","1982/05/01","","",""
"7099449","[Evaluation of the effectiveness of loperamide in the treatment of acute diarrheas]","Saba P, Salvadorini F, Galeone F, Livi-Bacci R.","Minerva Dietol Gastroenterol. 1982 Apr-Jun;28(2):153-8.","Saba P","Minerva Dietol Gastroenterol","1982","1982/04/01","","",""
"7098493","A semichronic diarrheal model","Mir GN, Alioto RL.","J Pharmacol Methods. 1982 Mar;7(2):115-20. doi: 10.1016/0160-5402(82)90023-7.","Mir GN","J Pharmacol Methods","1982","1982/03/01","","","10.1016/0160-5402(82)90023-7"
"7043127","Pseudomembranous colitis: pathogenesis and therapy","Tedesco FJ.","Med Clin North Am. 1982 May;66(3):655-64. doi: 10.1016/s0025-7125(16)31413-4.","Tedesco FJ","Med Clin North Am","1982","1982/05/01","","","10.1016/s0025-7125(16)31413-4"
"7017369","[Clinical evaluation of the anti-diarrheal activity of C-C2484 (Difenoxin) in pediatrics, in a controlled of patients]","Borzani M, Giovane AM.","Minerva Pediatr. 1980 Dec 31;32(24):1399-404.","Borzani M","Minerva Pediatr","1980","1980/12/31","","",""
"7002706","Double-blind cross-over study comparing loperamide, codeine and diphenoxylate in the treatment of chronic diarrhea","Palmer KR, Corbett CL, Holdsworth CD.","Gastroenterology. 1980 Dec;79(6):1272-5.","Palmer KR","Gastroenterology","1980","1980/12/01","","",""
"6989434","Loperamide, diphenoxylate, and codeine phosphate in chronic diarrhoea","Shee CD, Pounder RE.","Br Med J. 1980 Feb 23;280(6213):524. doi: 10.1136/bmj.280.6213.524.","Shee CD","Br Med J","1980","1980/02/23","PMC1601396","","10.1136/bmj.280.6213.524"
"6987740","Prolonged intermittent diarrhea after Shiga dysentery: postdysenteric syndrome","Rice PA, Baine WB.","South Med J. 1980 Mar;73(3):381-3. doi: 10.1097/00007611-198003000-00034.","Rice PA","South Med J","1980","1980/03/01","","","10.1097/00007611-198003000-00034"
"6953319","Toxic encounters of the dangerous kind: diphenoxylate (lomotil)","Mack RB.","N C Med J. 1981 Dec;42(12):858.","Mack RB","N C Med J","1981","1981/12/01","","",""
"6896552","Radioimmunoassay of N-substituted phenylpiperidine carboxylic acid esters and dealkylated metabolites","Freeman DS, Gjika HB.","Methods Enzymol. 1982;84:516-25. doi: 10.1016/0076-6879(82)84038-x.","Freeman DS","Methods Enzymol","1982","1982/01/01","","","10.1016/0076-6879(82)84038-x"
"6866142","[Warning against the use of diphenoxylate (Reasec) by children with diarrhea]","van den Boezem BE.","Ned Tijdschr Geneeskd. 1983 May 21;127(21):911-2.","van den Boezem BE","Ned Tijdschr Geneeskd","1983","1983/05/21","","",""
"6855717","[Diphenoxylate and atropine poisoning. 4 clinical cases]","Tarateta A, Galletti A.","Minerva Pediatr. 1983 Feb 28;35(4):177-80.","Tarateta A","Minerva Pediatr","1983","1983/02/28","","",""
"6794896","Effect of chemical and pharmacological agents on the secretory activity induced by Escherichia coli heat-stable enterotoxin","Knoop FC, Abbey DM.","Can J Microbiol. 1981 Aug;27(8):754-8. doi: 10.1139/m81-117.","Knoop FC","Can J Microbiol","1981","1981/08/01","","","10.1139/m81-117"
"6755999","Diarrhoea following jejuno-ileostomy for morbid obesity. A randomised trial of loperamide and diphenoxylate","Wille-Jørgensen P, Gudmand-Høyer E, Skovbjerg H, Andersen B.","Acta Chir Scand. 1982;148(2):157-8.","Wille-Jørgensen P","Acta Chir Scand","1982","1982/01/01","","",""
"6753707","A comparative study of loperamide and diphenoxylate in the treatment of chronic diarrhoea caused by intestinal resection","Bergman L, Djärv L.","Ann Clin Res. 1981 Dec;13(6):402-5.","Bergman L","Ann Clin Res","1981","1981/12/01","","",""
"6688306","Use of an elemental diet as a nutritionally complete ""medical colostomy""","Robertson HD.","South Med J. 1983 Aug;76(8):1005-7. doi: 10.1097/00007611-198308000-00017.","Robertson HD","South Med J","1983","1983/08/01","","","10.1097/00007611-198308000-00017"
"6675727","[Clinical effectiveness of difenoxine in patients with acute and chronic diarrhea]","Innocenti P, Rossi L, Bombardieri G.","Boll Chim Farm. 1983 Dec;122(12):64S-68S.","Innocenti P","Boll Chim Farm","1983","1983/12/01","","",""
"6640222","Short-course diphenoxylate hydrochloride for treatment of methadone withdrawal symptoms","Ives TJ, Stults CC.","Br J Psychiatry. 1983 Nov;143:513-4. doi: 10.1192/bjp.143.5.513.","Ives TJ","Br J Psychiatry","1983","1983/11/01","","","10.1192/bjp.143.5.513"
"6545193","Practical therapeutics: approach to the therapy of diarrhoeal diseases","Obel AO.","East Afr Med J. 1984 Jun;61(6):493-8.","Obel AO","East Afr Med J","1984","1984/06/01","","",""
"6519787","Use of diphenoxylate (Lomotil) in children","Sehgal H.","Indian Pediatr. 1984 Jul;21(7):582-3.","Sehgal H","Indian Pediatr","1984","1984/07/01","","",""
"6397106","[Travellers' diarrhea. Current data on the role of enterotoxigenic Escherichia coli]","Charmot G.","Ann Gastroenterol Hepatol (Paris). 1984 Oct-Nov;20(5):289-94.","Charmot G","Ann Gastroenterol Hepatol (Paris)","1984","1984/10/01","","",""
"6384632","[Problems with ileostomies (review of the literature)]","Nikitin AM, Bondarev IuA.","Khirurgiia (Mosk). 1984 Aug;(8):140-4.","Nikitin AM","Khirurgiia (Mosk)","1984","1984/08/01","","",""
"6307123","Pharmacology of antidiarrheal drugs","Awouters F, Niemegeers CJ, Janssen PA.","Annu Rev Pharmacol Toxicol. 1983;23:279-301. doi: 10.1146/annurev.pa.23.040183.001431.","Awouters F","Annu Rev Pharmacol Toxicol","1983","1983/01/01","","","10.1146/annurev.pa.23.040183.001431"
"6121732","Prophylaxis against prostaglandin-induced gastrointestinal side effects","Fahmy K.","Int J Gynaecol Obstet. 1981 Dec;19(6):487-9. doi: 10.1016/0020-7292(81)90009-6.","Fahmy K","Int J Gynaecol Obstet","1981","1981/12/01","","","10.1016/0020-7292(81)90009-6"
"6121713","Relationship between anti-diarrheal activity and binding to calmodulin","Zavecz JH, Jackson TE, Limp GL, Yellin TO.","Eur J Pharmacol. 1982 Mar 12;78(3):375-7. doi: 10.1016/0014-2999(82)90042-5.","Zavecz JH","Eur J Pharmacol","1982","1982/03/12","","","10.1016/0014-2999(82)90042-5"
"6116947","No more lomotil for infants","Freese B, Medawar C, Herxheimer A.","Lancet. 1981 Oct 10;2(8250):816-7. doi: 10.1016/s0140-6736(81)90238-5.","Freese B","Lancet","1981","1981/10/10","","","10.1016/s0140-6736(81)90238-5"
"4471211","Typhoid-a fresh look at the clinical picture and treatment","Strauss CA.","Proc Mine Med Off Assoc. 1974 May-Dec;54(419):1-9.","Strauss CA","Proc Mine Med Off Assoc","1974","1974/05/01","","",""
"4461814","Lomotil--a dangerous drug","Marsh AR, Lammiman D.","J R Nav Med Serv. 1974 Winter;60(3):149-50.","Marsh AR","J R Nav Med Serv","1974","1974/01/01","","",""
"4091896","Doctors' drug abuse reduced during contingency-contracting treatment","Crowley TJ.","Alcohol Drug Res. 1985-1986;6(4):299-307.","Crowley TJ","Alcohol Drug Res","1985","1985/01/01","","",""
"4074618","Evaluation of gastrointestinal motility using the hydrogen breath test","Van Wyk M, Sommers DK, Steyn AG.","Br J Clin Pharmacol. 1985 Nov;20(5):479-81. doi: 10.1111/j.1365-2125.1985.tb05101.x.","Van Wyk M","Br J Clin Pharmacol","1985","1985/11/01","PMC1400726","","10.1111/j.1365-2125.1985.tb05101.x"
"3991445","Lomotil-diphenoxylate hydrochloride","Hull PJ.","Practitioner. 1985 Apr;229(1402):302.","Hull PJ","Practitioner","1985","1985/04/01","","",""
"3989964","Fatalities associated with Campylobacter jejuni infections","Smith GS, Blaser MJ.","JAMA. 1985 May 17;253(19):2873-5.","Smith GS","JAMA","1985","1985/05/17","","",""
