PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"11197071","Transdermal delivery of the potent analgesic dihydroetorphine: kinetic analysis of skin permeation and analgesic effect in the hairless rat","Ohmori S, Hayashi T, Kawase M, Saito S, Sugibayashi K, Morimoto Y.","J Pharm Pharmacol. 2000 Dec;52(12):1437-49. doi: 10.1211/0022357001777649.","Ohmori S","J Pharm Pharmacol","2000","2001/02/24","","","10.1211/0022357001777649"
"11160640","Pharmacokinetic and pharmacodynamic evaluations of a potent analgesic, dihydroetorphine, in hairless rat","Ohmori S, Hayashi T, Kawase M, Saito S, Morimoto Y.","J Pharmacol Exp Ther. 2001 Feb;296(2):528-36.","Ohmori S","J Pharmacol Exp Ther","2001","2001/02/13","","",""
"10821412","Quantitative determination of dihydroetorphine in rat plasma and brain by liquid chromatography-tandem mass spectrometry","Ohmori S, Hayashi T, Kawase M, Saito S, Morimoto Y.","J Chromatogr B Biomed Sci Appl. 2000 Apr 14;740(2):253-63. doi: 10.1016/s0378-4347(00)00129-8.","Ohmori S","J Chromatogr B Biomed Sci Appl","2000","2000/05/23","","","10.1016/s0378-4347(00)00129-8"
"10678140","Effects of low-pH treatment on cAMP second messenger system regulated by different opioid agonists","Liu JG, Gong ZH, Qin BY.","Zhongguo Yao Li Xue Bao. 1999 Jun;20(6):500-4.","Liu JG","Zhongguo Yao Li Xue Bao","1999","2000/05/08","","",""
"10678096","Effects of opioid receptor agonists on cAMP second messenger system","Liu JG, Gong ZH, Qin BY.","Zhongguo Yao Li Xue Bao. 1999 May;20(5):452-6.","Liu JG","Zhongguo Yao Li Xue Bao","1999","2000/05/20","","",""
"10633157","Dihydroetorphine: physical dependence and stereotypy after continuous infusion in the rat","Aceto MD, Scates SM, Harris LS, Ji Z.","Eur J Pharmacol. 2000 Jan 3;387(1):31-7. doi: 10.1016/s0014-2999(99)00758-x.","Aceto MD","Eur J Pharmacol","2000","2000/01/14","","","10.1016/s0014-2999(99)00758-x"
"10493109","Differential binding properties of oripavines at cloned mu- and delta-opioid receptors","Lee KO, Akil H, Woods JH, Traynor JR.","Eur J Pharmacol. 1999 Aug 13;378(3):323-30. doi: 10.1016/s0014-2999(99)00460-4.","Lee KO","Eur J Pharmacol","1999","1999/09/24","","","10.1016/s0014-2999(99)00460-4"
"10452130","Dihydroetorphine-induced place preference was mediated by dopamine D1 receptors in rats","Liu ZH, Zhang KG.","Zhongguo Yao Li Xue Bao. 1999 Apr;20(4):381-4.","Liu ZH","Zhongguo Yao Li Xue Bao","1999","1999/08/19","","",""
"10375792","Immunosuppressive effects of intravenous self administration of dihydroetorphine on lymphocyte functions in rats","Wu WR, Zheng JW, Li FY, Li Y.","Zhongguo Yao Li Xue Bao. 1998 Jul;19(4):387-90.","Wu WR","Zhongguo Yao Li Xue Bao","1998","1999/06/22","","",""
"10375770","[Decrease of cAMP and increase of amino acids contents in mouse brain after dihydroetorphine tolerance]","Chen MH, Li QS, Shen Y, Ma HJ, Zuo XJ.","Zhongguo Yao Li Xue Bao. 1998 Jan;19(1):91-3.","Chen MH","Zhongguo Yao Li Xue Bao","1998","1999/06/22","","",""
"10082208","Immunosuppressive effects of dihydroetorphine, a potent narcotic analgesic, in dihydroetorphine-dependent mice","Wu WR, Zheng JW, Li N, Bai HQ, Zhang KR, Li Y.","Eur J Pharmacol. 1999 Feb 5;366(2-3):261-9. doi: 10.1016/s0014-2999(98)00915-7.","Wu WR","Eur J Pharmacol","1999","1999/03/19","","","10.1016/s0014-2999(98)00915-7"
"9863246","[Studies on transdermal delivery system of dihydroetorphine hydrochloride]","Chen XP, Guo QD, Shi TS.","Yao Xue Xue Bao. 1996;31(10):770-4.","Chen XP","Yao Xue Xue Bao","1996","1996/01/01","","",""
"9812759","[Binding of [3H] dihydroetorphine to opioid receptors in rat brain membrane]","Wang DX, Qin BY.","Zhongguo Yao Li Xue Bao. 1996 May;17(3):281-3.","Wang DX","Zhongguo Yao Li Xue Bao","1996","1996/05/01","","",""
"9812660","[Colonic dialysis therapy of Chinese herbal medicine in abstinance of heroin addicts--report of 75 cases]","Sha LJ, Zhang ZX, Cheng LX.","Zhongguo Zhong Xi Yi Jie He Za Zhi. 1997 Feb;17(2):76-8.","Sha LJ","Zhongguo Zhong Xi Yi Jie He Za Zhi","1997","1997/02/01","","",""
"9788770","Anti-allodynic actions of intravenous opioids in the nerve injured rat: potential utility of heroin and dihydroetorphine against neuropathic pain","Martin TJ, Hairston CT, Lutz PO, Harris LS, Porreca F.","Eur J Pharmacol. 1998 Sep 11;357(1):25-32. doi: 10.1016/s0014-2999(98)00531-7.","Martin TJ","Eur J Pharmacol","1998","1998/10/27","","","10.1016/s0014-2999(98)00531-7"
"9760488","Psychic dependent potential of dihydroetorphine","Zheng J, Wang W, Chen J, Xie L, Wang G, Ha Y, Wang G, Ren Y, Zhang K, Cai Z.","J Toxicol Sci. 1998 Jul;23 Suppl 2:292.","Zheng J","J Toxicol Sci","1998","1998/10/07","","",""
"9721043","Involvement of mu-opioid receptors and alpha-adrenoceptors in the immunomodulatory effects of dihydroetorphine","Wu WR, Zheng JW, Li FY, Li Y, Zhang KR, Bai HQ.","Eur J Pharmacol. 1998 Jul 17;353(1):79-85. doi: 10.1016/s0014-2999(98)00369-0.","Wu WR","Eur J Pharmacol","1998","1998/08/28","","","10.1016/s0014-2999(98)00369-0"
"9655634","Differential neurotoxicity of etorphine-like opiates: lack of correlation with their ability to activate opiate receptors","Ren XH, Zhao J, Pu L, Ling K, Yin DL, Pei G.","Toxicon. 1998 May;36(5):735-43. doi: 10.1016/s0041-0101(97)00109-8.","Ren XH","Toxicon","1998","1998/07/09","","","10.1016/s0041-0101(97)00109-8"
"9424015","Etorphines: mu-opioid receptor-selective antinociception and low physical dependence capacity","Aceto MD, Harris LS, Bowman ER.","Eur J Pharmacol. 1997 Nov 12;338(3):215-23. doi: 10.1016/s0014-2999(97)81924-3.","Aceto MD","Eur J Pharmacol","1997","1998/01/10","","","10.1016/s0014-2999(97)81924-3"
"9387334","[Clinical study on painless labor under drugs combined with acupuncture analgesia]","Jin Y, Wu L, Xia Y.","Zhen Ci Yan Jiu. 1996;21(3):9-17.","Jin Y","Zhen Ci Yan Jiu","1996","1996/01/01","","",""
"9363406","Evaluation of the discriminative stimulus and reinforcing effects of dihydroetorphine","Beardsley PM, Harris LS.","Drug Alcohol Depend. 1997 Nov 25;48(2):77-84. doi: 10.1016/s0376-8716(97)00112-9.","Beardsley PM","Drug Alcohol Depend","1997","1997/11/18","","","10.1016/s0376-8716(97)00112-9"
"9255384","Ultrastructural changes in rat locus coeruleus induced by chronic opioids","Miao H, Qin BY, Yang Y, Chen DH.","Acta Neuropathol. 1997 Aug;94(2):109-15. doi: 10.1007/s004010050681.","Miao H","Acta Neuropathol","1997","1997/08/01","","","10.1007/s004010050681"
"9206186","[Effect of dihydroetorphini hydrochloride on mice parturition]","Wang A, Zhang Q, Huang C.","Zhonghua Fu Chan Ke Za Zhi. 1996 May;31(5):299-301.","Wang A","Zhonghua Fu Chan Ke Za Zhi","1996","1996/05/01","","",""
"9145764","Potent reinforcing effects of dihydroetorphine in rats","Martin TJ, Kim SA, Harris LS, Smith JE.","Eur J Pharmacol. 1997 Apr 18;324(2-3):141-5. doi: 10.1016/s0014-2999(97)00074-5.","Martin TJ","Eur J Pharmacol","1997","1997/04/18","","","10.1016/s0014-2999(97)00074-5"
"8998549","Determination of dihydroetorphine in biological fluids by gas chromatography-mass spectrometry using selected-ion monitoring","Liu F, Luo Y, Feng J, Hu X.","J Chromatogr B Biomed Appl. 1996 Apr 26;679(1-2):113-8. doi: 10.1016/0378-4347(96)00044-8.","Liu F","J Chromatogr B Biomed Appl","1996","1996/04/26","","","10.1016/0378-4347(96)00044-8"
"8924922","Antinociceptive effect of dihydroetorphine following various routes of administration: a comparative study with morphine","Tokuyama S, Nakamura F, Takahashi M, Kaneto H.","Biol Pharm Bull. 1996 Mar;19(3):477-9. doi: 10.1248/bpb.19.477.","Tokuyama S","Biol Pharm Bull","1996","1996/03/01","","","10.1248/bpb.19.477"
"8888002","Agonist and antagonist properties of dihydroetorphine for mu-opioid receptors in mice","Kamei J, Suzuki T, Nagase H.","Neurosci Lett. 1996 Sep 6;215(2):87-90.","Kamei J","Neurosci Lett","1996","1996/09/06","","",""
"8886936","A potent mu-opioid receptor agonist, dihydroetorphine, fails to produce the conditioned place preference in mice","Tokuyama S, Nakamura F, Nakao K, Takahashi M, Kaneto H.","Jpn J Pharmacol. 1996 Aug;71(4):357-60. doi: 10.1254/jjp.71.357.","Tokuyama S","Jpn J Pharmacol","1996","1996/08/01","","","10.1254/jjp.71.357"
"8719422","Pharmacological study of dihydroetorphine in cloned mu-, delta- and kappa-opioid receptors","Katsumata S, Minami M, Nakagawa T, Iwamura T, Satoh M.","Eur J Pharmacol. 1995 Nov 30;291(3):367-73. doi: 10.1016/0922-4106(95)90078-0.","Katsumata S","Eur J Pharmacol","1995","1995/11/30","","","10.1016/0922-4106(95)90078-0"
"8583370","Dihydroetorphine is a mu-receptor-selective ligand","Wang DX, Lu XQ, Qin BY.","J Pharm Pharmacol. 1995 Aug;47(8):669-73. doi: 10.1111/j.2042-7158.1995.tb05857.x.","Wang DX","J Pharm Pharmacol","1995","1995/08/01","","","10.1111/j.2042-7158.1995.tb05857.x"
"8220323","Antinociceptive effect of dihydroetorphine and its tolerance/dependence liability in mice","Tokuyama S, Takahashi M, Kaneto H.","Biol Pharm Bull. 1993 Aug;16(8):774-7. doi: 10.1248/bpb.16.774.","Tokuyama S","Biol Pharm Bull","1993","1993/08/01","","","10.1248/bpb.16.774"
"8012813","Antagonists at excitatory opioid receptors on sensory neurons in culture increase potency and specificity of opiate analgesics and attenuate development of tolerance/dependence","Shen KF, Crain SM.","Brain Res. 1994 Feb 14;636(2):286-97. doi: 10.1016/0006-8993(94)91028-6.","Shen KF","Brain Res","1994","1994/02/14","","","10.1016/0006-8993(94)91028-6"
"7988653","Antitussive effect of dihydroetorphine in mice","Kamei J, Iwamoto Y, Suzuki T, Misawa M, Nagase H, Kasuya Y.","Eur J Pharmacol. 1994 Aug 1;260(2-3):257-9. doi: 10.1016/0014-2999(94)90347-6.","Kamei J","Eur J Pharmacol","1994","1994/08/01","","","10.1016/0014-2999(94)90347-6"
"7976340","[Clinical assessment of physical dependence potential of dihydroetorphine hydrochloride (DHE)]","Ge Y, Li M, Sun WL, Cai ZJ.","Yao Xue Xue Bao. 1994;29(4):256-60.","Ge Y","Yao Xue Xue Bao","1994","1994/01/01","","",""
"7900540","[Monitoring of dihydroetorphine hydrochloride in biological fluid]","Luo Y, Feng JL, Liu F, Hu XY.","Yao Xue Xue Bao. 1994;29(9):702-6.","Luo Y","Yao Xue Xue Bao","1994","1994/01/01","","",""
"7820107","Physical dependence produced by dihydroetorphine in mice","Tokuyama S, Nakamura F, Takahashi M, Kaneto H.","Biol Pharm Bull. 1994 Aug;17(8):1056-9. doi: 10.1248/bpb.17.1056.","Tokuyama S","Biol Pharm Bull","1994","1994/08/01","","","10.1248/bpb.17.1056"
"7774657","Antinociceptive effect of dihydroetorphine in diabetic mice","Kamei J, Suzuki T, Misawa M, Nagase H, Kasuya Y.","Eur J Pharmacol. 1995 Feb 24;275(1):109-13. doi: 10.1016/0014-2999(95)00013-b.","Kamei J","Eur J Pharmacol","1995","1995/02/24","","","10.1016/0014-2999(95)00013-b"
"7739347","Opioid receptor interaction and adenylyl cyclase inhibition of dihydroetorphine: direct comparison with etorphine","Niwa M, al-Essa LY, Ohta S, Kohno K, Nozaki M, Tsurumi K, Iwamura T, Kataoka T.","Life Sci. 1995;56(21):PL395-400. doi: 10.1016/0024-3205(95)00156-z.","Niwa M","Life Sci","1995","1995/01/01","","","10.1016/0024-3205(95)00156-z"
"7663710","Identification of dihydroetorphine in biological fluids by gas chromatography-mass spectrometry","Luo Y, Feng JL, Liu F, Hu XY.","J Chromatogr B Biomed Appl. 1995 May 19;667(2):344-8. doi: 10.1016/0378-4347(95)00024-d.","Luo Y","J Chromatogr B Biomed Appl","1995","1995/05/19","","","10.1016/0378-4347(95)00024-d"
"7597914","Influences of locus coeruleus lesions and reserpine treatment on opioid physical dependence in rats","Miao H, Qin BY.","Zhongguo Yao Li Xue Bao. 1995 Mar;16(2):137-40.","Miao H","Zhongguo Yao Li Xue Bao","1995","1995/03/01","","",""
"7555368","[Influence of dihydroetorphine hydrochloride and tramadol on labor pain and umbilical blood gas]","Li E, Weng L.","Zhonghua Fu Chan Ke Za Zhi. 1995 Jun;30(6):345-8.","Li E","Zhonghua Fu Chan Ke Za Zhi","1995","1995/06/01","","",""
"6214153","[Physical dependence of dihydroetorphine in mice and monkeys (author's transl)]","Huang M, Qin BY.","Zhongguo Yao Li Xue Bao. 1982 Jun;3(2):81-4.","Huang M","Zhongguo Yao Li Xue Bao","1982","1982/06/01","","",""
"6211911","[Analgesic and other CNS depressive effects of dihydroetorphine (author's transl)]","Huang M, Qin BY.","Zhongguo Yao Li Xue Bao. 1982 Mar;3(1):9-13.","Huang M","Zhongguo Yao Li Xue Bao","1982","1982/03/01","","",""
"3195339","[Pharmacodynamics and pharmacokinetics of dihydroetorphine hydrochloride administered sublingually in mice and rats]","Huang M, Wang MY, Yuan SL, Qin BY.","Zhongguo Yao Li Xue Bao. 1988 Jul;9(4):308-12.","Huang M","Zhongguo Yao Li Xue Bao","1988","1988/07/01","","",""
"3176985","[Phosphorimetric method for the determination of dihydroetorphine and its application]","Huang RH, Xu X.","Yao Xue Xue Bao. 1988 Apr;23(4):298-303.","Huang RH","Yao Xue Xue Bao","1988","1988/04/01","","",""
"3123971","Relationship between dihydroetorphine and cholinergic system in the inhibition of respiration and heart rate","Bian CF, Xing SH, Qin W.","NIDA Res Monogr. 1986;75:516-9.","Bian CF","NIDA Res Monogr","1986","1986/01/01","","",""
"2954411","[Interaction of analgesics and l-stepholidine]","Bian CF, Duan SM, Xing SH, Yu YM, Qin W, Jin GZ, Chen Y.","Zhongguo Yao Li Xue Bao. 1986 Sep;7(5):410-3.","Bian CF","Zhongguo Yao Li Xue Bao","1986","1986/09/01","","",""
"2880449","[The interactions between dihydroetorphine, L-tetrahydropalmatine, B-7601 and diazepam]","Bian CF, Xing SH, Xu PC.","Yao Xue Xue Bao. 1986 Aug;21(8):561-5.","Bian CF","Yao Xue Xue Bao","1986","1986/08/01","","",""
"2875855","[Narcotics combined with low-flow nitrous oxide in open-heart surgery]","He BL, Jin B, Li H.","Zhonghua Wai Ke Za Zhi. 1986 Apr;24(4):233-5, 254-5.","He BL","Zhonghua Wai Ke Za Zhi","1986","1986/04/01","","",""
