PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25973526","Fixed-Dose Subcutaneous Methylnaltrexone in Patients with Advanced Illness and Opioid-Induced Constipation: Results of a Randomized, Placebo-Controlled Study and Open-Label Extension","Bull J, Wellman CV, Israel RJ, Barrett AC, Paterson C, Forbes WP.","J Palliat Med. 2015 Jul;18(7):593-600. doi: 10.1089/jpm.2014.0362. Epub 2015 May 14.","Bull J","J Palliat Med","2015","2015/05/15","PMC4492709","","10.1089/jpm.2014.0362"
"25967924","Laxatives for the management of constipation in people receiving palliative care","Candy B, Jones L, Larkin PJ, Vickerstaff V, Tookman A, Stone P.","Cochrane Database Syst Rev. 2015 May 13;2015(5):CD003448. doi: 10.1002/14651858.CD003448.pub4.","Candy B","Cochrane Database Syst Rev","2015","2015/05/14","PMC6956627","","10.1002/14651858.CD003448.pub4"
"25927665","Methylnaltrexone for Opioid-Induced Constipation in Children and Adolescents and Young Adults with Progressive Incurable Cancer at the End of Life","Flerlage JE, Baker JN.","J Palliat Med. 2015 Jul;18(7):631-3. doi: 10.1089/jpm.2014.0364. Epub 2015 Apr 30.","Flerlage JE","J Palliat Med","2015","2015/05/01","PMC4492591","","10.1089/jpm.2014.0364"
"25901587","Methylnaltrexone for opioid-induced constipation in patients at the end of life","Santucci G, Battista V.","Int J Palliat Nurs. 2015 Apr;21(4):162, 164. doi: 10.12968/ijpn.2015.21.4.162.","Santucci G","Int J Palliat Nurs","2015","2015/04/23","","","10.12968/ijpn.2015.21.4.162"
"25853862","Peripheral opioid antagonist enhances the effect of anti-tumor drug by blocking a cell growth-suppressive pathway in vivo","Suzuki M, Chiwaki F, Sawada Y, Ashikawa M, Aoyagi K, Fujita T, Yanagihara K, Komatsu M, Narita M, Suzuki T, Nagase H, Kushima R, Sakamoto H, Fukagawa T, Katai H, Nakagama H, Yoshida T, Uezono Y, Sasaki H.","PLoS One. 2015 Apr 8;10(4):e0123407. doi: 10.1371/journal.pone.0123407. eCollection 2015.","Suzuki M","PLoS One","2015","2015/04/09","PMC4390307","","10.1371/journal.pone.0123407"
"25810023","The effects of morphine and methylnaltrexone on gastrointestinal pain in healthy male participants","Brokjaer A, Olesen AE, Christrup LL, Dahan A, Drewes AM.","Neurogastroenterol Motil. 2015 May;27(5):693-704. doi: 10.1111/nmo.12545. Epub 2015 Mar 22.","Brokjaer A","Neurogastroenterol Motil","2015","2015/03/27","","","10.1111/nmo.12545"
"25567476","Methylnaltrexone to prevent intrathecal morphine-induced pruritus after Caesarean delivery: a multicentre, randomized clinical trial","Paech M, Sng B, Ng L, Nathan E, Sia A, Carvalho B.","Br J Anaesth. 2015 Mar;114(3):469-76. doi: 10.1093/bja/aeu410. Epub 2015 Jan 7.","Paech M","Br J Anaesth","2015","2015/01/09","","","10.1093/bja/aeu410"
"25460532","Narcotic-induced pain","Thapa SD, Schairer J.","Am J Med. 2015 Apr;128(4):e7-8. doi: 10.1016/j.amjmed.2014.10.044. Epub 2014 Nov 22.","Thapa SD","Am J Med","2015","2014/12/03","","","10.1016/j.amjmed.2014.10.044"
"25147168","Off-label uses of alvimopan and methylnaltrexone","Rodriguez RW.","Am J Health Syst Pharm. 2014 Sep 1;71(17):1450-5. doi: 10.2146/ajhp130632.","Rodriguez RW","Am J Health Syst Pharm","2014","2014/08/23","","","10.2146/ajhp130632"
"25046272","Peripheral opioid receptor blockade increases postoperative morphine demands--a randomized, double-blind, placebo-controlled trial","Jagla C, Martus P, Stein C.","Pain. 2014 Oct;155(10):2056-62. doi: 10.1016/j.pain.2014.07.011. Epub 2014 Jul 18.","Jagla C","Pain","2014","2014/07/22","","","10.1016/j.pain.2014.07.011"
"24973366","GI relief may come sooner than later for patients with chronic noncancer pain","Thompson CA.","Am J Health Syst Pharm. 2014 Jul 15;71(14):1153-5. doi: 10.2146/news140049.","Thompson CA","Am J Health Syst Pharm","2014","2014/06/29","","","10.2146/news140049"
"24871705","Methylnaltrexone: its pharmacological effects alone and effects on morphine in healthy volunteers","Zacny JP, Wroblewski K, Coalson DW.","Psychopharmacology (Berl). 2015 Jan;232(1):63-73. doi: 10.1007/s00213-014-3637-8. Epub 2014 May 29.","Zacny JP","Psychopharmacology (Berl)","2015","2014/05/30","PMC4295206","NIHMS599937","10.1007/s00213-014-3637-8"
"24815199","Efficacy and Tolerability of Subcutaneous Methylnaltrexone in Patients with Advanced Illness and Opioid-Induced Constipation: A Responder Analysis of 2 Randomized, Placebo-Controlled Trials","Nalamachu SR, Pergolizzi J, Taylor R Jr, Slatkin NE, Barrett AC, Yu J, Bortey E, Paterson C, Forbes WP.","Pain Pract. 2015 Jul;15(6):564-71. doi: 10.1111/papr.12218. Epub 2014 May 10.","Nalamachu SR","Pain Pract","2015","2014/05/13","","","10.1111/papr.12218"
"24644335","Paediatric palliative care: intravenous methylnaltrexone relieves constipation","Yeomanson D, Chohan O, Mayer A.","BMJ Support Palliat Care. 2013 Mar;3(1):103-5. doi: 10.1136/bmjspcare-2012-000291. Epub 2012 Nov 2.","Yeomanson D","BMJ Support Palliat Care","2013","2014/03/20","","","10.1136/bmjspcare-2012-000291"
"24644334","Uptake of methylnaltrexone in Australian patients with opioid-induced constipation: a review of the number of prescriptions presented in the first 12 months of subsidisation","Clark K, Rowett D, Robinson M, Currow DC.","BMJ Support Palliat Care. 2013 Mar;3(1):98-102. doi: 10.1136/bmjspcare-2012-000284. Epub 2012 Nov 15.","Clark K","BMJ Support Palliat Care","2013","2014/03/20","","","10.1136/bmjspcare-2012-000284"
"24571193","The effect of methylnaltrexone on the side effects of intrathecal morphine after orthopedic surgery under spinal anesthesia","Zand F, Amini A, Asadi S, Farbood A.","Pain Pract. 2015 Apr;15(4):348-54. doi: 10.1111/papr.12185. Epub 2014 Feb 27.","Zand F","Pain Pract","2015","2014/02/28","","","10.1111/papr.12185"
"24512968","Opioid antagonists","Barnett V, Twycross R, Mihalyo M, Wilcock A.","J Pain Symptom Manage. 2014 Feb;47(2):341-52. doi: 10.1016/j.jpainsymman.2013.12.223.","Barnett V","J Pain Symptom Manage","2014","2014/02/12","","","10.1016/j.jpainsymman.2013.12.223"
"24358569","Giving laxatives safely and effectively","Daniels G, Daniels G.","Medsurg Nurs. 2013 Sep-Oct;22(5):290-6, 302.","Daniels G","Medsurg Nurs","2013","2013/12/24","","",""
"24244983","The role of methylnaltrexone in opioid-induced constipation","Hellwig TR, Pottebaum AA.","S D Med. 2013 Oct;66(10):425, 427.","Hellwig TR","S D Med","2013","2013/11/20","","",""
"24132534","[Opiate induced constipation--mechanisms, relevance and treatment]","Müller-Lissner S.","Dtsch Med Wochenschr. 2013 Oct;138(43):2207-11. doi: 10.1055/s-0033-1349447. Epub 2013 Oct 16.","Müller-Lissner S","Dtsch Med Wochenschr","2013","2013/10/18","","","10.1055/s-0033-1349447"
"23984635","Unexpected side effect of methylnaltrexone","Stettler A, Zulian GB.","J Palliat Med. 2013 Oct;16(10):1168. doi: 10.1089/jpm.2013.0264. Epub 2013 Aug 28.","Stettler A","J Palliat Med","2013","2013/08/30","","","10.1089/jpm.2013.0264"
"23881667","Treatment of opioid-induced constipation: focus on the peripheral μ-opioid receptor antagonist methylnaltrexone","Rauck RL.","Drugs. 2013 Aug;73(12):1297-306. doi: 10.1007/s40265-013-0084-5.","Rauck RL","Drugs","2013","2013/07/25","","","10.1007/s40265-013-0084-5"
"23877147","Use of methylnaltrexone to induce laxation in acutely injured patients with burns and necrotizing soft-tissue infections","Hewitt K, Lin H, Faraklas I, Morris S, Cochran A, Saffle J.","J Burn Care Res. 2014 Mar-Apr;35(2):e106-11. doi: 10.1097/BCR.0b013e31829b399d.","Hewitt K","J Burn Care Res","2014","2013/07/24","","","10.1097/BCR.0b013e31829b399d"
"23834367","Pharmacologic treatment of opioid-induced constipation","Wang CZ, Yuan CS.","Expert Opin Investig Drugs. 2013 Oct;22(10):1225-7. doi: 10.1517/13543784.2013.819341. Epub 2013 Jul 9.","Wang CZ","Expert Opin Investig Drugs","2013","2013/07/10","","","10.1517/13543784.2013.819341"
"23802360","[Constipation management in palliative care]","Lötscher C, Ivanovi N, Fringer A.","Krankenpfl Soins Infirm. 2013;106(6):32-3.","Lötscher C","Krankenpfl Soins Infirm","2013","2013/06/28","","",""
"23782897","Overview and treatment of opioid-induced constipation","McCarberg BH.","Postgrad Med. 2013 Jul;125(4):7-17. doi: 10.3810/pgm.2013.07.2651. Epub 2013 Jun 19.","McCarberg BH","Postgrad Med","2013","2013/06/21","","","10.3810/pgm.2013.07.2651"
"23766091","Methylnaltrexone for opioid-induced constipation in pediatric oncology patients","Rodrigues A, Wong C, Mattiussi A, Alexander S, Lau E, Dupuis LL.","Pediatr Blood Cancer. 2013 Oct;60(10):1667-70. doi: 10.1002/pbc.24615. Epub 2013 Jun 14.","Rodrigues A","Pediatr Blood Cancer","2013","2013/06/15","","","10.1002/pbc.24615"
"23752879","Efficacy of pharmacological therapies for the treatment of opioid-induced constipation: systematic review and meta-analysis","Ford AC, Brenner DM, Schoenfeld PS.","Am J Gastroenterol. 2013 Oct;108(10):1566-74; quiz 1575. doi: 10.1038/ajg.2013.169. Epub 2013 Jun 11.","Ford AC","Am J Gastroenterol","2013","2013/06/12","","","10.1038/ajg.2013.169"
"23746197","Methylnaltrexone use in a seventeen-month-old female with progressive cancer and rectal prolapse","Laubisch JE, Baker JN.","J Palliat Med. 2013 Nov;16(11):1486-8. doi: 10.1089/jpm.2012.0600. Epub 2013 Jun 7.","Laubisch JE","J Palliat Med","2013","2013/06/11","PMC3822361","","10.1089/jpm.2012.0600"
"23713743","Effects of remifentanil on the esophagogastric junction and swallowing","Savilampi J, Ahlstrand R, Magnuson A, Wattwil M.","Acta Anaesthesiol Scand. 2013 Sep;57(8):1002-9. doi: 10.1111/aas.12134. Epub 2013 May 29.","Savilampi J","Acta Anaesthesiol Scand","2013","2013/05/30","","","10.1111/aas.12134"
"23549670","The in vitro pharmacological profile of TD-1211, a neutral opioid receptor antagonist","Tsuruda PR, Vickery RG, Long DD, Armstrong SR, Beattie DT.","Naunyn Schmiedebergs Arch Pharmacol. 2013 Jun;386(6):479-91. doi: 10.1007/s00210-013-0850-7. Epub 2013 Apr 4.","Tsuruda PR","Naunyn Schmiedebergs Arch Pharmacol","2013","2013/04/04","","","10.1007/s00210-013-0850-7"
"23478431","Pharmacological treatment of constipation in palliative care","Clemens KE, Faust M, Jaspers B, Mikus G.","Curr Opin Support Palliat Care. 2013 Jun;7(2):183-91. doi: 10.1097/SPC.0b013e32835f1e17.","Clemens KE","Curr Opin Support Palliat Care","2013","2013/03/13","","","10.1097/SPC.0b013e32835f1e17"
"23391399","Opiate receptor antagonists for treatment of severe pruritus associated with advanced cholestatic liver disease","Kumar N, Garg N, Bailey A.","J Palliat Med. 2013 Feb;16(2):122-3. doi: 10.1089/jpm.2012.0452.","Kumar N","J Palliat Med","2013","2013/02/09","","","10.1089/jpm.2012.0452"
"23372103","Laxatives or methylnaltrexone for the management of constipation in palliative care patients","Brick N.","Clin J Oncol Nurs. 2013 Feb;17(1):91-2. doi: 10.1188/13.CJON.91-92.","Brick N","Clin J Oncol Nurs","2013","2013/02/02","","","10.1188/13.CJON.91-92"
"23361094","Effects of methylnaltrexone on guinea pig gastrointestinal motility","Anselmi L, Huynh J, Vegezzi G, Sternini C.","Naunyn Schmiedebergs Arch Pharmacol. 2013 Apr;386(4):279-86. doi: 10.1007/s00210-013-0833-8. Epub 2013 Jan 30.","Anselmi L","Naunyn Schmiedebergs Arch Pharmacol","2013","2013/01/31","PMC3657610","NIHMS440369","10.1007/s00210-013-0833-8"
"23334174","Gastrointestinal dysmotility: evidence and clinical management","Chapman MJ, Nguyen NQ, Deane AM.","Curr Opin Clin Nutr Metab Care. 2013 Mar;16(2):209-16. doi: 10.1097/MCO.0b013e32835c1fa5.","Chapman MJ","Curr Opin Clin Nutr Metab Care","2013","2013/01/22","","","10.1097/MCO.0b013e32835c1fa5"
"23327357","Bioavailability of oral methylnaltrexone increases with a phosphatidylcholine-based formulation","Lin DH, Wang CZ, Qin LF, Xie XX, Wang JT, Gu M, McEntee E, Yuan CS.","Drug Dev Ind Pharm. 2014 Feb;40(2):186-91. doi: 10.3109/03639045.2012.753899. Epub 2013 Jan 18.","Lin DH","Drug Dev Ind Pharm","2014","2013/01/19","","","10.3109/03639045.2012.753899"
"23207598","Motility disorders of the colon and rectum","Gras B, Magge S, Bloom A, Lembo A.","Curr Opin Gastroenterol. 2013 Jan;29(1):66-71. doi: 10.1097/MOG.0b013e32835a80e7.","Gras B","Curr Opin Gastroenterol","2013","2012/12/05","","","10.1097/MOG.0b013e32835a80e7"
"23135875","WYE-120318, a ring contraction product of methylnaltrexone, and structure revision of coniothyrione","Kong F, Zhu T, Pan W, Tsao R, Pagano TG, Nguyen B, Marquez B.","Magn Reson Chem. 2012 Dec;50(12):829-33. doi: 10.1002/mrc.3892. Epub 2012 Nov 8.","Kong F","Magn Reson Chem","2012","2012/11/09","","","10.1002/mrc.3892"
"23121581","Subsidised use of methylnaltrexone in Australia for palliative care","Rowett DS, Clark K, Robinson MK, Currow DC.","Med J Aust. 2012 Nov 5;197(9):492. doi: 10.5694/mja12.11398.","Rowett DS","Med J Aust","2012","2012/11/06","","","10.5694/mja12.11398"
